year,event_code,event_name,track_slug,race_date,session_directory,car_number,class,team,vehicle,driver_1,driver_2,driver_3,driver_4,driver_5,metadata_text
2016,16_VIRginia International Raceway,VIRginia International Raceway,virginia-international-raceway,2016-08-28,201608281335_Race,3,GTLM,Corvette Racing,Chevrolet Corvette C7.R,Antonio Garcia,Jan Magnussen,,,,Corvette Racing Chevrolet Corvette C7.R | GTLM | 1.Antonio Garcia | 2.Jan Magnussen
2016,16_VIRginia International Raceway,VIRginia International Raceway,virginia-international-raceway,2016-08-28,201608281335_Race,4,GTLM,Corvette Racing,Chevrolet Corvette C7.R,Oliver Gavin,Tommy Milner,,,,Corvette Racing Chevrolet Corvette C7.R | GTLM | 1.Oliver Gavin | 2.Tommy Milner
2016,16_VIRginia International Raceway,VIRginia International Raceway,virginia-international-raceway,2016-08-28,201608281335_Race,6,GTD,Stevenson Motorsports,Audi R8 LMS GT3,Robin Liddell,Andrew Davis,,,,Stevenson Motorsports Audi R8 LMS GT3 | GTD | 1.Robin Liddell | 2.Andrew Davis
2016,16_VIRginia International Raceway,VIRginia International Raceway,virginia-international-raceway,2016-08-28,201608281335_Race,9,GTD,Stevenson Motorsports,Audi R8 LMS GT3,Lawson Aschenbach,Matt Bell,,,,Stevenson Motorsports Audi R8 LMS GT3 | GTD | 1.Lawson Aschenbach | 2.Matt Bell
2016,16_VIRginia International Raceway,VIRginia International Raceway,virginia-international-raceway,2016-08-28,201608281335_Race,16,GTD,Change Racing,Lamborghini Huracan GT3,Corey Lewis,Spencer Pumpelly,,,,Change Racing Lamborghini Huracan GT3 | GTD | 1.Corey Lewis | 2.Spencer Pumpelly
2016,16_VIRginia International Raceway,VIRginia International Raceway,virginia-international-raceway,2016-08-28,201608281335_Race,23,GTD,Team Seattle / Alex Job Racing,Porsche 911 GT3 R,Mario Farnbacher,Alex Riberas,,,,Team Seattle / Alex Job Racing Porsche 911 GT3 R | GTD | 1.Mario Farnbacher | 2.Alex Riberas
2016,16_VIRginia International Raceway,VIRginia International Raceway,virginia-international-raceway,2016-08-28,201608281335_Race,25,GTLM,BMW Team RLL,BMW M6,Bill Auberlen,Dirk Werner,,,,BMW Team RLL BMW M6 GTLM | GTLM | 1.Bill Auberlen | 2.Dirk Werner
2016,16_VIRginia International Raceway,VIRginia International Raceway,virginia-international-raceway,2016-08-28,201608281335_Race,27,GTD,Dream Racing Motorsport,Lamborghini Huracan GT3,Cedric Sbirrazzuoli,Luca Persiani,,,,Dream Racing Motorsport Lamborghini Huracan GT3 | GTD | 1.Cedric Sbirrazzuoli | 2.Luca Persiani
2016,16_VIRginia International Raceway,VIRginia International Raceway,virginia-international-raceway,2016-08-28,201608281335_Race,33,GTD,Riley Motorsports,Dodge Viper GT3-R,Ben Keating,Jeroen Bleekemolen,,,,Riley Motorsports Dodge Viper GT3-R | GTD | 1.Ben Keating | 2.Jeroen Bleekemolen
2016,16_VIRginia International Raceway,VIRginia International Raceway,virginia-international-raceway,2016-08-28,201608281335_Race,44,GTD,Magnus Racing,Audi R8 LMS GT3,John Potter,Andy Lally,,,,Magnus Racing Audi R8 LMS GT3 | GTD | 1.John Potter | 2.Andy Lally
2016,16_VIRginia International Raceway,VIRginia International Raceway,virginia-international-raceway,2016-08-28,201608281335_Race,48,GTD,Paul Miller Racing,Lamborghini Huracan GT3,Bryan Sellers,Madison Snow,,,,Paul Miller Racing Lamborghini Huracan GT3 | GTD | 1.Bryan Sellers | 2.Madison Snow
2016,16_VIRginia International Raceway,VIRginia International Raceway,virginia-international-raceway,2016-08-28,201608281335_Race,62,GTLM,Risi Competizione,Ferrari 488 GTE,Giancarlo Fisichella,Toni Vilander,,,,Risi Competizione Ferrari 488 GTE | GTLM | 1.Giancarlo Fisichella | 2.Toni Vilander
2016,16_VIRginia International Raceway,VIRginia International Raceway,virginia-international-raceway,2016-08-28,201608281335_Race,63,GTD,Scuderia Corsa,Ferrari 488 GT3,Christina Nielsen,Alessandro Balzan,,,,Scuderia Corsa Ferrari 488 GT3 | GTD | 1.Christina Nielsen | 2.Alessandro Balzan
2016,16_VIRginia International Raceway,VIRginia International Raceway,virginia-international-raceway,2016-08-28,201608281335_Race,66,GTLM,Ford Chip Ganassi Racing,Ford GT,Joey Hand,Dirk Mueller,,,,Ford Chip Ganassi Racing Ford GT | GTLM | 1.Joey Hand | 2.Dirk Mueller
2016,16_VIRginia International Raceway,VIRginia International Raceway,virginia-international-raceway,2016-08-28,201608281335_Race,67,GTLM,Ford Chip Ganassi Racing,Ford GT,Ryan Briscoe,Richard Westbrook,,,,Ford Chip Ganassi Racing Ford GT | GTLM | 1.Ryan Briscoe | 2.Richard Westbrook
2016,16_VIRginia International Raceway,VIRginia International Raceway,virginia-international-raceway,2016-08-28,201608281335_Race,80,GTD,Lone Star Racing,Dodge Viper GT3-R,Dan Knox,Mike Skeen,,,,Lone Star Racing Dodge Viper GT3-R | GTD | 1.Dan Knox | 2.Mike Skeen
2016,16_VIRginia International Raceway,VIRginia International Raceway,virginia-international-raceway,2016-08-28,201608281335_Race,96,GTD,Turner Motorsport,BMW M6 GT3,Bret Curtis,Jens Klingmann,,,,Turner Motorsport BMW M6 GT3 | GTD | 1.Bret Curtis | 2.Jens Klingmann
2016,16_VIRginia International Raceway,VIRginia International Raceway,virginia-international-raceway,2016-08-28,201608281335_Race,97,GTD,Turner Motorsport,BMW M6 GT3,Michael Marsal,Markus Palttala,,,,Turner Motorsport BMW M6 GT3 | GTD | 1.Michael Marsal | 2.Markus Palttala
2016,16_VIRginia International Raceway,VIRginia International Raceway,virginia-international-raceway,2016-08-28,201608281335_Race,100,GTLM,BMW Team RLL,BMW M6,John Edwards,Lucas Luhr,,,,BMW Team RLL BMW M6 GTLM | GTLM | 1.John Edwards | 2.Lucas Luhr
2016,16_VIRginia International Raceway,VIRginia International Raceway,virginia-international-raceway,2016-08-28,201608281335_Race,911,GTLM,Porsche North America,Porsche RSR,Patrick Pilet,Nick Tandy,,,,Porsche North America Porsche 911 RSR | GTLM | 1.Patrick Pilet | 2.Nick Tandy
2016,16_VIRginia International Raceway,VIRginia International Raceway,virginia-international-raceway,2016-08-28,201608281335_Race,912,GTLM,Porsche North America,Porsche 911 RSR,Earl Bamber,Frederic Makowiecki,,,,Porsche North America Porsche 911 RSR | GTLM | 1.Earl Bamber | 2.Frederic Makowiecki | Page 15 / 17
