year,event_code,event_name,track_slug,race_date,session_directory,table,check,status,value,detail
2017,02_Daytona International Speedway,Daytona International Speedway,daytona-international-speedway,2017-01-28,201701281430_Race,results,source,not_available,0,report not published for this race
2017,02_Daytona International Speedway,Daytona International Speedway,daytona-international-speedway,2017-01-28,201701281430_Race,results_by_class,rows,pass,55,
2017,02_Daytona International Speedway,Daytona International Speedway,daytona-international-speedway,2017-01-28,201701281430_Race,results_by_class,class_positions,pass,4,"P:[1, 2, 3]...[10, 11, 12]; PC:[1, 2, 3]...[3, 4, 5]; GTLM:[1, 2, 3]...[9, 10, 11]; GTD:[1, 2, 3]...[25, 26, 27]"
2017,02_Daytona International Speedway,Daytona International Speedway,daytona-international-speedway,2017-01-28,201701281430_Race,results_by_class,car_numbers,pass,55,not in entries: []
2017,02_Daytona International Speedway,Daytona International Speedway,daytona-international-speedway,2017-01-28,201701281430_Race,results_by_class,best_lap_time_card_match,pass,55/55,
2017,02_Daytona International Speedway,Daytona International Speedway,daytona-international-speedway,2017-01-28,201701281430_Race,results_by_class,classified_laps_time_card_match,pass,55/55,official penalties and incomplete time cards can differ
2017,02_Daytona International Speedway,Daytona International Speedway,daytona-international-speedway,2017-01-28,201701281430_Race,fastest_laps_by_driver,rows,pass,219,
2017,02_Daytona International Speedway,Daytona International Speedway,daytona-international-speedway,2017-01-28,201701281430_Race,fastest_laps_by_driver,positions,pass,219,"first=[1, 2, 3] last=[217, 218, 219]"
2017,02_Daytona International Speedway,Daytona International Speedway,daytona-international-speedway,2017-01-28,201701281430_Race,fastest_laps_by_driver,car_numbers,pass,55,not in entries: []
2017,02_Daytona International Speedway,Daytona International Speedway,daytona-international-speedway,2017-01-28,201701281430_Race,fastest_laps_by_driver,time_card_lap_match,pass,204/204,
2017,02_Daytona International Speedway,Daytona International Speedway,daytona-international-speedway,2017-01-28,201701281430_Race,fastest_laps_by_driver,time_card_driver_match,pass,204/204,
2017,02_Daytona International Speedway,Daytona International Speedway,daytona-international-speedway,2017-01-28,201701281430_Race,drive_time_totals,rows,pass,205,
2017,02_Daytona International Speedway,Daytona International Speedway,daytona-international-speedway,2017-01-28,201701281430_Race,drive_time_totals,car_numbers,pass,55,not in entries: []
2017,02_Daytona International Speedway,Daytona International Speedway,daytona-international-speedway,2017-01-28,201701281430_Race,pit_stops,rows,pass,1392,
2017,02_Daytona International Speedway,Daytona International Speedway,daytona-international-speedway,2017-01-28,201701281430_Race,pit_stops,car_numbers,pass,55,not in entries: []
2017,02_Daytona International Speedway,Daytona International Speedway,daytona-international-speedway,2017-01-28,201701281430_Race,pit_stops,clock_duration_match,pass,1392/1392,
2017,02_Daytona International Speedway,Daytona International Speedway,daytona-international-speedway,2017-01-28,201701281430_Race,pit_stops,cumulative_duration_match,pass,1392/1392,
2017,02_Daytona International Speedway,Daytona International Speedway,daytona-international-speedway,2017-01-28,201701281430_Race,flags_analysis,source,not_available,0,report not published for this race
