year,event_code,event_name,track_slug,race_date,session_directory,position,class,car_number,team,vehicle,driver,fastest_lap_time,driver_lap_number,driver_total_laps,gap_to_fastest,interval,speed_mph,source_report,source_page
2022,07_Weathertech Raceway Laguna Seca,Weathertech Raceway Laguna Seca,weathertech-raceway-laguna-seca,2022-05-01,202205011210_Race,1,DPi,60,Meyer Shank Racing W/Curb-Agajanian,Acura DPi,Tom Blomqvist,1:15.546,73,90,,,106.647,06_Fastest Lap By Driver_Race.PDF,1
2022,07_Weathertech Raceway Laguna Seca,Weathertech Raceway Laguna Seca,weathertech-raceway-laguna-seca,2022-05-01,202205011210_Race,2,DPi,10,Konica Minolta Acura ARX-05,Acura DPi,Filipe Albuquerque,1:15.685,9,90,0.139,0.139,106.451,06_Fastest Lap By Driver_Race.PDF,1
2022,07_Weathertech Raceway Laguna Seca,Weathertech Raceway Laguna Seca,weathertech-raceway-laguna-seca,2022-05-01,202205011210_Race,3,DPi,02,Cadillac Racing,Cadillac DPi,Alex Lynn,1:15.891,44,60,0.345,0.206,106.162,06_Fastest Lap By Driver_Race.PDF,1
2022,07_Weathertech Raceway Laguna Seca,Weathertech Raceway Laguna Seca,weathertech-raceway-laguna-seca,2022-05-01,202205011210_Race,4,DPi,5,JDC Miller MotorSports,Cadillac DPi,Tristan Vautier,1:15.967,36,59,0.421,0.076,106.056,06_Fastest Lap By Driver_Race.PDF,1
2022,07_Weathertech Raceway Laguna Seca,Weathertech Raceway Laguna Seca,weathertech-raceway-laguna-seca,2022-05-01,202205011210_Race,5,DPi,5,JDC Miller MotorSports,Cadillac DPi,Richard Westbrook,1:15.974,33,58,0.428,0.007,106.046,06_Fastest Lap By Driver_Race.PDF,1
2022,07_Weathertech Raceway Laguna Seca,Weathertech Raceway Laguna Seca,weathertech-raceway-laguna-seca,2022-05-01,202205011210_Race,6,DPi,31,Whelen Engineering Racing,Cadillac DPi,Pipo Derani,1:16.057,9,90,0.511,0.083,105.930,06_Fastest Lap By Driver_Race.PDF,1
2022,07_Weathertech Raceway Laguna Seca,Weathertech Raceway Laguna Seca,weathertech-raceway-laguna-seca,2022-05-01,202205011210_Race,7,DPi,10,Konica Minolta Acura ARX-05,Acura DPi,Ricky Taylor,1:16.114,5,27,0.568,0.057,105.851,06_Fastest Lap By Driver_Race.PDF,1
2022,07_Weathertech Raceway Laguna Seca,Weathertech Raceway Laguna Seca,weathertech-raceway-laguna-seca,2022-05-01,202205011210_Race,8,DPi,02,Cadillac Racing,Cadillac DPi,Earl Bamber,1:16.122,37,56,0.576,0.008,105.840,06_Fastest Lap By Driver_Race.PDF,1
2022,07_Weathertech Raceway Laguna Seca,Weathertech Raceway Laguna Seca,weathertech-raceway-laguna-seca,2022-05-01,202205011210_Race,9,DPi,60,Meyer Shank Racing W/Curb-Agajanian,Acura DPi,Oliver Jarvis,1:16.168,5,27,0.622,0.046,105.776,06_Fastest Lap By Driver_Race.PDF,1
2022,07_Weathertech Raceway Laguna Seca,Weathertech Raceway Laguna Seca,weathertech-raceway-laguna-seca,2022-05-01,202205011210_Race,10,LMP2,8,Tower Motorsport,ORECA LMP2 07,Louis Deletraz,1:16.216,29,74,0.670,0.048,105.709,06_Fastest Lap By Driver_Race.PDF,1
2022,07_Weathertech Raceway Laguna Seca,Weathertech Raceway Laguna Seca,weathertech-raceway-laguna-seca,2022-05-01,202205011210_Race,11,DPi,01,Cadillac Racing,Cadillac DPi,Sebastien Bourdais,1:16.507,5,10,0.961,0.291,105.307,06_Fastest Lap By Driver_Race.PDF,1
2022,07_Weathertech Raceway Laguna Seca,Weathertech Raceway Laguna Seca,weathertech-raceway-laguna-seca,2022-05-01,202205011210_Race,12,LMP2,81,DragonSpeed USA,ORECA LMP2 07,Juan Pablo Montoya,1:16.756,36,69,1.210,0.249,104.966,06_Fastest Lap By Driver_Race.PDF,1
2022,07_Weathertech Raceway Laguna Seca,Weathertech Raceway Laguna Seca,weathertech-raceway-laguna-seca,2022-05-01,202205011210_Race,13,LMP2,18,Era Motorsport,ORECA LMP2 07,Ryan Dalziel,1:16.824,38,63,1.278,0.068,104.873,06_Fastest Lap By Driver_Race.PDF,1
2022,07_Weathertech Raceway Laguna Seca,Weathertech Raceway Laguna Seca,weathertech-raceway-laguna-seca,2022-05-01,202205011210_Race,14,DPi,31,Whelen Engineering Racing,Cadillac DPi,Tristan Nunez,1:16.990,5,27,1.444,0.166,104.647,06_Fastest Lap By Driver_Race.PDF,1
2022,07_Weathertech Raceway Laguna Seca,Weathertech Raceway Laguna Seca,weathertech-raceway-laguna-seca,2022-05-01,202205011210_Race,15,LMP2,20,High Class Racing,ORECA LMP2 07,Anders Fjordbach,1:16.991,39,67,1.445,0.001,104.645,06_Fastest Lap By Driver_Race.PDF,1
2022,07_Weathertech Raceway Laguna Seca,Weathertech Raceway Laguna Seca,weathertech-raceway-laguna-seca,2022-05-01,202205011210_Race,16,LMP2,11,PR1 Mathiasen Motorsports,ORECA LMP2 07,Jonathan Bomarito,1:17.186,33,61,1.640,0.195,104.381,06_Fastest Lap By Driver_Race.PDF,1
2022,07_Weathertech Raceway Laguna Seca,Weathertech Raceway Laguna Seca,weathertech-raceway-laguna-seca,2022-05-01,202205011210_Race,17,LMP2,52,PR1 Mathiasen Motorsports,ORECA LMP2 07,Josh Pierson,1:17.993,42,62,2.447,0.807,103.301,06_Fastest Lap By Driver_Race.PDF,1
2022,07_Weathertech Raceway Laguna Seca,Weathertech Raceway Laguna Seca,weathertech-raceway-laguna-seca,2022-05-01,202205011210_Race,18,LMP2,11,PR1 Mathiasen Motorsports,ORECA LMP2 07,Steven Thomas,1:18.182,35,52,2.636,0.189,103.051,06_Fastest Lap By Driver_Race.PDF,1
2022,07_Weathertech Raceway Laguna Seca,Weathertech Raceway Laguna Seca,weathertech-raceway-laguna-seca,2022-05-01,202205011210_Race,19,LMP2,52,PR1 Mathiasen Motorsports,ORECA LMP2 07,Patrick Kelly,1:18.950,37,51,3.404,0.768,102.049,06_Fastest Lap By Driver_Race.PDF,1
2022,07_Weathertech Raceway Laguna Seca,Weathertech Raceway Laguna Seca,weathertech-raceway-laguna-seca,2022-05-01,202205011210_Race,20,LMP2,81,DragonSpeed USA,ORECA LMP2 07,Henrik Hedman,1:20.057,39,44,4.511,1.107,100.638,06_Fastest Lap By Driver_Race.PDF,1
2022,07_Weathertech Raceway Laguna Seca,Weathertech Raceway Laguna Seca,weathertech-raceway-laguna-seca,2022-05-01,202205011210_Race,21,LMP2,8,Tower Motorsport,ORECA LMP2 07,John Farano,1:20.268,39,40,4.722,0.211,100.373,06_Fastest Lap By Driver_Race.PDF,1
2022,07_Weathertech Raceway Laguna Seca,Weathertech Raceway Laguna Seca,weathertech-raceway-laguna-seca,2022-05-01,202205011210_Race,22,LMP2,18,Era Motorsport,ORECA LMP2 07,Dwight Merriman,1:20.414,42,51,4.868,0.146,100.191,06_Fastest Lap By Driver_Race.PDF,1
2022,07_Weathertech Raceway Laguna Seca,Weathertech Raceway Laguna Seca,weathertech-raceway-laguna-seca,2022-05-01,202205011210_Race,23,LMP2,20,High Class Racing,ORECA LMP2 07,Dennis Andersen,1:20.815,7,46,5.269,0.401,99.694,06_Fastest Lap By Driver_Race.PDF,1
2022,07_Weathertech Raceway Laguna Seca,Weathertech Raceway Laguna Seca,weathertech-raceway-laguna-seca,2022-05-01,202205011210_Race,24,GTDPRO,79,WeatherTech Racing,Mercedes-AMG GT3,Daniel Juncadella,1:24.479,35,77,8.933,3.664,95.370,06_Fastest Lap By Driver_Race.PDF,1
2022,07_Weathertech Raceway Laguna Seca,Weathertech Raceway Laguna Seca,weathertech-raceway-laguna-seca,2022-05-01,202205011210_Race,25,GTD,70,inception racing,McLaren 720S GT3,Frederik Schandorff,1:24.680,4,16,9.134,0.201,95.143,06_Fastest Lap By Driver_Race.PDF,1
2022,07_Weathertech Raceway Laguna Seca,Weathertech Raceway Laguna Seca,weathertech-raceway-laguna-seca,2022-05-01,202205011210_Race,26,GTDPRO,23,Heart of Racing Team,Aston Martin Vantage GT3,Ross Gunn,1:24.905,6,44,9.359,0.225,94.891,06_Fastest Lap By Driver_Race.PDF,1
2022,07_Weathertech Raceway Laguna Seca,Weathertech Raceway Laguna Seca,weathertech-raceway-laguna-seca,2022-05-01,202205011210_Race,27,GTDPRO,3,Corvette Racing,Chevrolet Corvette C8.R GTD,Jordan Taylor,1:24.976,34,64,9.430,0.071,94.812,06_Fastest Lap By Driver_Race.PDF,1
2022,07_Weathertech Raceway Laguna Seca,Weathertech Raceway Laguna Seca,weathertech-raceway-laguna-seca,2022-05-01,202205011210_Race,28,GTDPRO,9,Pfaff Motorsports,Porsche 911 GT3R,Mathieu Jaminet,1:24.978,35,63,9.432,0.002,94.810,06_Fastest Lap By Driver_Race.PDF,1
2022,07_Weathertech Raceway Laguna Seca,Weathertech Raceway Laguna Seca,weathertech-raceway-laguna-seca,2022-05-01,202205011210_Race,29,GTD,16,Wright Motorsports,Porsche 911 GT3R,Jan Heylen,1:25.072,4,78,9.526,0.094,94.705,06_Fastest Lap By Driver_Race.PDF,1
2022,07_Weathertech Raceway Laguna Seca,Weathertech Raceway Laguna Seca,weathertech-raceway-laguna-seca,2022-05-01,202205011210_Race,30,GTDPRO,25,BMW M Team RLL,BMW M4 GT3,John Edwards,1:25.105,34,61,9.559,0.033,94.668,06_Fastest Lap By Driver_Race.PDF,1
2022,07_Weathertech Raceway Laguna Seca,Weathertech Raceway Laguna Seca,weathertech-raceway-laguna-seca,2022-05-01,202205011210_Race,31,GTDPRO,25,BMW M Team RLL,BMW M4 GT3,Connor De Phillippi,1:25.123,8,46,9.577,0.018,94.648,06_Fastest Lap By Driver_Race.PDF,1
2022,07_Weathertech Raceway Laguna Seca,Weathertech Raceway Laguna Seca,weathertech-raceway-laguna-seca,2022-05-01,202205011210_Race,32,GTDPRO,23,Heart of Racing Team,Aston Martin Vantage GT3,Alex Riberas,1:25.201,4,63,9.655,0.078,94.562,06_Fastest Lap By Driver_Race.PDF,1
2022,07_Weathertech Raceway Laguna Seca,Weathertech Raceway Laguna Seca,weathertech-raceway-laguna-seca,2022-05-01,202205011210_Race,33,GTD,39,CarBahn with Peregrine Racing,Lamborghini Huracan GT3,Jeff Westphal,1:25.206,4,79,9.660,0.005,94.556,06_Fastest Lap By Driver_Race.PDF,1
2022,07_Weathertech Raceway Laguna Seca,Weathertech Raceway Laguna Seca,weathertech-raceway-laguna-seca,2022-05-01,202205011210_Race,34,GTDPRO,3,Corvette Racing,Chevrolet Corvette C8.R GTD,Antonio Garcia,1:25.214,6,43,9.668,0.008,94.547,06_Fastest Lap By Driver_Race.PDF,1
2022,07_Weathertech Raceway Laguna Seca,Weathertech Raceway Laguna Seca,weathertech-raceway-laguna-seca,2022-05-01,202205011210_Race,35,GTDPRO,14,VasserSullivan,Lexus RC F GT3,Jack Hawksworth,1:25.217,34,62,9.671,0.003,94.544,06_Fastest Lap By Driver_Race.PDF,1
2022,07_Weathertech Raceway Laguna Seca,Weathertech Raceway Laguna Seca,weathertech-raceway-laguna-seca,2022-05-01,202205011210_Race,36,GTD,51,Rick Ware Racing,Acura NSX GT3,Ryan Eversley,1:25.252,5,74,9.706,0.035,94.505,06_Fastest Lap By Driver_Race.PDF,1
2022,07_Weathertech Raceway Laguna Seca,Weathertech Raceway Laguna Seca,weathertech-raceway-laguna-seca,2022-05-01,202205011210_Race,37,GTD,12,VasserSullivan,Lexus RC F GT3,Aaron Telitz,1:25.266,5,44,9.720,0.014,94.489,06_Fastest Lap By Driver_Race.PDF,1
2022,07_Weathertech Raceway Laguna Seca,Weathertech Raceway Laguna Seca,weathertech-raceway-laguna-seca,2022-05-01,202205011210_Race,38,GTDPRO,9,Pfaff Motorsports,Porsche 911 GT3R,Matt Campbell,1:25.273,4,44,9.727,0.007,94.482,06_Fastest Lap By Driver_Race.PDF,2
2022,07_Weathertech Raceway Laguna Seca,Weathertech Raceway Laguna Seca,weathertech-raceway-laguna-seca,2022-05-01,202205011210_Race,39,GTD,27,Heart of Racing Team,Aston Martin Vantage GT3,Roman De Angelis,1:25.317,33,62,9.771,0.044,94.433,06_Fastest Lap By Driver_Race.PDF,2
2022,07_Weathertech Raceway Laguna Seca,Weathertech Raceway Laguna Seca,weathertech-raceway-laguna-seca,2022-05-01,202205011210_Race,40,GTD,96,Turner Motorsport,BMW M4 GT3,Bill Auberlen,1:25.345,7,46,9.799,0.028,94.402,06_Fastest Lap By Driver_Race.PDF,2
2022,07_Weathertech Raceway Laguna Seca,Weathertech Raceway Laguna Seca,weathertech-raceway-laguna-seca,2022-05-01,202205011210_Race,41,GTD,32,Team Korthoff Motorsports,Mercedes-AMG GT3,Dirk Mueller,1:25.389,7,46,9.843,0.044,94.353,06_Fastest Lap By Driver_Race.PDF,2
2022,07_Weathertech Raceway Laguna Seca,Weathertech Raceway Laguna Seca,weathertech-raceway-laguna-seca,2022-05-01,202205011210_Race,42,GTD,1,Paul Miller Racing,BMW M4 GT3,Bryan Sellers,1:25.396,5,45,9.850,0.007,94.346,06_Fastest Lap By Driver_Race.PDF,2
2022,07_Weathertech Raceway Laguna Seca,Weathertech Raceway Laguna Seca,weathertech-raceway-laguna-seca,2022-05-01,202205011210_Race,43,GTD,12,VasserSullivan,Lexus RC F GT3,Frankie Montecalvo,1:25.401,36,63,9.855,0.005,94.340,06_Fastest Lap By Driver_Race.PDF,2
2022,07_Weathertech Raceway Laguna Seca,Weathertech Raceway Laguna Seca,weathertech-raceway-laguna-seca,2022-05-01,202205011210_Race,44,GTD,28,Alegra Motorsports,Mercedes-AMG GT3,Michael de Quesada,1:25.407,33,62,9.861,0.006,94.333,06_Fastest Lap By Driver_Race.PDF,2
2022,07_Weathertech Raceway Laguna Seca,Weathertech Raceway Laguna Seca,weathertech-raceway-laguna-seca,2022-05-01,202205011210_Race,45,GTD,1,Paul Miller Racing,BMW M4 GT3,Madison Snow,1:25.430,35,62,9.884,0.023,94.308,06_Fastest Lap By Driver_Race.PDF,2
2022,07_Weathertech Raceway Laguna Seca,Weathertech Raceway Laguna Seca,weathertech-raceway-laguna-seca,2022-05-01,202205011210_Race,46,GTD,28,Alegra Motorsports,Mercedes-AMG GT3,Daniel Morad,1:25.455,5,44,9.909,0.025,94.280,06_Fastest Lap By Driver_Race.PDF,2
2022,07_Weathertech Raceway Laguna Seca,Weathertech Raceway Laguna Seca,weathertech-raceway-laguna-seca,2022-05-01,202205011210_Race,47,GTDPRO,14,VasserSullivan,Lexus RC F GT3,Ben Barnicoat,1:25.478,9,45,9.932,0.023,94.255,06_Fastest Lap By Driver_Race.PDF,2
2022,07_Weathertech Raceway Laguna Seca,Weathertech Raceway Laguna Seca,weathertech-raceway-laguna-seca,2022-05-01,202205011210_Race,48,GTD,42,NTE/SSR,Lamborghini Huracan GT3,Marco Holzer,1:25.504,12,46,9.958,0.026,94.226,06_Fastest Lap By Driver_Race.PDF,2
2022,07_Weathertech Raceway Laguna Seca,Weathertech Raceway Laguna Seca,weathertech-raceway-laguna-seca,2022-05-01,202205011210_Race,49,GTD,42,NTE/SSR,Lamborghini Huracan GT3,Jaden Conwright,1:25.506,33,61,9.960,0.002,94.224,06_Fastest Lap By Driver_Race.PDF,2
2022,07_Weathertech Raceway Laguna Seca,Weathertech Raceway Laguna Seca,weathertech-raceway-laguna-seca,2022-05-01,202205011210_Race,50,GTD,27,Heart of Racing Team,Aston Martin Vantage GT3,Maxime Martin,1:25.538,20,45,9.992,0.032,94.189,06_Fastest Lap By Driver_Race.PDF,2
2022,07_Weathertech Raceway Laguna Seca,Weathertech Raceway Laguna Seca,weathertech-raceway-laguna-seca,2022-05-01,202205011210_Race,51,GTD,96,Turner Motorsport,BMW M4 GT3,Robby Foley,1:25.557,34,61,10.011,0.019,94.168,06_Fastest Lap By Driver_Race.PDF,2
2022,07_Weathertech Raceway Laguna Seca,Weathertech Raceway Laguna Seca,weathertech-raceway-laguna-seca,2022-05-01,202205011210_Race,52,GTD,32,Team Korthoff Motorsports,Mercedes-AMG GT3,Stevan McAleer,1:25.571,35,61,10.025,0.014,94.153,06_Fastest Lap By Driver_Race.PDF,2
2022,07_Weathertech Raceway Laguna Seca,Weathertech Raceway Laguna Seca,weathertech-raceway-laguna-seca,2022-05-01,202205011210_Race,53,GTD,99,Team Hardpoint,Porsche 911 GT3R,Katherine Legge,1:25.573,7,42,10.027,0.002,94.150,06_Fastest Lap By Driver_Race.PDF,2
2022,07_Weathertech Raceway Laguna Seca,Weathertech Raceway Laguna Seca,weathertech-raceway-laguna-seca,2022-05-01,202205011210_Race,54,GTD,57,Winward Racing,Mercedes-AMG GT3,Russell Ward,1:25.672,4,21,10.126,0.099,94.042,06_Fastest Lap By Driver_Race.PDF,2
2022,07_Weathertech Raceway Laguna Seca,Weathertech Raceway Laguna Seca,weathertech-raceway-laguna-seca,2022-05-01,202205011210_Race,55,GTDPRO,79,WeatherTech Racing,Mercedes-AMG GT3,Cooper MacNeil,1:25.948,8,30,10.402,0.276,93.740,06_Fastest Lap By Driver_Race.PDF,2
2022,07_Weathertech Raceway Laguna Seca,Weathertech Raceway Laguna Seca,weathertech-raceway-laguna-seca,2022-05-01,202205011210_Race,56,GTD,99,Team Hardpoint,Porsche 911 GT3R,Rob Ferriol,1:26.056,40,64,10.510,0.108,93.622,06_Fastest Lap By Driver_Race.PDF,2
2022,07_Weathertech Raceway Laguna Seca,Weathertech Raceway Laguna Seca,weathertech-raceway-laguna-seca,2022-05-01,202205011210_Race,57,GTD,34,GMG Racing,Porsche 911 GT3R,James Sofronas,1:26.243,6,44,10.697,0.187,93.419,06_Fastest Lap By Driver_Race.PDF,2
2022,07_Weathertech Raceway Laguna Seca,Weathertech Raceway Laguna Seca,weathertech-raceway-laguna-seca,2022-05-01,202205011210_Race,58,GTD,51,Rick Ware Racing,Acura NSX GT3,Aidan Read,1:26.270,10,29,10.724,0.027,93.390,06_Fastest Lap By Driver_Race.PDF,2
