year,event_code,event_name,track_slug,race_date,session_directory,car_number,car_metadata,stop_number,in_time,in_driver,out_time,out_driver,pit_time,cumulative_pit_time,source_report,source_page,source_column
2025,16_Road America,Road America,road-america,2025-08-03,202508031310_Race,1,Paul Miller Racing | BMW M4 GT3 EVO GTDPRO,1,14:04:41.364,M. Snow,14:05:48.026,N. Verhagen,1:06.662,1:06.662,20_Pit Stops Time Cards_Race.PDF,1,1
2025,16_Road America,Road America,road-america,2025-08-03,202508031310_Race,1,Paul Miller Racing | BMW M4 GT3 EVO GTDPRO,2,14:16:05.564,N. Verhagen,14:16:52.441,N. Verhagen,46.877,1:53.539,20_Pit Stops Time Cards_Race.PDF,1,1
2025,16_Road America,Road America,road-america,2025-08-03,202508031310_Race,1,Paul Miller Racing | BMW M4 GT3 EVO GTDPRO,3,14:56:14.233,N. Verhagen,14:57:15.810,N. Verhagen,1:01.577,2:55.116,20_Pit Stops Time Cards_Race.PDF,1,1
2025,16_Road America,Road America,road-america,2025-08-03,202508031310_Race,2,3 N. Verhagen N. Verhagen 1:01.577 2:55.116 | United Autosports USA | ORECA LMP2 07 LMP2,1,13:32:58.556,P. Fayer,13:33:57.454,P. Fayer,58.898,58.898,20_Pit Stops Time Cards_Race.PDF,1,1
2025,16_Road America,Road America,road-america,2025-08-03,202508031310_Race,2,3 N. Verhagen N. Verhagen 1:01.577 2:55.116 | United Autosports USA | ORECA LMP2 07 LMP2,2,14:12:50.168,P. Fayer,14:14:04.890,B. Hanley,1:14.722,2:13.620,20_Pit Stops Time Cards_Race.PDF,1,1
2025,16_Road America,Road America,road-america,2025-08-03,202508031310_Race,2,3 N. Verhagen N. Verhagen 1:01.577 2:55.116 | United Autosports USA | ORECA LMP2 07 LMP2,3,14:19:57.839,B. Hanley,14:20:45.819,B. Hanley,47.980,3:01.600,20_Pit Stops Time Cards_Race.PDF,1,1
2025,16_Road America,Road America,road-america,2025-08-03,202508031310_Race,2,3 N. Verhagen N. Verhagen 1:01.577 2:55.116 | United Autosports USA | ORECA LMP2 07 LMP2,4,15:02:03.844,B. Hanley,15:03:16.380,B. Hanley,1:12.536,4:14.136,20_Pit Stops Time Cards_Race.PDF,1,1
2025,16_Road America,Road America,road-america,2025-08-03,202508031310_Race,3,4 B. Hanley B. Hanley 1:12.536 4:14.136 | Corvette Racing by Pratt Miller Motorsports | Chevrolet Corvette Z06 GT3.R GTDPRO,1,13:36:12.318,A. Sims,13:37:06.685,A. Sims,54.367,54.367,20_Pit Stops Time Cards_Race.PDF,1,1
2025,16_Road America,Road America,road-america,2025-08-03,202508031310_Race,3,4 B. Hanley B. Hanley 1:12.536 4:14.136 | Corvette Racing by Pratt Miller Motorsports | Chevrolet Corvette Z06 GT3.R GTDPRO,2,14:06:47.729,A. Sims,14:07:49.656,A. Sims,1:01.927,1:56.294,20_Pit Stops Time Cards_Race.PDF,1,1
2025,16_Road America,Road America,road-america,2025-08-03,202508031310_Race,3,4 B. Hanley B. Hanley 1:12.536 4:14.136 | Corvette Racing by Pratt Miller Motorsports | Chevrolet Corvette Z06 GT3.R GTDPRO,3,14:54:18.101,A. Sims,14:55:23.188,A. Garcia,1:05.087,3:01.381,20_Pit Stops Time Cards_Race.PDF,1,1
