year,event_code,event_name,track_slug,race_date,session_directory,position,class_position,car_number,class,category_marker,drivers,team,vehicle,laps,total_time,gap_to_leader,interval,status,best_lap_number,best_lap_time,best_lap_speed_mph,source_report,source_page
2025,16_Road America,Road America,road-america,2025-08-03,202508031310_Race,1,1,24,GTP,,P. Eng / D. Vanthoor,BMW M Team RLL,BMW M Hybrid V8,66,2:40:20.740,-,,,41,1:52.243,129.832,03_Results_Race_Official.PDF,1
2025,16_Road America,Road America,road-america,2025-08-03,202508031310_Race,2,2,25,GTP,,M. Wittmann / S. van der Linde,BMW M Team RLL,BMW M Hybrid V8,66,2:40:23.264,2.524,2.524,,51,1:52.413,129.635,03_Results_Race_Official.PDF,1
2025,16_Road America,Road America,road-america,2025-08-03,202508031310_Race,3,3,93,GTP,,R. van der Zande / N. Yelloly,Acura Meyer Shank Racing w/Curb Agajanian,Acura ARX-06,66,2:40:24.368,3.628,1.104,,16,1:52.104,129.993,03_Results_Race_Official.PDF,1
2025,16_Road America,Road America,road-america,2025-08-03,202508031310_Race,4,4,31,GTP,,J. Aitken / E. Bamber,Cadillac Whelen,Cadillac V-Series.R,66,2:40:36.204,15.464,11.836,,35,1:52.405,129.645,03_Results_Race_Official.PDF,1
2025,16_Road America,Road America,road-america,2025-08-03,202508031310_Race,5,5,6,GTP,,M. Jaminet / M. Campbell,Porsche Penske Motorsport,Porsche 963,66,2:40:36.588,15.848,0.384,,35,1:52.362,129.694,03_Results_Race_Official.PDF,1
2025,16_Road America,Road America,road-america,2025-08-03,202508031310_Race,6,6,23,GTP,,R. Gunn / R. De Angelis,ASTON MARTIN THOR Team,Aston Martin Valkyrie,66,2:40:37.316,16.576,0.728,,50,1:52.387,129.665,03_Results_Race_Official.PDF,1
2025,16_Road America,Road America,road-america,2025-08-03,202508031310_Race,7,7,60,GTP,,T. Blomqvist / C. Braun,Acura Meyer Shank Racing w/Curb Agajanian,Acura ARX-06,66,2:40:40.411,19.671,3.095,,52,1:51.742,130.414,03_Results_Race_Official.PDF,1
2025,16_Road America,Road America,road-america,2025-08-03,202508031310_Race,8,8,10,GTP,,R. Taylor / F. Albuquerque,Wayne Taylor Racing,Cadillac V-Series.R,66,2:40:44.607,23.867,4.196,,52,1:52.337,129.723,03_Results_Race_Official.PDF,1
2025,16_Road America,Road America,road-america,2025-08-03,202508031310_Race,9,9,40,GTP,,J. Taylor / L. Deletraz,Wayne Taylor Racing,Cadillac V-Series.R,66,2:40:45.220,24.480,0.613,,21,1:52.223,129.855,03_Results_Race_Official.PDF,1
2025,16_Road America,Road America,road-america,2025-08-03,202508031310_Race,10,10,85,GTP,,T. van der Helm / G. Bruni,JDC Miller MotorSports,Porsche 963,66,2:40:57.838,37.098,12.618,,16,1:53.036,128.921,03_Results_Race_Official.PDF,1
2025,16_Road America,Road America,road-america,2025-08-03,202508031310_Race,11,1,99,LMP2,,P. Hyett / D. Cameron,AO Racing,ORECA LMP2 07,66,2:41:07.392,46.652,9.554,,50,1:53.920,127.921,03_Results_Race_Official.PDF,1
2025,16_Road America,Road America,road-america,2025-08-03,202508031310_Race,12,2,43,LMP2,,C. De Phillippi / J. Clarke,Inter Europol Competition,ORECA LMP2 07,66,2:41:11.559,50.819,4.167,,50,1:54.303,127.492,03_Results_Race_Official.PDF,1
2025,16_Road America,Road America,road-america,2025-08-03,202508031310_Race,13,3,11,LMP2,,S. Thomas / M. Jensen,TDS RACING,ORECA LMP2 07,66,2:41:19.843,59.103,8.284,,65,1:54.289,127.508,03_Results_Race_Official.PDF,1
2025,16_Road America,Road America,road-america,2025-08-03,202508031310_Race,14,4,2,LMP2,,P. Fayer / B. Hanley,United Autosports USA,ORECA LMP2 07,66,2:41:26.187,1:05.447,6.344,,59,1:54.458,127.319,03_Results_Race_Official.PDF,1
