year,event_code,event_name,track_slug,race_date,session_directory,car_number,class,team,vehicle,driver_1,driver_2,driver_3,driver_4,driver_5,metadata_text
2025,14_Watkins Glen International,Watkins Glen International,watkins-glen-international,2025-06-22,202506221210_Race,22,LMP2,United Autosports USA,ORECA 07,Daniel Goldburg,Paul Di Resta,Rasmus Lindh,,,United Autosports USA ORECA LMP2 07 | LMP2 | 1.Daniel Goldburg 3.Rasmus Lindh | 2.Paul Di Resta
2025,14_Watkins Glen International,Watkins Glen International,watkins-glen-international,2025-06-22,202506221210_Race,023,GTD,Triarsi Competizione,Ferrari 296 GT3,Onofrio Triarsi,James Calado,Andrew Waite,,,Triarsi Competizione Ferrari 296 GT3 | GTD | 1.Onofrio Triarsi 3.Andrew Waite | 2.James Calado
2025,14_Watkins Glen International,Watkins Glen International,watkins-glen-international,2025-06-22,202506221210_Race,23,GTP,ASTON MARTIN THOR Team,Aston Martin Valkyrie,Ross Gunn,Roman De Angelis,,,,ASTON MARTIN THOR Team Aston Martin Valkyrie | GTP | 1.Ross Gunn | 2.Roman De Angelis
2025,14_Watkins Glen International,Watkins Glen International,watkins-glen-international,2025-06-22,202506221210_Race,24,GTP,BMW M Team RLL,BMW M Hybrid V8,Philipp Eng,Dries Vanthoor,,,,BMW M Team RLL BMW M Hybrid V8 | GTP | 1.Philipp Eng | 2.Dries Vanthoor
2025,14_Watkins Glen International,Watkins Glen International,watkins-glen-international,2025-06-22,202506221210_Race,25,GTP,BMW M Team RLL,BMW M Hybrid V8,Marco Wittmann,Sheldon van der Linde,,,,BMW M Team RLL BMW M Hybrid V8 | GTP | 1.Marco Wittmann | 2.Sheldon van der Linde
2025,14_Watkins Glen International,Watkins Glen International,watkins-glen-international,2025-06-22,202506221210_Race,27,GTD,Heart of Racing Team Aston,Martin Vantage GT3 Evo,Tom Gamble,Casper Stevenson,Zacharie Robichon,,,Heart of Racing Team Aston Martin Vantage GT3 Evo | GTD | 1.Tom Gamble 3.Zacharie Robichon | 2.Casper Stevenson
2025,14_Watkins Glen International,Watkins Glen International,watkins-glen-international,2025-06-22,202506221210_Race,31,GTP,Cadillac Whelen,Cadillac V-Series.R,Jack Aitken,Earl Bamber,Frederik Vesti,,,Cadillac Whelen Cadillac V-Series.R | GTP | 1.Jack Aitken 3.Frederik Vesti | 2.Earl Bamber
2025,14_Watkins Glen International,Watkins Glen International,watkins-glen-international,2025-06-22,202506221210_Race,32,GTD,Korthoff Competition Motors,Mercedes-AMG GT3,Mikey Taylor,Kenton Koch,Daniel Morad,,,Korthoff Competition Motors Mercedes-AMG GT3 | GTD | 1.Mikey Taylor 3.Daniel Morad | 2.Kenton Koch
2025,14_Watkins Glen International,Watkins Glen International,watkins-glen-international,2025-06-22,202506221210_Race,34,GTD,Conquest Racing,Ferrari 296 GT3,Manny Franco,Daniel Serra,Ben Tuck,,,Conquest Racing Ferrari 296 GT3 | GTD | 1.Manny Franco 3.Ben Tuck | 2.Daniel Serra
2025,14_Watkins Glen International,Watkins Glen International,watkins-glen-international,2025-06-22,202506221210_Race,36,GTD,DXDT Racing Chevrolet,Corvette Z06 GT3.R,Salih Yoluc,Alec Udell,Charlie Eastwood,,,DXDT Racing Chevrolet Corvette Z06 GT3.R | GTD | 1.Salih Yoluc 3.Charlie Eastwood | 2.Alec Udell
2025,14_Watkins Glen International,Watkins Glen International,watkins-glen-international,2025-06-22,202506221210_Race,40,GTP,Wayne Taylor Racing,Cadillac V-Series.R,Jordan Taylor,Louis Deletraz,,,,Wayne Taylor Racing Cadillac V-Series.R | GTP | 1.Jordan Taylor | 2.Louis Deletraz
2025,14_Watkins Glen International,Watkins Glen International,watkins-glen-international,2025-06-22,202506221210_Race,43,LMP2,Inter Europol Competition,ORECA 07,Tom Dillmann,Bijoy Garg,Jeremy Clarke,,,Inter Europol Competition ORECA LMP2 07 | LMP2 | 1.Tom Dillmann 3.Jeremy Clarke | 2.Bijoy Garg
2025,14_Watkins Glen International,Watkins Glen International,watkins-glen-international,2025-06-22,202506221210_Race,44,GTD,Magnus Racing Aston,Martin Vantage GT3 Evo,John Potter,Spencer Pumpelly,Marco Sorensen,,,Magnus Racing Aston Martin Vantage GT3 Evo | GTD | 1.John Potter 3.Marco Sorensen | 2.Spencer Pumpelly
2025,14_Watkins Glen International,Watkins Glen International,watkins-glen-international,2025-06-22,202506221210_Race,45,GTD,Wayne Taylor Racing Lamborghini,Huracan GT3 EVO2,Danny Formal,Trent Hindman,Graham Doyle,,,Wayne Taylor Racing Lamborghini Huracan GT3 EVO2 | GTD | 1.Danny Formal 3.Graham Doyle | 2.Trent Hindman
2025,14_Watkins Glen International,Watkins Glen International,watkins-glen-international,2025-06-22,202506221210_Race,47,GTD,CETILAR RACING,Ferrari 296 GT3,Lorenzo Patrese,Giorgio Sernagiotto,Antonio Fuoco,,,CETILAR RACING Ferrari 296 GT3 | GTD | 1.Lorenzo Patrese 3.Antonio Fuoco | 2.Giorgio Sernagiotto
2025,14_Watkins Glen International,Watkins Glen International,watkins-glen-international,2025-06-22,202506221210_Race,48,GTD PRO,Paul Miller Racing,BMW M4 GT3 EVO,Max Hesse,Dan Harper,,,,Paul Miller Racing BMW M4 GT3 EVO | GTDPRO | 1.Max Hesse | 2.Dan Harper
2025,14_Watkins Glen International,Watkins Glen International,watkins-glen-international,2025-06-22,202506221210_Race,52,LMP2,PR1 Mathiasen Motorsports,ORECA 07,Rodrigo Sales,Benjamin Pedersen,Mathias Beche,,,PR1 Mathiasen Motorsports ORECA LMP2 07 | LMP2 | 1.Rodrigo Sales 3.Mathias Beche | 2.Benjamin Pedersen
2025,14_Watkins Glen International,Watkins Glen International,watkins-glen-international,2025-06-22,202506221210_Race,57,GTD,Winward Racing,Mercedes-AMG GT3,Russell Ward,Philip Ellis,Indy Dontje,,,Winward Racing Mercedes-AMG GT3 | GTD | 1.Russell Ward 3.Indy Dontje | 2.Philip Ellis
2025,14_Watkins Glen International,Watkins Glen International,watkins-glen-international,2025-06-22,202506221210_Race,60,GTP,Acura Meyer Shank Racing w/Curb Agajanian,Acura ARX-06,Tom Blomqvist,Colin Braun,,,,Acura Meyer Shank Racing w/Curb Acura ARX-06 | Agajanian GTP | 1.Tom Blomqvist | 2.Colin Braun
2025,14_Watkins Glen International,Watkins Glen International,watkins-glen-international,2025-06-22,202506221210_Race,63,GTP,Automobili Lamborghini Squadra Corse,Lamborghini SC63,Romain Grosjean,Daniil Kvyat,,,,Automobili Lamborghini Squadra Lamborghini SC63 | Corse GTP | 1.Romain Grosjean | 2.Daniil Kvyat
2025,14_Watkins Glen International,Watkins Glen International,watkins-glen-international,2025-06-22,202506221210_Race,64,GTD PRO,Ford Multimatic Motorsports,Ford Mustang GT3,Mike Rockenfeller,Sebastian Priaulx,,,,Ford Multimatic Motorsports Ford Mustang GT3 | GTDPRO | 1.Mike Rockenfeller | 2.Sebastian Priaulx
2025,14_Watkins Glen International,Watkins Glen International,watkins-glen-international,2025-06-22,202506221210_Race,65,GTD PRO,Ford Multimatic Motorsports,Ford Mustang GT3,Christopher Mies,Frederic Vervisch,,,,Ford Multimatic Motorsports Ford Mustang GT3 | GTDPRO | 1.Christopher Mies | 2.Frederic Vervisch
2025,14_Watkins Glen International,Watkins Glen International,watkins-glen-international,2025-06-22,202506221210_Race,66,GTD,Gradient Racing,Ford Mustang GT3,Joey Hand,Till Bechtolsheimer,Tati Calderon,,,Gradient Racing Ford Mustang GT3 | GTD | 1.Joey Hand 3.Tati Calderon | 2.Till Bechtolsheimer
2025,14_Watkins Glen International,Watkins Glen International,watkins-glen-international,2025-06-22,202506221210_Race,70,GTD,Inception Racing,Ferrari 296 GT3,Brendan Iribe,Frederik Schandorff,Ollie Millroy,,,Inception Racing Ferrari 296 GT3 | GTD | 1.Brendan Iribe 3.Ollie Millroy | 2.Frederik Schandorff
2025,14_Watkins Glen International,Watkins Glen International,watkins-glen-international,2025-06-22,202506221210_Race,73,LMP2,Pratt Miller Motorsports,ORECA 07,Pietro Fittipaldi,Manuel Espirito Santo,Chris Cumming,,,Pratt Miller Motorsports ORECA LMP2 07 | LMP2 | 1.Pietro Fittipaldi 3.Chris Cumming | 2.Manuel Espirito Santo
2025,14_Watkins Glen International,Watkins Glen International,watkins-glen-international,2025-06-22,202506221210_Race,74,LMP2,Riley,ORECA 07,Gar Robinson,Felipe Fraga,Josh Burdon,,,Riley ORECA LMP2 07 | LMP2 | 1.Gar Robinson 3.Josh Burdon | 2.Felipe Fraga
2025,14_Watkins Glen International,Watkins Glen International,watkins-glen-international,2025-06-22,202506221210_Race,77,GTD PRO,AO Racing Porsche,911 GT3 R (992),Laurin Heinrich,Klaus Bachler,,,,AO Racing Porsche 911 GT3 R (992) | GTDPRO | 1.Laurin Heinrich | 2.Klaus Bachler
2025,14_Watkins Glen International,Watkins Glen International,watkins-glen-international,2025-06-22,202506221210_Race,78,GTD,Forte Racing Lamborghini,Huracan GT3 EVO2,Misha Goikhberg,Mario Farnbacher,Scott Hargrove,,,Forte Racing Lamborghini Huracan GT3 EVO2 | GTD | 1.Misha Goikhberg 3.Scott Hargrove | 2.Mario Farnbacher
2025,14_Watkins Glen International,Watkins Glen International,watkins-glen-international,2025-06-22,202506221210_Race,80,GTD,Lone Star Racing,Mercedes-AMG GT3,Dan Knox,Wyatt Brichacek,Scott Andrews,,,Lone Star Racing Mercedes-AMG GT3 | GTD | 1.Dan Knox 3.Scott Andrews | 2.Wyatt Brichacek
2025,14_Watkins Glen International,Watkins Glen International,watkins-glen-international,2025-06-22,202506221210_Race,81,GTD PRO,DragonSpeed,Ferrari 296 GT3,Albert Costa,Davide Rigon,,,,DragonSpeed Ferrari 296 GT3 | GTDPRO | 1.Albert Costa | 2.Davide Rigon
2025,14_Watkins Glen International,Watkins Glen International,watkins-glen-international,2025-06-22,202506221210_Race,85,GTP,JDC Miller MotorSports,Porsche 963,Tijmen van der Helm,Gianmaria Bruni,,,,JDC Miller MotorSports Porsche 963 | GTP | 1.Tijmen van der Helm | 2.Gianmaria Bruni
2025,14_Watkins Glen International,Watkins Glen International,watkins-glen-international,2025-06-22,202506221210_Race,88,LMP2,Af Corse,ORECA 07,Luis Perez Companc,Matias Perez Companc,Matthieu Vaxiviere,,,Af Corse ORECA LMP2 07 | LMP2 | 1.Luis Perez Companc 3.Matthieu Vaxiviere | 2.Matias Perez Companc
2025,14_Watkins Glen International,Watkins Glen International,watkins-glen-international,2025-06-22,202506221210_Race,93,GTP,Acura Meyer Shank Racing w/Curb Agajanian,Acura ARX-06,Renger van der Zande,Nick Yelloly,Kaku Ohta,,,Acura Meyer Shank Racing w/Curb Acura ARX-06 | Agajanian GTP | 1.Renger van der Zande 3.Kaku Ohta | 2.Nick Yelloly
2025,14_Watkins Glen International,Watkins Glen International,watkins-glen-international,2025-06-22,202506221210_Race,96,GTD,Turner Motorsport,BMW M4 GT3 EVO,Patrick Gallagher,Robby Foley,Jake Walker,,,Turner Motorsport BMW M4 GT3 EVO | GTD | 1.Patrick Gallagher 3.Jake Walker | 2.Robby Foley
2025,14_Watkins Glen International,Watkins Glen International,watkins-glen-international,2025-06-22,202506221210_Race,99,LMP2,AO Racing,ORECA 07,PJ Hyett,Dane Cameron,Jonny Edgar,,,AO Racing ORECA LMP2 07 | LMP2 | 1.PJ Hyett 3.Jonny Edgar | 2.Dane Cameron
2025,14_Watkins Glen International,Watkins Glen International,watkins-glen-international,2025-06-22,202506221210_Race,120,GTD,Wright Motorsports Porsche,911 GT3 R (992),Adam Adelson,Elliott Skeer,Tom Sargent,,,Wright Motorsports Porsche 911 GT3 R (992) | GTD | 1.Adam Adelson 3.Tom Sargent | 2.Elliott Skeer
