year,event_code,event_name,track_slug,race_date,session_directory,car_number,car_metadata,stint_number,driver,start_time,end_time,segment_type,segment_time,cumulative_track_time,cumulative_driver_time,source_report,source_page,source_column
2025,14_Watkins Glen International,Watkins Glen International,watkins-glen-international,2025-06-22,202506221210_Race,1,Paul Miller Racing | BMW M4 GT3 EVO GTDPRO,1,M. Snow,12:10:14,12:56:01,TRACK,45:47.227,45:47.227,45:47.227,20_Drive Time_Race.PDF,1,1
2025,14_Watkins Glen International,Watkins Glen International,watkins-glen-international,2025-06-22,202506221210_Race,1,Paul Miller Racing | BMW M4 GT3 EVO GTDPRO,,M. Snow,12:56:01,12:57:16,PIT,1:14.331,45:47.227,47:01.558,20_Drive Time_Race.PDF,1,1
2025,14_Watkins Glen International,Watkins Glen International,watkins-glen-international,2025-06-22,202506221210_Race,1,Paul Miller Racing | BMW M4 GT3 EVO GTDPRO,2,M. Snow,12:57:16,13:26:34,TRACK,29:18.637,1:15:05.864,1:16:20.195,20_Drive Time_Race.PDF,1,1
2025,14_Watkins Glen International,Watkins Glen International,watkins-glen-international,2025-06-22,202506221210_Race,1,Paul Miller Racing | BMW M4 GT3 EVO GTDPRO,,M. Snow,13:26:34,13:27:29,PIT,55.119,1:15:05.864,1:17:15.314,20_Drive Time_Race.PDF,1,1
2025,14_Watkins Glen International,Watkins Glen International,watkins-glen-international,2025-06-22,202506221210_Race,1,Paul Miller Racing | BMW M4 GT3 EVO GTDPRO,3,M. Snow,13:27:29,13:34:57,TRACK,7:27.874,1:22:33.738,1:24:43.188,20_Drive Time_Race.PDF,1,1
2025,14_Watkins Glen International,Watkins Glen International,watkins-glen-international,2025-06-22,202506221210_Race,1,Paul Miller Racing | BMW M4 GT3 EVO GTDPRO,,M. Snow,13:34:57,13:35:42,PIT,45.173,1:22:33.738,1:25:28.361,20_Drive Time_Race.PDF,1,1
2025,14_Watkins Glen International,Watkins Glen International,watkins-glen-international,2025-06-22,202506221210_Race,1,Paul Miller Racing | BMW M4 GT3 EVO GTDPRO,4,M. Snow,13:35:42,13:45:49,TRACK,10:06.177,1:32:39.915,1:35:34.538,20_Drive Time_Race.PDF,1,1
2025,14_Watkins Glen International,Watkins Glen International,watkins-glen-international,2025-06-22,202506221210_Race,1,Paul Miller Racing | BMW M4 GT3 EVO GTDPRO,,M. Snow,13:45:49,13:47:21,PIT,1:32.056,1:32:39.915,1:37:06.594,20_Drive Time_Race.PDF,1,1
2025,14_Watkins Glen International,Watkins Glen International,watkins-glen-international,2025-06-22,202506221210_Race,1,Paul Miller Racing | BMW M4 GT3 EVO GTDPRO,5,M. Snow,13:47:21,14:19:01,TRACK,31:40.317,2:04:20.232,2:08:46.911,20_Drive Time_Race.PDF,1,1
2025,14_Watkins Glen International,Watkins Glen International,watkins-glen-international,2025-06-22,202506221210_Race,1,Paul Miller Racing | BMW M4 GT3 EVO GTDPRO,,,14:19:01,14:20:01,PIT,1:00.155,,1:00.155,20_Drive Time_Race.PDF,1,1
2025,14_Watkins Glen International,Watkins Glen International,watkins-glen-international,2025-06-22,202506221210_Race,1,Paul Miller Racing | BMW M4 GT3 EVO GTDPRO,6,N. Verhagen,14:20:01,15:17:13,TRACK,57:11.382,57:11.382,57:11.382,20_Drive Time_Race.PDF,1,1
2025,14_Watkins Glen International,Watkins Glen International,watkins-glen-international,2025-06-22,202506221210_Race,1,Paul Miller Racing | BMW M4 GT3 EVO GTDPRO,,N. Verhagen,15:17:13,15:18:26,PIT,1:13.771,57:11.382,58:25.153,20_Drive Time_Race.PDF,1,1
2025,14_Watkins Glen International,Watkins Glen International,watkins-glen-international,2025-06-22,202506221210_Race,1,Paul Miller Racing | BMW M4 GT3 EVO GTDPRO,7,N. Verhagen,15:18:26,16:03:08,TRACK,44:42.013,1:41:53.395,1:43:07.166,20_Drive Time_Race.PDF,1,1
2025,14_Watkins Glen International,Watkins Glen International,watkins-glen-international,2025-06-22,202506221210_Race,1,Paul Miller Racing | BMW M4 GT3 EVO GTDPRO,,,16:03:08,16:04:05,PIT,57.035,,1:57.190,20_Drive Time_Race.PDF,1,1
2025,14_Watkins Glen International,Watkins Glen International,watkins-glen-international,2025-06-22,202506221210_Race,1,Paul Miller Racing | BMW M4 GT3 EVO GTDPRO,8,C. De Phillippi,16:04:05,17:00:21,TRACK,56:15.300,56:15.300,56:15.300,20_Drive Time_Race.PDF,1,1
