year,event_code,event_name,track_slug,race_date,session_directory,sequence,flag,clock_time,session_elapsed,session_elapsed_ms,flag_time,flag_time_ms,cumulative_flag_time,cumulative_flag_time_ms,lap,source_report,source_page
2025,14_Watkins Glen International,Watkins Glen International,watkins-glen-international,2025-06-22,202506221210_Race,1,GREEN FLAG,12:10:14.617,-,,31:20.466,1880466,31:20.466,1880466,1,25_FlagsAnalysis_Race.PDF,1
2025,14_Watkins Glen International,Watkins Glen International,watkins-glen-international,2025-06-22,202506221210_Race,2,FULL COURSE YELLOW,12:41:35.083,31:20.466,1880466,25:07.564,1507564,25:07.564,1507564,19,25_FlagsAnalysis_Race.PDF,1
2025,14_Watkins Glen International,Watkins Glen International,watkins-glen-international,2025-06-22,202506221210_Race,3,GREEN FLAG,13:06:42.647,56:28.030,3388030,2:09.757,129757,33:30.223,2010223,25,25_FlagsAnalysis_Race.PDF,1
2025,14_Watkins Glen International,Watkins Glen International,watkins-glen-international,2025-06-22,202506221210_Race,4,FULL COURSE YELLOW,13:08:52.404,58:37.787,3517787,17:28.568,1048568,42:36.132,2556132,27,25_FlagsAnalysis_Race.PDF,1
2025,14_Watkins Glen International,Watkins Glen International,watkins-glen-international,2025-06-22,202506221210_Race,5,GREEN FLAG,13:26:20.972,1:16:06.355,4566355,1:56.873,116873,35:27.096,2127096,31,25_FlagsAnalysis_Race.PDF,1
2025,14_Watkins Glen International,Watkins Glen International,watkins-glen-international,2025-06-22,202506221210_Race,6,FULL COURSE YELLOW,13:28:17.845,1:18:03.228,4683228,15:21.855,921855,57:57.987,3477987,33,25_FlagsAnalysis_Race.PDF,1
2025,14_Watkins Glen International,Watkins Glen International,watkins-glen-international,2025-06-22,202506221210_Race,7,GREEN FLAG,13:43:39.700,1:33:25.083,5605083,26:33.425,1593425,1:02:00.521,3720521,37,25_FlagsAnalysis_Race.PDF,1
2025,14_Watkins Glen International,Watkins Glen International,watkins-glen-international,2025-06-22,202506221210_Race,8,FULL COURSE YELLOW,14:10:13.125,1:59:58.508,7198508,17:01.582,1021582,1:14:59.569,4499569,54,25_FlagsAnalysis_Race.PDF,1
2025,14_Watkins Glen International,Watkins Glen International,watkins-glen-international,2025-06-22,202506221210_Race,9,GREEN FLAG,14:27:14.707,2:17:00.090,8220090,14:38.924,878924,1:16:39.445,4599445,59,25_FlagsAnalysis_Race.PDF,1
2025,14_Watkins Glen International,Watkins Glen International,watkins-glen-international,2025-06-22,202506221210_Race,10,FULL COURSE YELLOW,14:41:53.631,2:31:39.014,9099014,18:41.571,1121571,1:33:41.140,5621140,69,25_FlagsAnalysis_Race.PDF,1
2025,14_Watkins Glen International,Watkins Glen International,watkins-glen-international,2025-06-22,202506221210_Race,11,GREEN FLAG,15:00:35.202,2:50:20.585,10220585,3:32.792,212792,1:20:12.237,4812237,74,25_FlagsAnalysis_Race.PDF,1
2025,14_Watkins Glen International,Watkins Glen International,watkins-glen-international,2025-06-22,202506221210_Race,12,FULL COURSE YELLOW,15:04:07.994,2:53:53.377,10433377,21:51.795,1311795,1:55:32.935,6932935,77,25_FlagsAnalysis_Race.PDF,1
2025,14_Watkins Glen International,Watkins Glen International,watkins-glen-international,2025-06-22,202506221210_Race,13,GREEN FLAG,15:25:59.789,3:15:45.172,11745172,30:24.400,1824400,1:50:36.637,6636637,84,25_FlagsAnalysis_Race.PDF,1
2025,14_Watkins Glen International,Watkins Glen International,watkins-glen-international,2025-06-22,202506221210_Race,14,FULL COURSE YELLOW,15:56:24.189,3:46:09.572,13569572,15:55.937,955937,2:11:28.872,7888872,103,25_FlagsAnalysis_Race.PDF,1
2025,14_Watkins Glen International,Watkins Glen International,watkins-glen-international,2025-06-22,202506221210_Race,15,GREEN FLAG,16:12:20.126,4:02:05.509,14525509,3:49.057,229057,1:54:25.694,6865694,108,25_FlagsAnalysis_Race.PDF,1
2025,14_Watkins Glen International,Watkins Glen International,watkins-glen-international,2025-06-22,202506221210_Race,16,FULL COURSE YELLOW,16:16:09.183,4:05:54.566,14754566,14:36.246,876246,2:26:05.118,8765118,111,25_FlagsAnalysis_Race.PDF,1
2025,14_Watkins Glen International,Watkins Glen International,watkins-glen-international,2025-06-22,202506221210_Race,17,GREEN FLAG,16:30:45.429,4:20:30.812,15630812,18:16.076,1096076,2:12:41.770,7961770,115,25_FlagsAnalysis_Race.PDF,1
2025,14_Watkins Glen International,Watkins Glen International,watkins-glen-international,2025-06-22,202506221210_Race,18,FULL COURSE YELLOW,16:49:01.505,4:38:46.888,16726888,20:17.955,1217955,2:46:23.073,9983073,127,25_FlagsAnalysis_Race.PDF,1
2025,14_Watkins Glen International,Watkins Glen International,watkins-glen-international,2025-06-22,202506221210_Race,19,GREEN FLAG,17:09:19.460,4:59:04.843,17944843,50:54.364,3054364,3:03:36.134,11016134,133,25_FlagsAnalysis_Race.PDF,1
2025,14_Watkins Glen International,Watkins Glen International,watkins-glen-international,2025-06-22,202506221210_Race,20,FULL COURSE YELLOW,18:00:13.824,5:49:59.207,20999207,6:49.591,409591,2:53:12.664,10392664,165,25_FlagsAnalysis_Race.PDF,1
2025,14_Watkins Glen International,Watkins Glen International,watkins-glen-international,2025-06-22,202506221210_Race,21,GREEN FLAG,18:07:03.415,5:56:48.798,21408798,3:19.799,199799,3:06:55.933,11215933,167,25_FlagsAnalysis_Race.PDF,1
2025,14_Watkins Glen International,Watkins Glen International,watkins-glen-international,2025-06-22,202506221210_Race,22,CHEQUERED FLAG,18:10:23.215,6:00:08.597,21608597,-,,-,,169,25_FlagsAnalysis_Race.PDF,1
