year,event_code,event_name,track_slug,race_date,session_directory,position,class,car_number,team,vehicle,driver,fastest_lap_time,driver_lap_number,driver_total_laps,gap_to_fastest,interval,speed_mph,source_report,source_page
2022,08_Mid-Ohio Sports Car Course,Mid-Ohio Sports Car Course,mid-ohio-sports-car-course,2022-05-15,202205151410_Race,1,DPi,60,Meyer Shank Racing W/Curb-Agajanian,Acura DPi,Tom Blomqvist,1:12.264,40,91,,,112.487,06_Fastest Lap By Driver_Race.PDF,1
2022,08_Mid-Ohio Sports Car Course,Mid-Ohio Sports Car Course,mid-ohio-sports-car-course,2022-05-15,202205151410_Race,2,DPi,02,Cadillac Racing,Cadillac DPi,Earl Bamber,1:12.470,34,64,0.206,0.206,112.167,06_Fastest Lap By Driver_Race.PDF,1
2022,08_Mid-Ohio Sports Car Course,Mid-Ohio Sports Car Course,mid-ohio-sports-car-course,2022-05-15,202205151410_Race,3,DPi,31,Whelen Engineering Racing,Cadillac DPi,Pipo Derani,1:12.543,50,101,0.279,0.073,112.054,06_Fastest Lap By Driver_Race.PDF,1
2022,08_Mid-Ohio Sports Car Course,Mid-Ohio Sports Car Course,mid-ohio-sports-car-course,2022-05-15,202205151410_Race,4,DPi,10,Konica Minolta Acura ARX-05,Acura DPi,Ricky Taylor,1:12.666,49,91,0.402,0.123,111.864,06_Fastest Lap By Driver_Race.PDF,1
2022,08_Mid-Ohio Sports Car Course,Mid-Ohio Sports Car Course,mid-ohio-sports-car-course,2022-05-15,202205151410_Race,5,DPi,01,Cadillac Racing,Cadillac DPi,Renger van der Zande,1:12.720,21,63,0.456,0.054,111.781,06_Fastest Lap By Driver_Race.PDF,1
2022,08_Mid-Ohio Sports Car Course,Mid-Ohio Sports Car Course,mid-ohio-sports-car-course,2022-05-15,202205151410_Race,6,DPi,5,JDC Miller MotorSports,Cadillac DPi,Richard Westbrook,1:12.889,32,64,0.625,0.169,111.522,06_Fastest Lap By Driver_Race.PDF,1
2022,08_Mid-Ohio Sports Car Course,Mid-Ohio Sports Car Course,mid-ohio-sports-car-course,2022-05-15,202205151410_Race,7,DPi,01,Cadillac Racing,Cadillac DPi,Sebastien Bourdais,1:12.968,6,58,0.704,0.079,111.401,06_Fastest Lap By Driver_Race.PDF,1
2022,08_Mid-Ohio Sports Car Course,Mid-Ohio Sports Car Course,mid-ohio-sports-car-course,2022-05-15,202205151410_Race,8,DPi,10,Konica Minolta Acura ARX-05,Acura DPi,Filipe Albuquerque,1:13.167,6,30,0.903,0.199,111.098,06_Fastest Lap By Driver_Race.PDF,1
2022,08_Mid-Ohio Sports Car Course,Mid-Ohio Sports Car Course,mid-ohio-sports-car-course,2022-05-15,202205151410_Race,9,DPi,02,Cadillac Racing,Cadillac DPi,Alex Lynn,1:13.227,30,57,0.963,0.060,111.007,06_Fastest Lap By Driver_Race.PDF,1
2022,08_Mid-Ohio Sports Car Course,Mid-Ohio Sports Car Course,mid-ohio-sports-car-course,2022-05-15,202205151410_Race,10,DPi,60,Meyer Shank Racing W/Curb-Agajanian,Acura DPi,Oliver Jarvis,1:13.268,6,30,1.004,0.041,110.945,06_Fastest Lap By Driver_Race.PDF,1
2022,08_Mid-Ohio Sports Car Course,Mid-Ohio Sports Car Course,mid-ohio-sports-car-course,2022-05-15,202205151410_Race,11,DPi,5,JDC Miller MotorSports,Cadillac DPi,Tristan Vautier,1:13.434,6,57,1.170,0.166,110.695,06_Fastest Lap By Driver_Race.PDF,1
2022,08_Mid-Ohio Sports Car Course,Mid-Ohio Sports Car Course,mid-ohio-sports-car-course,2022-05-15,202205151410_Race,12,DPi,31,Whelen Engineering Racing,Cadillac DPi,Tristan Nunez,1:13.567,6,20,1.303,0.133,110.494,06_Fastest Lap By Driver_Race.PDF,1
2022,08_Mid-Ohio Sports Car Course,Mid-Ohio Sports Car Course,mid-ohio-sports-car-course,2022-05-15,202205151410_Race,13,LMP2,8,Tower Motorsport,ORECA LMP2 07,Will Stevens,1:13.725,23,63,1.461,0.158,110.258,06_Fastest Lap By Driver_Race.PDF,1
2022,08_Mid-Ohio Sports Car Course,Mid-Ohio Sports Car Course,mid-ohio-sports-car-course,2022-05-15,202205151410_Race,14,LMP2,81,DragonSpeed USA,ORECA LMP2 07,Juan Pablo Montoya,1:13.737,7,72,1.473,0.012,110.240,06_Fastest Lap By Driver_Race.PDF,1
2022,08_Mid-Ohio Sports Car Course,Mid-Ohio Sports Car Course,mid-ohio-sports-car-course,2022-05-15,202205151410_Race,15,LMP2,18,Era Motorsport,ORECA LMP2 07,Ryan Dalziel,1:13.772,30,59,1.508,0.035,110.187,06_Fastest Lap By Driver_Race.PDF,1
2022,08_Mid-Ohio Sports Car Course,Mid-Ohio Sports Car Course,mid-ohio-sports-car-course,2022-05-15,202205151410_Race,16,LMP2,52,PR1 Mathiasen Motorsports,ORECA LMP2 07,Josh Pierson,1:13.871,44,65,1.607,0.099,110.040,06_Fastest Lap By Driver_Race.PDF,1
2022,08_Mid-Ohio Sports Car Course,Mid-Ohio Sports Car Course,mid-ohio-sports-car-course,2022-05-15,202205151410_Race,17,LMP2,11,PR1 Mathiasen Motorsports,ORECA LMP2 07,Jonathan Bomarito,1:13.982,39,62,1.718,0.111,109.875,06_Fastest Lap By Driver_Race.PDF,1
2022,08_Mid-Ohio Sports Car Course,Mid-Ohio Sports Car Course,mid-ohio-sports-car-course,2022-05-15,202205151410_Race,18,LMP2,20,High Class Racing,ORECA LMP2 07,Anders Fjordbach,1:14.206,38,67,1.942,0.224,109.543,06_Fastest Lap By Driver_Race.PDF,1
2022,08_Mid-Ohio Sports Car Course,Mid-Ohio Sports Car Course,mid-ohio-sports-car-course,2022-05-15,202205151410_Race,19,LMP2,11,PR1 Mathiasen Motorsports,ORECA LMP2 07,Steven Thomas,1:15.781,44,56,3.517,1.575,107.266,06_Fastest Lap By Driver_Race.PDF,1
2022,08_Mid-Ohio Sports Car Course,Mid-Ohio Sports Car Course,mid-ohio-sports-car-course,2022-05-15,202205151410_Race,20,LMP2,20,High Class Racing,ORECA LMP2 07,Dennis Andersen,1:16.241,45,51,3.977,0.460,106.619,06_Fastest Lap By Driver_Race.PDF,1
2022,08_Mid-Ohio Sports Car Course,Mid-Ohio Sports Car Course,mid-ohio-sports-car-course,2022-05-15,202205151410_Race,21,LMP2,52,PR1 Mathiasen Motorsports,ORECA LMP2 07,Patrick Kelly,1:16.526,39,52,4.262,0.285,106.222,06_Fastest Lap By Driver_Race.PDF,1
2022,08_Mid-Ohio Sports Car Course,Mid-Ohio Sports Car Course,mid-ohio-sports-car-course,2022-05-15,202205151410_Race,22,LMP2,8,Tower Motorsport,ORECA LMP2 07,John Farano,1:16.544,53,54,4.280,0.018,106.197,06_Fastest Lap By Driver_Race.PDF,1
2022,08_Mid-Ohio Sports Car Course,Mid-Ohio Sports Car Course,mid-ohio-sports-car-course,2022-05-15,202205151410_Race,23,LMP2,18,Era Motorsport,ORECA LMP2 07,Dwight Merriman,1:17.697,48,58,5.433,1.153,104.621,06_Fastest Lap By Driver_Race.PDF,1
2022,08_Mid-Ohio Sports Car Course,Mid-Ohio Sports Car Course,mid-ohio-sports-car-course,2022-05-15,202205151410_Race,24,LMP2,81,DragonSpeed USA,ORECA LMP2 07,Henrik Hedman,1:18.017,27,46,5.753,0.320,104.192,06_Fastest Lap By Driver_Race.PDF,1
2022,08_Mid-Ohio Sports Car Course,Mid-Ohio Sports Car Course,mid-ohio-sports-car-course,2022-05-15,202205151410_Race,25,LMP3,38,Performance Tech Motorsports,Ligier JS P320,Rasmus Lindh,1:18.267,39,72,6.003,0.250,103.859,06_Fastest Lap By Driver_Race.PDF,1
2022,08_Mid-Ohio Sports Car Course,Mid-Ohio Sports Car Course,mid-ohio-sports-car-course,2022-05-15,202205151410_Race,26,LMP3,54,CORE Autosport,Ligier JS P320,Colin Braun,1:18.336,34,81,6.072,0.069,103.768,06_Fastest Lap By Driver_Race.PDF,1
2022,08_Mid-Ohio Sports Car Course,Mid-Ohio Sports Car Course,mid-ohio-sports-car-course,2022-05-15,202205151410_Race,27,LMP3,58,MLT Motorsports,Ligier JS P320,Dakota Dickerson,1:18.364,57,78,6.100,0.028,103.731,06_Fastest Lap By Driver_Race.PDF,1
