year,event_code,event_name,track_slug,race_date,session_directory,car_number,lap_number,driver_number,driver_name,lap_time,sector_1,sector_2,sector_3,speed_mph,elapsed_time,elapsed_delta_ms,elapsed_lap_time_difference_ms,pit_lane_crossing,source_page
2024,08_Weathertech Raceway Laguna Seca,Weathertech Raceway Laguna Seca,weathertech-raceway-laguna-seca,2024-05-12,202405121210_Race,01,1,2,Sebastien Bourdais,1:19.258,29.414,32.979,16.865,101.652,1:19.258,,,0,1
2024,08_Weathertech Raceway Laguna Seca,Weathertech Raceway Laguna Seca,weathertech-raceway-laguna-seca,2024-05-12,202405121210_Race,01,2,2,Sebastien Bourdais,1:15.676,27.610,31.460,16.606,106.464,2:34.934,75676,0,0,1
2024,08_Weathertech Raceway Laguna Seca,Weathertech Raceway Laguna Seca,weathertech-raceway-laguna-seca,2024-05-12,202405121210_Race,01,3,2,Sebastien Bourdais,1:14.853,27.186,31.323,16.344,107.634,3:49.787,74853,0,0,1
2024,08_Weathertech Raceway Laguna Seca,Weathertech Raceway Laguna Seca,weathertech-raceway-laguna-seca,2024-05-12,202405121210_Race,01,4,2,Sebastien Bourdais,1:14.750,27.012,31.470,16.268,107.783,5:04.537,74750,0,0,1
2024,08_Weathertech Raceway Laguna Seca,Weathertech Raceway Laguna Seca,weathertech-raceway-laguna-seca,2024-05-12,202405121210_Race,01,5,2,Sebastien Bourdais,1:14.666,27.102,31.173,16.391,107.904,6:19.203,74666,0,0,1
2024,08_Weathertech Raceway Laguna Seca,Weathertech Raceway Laguna Seca,weathertech-raceway-laguna-seca,2024-05-12,202405121210_Race,01,6,2,Sebastien Bourdais,1:14.450,27.001,31.161,16.288,108.217,7:33.653,74450,0,0,1
2024,08_Weathertech Raceway Laguna Seca,Weathertech Raceway Laguna Seca,weathertech-raceway-laguna-seca,2024-05-12,202405121210_Race,01,7,2,Sebastien Bourdais,1:15.484,27.137,31.904,16.443,106.734,8:49.137,75484,0,0,1
2024,08_Weathertech Raceway Laguna Seca,Weathertech Raceway Laguna Seca,weathertech-raceway-laguna-seca,2024-05-12,202405121210_Race,01,8,2,Sebastien Bourdais,1:16.916,27.861,32.278,16.777,104.747,10:06.053,76916,0,0,1
2024,08_Weathertech Raceway Laguna Seca,Weathertech Raceway Laguna Seca,weathertech-raceway-laguna-seca,2024-05-12,202405121210_Race,01,9,2,Sebastien Bourdais,1:16.614,27.920,31.927,16.767,105.160,11:22.667,76614,0,0,1
2024,08_Weathertech Raceway Laguna Seca,Weathertech Raceway Laguna Seca,weathertech-raceway-laguna-seca,2024-05-12,202405121210_Race,01,10,2,Sebastien Bourdais,1:18.169,27.980,32.741,17.448,103.068,12:40.836,78169,0,0,1
2024,08_Weathertech Raceway Laguna Seca,Weathertech Raceway Laguna Seca,weathertech-raceway-laguna-seca,2024-05-12,202405121210_Race,01,11,2,Sebastien Bourdais,1:17.160,27.673,32.771,16.716,104.416,13:57.996,77160,0,0,1
2024,08_Weathertech Raceway Laguna Seca,Weathertech Raceway Laguna Seca,weathertech-raceway-laguna-seca,2024-05-12,202405121210_Race,01,12,2,Sebastien Bourdais,1:16.134,27.329,32.062,16.743,105.823,15:14.130,76134,0,0,1
2024,08_Weathertech Raceway Laguna Seca,Weathertech Raceway Laguna Seca,weathertech-raceway-laguna-seca,2024-05-12,202405121210_Race,01,13,2,Sebastien Bourdais,1:15.339,27.793,31.356,16.190,106.940,16:29.469,75339,0,0,1
2024,08_Weathertech Raceway Laguna Seca,Weathertech Raceway Laguna Seca,weathertech-raceway-laguna-seca,2024-05-12,202405121210_Race,01,14,2,Sebastien Bourdais,1:14.445,26.841,31.192,16.412,108.224,17:43.914,74445,0,0,1
2024,08_Weathertech Raceway Laguna Seca,Weathertech Raceway Laguna Seca,weathertech-raceway-laguna-seca,2024-05-12,202405121210_Race,01,15,2,Sebastien Bourdais,1:14.505,27.032,31.077,16.396,108.137,18:58.419,74505,0,0,1
2024,08_Weathertech Raceway Laguna Seca,Weathertech Raceway Laguna Seca,weathertech-raceway-laguna-seca,2024-05-12,202405121210_Race,01,16,2,Sebastien Bourdais,1:14.196,26.753,31.059,16.384,108.587,20:12.615,74196,0,0,1
2024,08_Weathertech Raceway Laguna Seca,Weathertech Raceway Laguna Seca,weathertech-raceway-laguna-seca,2024-05-12,202405121210_Race,01,17,2,Sebastien Bourdais,1:15.728,26.988,31.391,17.349,106.391,21:28.343,75728,0,0,1
2024,08_Weathertech Raceway Laguna Seca,Weathertech Raceway Laguna Seca,weathertech-raceway-laguna-seca,2024-05-12,202405121210_Race,01,18,2,Sebastien Bourdais,1:14.805,27.147,31.254,16.404,107.703,22:43.148,74805,0,0,1
2024,08_Weathertech Raceway Laguna Seca,Weathertech Raceway Laguna Seca,weathertech-raceway-laguna-seca,2024-05-12,202405121210_Race,01,19,2,Sebastien Bourdais,1:16.638,27.340,32.335,16.963,105.127,23:59.786,76638,0,0,1
2024,08_Weathertech Raceway Laguna Seca,Weathertech Raceway Laguna Seca,weathertech-raceway-laguna-seca,2024-05-12,202405121210_Race,01,20,2,Sebastien Bourdais,1:16.452,27.267,32.381,16.804,105.383,25:16.238,76452,0,0,1
2024,08_Weathertech Raceway Laguna Seca,Weathertech Raceway Laguna Seca,weathertech-raceway-laguna-seca,2024-05-12,202405121210_Race,01,21,2,Sebastien Bourdais,1:15.201,27.410,31.220,16.571,107.136,26:31.439,75201,0,0,1
