year,event_code,event_name,track_slug,race_date,session_directory,position,class,car_number,team,vehicle,driver,fastest_lap_time,driver_lap_number,driver_total_laps,gap_to_fastest,interval,speed_mph,source_report,source_page
2024,08_Weathertech Raceway Laguna Seca,Weathertech Raceway Laguna Seca,weathertech-raceway-laguna-seca,2024-05-12,202405121210_Race,1,GTP,01,Cadillac Racing,Cadillac V-Series.R,Sebastien Bourdais,1:14.196,16,41,,,108.587,06_Fastest Lap By Driver_Race.PDF,1
2024,08_Weathertech Raceway Laguna Seca,Weathertech Raceway Laguna Seca,weathertech-raceway-laguna-seca,2024-05-12,202405121210_Race,2,GTP,25,BMW M Team RLL,BMW M Hybrid V8,Connor De Phillippi,1:14.316,5,22,0.120,0.120,108.412,06_Fastest Lap By Driver_Race.PDF,1
2024,08_Weathertech Raceway Laguna Seca,Weathertech Raceway Laguna Seca,weathertech-raceway-laguna-seca,2024-05-12,202405121210_Race,3,GTP,24,BMW M Team RLL,BMW M Hybrid V8,Philipp Eng,1:14.458,5,41,0.262,0.142,108.205,06_Fastest Lap By Driver_Race.PDF,1
2024,08_Weathertech Raceway Laguna Seca,Weathertech Raceway Laguna Seca,weathertech-raceway-laguna-seca,2024-05-12,202405121210_Race,4,GTP,7,Porsche Penske Motorsport,Porsche 963,Dane Cameron,1:14.494,6,41,0.298,0.036,108.153,06_Fastest Lap By Driver_Race.PDF,1
2024,08_Weathertech Raceway Laguna Seca,Weathertech Raceway Laguna Seca,weathertech-raceway-laguna-seca,2024-05-12,202405121210_Race,5,GTP,10,Wayne Taylor Racing with Andretti,Acura ARX-06,Ricky Taylor,1:14.494,6,24,0.298,0.000,108.153,06_Fastest Lap By Driver_Race.PDF,1
2024,08_Weathertech Raceway Laguna Seca,Weathertech Raceway Laguna Seca,weathertech-raceway-laguna-seca,2024-05-12,202405121210_Race,6,GTP,6,Porsche Penske Motorsport,Porsche 963,Mathieu Jaminet,1:14.513,6,41,0.317,0.019,108.125,06_Fastest Lap By Driver_Race.PDF,1
2024,08_Weathertech Raceway Laguna Seca,Weathertech Raceway Laguna Seca,weathertech-raceway-laguna-seca,2024-05-12,202405121210_Race,7,GTP,31,Whelen Cadillac Racing,Cadillac V-Series.R,Jack Aitken,1:14.593,60,78,0.397,0.080,108.009,06_Fastest Lap By Driver_Race.PDF,1
2024,08_Weathertech Raceway Laguna Seca,Weathertech Raceway Laguna Seca,weathertech-raceway-laguna-seca,2024-05-12,202405121210_Race,8,GTP,40,Wayne Taylor Racing with Andretti,Acura ARX-06,Louis Deletraz,1:14.598,7,41,0.402,0.005,108.002,06_Fastest Lap By Driver_Race.PDF,1
2024,08_Weathertech Raceway Laguna Seca,Weathertech Raceway Laguna Seca,weathertech-raceway-laguna-seca,2024-05-12,202405121210_Race,9,GTP,6,Porsche Penske Motorsport,Porsche 963,Nick Tandy,1:14.598,32,78,0.402,0.000,108.002,06_Fastest Lap By Driver_Race.PDF,1
2024,08_Weathertech Raceway Laguna Seca,Weathertech Raceway Laguna Seca,weathertech-raceway-laguna-seca,2024-05-12,202405121210_Race,10,GTP,5,Proton Competition Mustang Sampling,Porsche 963,Gianmaria Bruni,1:14.680,28,77,0.484,0.082,107.884,06_Fastest Lap By Driver_Race.PDF,1
2024,08_Weathertech Raceway Laguna Seca,Weathertech Raceway Laguna Seca,weathertech-raceway-laguna-seca,2024-05-12,202405121210_Race,11,GTP,31,Whelen Cadillac Racing,Cadillac V-Series.R,Pipo Derani,1:14.691,6,41,0.495,0.011,107.868,06_Fastest Lap By Driver_Race.PDF,1
2024,08_Weathertech Raceway Laguna Seca,Weathertech Raceway Laguna Seca,weathertech-raceway-laguna-seca,2024-05-12,202405121210_Race,12,GTP,85,JDC-Miller MotorSports,Porsche 963,Tijmen van der Helm,1:14.763,5,41,0.567,0.072,107.764,06_Fastest Lap By Driver_Race.PDF,1
2024,08_Weathertech Raceway Laguna Seca,Weathertech Raceway Laguna Seca,weathertech-raceway-laguna-seca,2024-05-12,202405121210_Race,13,GTP,25,BMW M Team RLL,BMW M Hybrid V8,Nick Yelloly,1:14.777,62,97,0.581,0.014,107.744,06_Fastest Lap By Driver_Race.PDF,1
2024,08_Weathertech Raceway Laguna Seca,Weathertech Raceway Laguna Seca,weathertech-raceway-laguna-seca,2024-05-12,202405121210_Race,14,GTP,10,Wayne Taylor Racing with Andretti,Acura ARX-06,Filipe Albuquerque,1:14.811,41,95,0.615,0.034,107.695,06_Fastest Lap By Driver_Race.PDF,1
2024,08_Weathertech Raceway Laguna Seca,Weathertech Raceway Laguna Seca,weathertech-raceway-laguna-seca,2024-05-12,202405121210_Race,15,GTP,7,Porsche Penske Motorsport,Porsche 963,Felipe Nasr,1:14.839,24,78,0.643,0.028,107.654,06_Fastest Lap By Driver_Race.PDF,1
2024,08_Weathertech Raceway Laguna Seca,Weathertech Raceway Laguna Seca,weathertech-raceway-laguna-seca,2024-05-12,202405121210_Race,16,GTP,01,Cadillac Racing,Cadillac V-Series.R,Renger van der Zande,1:14.852,22,78,0.656,0.013,107.636,06_Fastest Lap By Driver_Race.PDF,1
2024,08_Weathertech Raceway Laguna Seca,Weathertech Raceway Laguna Seca,weathertech-raceway-laguna-seca,2024-05-12,202405121210_Race,17,GTP,5,Proton Competition Mustang Sampling,Porsche 963,Bent Viscaal,1:14.860,6,41,0.664,0.008,107.624,06_Fastest Lap By Driver_Race.PDF,1
2024,08_Weathertech Raceway Laguna Seca,Weathertech Raceway Laguna Seca,weathertech-raceway-laguna-seca,2024-05-12,202405121210_Race,18,GTP,40,Wayne Taylor Racing with Andretti,Acura ARX-06,Jordan Taylor,1:15.042,24,78,0.846,0.182,107.363,06_Fastest Lap By Driver_Race.PDF,1
2024,08_Weathertech Raceway Laguna Seca,Weathertech Raceway Laguna Seca,weathertech-raceway-laguna-seca,2024-05-12,202405121210_Race,19,GTP,85,JDC-Miller MotorSports,Porsche 963,Richard Westbrook,1:15.086,26,78,0.890,0.044,107.300,06_Fastest Lap By Driver_Race.PDF,1
2024,08_Weathertech Raceway Laguna Seca,Weathertech Raceway Laguna Seca,weathertech-raceway-laguna-seca,2024-05-12,202405121210_Race,20,GTP,24,BMW M Team RLL,BMW M Hybrid V8,Jesse Krohn,1:15.239,24,77,1.043,0.153,107.082,06_Fastest Lap By Driver_Race.PDF,1
2024,08_Weathertech Raceway Laguna Seca,Weathertech Raceway Laguna Seca,weathertech-raceway-laguna-seca,2024-05-12,202405121210_Race,21,GTD,78,Forte Racing,Lamborghini Huracan GT3 EVO2,Loris Spinelli,1:20.942,12,71,6.746,5.703,99.537,06_Fastest Lap By Driver_Race.PDF,1
2024,08_Weathertech Raceway Laguna Seca,Weathertech Raceway Laguna Seca,weathertech-raceway-laguna-seca,2024-05-12,202405121210_Race,22,GTDPRO,77,AO Racing,Porsche 911 GT3 R (992),Laurin Heinrich,1:21.186,30,79,6.990,0.244,99.238,06_Fastest Lap By Driver_Race.PDF,1
2024,08_Weathertech Raceway Laguna Seca,Weathertech Raceway Laguna Seca,weathertech-raceway-laguna-seca,2024-05-12,202405121210_Race,23,GTDPRO,4,Corvette Racing by Pratt Miller Motorsports,Chevrolet Corvette Z06 GT3.R,Tommy Milner,1:21.221,39,79,7.025,0.035,99.195,06_Fastest Lap By Driver_Race.PDF,1
2024,08_Weathertech Raceway Laguna Seca,Weathertech Raceway Laguna Seca,weathertech-raceway-laguna-seca,2024-05-12,202405121210_Race,24,GTDPRO,9,Pfaff Motorsports,McLaren 720S GT3 EVO,Marvin Kirchhöfer,1:21.252,39,81,7.056,0.031,99.157,06_Fastest Lap By Driver_Race.PDF,1
2024,08_Weathertech Raceway Laguna Seca,Weathertech Raceway Laguna Seca,weathertech-raceway-laguna-seca,2024-05-12,202405121210_Race,25,GTD,66,Gradient Racing,Acura NSX GT3,Stevan McAleer,1:21.403,14,76,7.207,0.151,98.973,06_Fastest Lap By Driver_Race.PDF,1
2024,08_Weathertech Raceway Laguna Seca,Weathertech Raceway Laguna Seca,weathertech-raceway-laguna-seca,2024-05-12,202405121210_Race,26,GTD,34,Conquest Racing,Ferrari 296 GT3,Albert Costa Balboa,1:21.433,37,47,7.237,0.030,98.937,06_Fastest Lap By Driver_Race.PDF,1
2024,08_Weathertech Raceway Laguna Seca,Weathertech Raceway Laguna Seca,weathertech-raceway-laguna-seca,2024-05-12,202405121210_Race,27,GTDPRO,4,Corvette Racing by Pratt Miller Motorsports,Chevrolet Corvette Z06 GT3.R,Nicky Catsburg,1:21.445,7,32,7.249,0.012,98.922,06_Fastest Lap By Driver_Race.PDF,1
2024,08_Weathertech Raceway Laguna Seca,Weathertech Raceway Laguna Seca,weathertech-raceway-laguna-seca,2024-05-12,202405121210_Race,28,GTDPRO,3,Corvette Racing by Pratt Miller Motorsports,Chevrolet Corvette Z06 GT3.R,Antonio Garcia,1:21.475,7,39,7.279,0.030,98.886,06_Fastest Lap By Driver_Race.PDF,1
2024,08_Weathertech Raceway Laguna Seca,Weathertech Raceway Laguna Seca,weathertech-raceway-laguna-seca,2024-05-12,202405121210_Race,29,GTD,13,AWA,Chevrolet Corvette Z06 GT3.R,Matthew Bell,1:21.477,62,77,7.281,0.002,98.884,06_Fastest Lap By Driver_Race.PDF,1
2024,08_Weathertech Raceway Laguna Seca,Weathertech Raceway Laguna Seca,weathertech-raceway-laguna-seca,2024-05-12,202405121210_Race,30,GTDPRO,23,Heart of Racing Team,Aston Martin Vantage GT3 Evo,Ross Gunn,1:21.503,44,91,7.307,0.026,98.852,06_Fastest Lap By Driver_Race.PDF,1
2024,08_Weathertech Raceway Laguna Seca,Weathertech Raceway Laguna Seca,weathertech-raceway-laguna-seca,2024-05-12,202405121210_Race,31,GTD,70,Inception Racing,McLaren 720S GT3 EVO,Frederik Schandorff,1:21.515,15,77,7.319,0.012,98.838,06_Fastest Lap By Driver_Race.PDF,1
2024,08_Weathertech Raceway Laguna Seca,Weathertech Raceway Laguna Seca,weathertech-raceway-laguna-seca,2024-05-12,202405121210_Race,32,GTD,45,Wayne Taylor Racing with Andretti,Lamborghini Huracan GT3 EVO2,Danny Formal,1:21.600,43,79,7.404,0.085,98.735,06_Fastest Lap By Driver_Race.PDF,1
