year,event_code,event_name,track_slug,race_date,session_directory,position,class_position,car_number,class,category_marker,drivers,team,vehicle,laps,total_time,gap_to_leader,interval,status,best_lap_number,best_lap_time,best_lap_speed_mph,source_report,source_page
2024,08_Weathertech Raceway Laguna Seca,Weathertech Raceway Laguna Seca,weathertech-raceway-laguna-seca,2024-05-12,202405121210_Race,1,1,6,GTP,,N. Tandy / M. Jaminet,Porsche Penske Motorsport,Porsche 963,119,2:40:09.438,-,,,6,1:14.513,108.125,03_Results_Race_Official.PDF,1
2024,08_Weathertech Raceway Laguna Seca,Weathertech Raceway Laguna Seca,weathertech-raceway-laguna-seca,2024-05-12,202405121210_Race,2,2,31,GTP,,P. Derani / J. Aitken,Whelen Cadillac Racing,Cadillac V-Series.R,119,2:40:15.202,5.764,5.764,,101,1:14.593,108.009,03_Results_Race_Official.PDF,1
2024,08_Weathertech Raceway Laguna Seca,Weathertech Raceway Laguna Seca,weathertech-raceway-laguna-seca,2024-05-12,202405121210_Race,3,3,7,GTP,,D. Cameron / F. Nasr,Porsche Penske Motorsport,Porsche 963,119,2:40:44.111,34.673,28.909,,6,1:14.494,108.153,03_Results_Race_Official.PDF,1
2024,08_Weathertech Raceway Laguna Seca,Weathertech Raceway Laguna Seca,weathertech-raceway-laguna-seca,2024-05-12,202405121210_Race,4,4,40,GTP,,J. Taylor / L. Deletraz,Wayne Taylor Racing with Andretti,Acura ARX-06,119,2:40:52.883,43.445,8.772,,7,1:14.598,108.002,03_Results_Race_Official.PDF,1
2024,08_Weathertech Raceway Laguna Seca,Weathertech Raceway Laguna Seca,weathertech-raceway-laguna-seca,2024-05-12,202405121210_Race,5,5,01,GTP,,R. van der Zande / S. Bourdais,Cadillac Racing,Cadillac V-Series.R,119,2:40:55.046,45.608,2.163,,16,1:14.196,108.587,03_Results_Race_Official.PDF,1
2024,08_Weathertech Raceway Laguna Seca,Weathertech Raceway Laguna Seca,weathertech-raceway-laguna-seca,2024-05-12,202405121210_Race,6,6,10,GTP,,R. Taylor / F. Albuquerque,Wayne Taylor Racing with Andretti,Acura ARX-06,119,2:40:55.588,46.150,0.542,,6,1:14.494,108.153,03_Results_Race_Official.PDF,1
2024,08_Weathertech Raceway Laguna Seca,Weathertech Raceway Laguna Seca,weathertech-raceway-laguna-seca,2024-05-12,202405121210_Race,7,7,25,GTP,,C. De Phillippi / N. Yelloly,BMW M Team RLL,BMW M Hybrid V8,119,2:40:57.053,47.615,1.465,,5,1:14.316,108.412,03_Results_Race_Official.PDF,1
2024,08_Weathertech Raceway Laguna Seca,Weathertech Raceway Laguna Seca,weathertech-raceway-laguna-seca,2024-05-12,202405121210_Race,8,8,85,GTP,,T. van der Helm / R. Westbrook,JDC-Miller MotorSports,Porsche 963,119,2:41:26.781,1:17.343,29.728,,5,1:14.763,107.764,03_Results_Race_Official.PDF,1
2024,08_Weathertech Raceway Laguna Seca,Weathertech Raceway Laguna Seca,weathertech-raceway-laguna-seca,2024-05-12,202405121210_Race,9,9,24,GTP,,J. Krohn / P. Eng,BMW M Team RLL,BMW M Hybrid V8,118,2:40:21.145,1 Lap,1,,5,1:14.458,108.205,03_Results_Race_Official.PDF,1
2024,08_Weathertech Raceway Laguna Seca,Weathertech Raceway Laguna Seca,weathertech-raceway-laguna-seca,2024-05-12,202405121210_Race,10,10,5,GTP,,G. Bruni / B. Viscaal,Proton Competition Mustang Sampling,Porsche 963,118,2:40:21.764,1 Lap,0.619,,69,1:14.680,107.884,03_Results_Race_Official.PDF,1
2024,08_Weathertech Raceway Laguna Seca,Weathertech Raceway Laguna Seca,weathertech-raceway-laguna-seca,2024-05-12,202405121210_Race,11,1,77,,,L. Heinrich / S. Priaulx,AO Racing,Porsche 911 GT3 R (992),111,2:40:41.313,8 Laps,7,,62,1:21.186,99.238,03_Results_Race_Official.PDF,1
2024,08_Weathertech Raceway Laguna Seca,Weathertech Raceway Laguna Seca,weathertech-raceway-laguna-seca,2024-05-12,202405121210_Race,12,2,9,,,M. Kirchhöfer / O. Jarvis,Pfaff Motorsports,McLaren 720S GT3 EVO,111,2:40:50.387,8 Laps,9.074,,69,1:21.252,99.157,03_Results_Race_Official.PDF,1
2024,08_Weathertech Raceway Laguna Seca,Weathertech Raceway Laguna Seca,weathertech-raceway-laguna-seca,2024-05-12,202405121210_Race,13,3,4,,,T. Milner / N. Catsburg,Corvette Racing by Pratt Miller Motorsports,Chevrolet Corvette Z06 GT3.R,111,2:40:51.637,8 Laps,1.250,,71,1:21.221,99.195,03_Results_Race_Official.PDF,1
2024,08_Weathertech Raceway Laguna Seca,Weathertech Raceway Laguna Seca,weathertech-raceway-laguna-seca,2024-05-12,202405121210_Race,14,4,14,,,J. Hawksworth / B. Barnicoat,VasserSullivan,Lexus RC F GT3,111,2:41:16.565,8 Laps,24.928,,6,1:21.666,98.655,03_Results_Race_Official.PDF,1
