year,event_code,event_name,track_slug,race_date,session_directory,position,class_position,car_number,class,category_marker,drivers,team,vehicle,laps,total_time,gap_to_leader,interval,status,best_lap_number,best_lap_time,best_lap_speed_mph,source_report,source_page
2020,15_Sebring International Raceway,Sebring International Raceway,sebring-international-raceway,2020-11-14,202011141010_Race,1,1,55,DPi,,J. Bomarito / H. Tincknell R. Hunter-Reay,Mazda Motorsports,Mazda DPi,348,12:00:36.538,-,,,186,1:48.509,124.081,03_Results_Race_Official.PDF,1
2020,15_Sebring International Raceway,Sebring International Raceway,sebring-international-raceway,2020-11-14,202011141010_Race,2,2,6,DPi,,J. Montoya / D. Cameron S. Pagenaud,ACURA TEAM PENSKE,Acura DPi,348,12:00:46.692,10.154,10.154,,46,1:48.165,124.476,03_Results_Race_Official.PDF,1
2020,15_Sebring International Raceway,Sebring International Raceway,sebring-international-raceway,2020-11-14,202011141010_Race,3,3,77,DPi,,O. Jarvis / T. Nunez / O. Pla,Mazda Motorsports,Mazda DPi,348,12:00:48.242,11.704,1.550,,184,1:48.172,124.468,03_Results_Race_Official.PDF,1
2020,15_Sebring International Raceway,Sebring International Raceway,sebring-international-raceway,2020-11-14,202011141010_Race,4,4,85,DPi,,S. Simpson / M. Leist / S. Andrews,JDC-Miller MotorSports,Cadillac DPi,347,12:00:51.943,1 Lap,1,,165,1:48.457,124.141,03_Results_Race_Official.PDF,1
2020,15_Sebring International Raceway,Sebring International Raceway,sebring-international-raceway,2020-11-14,202011141010_Race,5,5,5,DPi,,T. Vautier / S. Bourdais / L. Duval,Mustang Sampling Racing / JDC-Miller MotorSports,Cadillac DPi,346,12:00:38.292,2 Laps,1,,191,1:48.172,124.468,03_Results_Race_Official.PDF,1
2020,15_Sebring International Raceway,Sebring International Raceway,sebring-international-raceway,2020-11-14,202011141010_Race,6,6,31,DPi,,F. Nasr / P. Derani / G. Chaves,Whelen Engineering Racing,Cadillac DPi,346,12:00:50.065,2 Laps,11.773,,185,1:47.753,124.952,03_Results_Race_Official.PDF,1
2020,15_Sebring International Raceway,Sebring International Raceway,sebring-international-raceway,2020-11-14,202011141010_Race,7,7,10,DPi,,R. van der Zande / R. Briscoe S. Dixon,Konica Minolta Cadillac DPi-V.R,Cadillac DPi,341,12:00:49.388,7 Laps,5,,145,1:48.854,123.688,03_Results_Race_Official.PDF,1
2020,15_Sebring International Raceway,Sebring International Raceway,sebring-international-raceway,2020-11-14,202011141010_Race,8,8,7,DPi,,H. Castroneves / R. Taylor A. Rossi,ACURA TEAM PENSKE,Acura DPi,341,12:00:54.467,7 Laps,5.079,,165,1:47.740,124.967,03_Results_Race_Official.PDF,1
2020,15_Sebring International Raceway,Sebring International Raceway,sebring-international-raceway,2020-11-14,202011141010_Race,9,1,52,LMP2,,P. Kelly / S. Trummer / S. Huffaker,PR1 Mathiasen Motorsports,ORECA LMP2 07,340,12:01:17.681,8 Laps,1,,221,1:50.619,121.714,03_Results_Race_Official.PDF,1
2020,15_Sebring International Raceway,Sebring International Raceway,sebring-international-raceway,2020-11-14,202011141010_Race,10,2,8,LMP2,,J. Farano / M. Jensen D. Heinemeier Hansson,Tower Motorsport by Starworks,ORECA LMP2 07,338,12:01:48.425,10 Laps,2,,312,1:50.068,122.324,03_Results_Race_Official.PDF,1
