year,event_code,event_name,track_slug,race_date,session_directory,car_number,car_metadata,stop_number,in_time,in_driver,out_time,out_driver,pit_time,cumulative_pit_time,source_report,source_page,source_column
2017,05_Sebring International Raceway,Sebring International Raceway,sebring-international-raceway,2017-03-18,201703181040_Race,2,Tequila Patron ESM | Nissan DPi P,1,10:53:46.761,L. Derani,10:55:27.088,L. Derani,1:40.327,1:40.327,20_PitStops_Race.PDF,1,1
2017,05_Sebring International Raceway,Sebring International Raceway,sebring-international-raceway,2017-03-18,201703181040_Race,2,Tequila Patron ESM | Nissan DPi P,2,11:11:10.229,L. Derani,11:12:46.188,L. Derani,1:35.959,3:16.286,20_PitStops_Race.PDF,1,1
2017,05_Sebring International Raceway,Sebring International Raceway,sebring-international-raceway,2017-03-18,201703181040_Race,2,Tequila Patron ESM | Nissan DPi P,3,11:17:05.719,L. Derani,12:14:48.975,L. Derani,57:43.256,1:00:59.542,20_PitStops_Race.PDF,1,1
2017,05_Sebring International Raceway,Sebring International Raceway,sebring-international-raceway,2017-03-18,201703181040_Race,2,Tequila Patron ESM | Nissan DPi P,4,12:32:07.848,L. Derani,15:29:43.784,R. Dalziel,2:57:35.936,3:58:35.478,20_PitStops_Race.PDF,1,1
2017,05_Sebring International Raceway,Sebring International Raceway,sebring-international-raceway,2017-03-18,201703181040_Race,2,Tequila Patron ESM | Nissan DPi P,5,15:33:55.422,R. Dalziel,15:36:17.911,R. Dalziel,2:22.489,4:00:57.967,20_PitStops_Race.PDF,1,1
2017,05_Sebring International Raceway,Sebring International Raceway,sebring-international-raceway,2017-03-18,201703181040_Race,2,Tequila Patron ESM | Nissan DPi P,6,15:46:05.652,R. Dalziel,15:49:43.032,R. Dalziel,3:37.380,4:04:35.347,20_PitStops_Race.PDF,1,1
2017,05_Sebring International Raceway,Sebring International Raceway,sebring-international-raceway,2017-03-18,201703181040_Race,2,Tequila Patron ESM | Nissan DPi P,7,15:59:26.955,R. Dalziel,16:33:56.613,R. Dalziel,34:29.658,4:39:05.005,20_PitStops_Race.PDF,1,1
2017,05_Sebring International Raceway,Sebring International Raceway,sebring-international-raceway,2017-03-18,201703181040_Race,3,7 R. Dalziel R. Dalziel 34:29.658 | Corvette Racing | Chevrolet Corvette C7.R GTLM,1,11:32:24.863,A. Garcia,11:33:32.066,A. Garcia,1:07.203,1:07.203,20_PitStops_Race.PDF,1,1
2017,05_Sebring International Raceway,Sebring International Raceway,sebring-international-raceway,2017-03-18,201703181040_Race,3,7 R. Dalziel R. Dalziel 34:29.658 | Corvette Racing | Chevrolet Corvette C7.R GTLM,2,12:40:49.807,A. Garcia,12:41:56.139,J. Magnussen,1:06.332,2:13.535,20_PitStops_Race.PDF,1,1
2017,05_Sebring International Raceway,Sebring International Raceway,sebring-international-raceway,2017-03-18,201703181040_Race,3,7 R. Dalziel R. Dalziel 34:29.658 | Corvette Racing | Chevrolet Corvette C7.R GTLM,3,13:18:54.518,J. Magnussen,13:19:47.875,J. Magnussen,53.357,3:06.892,20_PitStops_Race.PDF,1,1
2017,05_Sebring International Raceway,Sebring International Raceway,sebring-international-raceway,2017-03-18,201703181040_Race,3,7 R. Dalziel R. Dalziel 34:29.658 | Corvette Racing | Chevrolet Corvette C7.R GTLM,4,14:19:04.808,J. Magnussen,14:20:12.391,M. Rockenfeller,1:07.583,4:14.475,20_PitStops_Race.PDF,1,1
2017,05_Sebring International Raceway,Sebring International Raceway,sebring-international-raceway,2017-03-18,201703181040_Race,3,7 R. Dalziel R. Dalziel 34:29.658 | Corvette Racing | Chevrolet Corvette C7.R GTLM,5,15:18:18.213,M. Rockenfeller,15:19:26.505,M. Rockenfeller,1:08.292,5:22.767,20_PitStops_Race.PDF,1,1
2017,05_Sebring International Raceway,Sebring International Raceway,sebring-international-raceway,2017-03-18,201703181040_Race,3,7 R. Dalziel R. Dalziel 34:29.658 | Corvette Racing | Chevrolet Corvette C7.R GTLM,6,16:17:53.367,M. Rockenfeller,16:18:35.847,M. Rockenfeller,42.480,6:05.247,20_PitStops_Race.PDF,1,1
