year,event_code,event_name,track_slug,race_date,session_directory,car_number,car_metadata,stop_number,in_time,in_driver,out_time,out_driver,pit_time,cumulative_pit_time,source_report,source_page,source_column
2021,22_Road Atlanta,Road Atlanta,road-atlanta,2021-11-13,202111131210_Race,01,Cadillac Chip Ganassi Racing | Cadillac DPi DPi,1,12:45:42.510,R. van der Zande,12:46:43.563,R. van der Zande,1:01.053,1:01.053,20_Pit Stops Time Cards_Race.PDF,1,1
2021,22_Road Atlanta,Road Atlanta,road-atlanta,2021-11-13,202111131210_Race,01,Cadillac Chip Ganassi Racing | Cadillac DPi DPi,2,13:26:51.099,R. van der Zande,13:27:48.557,R. van der Zande,57.458,1:58.511,20_Pit Stops Time Cards_Race.PDF,1,1
2021,22_Road Atlanta,Road Atlanta,road-atlanta,2021-11-13,202111131210_Race,01,Cadillac Chip Ganassi Racing | Cadillac DPi DPi,3,14:20:32.263,R. van der Zande,14:21:39.775,S. Dixon,1:07.512,3:06.023,20_Pit Stops Time Cards_Race.PDF,1,1
2021,22_Road Atlanta,Road Atlanta,road-atlanta,2021-11-13,202111131210_Race,01,Cadillac Chip Ganassi Racing | Cadillac DPi DPi,4,14:38:35.598,S. Dixon,14:39:39.865,S. Dixon,1:04.267,4:10.290,20_Pit Stops Time Cards_Race.PDF,1,1
2021,22_Road Atlanta,Road Atlanta,road-atlanta,2021-11-13,202111131210_Race,01,Cadillac Chip Ganassi Racing | Cadillac DPi DPi,5,15:20:28.737,S. Dixon,15:21:32.180,S. Dixon,1:03.443,5:13.733,20_Pit Stops Time Cards_Race.PDF,1,1
2021,22_Road Atlanta,Road Atlanta,road-atlanta,2021-11-13,202111131210_Race,01,Cadillac Chip Ganassi Racing | Cadillac DPi DPi,6,16:01:56.024,S. Dixon,16:03:00.783,E. Bamber,1:04.759,6:18.492,20_Pit Stops Time Cards_Race.PDF,1,1
2021,22_Road Atlanta,Road Atlanta,road-atlanta,2021-11-13,202111131210_Race,01,Cadillac Chip Ganassi Racing | Cadillac DPi DPi,7,16:31:51.242,E. Bamber,16:32:48.209,E. Bamber,56.967,7:15.459,20_Pit Stops Time Cards_Race.PDF,1,1
2021,22_Road Atlanta,Road Atlanta,road-atlanta,2021-11-13,202111131210_Race,01,Cadillac Chip Ganassi Racing | Cadillac DPi DPi,8,17:20:09.490,E. Bamber,17:21:15.958,E. Bamber,1:06.468,8:21.927,20_Pit Stops Time Cards_Race.PDF,1,1
2021,22_Road Atlanta,Road Atlanta,road-atlanta,2021-11-13,202111131210_Race,01,Cadillac Chip Ganassi Racing | Cadillac DPi DPi,9,17:22:33.642,E. Bamber,17:23:25.190,E. Bamber,51.548,9:13.475,20_Pit Stops Time Cards_Race.PDF,1,1
2021,22_Road Atlanta,Road Atlanta,road-atlanta,2021-11-13,202111131210_Race,01,Cadillac Chip Ganassi Racing | Cadillac DPi DPi,10,17:28:43.491,E. Bamber,17:30:25.507,E. Bamber,1:42.016,10:55.491,20_Pit Stops Time Cards_Race.PDF,1,1
2021,22_Road Atlanta,Road Atlanta,road-atlanta,2021-11-13,202111131210_Race,01,Cadillac Chip Ganassi Racing | Cadillac DPi DPi,11,18:14:34.262,E. Bamber,18:15:38.178,E. Bamber,1:03.916,11:59.407,20_Pit Stops Time Cards_Race.PDF,1,1
2021,22_Road Atlanta,Road Atlanta,road-atlanta,2021-11-13,202111131210_Race,01,Cadillac Chip Ganassi Racing | Cadillac DPi DPi,12,18:58:20.767,E. Bamber,18:59:25.090,S. Dixon,1:04.323,13:03.730,20_Pit Stops Time Cards_Race.PDF,1,1
2021,22_Road Atlanta,Road Atlanta,road-atlanta,2021-11-13,202111131210_Race,01,Cadillac Chip Ganassi Racing | Cadillac DPi DPi,13,19:42:19.408,S. Dixon,19:43:27.529,S. Dixon,1:08.121,14:11.851,20_Pit Stops Time Cards_Race.PDF,1,1
2021,22_Road Atlanta,Road Atlanta,road-atlanta,2021-11-13,202111131210_Race,01,Cadillac Chip Ganassi Racing | Cadillac DPi DPi,14,19:50:26.690,S. Dixon,19:53:41.111,S. Dixon,3:14.421,17:26.272,20_Pit Stops Time Cards_Race.PDF,1,1
2021,22_Road Atlanta,Road Atlanta,road-atlanta,2021-11-13,202111131210_Race,01,Cadillac Chip Ganassi Racing | Cadillac DPi DPi,15,20:35:40.091,S. Dixon,20:36:47.061,R. van der Zande,1:06.970,18:33.242,20_Pit Stops Time Cards_Race.PDF,1,1
2021,22_Road Atlanta,Road Atlanta,road-atlanta,2021-11-13,202111131210_Race,01,Cadillac Chip Ganassi Racing | Cadillac DPi DPi,16,20:59:35.351,R. van der Zande,21:00:29.205,R. van der Zande,53.854,19:27.096,20_Pit Stops Time Cards_Race.PDF,1,1
2021,22_Road Atlanta,Road Atlanta,road-atlanta,2021-11-13,202111131210_Race,01,Cadillac Chip Ganassi Racing | Cadillac DPi DPi,17,21:35:03.687,R. van der Zande,21:36:10.112,R. van der Zande,1:06.425,20:33.521,20_Pit Stops Time Cards_Race.PDF,1,1
2021,22_Road Atlanta,Road Atlanta,road-atlanta,2021-11-13,202111131210_Race,1,17 R. van der Zande R. van der Zande 1:06.425 20:33.521 | Paul Miller Racing | Lamborghini Huracan GT3 GTD,1,12:48:15.197,M. Snow,12:49:13.761,M. Snow,58.564,58.564,20_Pit Stops Time Cards_Race.PDF,1,1
2021,22_Road Atlanta,Road Atlanta,road-atlanta,2021-11-13,202111131210_Race,1,17 R. van der Zande R. van der Zande 1:06.425 20:33.521 | Paul Miller Racing | Lamborghini Huracan GT3 GTD,2,13:29:38.299,M. Snow,13:30:43.249,M. Snow,1:04.950,2:03.514,20_Pit Stops Time Cards_Race.PDF,1,1
2021,22_Road Atlanta,Road Atlanta,road-atlanta,2021-11-13,202111131210_Race,1,17 R. van der Zande R. van der Zande 1:06.425 20:33.521 | Paul Miller Racing | Lamborghini Huracan GT3 GTD,3,14:01:12.787,M. Snow,14:20:54.467,C. Lewis,19:41.680,21:45.194,20_Pit Stops Time Cards_Race.PDF,1,1
2021,22_Road Atlanta,Road Atlanta,road-atlanta,2021-11-13,202111131210_Race,1,17 R. van der Zande R. van der Zande 1:06.425 20:33.521 | Paul Miller Racing | Lamborghini Huracan GT3 GTD,4,14:47:51.626,C. Lewis,14:48:46.123,C. Lewis,54.497,22:39.691,20_Pit Stops Time Cards_Race.PDF,1,1
2021,22_Road Atlanta,Road Atlanta,road-atlanta,2021-11-13,202111131210_Race,1,17 R. van der Zande R. van der Zande 1:06.425 20:33.521 | Paul Miller Racing | Lamborghini Huracan GT3 GTD,5,15:46:40.435,C. Lewis,15:47:54.299,C. Lewis,1:13.864,23:53.555,20_Pit Stops Time Cards_Race.PDF,1,1
2021,22_Road Atlanta,Road Atlanta,road-atlanta,2021-11-13,202111131210_Race,1,17 R. van der Zande R. van der Zande 1:06.425 20:33.521 | Paul Miller Racing | Lamborghini Huracan GT3 GTD,6,16:04:46.954,C. Lewis,16:05:40.118,C. Lewis,53.164,24:46.719,20_Pit Stops Time Cards_Race.PDF,1,1
2021,22_Road Atlanta,Road Atlanta,road-atlanta,2021-11-13,202111131210_Race,1,17 R. van der Zande R. van der Zande 1:06.425 20:33.521 | Paul Miller Racing | Lamborghini Huracan GT3 GTD,7,16:42:52.660,C. Lewis,16:43:38.090,C. Lewis,45.430,25:32.149,20_Pit Stops Time Cards_Race.PDF,1,1
2021,22_Road Atlanta,Road Atlanta,road-atlanta,2021-11-13,202111131210_Race,1,17 R. van der Zande R. van der Zande 1:06.425 20:33.521 | Paul Miller Racing | Lamborghini Huracan GT3 GTD,8,17:34:46.296,C. Lewis,17:35:52.064,B. Sellers,1:05.768,26:37.917,20_Pit Stops Time Cards_Race.PDF,1,1
