year,event_code,event_name,track_slug,race_date,session_directory,position,class_position,car_number,class,category_marker,drivers,team,vehicle,laps,total_time,gap_to_leader,interval,status,best_lap_number,best_lap_time,best_lap_speed_mph,source_report,source_page
2021,22_Road Atlanta,Road Atlanta,road-atlanta,2021-11-13,202111131210_Race,1,1,55,DPi,,O. Jarvis / H. Tincknell J. Bomarito,Mazda Motorsports,Mazda DPi,410,10:00:38.581,-,,,37,1:09.509,131.550,03_Results_Race_Official.PDF,1
2021,22_Road Atlanta,Road Atlanta,road-atlanta,2021-11-13,202111131210_Race,2,2,31,DPi,,F. Nasr / M. Conway / P. Derani,Whelen Engineering Racing,Cadillac DPi,410,10:00:41.878,3.297,3.297,,243,1:09.324,131.902,03_Results_Race_Official.PDF,1
2021,22_Road Atlanta,Road Atlanta,road-atlanta,2021-11-13,202111131210_Race,3,3,10,DPi,,R. Taylor / F. Albuquerque A. Rossi,Konica Minolta Acura ARX-05,Acura DPi,410,10:00:42.283,3.702,0.405,,104,1:09.840,130.927,03_Results_Race_Official.PDF,1
2021,22_Road Atlanta,Road Atlanta,road-atlanta,2021-11-13,202111131210_Race,4,4,48,DPi,,J. Johnson / K. Kobayashi S. Pagenaud,Ally Cadillac Racing,Cadillac DPi,410,10:01:09.262,30.681,26.979,,201,1:09.874,130.863,03_Results_Race_Official.PDF,1
2021,22_Road Atlanta,Road Atlanta,road-atlanta,2021-11-13,202111131210_Race,5,5,01,DPi,,R. van der Zande / E. Bamber S. Dixon,Cadillac Chip Ganassi Racing,Cadillac DPi,409,10:00:58.662,1 Lap,1,,191,1:09.868,130.875,03_Results_Race_Official.PDF,1
2021,22_Road Atlanta,Road Atlanta,road-atlanta,2021-11-13,202111131210_Race,6,1,8,LMP2,,J. Farano / G. Aubry / J. French,Tower Motorsport,ORECA LMP2 07,407,10:01:08.388,3 Laps,2,,334,1:11.281,128.280,03_Results_Race_Official.PDF,1
2021,22_Road Atlanta,Road Atlanta,road-atlanta,2021-11-13,202111131210_Race,7,2,52,LMP2,,B. Keating / M. Jensen / S. Huffaker,PR1 Mathiasen Motorsports,ORECA LMP2 07,407,10:01:43.779,3 Laps,35.391,,243,1:10.782,129.185,03_Results_Race_Official.PDF,1
2021,22_Road Atlanta,Road Atlanta,road-atlanta,2021-11-13,202111131210_Race,8,3,11,LMP2,,S. Thomas / T. Nunez / T. Merrill,WIN Autosport,ORECA LMP2 07,406,10:00:51.782,4 Laps,1,,270,1:10.807,129.139,03_Results_Race_Official.PDF,1
2021,22_Road Atlanta,Road Atlanta,road-atlanta,2021-11-13,202111131210_Race,9,4,22,LMP2,,J. McGuire / W. Boyd / G. Smith,United Autosports,ORECA LMP2 07,405,10:01:17.782,5 Laps,1,,321,1:11.623,127.668,03_Results_Race_Official.PDF,1
2021,22_Road Atlanta,Road Atlanta,road-atlanta,2021-11-13,202111131210_Race,10,6,60,DPi,,J. Montoya / H. Castroneves D. Cameron,Meyer Shank Racing w/Curb-Agajanian,Acura DPi,399,10:01:14.510,11 Laps,6,,244,1:09.351,131.850,03_Results_Race_Official.PDF,1
2021,22_Road Atlanta,Road Atlanta,road-atlanta,2021-11-13,202111131210_Race,11,1,74,LMP3,,G. Robinson / F. Fraga / S. Andrews,Riley Motorsports,Ligier JS P320,391,10:01:44.837,19 Laps,8,,202,1:16.033,120.263,03_Results_Race_Official.PDF,1
2021,22_Road Atlanta,Road Atlanta,road-atlanta,2021-11-13,202111131210_Race,12,2,30,LMP3,,A. Balogh / G. Grist / S. Pigot,Jr III Racing,Ligier JS P320,390,10:00:59.217,20 Laps,1,,174,1:15.942,120.407,03_Results_Race_Official.PDF,1
2021,22_Road Atlanta,Road Atlanta,road-atlanta,2021-11-13,202111131210_Race,13,1,79,GTLM,,C. MacNeil / M. Jaminet M. Campbell,WeatherTech Racing,Porsche 911 RSR - 19,19,10:01:39.315,20 Laps,40.098,,296,1:16.417,119.658,03_Results_Race_Official.PDF,1
2021,22_Road Atlanta,Road Atlanta,road-atlanta,2021-11-13,202111131210_Race,14,2,97,GTLM,,K. Estre / M. Christensen F. Makowiecki,WeatherTech Racing,Porsche 911 RSR - 19,19,10:01:39.633,20 Laps,0.318,,297,1:16.363,119.743,03_Results_Race_Official.PDF,1
2021,22_Road Atlanta,Road Atlanta,road-atlanta,2021-11-13,202111131210_Race,15,3,24,GTLM,,J. Edwards / J. Krohn / A. Farfus,BMW Team RLL,BMW M8 GTE,389,10:01:12.954,21 Laps,1,,260,1:16.242,119.933,03_Results_Race_Official.PDF,1
2021,22_Road Atlanta,Road Atlanta,road-atlanta,2021-11-13,202111131210_Race,16,3,91,LMP3,,J. Cox / D. Murry / J. Bleekemolen,Riley Motorsports,Ligier JS P320,387,10:00:59.645,23 Laps,2,,101,1:16.284,119.867,03_Results_Race_Official.PDF,1
2021,22_Road Atlanta,Road Atlanta,road-atlanta,2021-11-13,202111131210_Race,17,4,4,GTLM,,T. Milner / N. Tandy / A. Sims,Corvette Racing,Chevrolet Corvette C8.R,381,9:50:08.047,29 Laps,6,Not Running,260,1:16.233,119.947,03_Results_Race_Official.PDF,1
2021,22_Road Atlanta,Road Atlanta,road-atlanta,2021-11-13,202111131210_Race,18,4,40,LMP3,,T. Archer / J. Vance / M. Hanratty,FastMD Racing,Duqueine D08,381,10:00:57.748,29 Laps,10:49.701,,110,1:17.308,118.279,03_Results_Race_Official.PDF,1
2021,22_Road Atlanta,Road Atlanta,road-atlanta,2021-11-13,202111131210_Race,19,1,23,GTD,,R. De Angelis / R. Gunn / I. James,Heart Of Racing Team,Aston Martin Vantage GT3,378,10:01:34.593,32 Laps,3,,350,1:19.571,114.915,03_Results_Race_Official.PDF,1
2021,22_Road Atlanta,Road Atlanta,road-atlanta,2021-11-13,202111131210_Race,20,2,9,GTD,,Z. Robichon / L. Vanthoor / L. Kern,Pfaff Motorsports,Porsche 911 GT3R,378,10:01:42.450,32 Laps,7.857,,361,1:19.745,114.665,03_Results_Race_Official.PDF,1
2021,22_Road Atlanta,Road Atlanta,road-atlanta,2021-11-13,202111131210_Race,21,3,12,GTD,,R. Megennis / F. Montecalvo Z. Veach,VASSER SULLIVAN,Lexus RC F GT3,377,10:01:16.283,33 Laps,1,,306,1:20.170,114.057,03_Results_Race_Official.PDF,1
2021,22_Road Atlanta,Road Atlanta,road-atlanta,2021-11-13,202111131210_Race,22,4,28,GTD,,D. Morad / M. de Quesada D. Juncadella,Alegra Motorsports,Mercedes-AMG GT3,377,10:01:21.248,33 Laps,4.965,,165,1:19.996,114.305,03_Results_Race_Official.PDF,1
2021,22_Road Atlanta,Road Atlanta,road-atlanta,2021-11-13,202111131210_Race,23,5,16,GTD,,T. Hindman / P. Long / J. Heylen,Wright Motorsports,Porsche 911 GT3R,376,10:00:46.541,34 Laps,1,,312,1:20.292,113.884,03_Results_Race_Official.PDF,1
2021,22_Road Atlanta,Road Atlanta,road-atlanta,2021-11-13,202111131210_Race,24,6,44,GTD,,J. Potter / A. Lally / S. Pumpelly,Magnus with Archangel,Acura NSX GT3,376,10:01:14.128,34 Laps,27.587,,349,1:20.532,113.544,03_Results_Race_Official.PDF,1
2021,22_Road Atlanta,Road Atlanta,road-atlanta,2021-11-13,202111131210_Race,25,7,1,GTD,,B. Sellers / M. Snow / C. Lewis,Paul Miller Racing,Lamborghini Huracan GT3,365,10:01:05.076,45 Laps,11,,249,1:19.310,115.294,03_Results_Race_Official.PDF,1
2021,22_Road Atlanta,Road Atlanta,road-atlanta,2021-11-13,202111131210_Race,26,8,88,GTD,,R. Ferriol / K. Legge / A. Davis,Team Hardpoint,Porsche 911 GT3R,359,10:00:53.128,51 Laps,6,,301,1:20.830,113.126,03_Results_Race_Official.PDF,2
2021,22_Road Atlanta,Road Atlanta,road-atlanta,2021-11-13,202111131210_Race,27,5,7,LMP3,,R. Pflucker / M. Kvamme S. Rzadzinski,Forty7 Motorsports,Duqueine D08,356,10:01:20.295,54 Laps,3,,283,1:18.122,117.047,03_Results_Race_Official.PDF,2
2021,22_Road Atlanta,Road Atlanta,road-atlanta,2021-11-13,202111131210_Race,28,7,5,DPi,,T. Vautier / L. Duval / S. Bourdais,Mustang Sampling / JDC-Miller MotorSports,Cadillac DPi,341,8:36:49.669,69 Laps,15,Not Running,339,1:10.143,130.361,03_Results_Race_Official.PDF,2
2021,22_Road Atlanta,Road Atlanta,road-atlanta,2021-11-13,202111131210_Race,29,6,2,LMP3,,N. Kruetten / T. Gamble A. Meyrick,United Autosports USA,Ligier JS P320,308,10:01:07.622,Laps,33,,289,1:16.677,119.253,03_Results_Race_Official.PDF,2
2021,22_Road Atlanta,Road Atlanta,road-atlanta,2021-11-13,202111131210_Race,30,9,42,GTD,,D. Yount / J. Conwright / B. Hites,NTE Sport,Audi R8 LMS GT3,286,10:01:08.838,Laps,22,,280,1:20.162,114.068,03_Results_Race_Official.PDF,2
2021,22_Road Atlanta,Road Atlanta,road-atlanta,2021-11-13,202111131210_Race,31,7,54,LMP3,,J. Bennett / G. Kurtz / C. Braun,Core Autosport,Ligier JS P320,285,8:51:08.303,Laps,1,Not Running,269,1:16.265,119.897,03_Results_Race_Official.PDF,2
2021,22_Road Atlanta,Road Atlanta,road-atlanta,2021-11-13,202111131210_Race,32,5,25,GTLM,,C. De Phillippi / P. Eng B. Spengler,BMW Team RLL,BMW M8 GTE,281,7:31:37.294,Laps,4,Not Running,260,1:16.669,119.265,03_Results_Race_Official.PDF,2
2021,22_Road Atlanta,Road Atlanta,road-atlanta,2021-11-13,202111131210_Race,33,8,83,LMP3,,M. Bell / N. Rao / J. Skelton,WIN Autosport,Duqueine D08,244,6:39:18.424,Laps,37,Not Running,10,1:17.223,118.410,03_Results_Race_Official.PDF,2
2021,22_Road Atlanta,Road Atlanta,road-atlanta,2021-11-13,202111131210_Race,34,9,38,LMP3,,D. Goldburg / R. Lindh M. Jakobsen,Performance Tech Motorsports,Ligier JS P320,208,6:08:39.097,Laps,36,Not Running,173,1:16.456,119.597,03_Results_Race_Official.PDF,2
2021,22_Road Atlanta,Road Atlanta,road-atlanta,2021-11-13,202111131210_Race,35,10,36,LMP3,,J. Andretti / J. Burdon / O. Askew,Andretti Autosport,Ligier JS P320,153,4:09:50.801,Laps,55,Not Running,138,1:17.323,118.256,03_Results_Race_Official.PDF,2
2021,22_Road Atlanta,Road Atlanta,road-atlanta,2021-11-13,202111131210_Race,36,6,3,GTLM,,A. Garcia / J. Taylor / N. Catsburg,Corvette Racing,Chevrolet Corvette C8.R,150,3:59:08.456,Laps,3,Not Running,5,1:16.771,119.107,03_Results_Race_Official.PDF,2
2021,22_Road Atlanta,Road Atlanta,road-atlanta,2021-11-13,202111131210_Race,37,10,96,GTD,,B. Auberlen / R. Foley / A. Read,Turner Motorsport,BMW M6 GT3,150,4:10:27.811,Laps,11:19.355,Not Running,36,1:19.882,114.468,03_Results_Race_Official.PDF,2
2021,22_Road Atlanta,Road Atlanta,road-atlanta,2021-11-13,202111131210_Race,38,11,57,GTD,,R. Ward / P. Ellis / M. Engel,Winward Racing,Mercedes-AMG GT3,147,4:02:27.485,Laps,3,Not Running,106,1:20.317,113.848,03_Results_Race_Official.PDF,2
2021,22_Road Atlanta,Road Atlanta,road-atlanta,2021-11-13,202111131210_Race,39,12,70,GTD,,F. Schandorff / B. Iribe B. Barnicoat,Inception Racing,McLaren 720S GT3,146,3:59:01.727,Laps,1,Not Running,3,1:20.348,113.804,03_Results_Race_Official.PDF,2
