year,event_code,event_name,track_slug,race_date,session_directory,car_number,car_metadata,stint_number,driver,start_time,end_time,segment_type,segment_time,cumulative_track_time,cumulative_driver_time,source_report,source_page,source_column
2022,19_Road Atlanta,Road Atlanta,road-atlanta,2022-10-01,202210011210_Race,01,Cadillac Racing | Cadillac DPi DPi,1,S. Bourdais,12:10:46,12:41:19,TRACK,30:33.353,30:33.353,30:33.353,20_Drive Time_Race.PDF,1,1
2022,19_Road Atlanta,Road Atlanta,road-atlanta,2022-10-01,202210011210_Race,01,Cadillac Racing | Cadillac DPi DPi,,S. Bourdais,12:41:19,12:42:18,PIT,59.422,30:33.353,31:32.775,20_Drive Time_Race.PDF,1,1
2022,19_Road Atlanta,Road Atlanta,road-atlanta,2022-10-01,202210011210_Race,01,Cadillac Racing | Cadillac DPi DPi,2,S. Bourdais,12:42:18,13:40:01,TRACK,57:42.241,1:28:15.594,1:29:15.016,20_Drive Time_Race.PDF,1,1
2022,19_Road Atlanta,Road Atlanta,road-atlanta,2022-10-01,202210011210_Race,01,Cadillac Racing | Cadillac DPi DPi,,S. Bourdais,13:40:01,13:41:04,PIT,1:02.929,1:28:15.594,1:30:17.945,20_Drive Time_Race.PDF,1,1
2022,19_Road Atlanta,Road Atlanta,road-atlanta,2022-10-01,202210011210_Race,01,Cadillac Racing | Cadillac DPi DPi,3,S. Bourdais,13:41:04,14:47:09,TRACK,1:06:05.624,2:34:21.218,2:36:23.569,20_Drive Time_Race.PDF,1,1
2022,19_Road Atlanta,Road Atlanta,road-atlanta,2022-10-01,202210011210_Race,01,Cadillac Racing | Cadillac DPi DPi,,,14:47:09,14:48:14,PIT,1:04.697,,1:04.697,20_Drive Time_Race.PDF,1,1
2022,19_Road Atlanta,Road Atlanta,road-atlanta,2022-10-01,202210011210_Race,01,Cadillac Racing | Cadillac DPi DPi,4,S. Dixon,14:48:14,15:40:26,TRACK,52:11.678,52:11.678,52:11.678,20_Drive Time_Race.PDF,1,1
2022,19_Road Atlanta,Road Atlanta,road-atlanta,2022-10-01,202210011210_Race,01,Cadillac Racing | Cadillac DPi DPi,,S. Dixon,15:40:26,15:41:25,PIT,59.446,52:11.678,53:11.124,20_Drive Time_Race.PDF,1,1
2022,19_Road Atlanta,Road Atlanta,road-atlanta,2022-10-01,202210011210_Race,01,Cadillac Racing | Cadillac DPi DPi,5,S. Dixon,15:41:25,15:58:07,TRACK,16:41.520,1:08:53.198,1:09:52.644,20_Drive Time_Race.PDF,1,1
2022,19_Road Atlanta,Road Atlanta,road-atlanta,2022-10-01,202210011210_Race,01,Cadillac Racing | Cadillac DPi DPi,,S. Dixon,15:58:07,15:58:38,PIT,31.632,1:08:53.198,1:10:24.276,20_Drive Time_Race.PDF,1,1
