year,event_code,event_name,track_slug,race_date,session_directory,position,class_position,car_number,class,category_marker,drivers,team,vehicle,laps,total_time,gap_to_leader,interval,status,best_lap_number,best_lap_time,best_lap_speed_mph,source_report,source_page
2022,19_Road Atlanta,Road Atlanta,road-atlanta,2022-10-01,202210011210_Race,1,1,60,DPi,,O. Jarvis / T. Blomqvist H. Castroneves,Meyer Shank Racing W/Curb-Agajanian,Acura DPi,423,10:00:14.591,-,,,37,1:10.410,129.867,03_Results_Race_Official.PDF,1
2022,19_Road Atlanta,Road Atlanta,road-atlanta,2022-10-01,202210011210_Race,2,2,31,DPi,,O. Pla / P. Derani M. Conway,Whelen Engineering Racing,Cadillac DPi,423,10:00:18.960,4.369,4.369,,409,1:10.090,130.460,03_Results_Race_Official.PDF,1
2022,19_Road Atlanta,Road Atlanta,road-atlanta,2022-10-01,202210011210_Race,3,3,48,DPi,,M. Rockenfeller / K. Kobayashi J. Johnson,Ally Cadillac,Cadillac DPi,422,10:00:28.165,1 Lap,1,,214,1:10.500,129.701,03_Results_Race_Official.PDF,1
2022,19_Road Atlanta,Road Atlanta,road-atlanta,2022-10-01,202210011210_Race,4,4,01,DPi,,R. van der Zande / S. Bourdais S. Dixon,Cadillac Racing,Cadillac DPi,419,10:00:26.366,4 Laps,3,,81,1:09.993,130.641,03_Results_Race_Official.PDF,1
2022,19_Road Atlanta,Road Atlanta,road-atlanta,2022-10-01,202210011210_Race,5,1,8,LMP2,,J. Farano / L. Deletraz R. Pinto de Andrade,Tower Motorsport,ORECA LMP2 07,418,10:00:29.473,5 Laps,1,,398,1:10.887,128.993,03_Results_Race_Official.PDF,1
2022,19_Road Atlanta,Road Atlanta,road-atlanta,2022-10-01,202210011210_Race,6,2,81,LMP2,,H. Hedman / J. Montoya S. Montoya,DragonSpeed USA,ORECA LMP2 07,418,10:00:30.422,5 Laps,0.949,,300,1:11.847,127.270,03_Results_Race_Official.PDF,1
2022,19_Road Atlanta,Road Atlanta,road-atlanta,2022-10-01,202210011210_Race,7,3,11,LMP2,,S. Thomas / J. Pierson T. Nunez,PR1 Mathiasen Motorsports,ORECA LMP2 07,418,10:00:31.404,5 Laps,0.982,,406,1:11.669,127.586,03_Results_Race_Official.PDF,1
2022,19_Road Atlanta,Road Atlanta,road-atlanta,2022-10-01,202210011210_Race,8,5,02,DPi,,E. Bamber / A. Lynn R. Hunter-Reay,Cadillac Racing,Cadillac DPi,418,10:00:49.881,5 Laps,18.477,,36,1:09.664,131.258,03_Results_Race_Official.PDF,1
2022,19_Road Atlanta,Road Atlanta,road-atlanta,2022-10-01,202210011210_Race,9,6,10,DPi,,R. Taylor / F. Albuquerque B. Hartley,Konica Minolta Acura ARX-05,Acura DPi,414,9:47:08.006,9 Laps,4,Not Running,409,1:10.522,129.661,03_Results_Race_Official.PDF,1
2022,19_Road Atlanta,Road Atlanta,road-atlanta,2022-10-01,202210011210_Race,10,4,20,LMP2,,D. Andersen / A. Fjordbach F. Scherer,High Class Racing,ORECA LMP2 07,414,10:00:46.370,9 Laps,13:38.364,,126,1:11.889,127.195,03_Results_Race_Official.PDF,1
