year,event_code,event_name,track_slug,race_date,session_directory,position,class,car_number,team,vehicle,driver,fastest_lap_time,driver_lap_number,driver_total_laps,gap_to_fastest,interval,speed_mph,source_report,source_page
2022,19_Road Atlanta,Road Atlanta,road-atlanta,2022-10-01,202210011210_Race,1,DPi,02,Cadillac Racing,Cadillac DPi,Earl Bamber,1:09.664,36,216,,,131.258,06_Fastest Lap By Driver_Race.PDF,1
2022,19_Road Atlanta,Road Atlanta,road-atlanta,2022-10-01,202210011210_Race,2,DPi,01,Cadillac Racing,Cadillac DPi,Sebastien Bourdais,1:09.993,81,138,0.329,0.329,130.641,06_Fastest Lap By Driver_Race.PDF,1
2022,19_Road Atlanta,Road Atlanta,road-atlanta,2022-10-01,202210011210_Race,3,DPi,31,Whelen Engineering Racing,Cadillac DPi,Pipo Derani,1:10.090,157,171,0.426,0.097,130.460,06_Fastest Lap By Driver_Race.PDF,1
2022,19_Road Atlanta,Road Atlanta,road-atlanta,2022-10-01,202210011210_Race,4,DPi,01,Cadillac Racing,Cadillac DPi,Renger van der Zande,1:10.144,71,154,0.480,0.054,130.360,06_Fastest Lap By Driver_Race.PDF,1
2022,19_Road Atlanta,Road Atlanta,road-atlanta,2022-10-01,202210011210_Race,5,DPi,5,JDC Miller MotorSports,Cadillac DPi,Loic Duval,1:10.270,10,37,0.606,0.126,130.126,06_Fastest Lap By Driver_Race.PDF,1
2022,19_Road Atlanta,Road Atlanta,road-atlanta,2022-10-01,202210011210_Race,6,DPi,5,JDC Miller MotorSports,Cadillac DPi,Tristan Vautier,1:10.402,3,63,0.738,0.132,129.882,06_Fastest Lap By Driver_Race.PDF,1
2022,19_Road Atlanta,Road Atlanta,road-atlanta,2022-10-01,202210011210_Race,7,DPi,60,Meyer Shank Racing W/Curb-Agajanian,Acura DPi,Tom Blomqvist,1:10.410,37,224,0.746,0.008,129.867,06_Fastest Lap By Driver_Race.PDF,1
2022,19_Road Atlanta,Road Atlanta,road-atlanta,2022-10-01,202210011210_Race,8,DPi,31,Whelen Engineering Racing,Cadillac DPi,Olivier Pla,1:10.499,119,152,0.835,0.089,129.703,06_Fastest Lap By Driver_Race.PDF,1
2022,19_Road Atlanta,Road Atlanta,road-atlanta,2022-10-01,202210011210_Race,9,DPi,48,Ally Cadillac,Cadillac DPi,Kamui Kobayashi,1:10.500,72,159,0.836,0.001,129.701,06_Fastest Lap By Driver_Race.PDF,1
2022,19_Road Atlanta,Road Atlanta,road-atlanta,2022-10-01,202210011210_Race,10,DPi,10,Konica Minolta Acura ARX-05,Acura DPi,Filipe Albuquerque,1:10.522,146,151,0.858,0.022,129.661,06_Fastest Lap By Driver_Race.PDF,1
2022,19_Road Atlanta,Road Atlanta,road-atlanta,2022-10-01,202210011210_Race,11,DPi,10,Konica Minolta Acura ARX-05,Acura DPi,Ricky Taylor,1:10.638,127,155,0.974,0.116,129.448,06_Fastest Lap By Driver_Race.PDF,1
2022,19_Road Atlanta,Road Atlanta,road-atlanta,2022-10-01,202210011210_Race,12,DPi,01,Cadillac Racing,Cadillac DPi,Scott Dixon,1:10.655,83,127,0.991,0.017,129.417,06_Fastest Lap By Driver_Race.PDF,1
2022,19_Road Atlanta,Road Atlanta,road-atlanta,2022-10-01,202210011210_Race,13,DPi,60,Meyer Shank Racing W/Curb-Agajanian,Acura DPi,Helio Castroneves,1:10.656,101,128,0.992,0.001,129.415,06_Fastest Lap By Driver_Race.PDF,1
2022,19_Road Atlanta,Road Atlanta,road-atlanta,2022-10-01,202210011210_Race,14,DPi,5,JDC Miller MotorSports,Cadillac DPi,Richard Westbrook,1:10.739,59,70,1.075,0.083,129.263,06_Fastest Lap By Driver_Race.PDF,1
2022,19_Road Atlanta,Road Atlanta,road-atlanta,2022-10-01,202210011210_Race,15,DPi,60,Meyer Shank Racing W/Curb-Agajanian,Acura DPi,Oliver Jarvis,1:10.767,55,71,1.103,0.028,129.212,06_Fastest Lap By Driver_Race.PDF,1
2022,19_Road Atlanta,Road Atlanta,road-atlanta,2022-10-01,202210011210_Race,16,DPi,31,Whelen Engineering Racing,Cadillac DPi,Mike Conway,1:10.806,11,100,1.142,0.039,129.141,06_Fastest Lap By Driver_Race.PDF,1
2022,19_Road Atlanta,Road Atlanta,road-atlanta,2022-10-01,202210011210_Race,17,DPi,48,Ally Cadillac,Cadillac DPi,Mike Rockenfeller,1:10.837,22,129,1.173,0.031,129.084,06_Fastest Lap By Driver_Race.PDF,1
2022,19_Road Atlanta,Road Atlanta,road-atlanta,2022-10-01,202210011210_Race,18,DPi,02,Cadillac Racing,Cadillac DPi,Ryan Hunter-Reay,1:10.838,56,68,1.174,0.001,129.082,06_Fastest Lap By Driver_Race.PDF,1
2022,19_Road Atlanta,Road Atlanta,road-atlanta,2022-10-01,202210011210_Race,19,LMP2,8,Tower Motorsport,ORECA LMP2 07,Louis Deletraz,1:10.887,157,177,1.223,0.049,128.993,06_Fastest Lap By Driver_Race.PDF,1
2022,19_Road Atlanta,Road Atlanta,road-atlanta,2022-10-01,202210011210_Race,20,DPi,02,Cadillac Racing,Cadillac DPi,Alex Lynn,1:10.896,70,134,1.232,0.009,128.977,06_Fastest Lap By Driver_Race.PDF,1
2022,19_Road Atlanta,Road Atlanta,road-atlanta,2022-10-01,202210011210_Race,21,LMP2,18,Era Motorsport,ORECA LMP2 07,Christian Rasmussen,1:11.101,54,90,1.437,0.205,128.605,06_Fastest Lap By Driver_Race.PDF,1
2022,19_Road Atlanta,Road Atlanta,road-atlanta,2022-10-01,202210011210_Race,22,DPi,10,Konica Minolta Acura ARX-05,Acura DPi,Brendon Hartley,1:11.126,54,108,1.462,0.025,128.560,06_Fastest Lap By Driver_Race.PDF,1
2022,19_Road Atlanta,Road Atlanta,road-atlanta,2022-10-01,202210011210_Race,23,LMP2,11,PR1 Mathiasen Motorsports,ORECA LMP2 07,Tristan Nunez,1:11.669,148,160,2.005,0.543,127.586,06_Fastest Lap By Driver_Race.PDF,1
2022,19_Road Atlanta,Road Atlanta,road-atlanta,2022-10-01,202210011210_Race,24,LMP2,18,Era Motorsport,ORECA LMP2 07,Ryan Dalziel,1:11.716,58,59,2.052,0.047,127.502,06_Fastest Lap By Driver_Race.PDF,1
2022,19_Road Atlanta,Road Atlanta,road-atlanta,2022-10-01,202210011210_Race,25,LMP2,81,DragonSpeed USA,ORECA LMP2 07,Juan Pablo Montoya,1:11.847,94,155,2.183,0.131,127.270,06_Fastest Lap By Driver_Race.PDF,1
2022,19_Road Atlanta,Road Atlanta,road-atlanta,2022-10-01,202210011210_Race,26,LMP2,8,Tower Motorsport,ORECA LMP2 07,Rui Pinto de Andrade,1:11.885,56,137,2.221,0.038,127.202,06_Fastest Lap By Driver_Race.PDF,1
2022,19_Road Atlanta,Road Atlanta,road-atlanta,2022-10-01,202210011210_Race,27,LMP2,20,High Class Racing,ORECA LMP2 07,Anders Fjordbach,1:11.889,16,142,2.225,0.004,127.195,06_Fastest Lap By Driver_Race.PDF,1
2022,19_Road Atlanta,Road Atlanta,road-atlanta,2022-10-01,202210011210_Race,28,DPi,48,Ally Cadillac,Cadillac DPi,Jimmie Johnson,1:11.929,19,134,2.265,0.040,127.125,06_Fastest Lap By Driver_Race.PDF,1
2022,19_Road Atlanta,Road Atlanta,road-atlanta,2022-10-01,202210011210_Race,29,LMP2,11,PR1 Mathiasen Motorsports,ORECA LMP2 07,Josh Pierson,1:11.945,37,151,2.281,0.016,127.096,06_Fastest Lap By Driver_Race.PDF,1
2022,19_Road Atlanta,Road Atlanta,road-atlanta,2022-10-01,202210011210_Race,30,LMP2,81,DragonSpeed USA,ORECA LMP2 07,Sebastian Montoya,1:11.948,85,161,2.284,0.003,127.091,06_Fastest Lap By Driver_Race.PDF,1
2022,19_Road Atlanta,Road Atlanta,road-atlanta,2022-10-01,202210011210_Race,31,LMP2,20,High Class Racing,ORECA LMP2 07,Fabio Scherer,1:12.091,16,162,2.427,0.143,126.839,06_Fastest Lap By Driver_Race.PDF,1
2022,19_Road Atlanta,Road Atlanta,road-atlanta,2022-10-01,202210011210_Race,32,LMP2,11,PR1 Mathiasen Motorsports,ORECA LMP2 07,Steven Thomas,1:13.314,92,107,3.650,1.223,124.723,06_Fastest Lap By Driver_Race.PDF,1
2022,19_Road Atlanta,Road Atlanta,road-atlanta,2022-10-01,202210011210_Race,33,LMP2,8,Tower Motorsport,ORECA LMP2 07,John Farano,1:13.700,102,104,4.036,0.386,124.070,06_Fastest Lap By Driver_Race.PDF,1
