year,event_code,event_name,track_slug,race_date,session_directory,car_number,class,team,vehicle,driver_1,driver_2,driver_3,driver_4,driver_5,metadata_text
2022,19_Road Atlanta,Road Atlanta,road-atlanta,2022-10-01,202210011210_Race,01,DPi,Cadillac Racing,Cadillac,Renger van der Zande,Sebastien Bourdais,Scott Dixon,,,Cadillac Racing Cadillac DPi | DPi | 1.Renger van der Zande 3.Scott Dixon | 2.Sebastien Bourdais
2022,19_Road Atlanta,Road Atlanta,road-atlanta,2022-10-01,202210011210_Race,1,GTD,Paul Miller Racing,BMW M4 GT3,Bryan Sellers,Madison Snow,Erik Johansson,,,Paul Miller Racing BMW M4 GT3 | GTD | 1.Bryan Sellers 3.Erik Johansson | 2.Madison Snow
2022,19_Road Atlanta,Road Atlanta,road-atlanta,2022-10-01,202210011210_Race,02,DPi,Cadillac Racing,Cadillac,Earl Bamber,Alex Lynn,Ryan Hunter-Reay,,,Cadillac Racing Cadillac DPi | DPi | 1.Earl Bamber 3.Ryan Hunter-Reay | 2.Alex Lynn
2022,19_Road Atlanta,Road Atlanta,road-atlanta,2022-10-01,202210011210_Race,3,GTD PRO,Corvette Racing Chevrolet,Corvette C8.R,Antonio Garcia,Jordan Taylor,Nicky Catsburg,,,Corvette Racing Chevrolet Corvette C8.R GTD | GTDPRO | 1.Antonio Garcia 3.Nicky Catsburg | 2.Jordan Taylor | 01-Oct-22 10:22 PM
2022,19_Road Atlanta,Road Atlanta,road-atlanta,2022-10-01,202210011210_Race,5,DPi,JDC Miller MotorSports,Cadillac,Tristan Vautier,Richard Westbrook,Loic Duval,,,JDC Miller MotorSports Cadillac DPi | DPi | 1.Tristan Vautier 3.Loic Duval | 2.Richard Westbrook
2022,19_Road Atlanta,Road Atlanta,road-atlanta,2022-10-01,202210011210_Race,8,LMP2,Tower Motorsport,ORECA 07,John Farano,Louis Deletraz,Rui Pinto de Andrade,,,Tower Motorsport ORECA LMP2 07 | LMP2 | 1.John Farano 3.Rui Pinto de Andrade | 2.Louis Deletraz
2022,19_Road Atlanta,Road Atlanta,road-atlanta,2022-10-01,202210011210_Race,9,GTD PRO,Pfaff Motorsports,Porsche 911 GT3R,Matt Campbell,Mathieu Jaminet,Felipe Nasr,,,Pfaff Motorsports Porsche 911 GT3R | GTDPRO | 1.Matt Campbell 3.Felipe Nasr | 2.Mathieu Jaminet
2022,19_Road Atlanta,Road Atlanta,road-atlanta,2022-10-01,202210011210_Race,10,DPi,Konica Minolta Acura ARX-05,Acura,Ricky Taylor,Filipe Albuquerque,Brendon Hartley,,,Konica Minolta Acura ARX-05 Acura DPi | DPi | 1.Ricky Taylor 3.Brendon Hartley | 2.Filipe Albuquerque
2022,19_Road Atlanta,Road Atlanta,road-atlanta,2022-10-01,202210011210_Race,11,LMP2,PR1 Mathiasen Motorsports,ORECA 07,Steven Thomas,Josh Pierson,Tristan Nunez,,,PR1 Mathiasen Motorsports ORECA LMP2 07 | LMP2 | 1.Steven Thomas 3.Tristan Nunez | 2.Josh Pierson
2022,19_Road Atlanta,Road Atlanta,road-atlanta,2022-10-01,202210011210_Race,12,GTD,VasserSullivan,Lexus RC F GT3,Frankie Montecalvo,Aaron Telitz,Richard Heistand,,,VasserSullivan Lexus RC F GT3 | GTD | 1.Frankie Montecalvo 3.Richard Heistand | 2.Aaron Telitz
2022,19_Road Atlanta,Road Atlanta,road-atlanta,2022-10-01,202210011210_Race,13,LMP3,AWA,Duqueine D08,Orey Fidani,Matthew Bell,Lars Kern,,,AWA Duqueine D08 | LMP3 | 1.Orey Fidani 3.Lars Kern | 2.Matthew Bell
2022,19_Road Atlanta,Road Atlanta,road-atlanta,2022-10-01,202210011210_Race,14,GTD PRO,VasserSullivan,Lexus RC F GT3,Jack Hawksworth,Ben Barnicoat,Kyle Kirkwood,,,VasserSullivan Lexus RC F GT3 | GTDPRO | 1.Jack Hawksworth 3.Kyle Kirkwood | 2.Ben Barnicoat
2022,19_Road Atlanta,Road Atlanta,road-atlanta,2022-10-01,202210011210_Race,16,GTD,Wright Motorsports,Porsche 911 GT3R,Ryan Hardwick,Zacharie Robichon,Jan Heylen,,,Wright Motorsports Porsche 911 GT3R | GTD | 1.Ryan Hardwick 3.Jan Heylen | 2.Zacharie Robichon
2022,19_Road Atlanta,Road Atlanta,road-atlanta,2022-10-01,202210011210_Race,18,LMP2,Era Motorsport,ORECA 07,Dwight Merriman,Ryan Dalziel,Christian Rasmussen,,,Era Motorsport ORECA LMP2 07 | LMP2 | 1.Dwight Merriman 3.Christian Rasmussen | 2.Ryan Dalziel
2022,19_Road Atlanta,Road Atlanta,road-atlanta,2022-10-01,202210011210_Race,20,LMP2,High Class Racing,ORECA 07,Dennis Andersen,Anders Fjordbach,Fabio Scherer,,,High Class Racing ORECA LMP2 07 | LMP2 | 1.Dennis Andersen 3.Fabio Scherer | 2.Anders Fjordbach
2022,19_Road Atlanta,Road Atlanta,road-atlanta,2022-10-01,202210011210_Race,21,GTD,AF CORSE,Ferrari 488 GT3,Simon Mann,Luis Perez Companc,Toni Vilander,,,AF CORSE Ferrari 488 GT3 | GTD | 1.Simon Mann 3.Toni Vilander | 2.Luis Perez Companc
2022,19_Road Atlanta,Road Atlanta,road-atlanta,2022-10-01,202210011210_Race,23,GTD PRO,Heart of Racing Team Aston,Martin Vantage GT3,Ross Gunn,Alex Riberas,Tom Gamble,,,Heart of Racing Team Aston Martin Vantage GT3 | GTDPRO | 1.Ross Gunn 3.Tom Gamble | 2.Alex Riberas
2022,19_Road Atlanta,Road Atlanta,road-atlanta,2022-10-01,202210011210_Race,25,GTD PRO,BMW M Team RLL,BMW M4 GT3,Connor De Phillippi,John Edwards,Jesse Krohn,,,BMW M Team RLL BMW M4 GT3 | GTDPRO | 1.Connor De Phillippi 3.Jesse Krohn | 2.John Edwards
2022,19_Road Atlanta,Road Atlanta,road-atlanta,2022-10-01,202210011210_Race,27,GTD,Heart of Racing Team Aston,Martin Vantage GT3,Roman De Angelis,Maxime Martin,Ian James,,,Heart of Racing Team Aston Martin Vantage GT3 | GTD | 1.Roman De Angelis 3.Ian James | 2.Maxime Martin
2022,19_Road Atlanta,Road Atlanta,road-atlanta,2022-10-01,202210011210_Race,30,LMP3,Jr III Racing,Ligier JS P320,Ari Balogh,Garett Grist,Nolan Siegel,,,Jr III Racing Ligier JS P320 | LMP3 | 1.Ari Balogh 3.Nolan Siegel | 2.Garett Grist
2022,19_Road Atlanta,Road Atlanta,road-atlanta,2022-10-01,202210011210_Race,31,DPi,Whelen Engineering Racing,Cadillac,Olivier Pla,Pipo Derani,Mike Conway,,,Whelen Engineering Racing Cadillac DPi | DPi | 1.Olivier Pla 3.Mike Conway | 2.Pipo Derani
2022,19_Road Atlanta,Road Atlanta,road-atlanta,2022-10-01,202210011210_Race,32,GTD,Team Korthoff Motorsports,Mercedes-AMG GT3,Mike Skeen,Stevan McAleer,Dirk Mueller,,,Team Korthoff Motorsports Mercedes-AMG GT3 | GTD | 1.Mike Skeen 3.Dirk Mueller | 2.Stevan McAleer
2022,19_Road Atlanta,Road Atlanta,road-atlanta,2022-10-01,202210011210_Race,33,LMP3,Sean Creech Motorsport,Ligier JS P320,Joao Barbosa,Malthe Jakobsen,Nico Pino,,,Sean Creech Motorsport Ligier JS P320 | LMP3 | 1.Joao Barbosa 3.Nico Pino | 2.Malthe Jakobsen
2022,19_Road Atlanta,Road Atlanta,road-atlanta,2022-10-01,202210011210_Race,36,LMP3,Andretti Autosport,Ligier JS P320,Jarett Andretti,Gabby Chaves,Josh Burdon,,,Andretti Autosport Ligier JS P320 | LMP3 | 1.Jarett Andretti 3.Josh Burdon | 2.Gabby Chaves
2022,19_Road Atlanta,Road Atlanta,road-atlanta,2022-10-01,202210011210_Race,38,LMP3,Performance Tech Motorsports,Ligier JS P320,Dan Goldburg,Cameron Shields,Tyler Maxson,,,Performance Tech Motorsports Ligier JS P320 | LMP3 | 1.Dan Goldburg 3.Tyler Maxson | 2.Cameron Shields
