year,event_code,event_name,track_slug,race_date,session_directory,position,class,car_number,team,vehicle,driver,fastest_lap_time,driver_lap_number,driver_total_laps,gap_to_fastest,interval,speed_mph,source_report,source_page
2025,06_Sebring International Raceway,Sebring International Raceway,sebring-international-raceway,2025-03-15,202503151010_Race,1,GTP,7,Porsche Penske Motorsport,Porsche 963,Felipe Nasr,1:49.120,159,163,,,123.386,06_Fastest Lap By Driver_Race.PDF,1
2025,06_Sebring International Raceway,Sebring International Raceway,sebring-international-raceway,2025-03-15,202503151010_Race,2,GTP,6,Porsche Penske Motorsport,Porsche 963,Matt Campbell,1:49.218,87,91,0.098,0.098,123.276,06_Fastest Lap By Driver_Race.PDF,1
2025,06_Sebring International Raceway,Sebring International Raceway,sebring-international-raceway,2025-03-15,202503151010_Race,3,GTP,60,Acura Meyer Shank Racing w/Curb Agajanian,Acura ARX-06,Colin Braun,1:49.226,113,116,0.106,0.008,123.267,06_Fastest Lap By Driver_Race.PDF,1
2025,06_Sebring International Raceway,Sebring International Raceway,sebring-international-raceway,2025-03-15,202503151010_Race,4,GTP,7,Porsche Penske Motorsport,Porsche 963,Nick Tandy,1:49.234,76,80,0.114,0.008,123.258,06_Fastest Lap By Driver_Race.PDF,1
2025,06_Sebring International Raceway,Sebring International Raceway,sebring-international-raceway,2025-03-15,202503151010_Race,5,GTP,93,Acura Meyer Shank Racing w/Curb Agajanian,Acura ARX-06,Nick Yelloly,1:49.248,101,103,0.128,0.014,123.242,06_Fastest Lap By Driver_Race.PDF,1
2025,06_Sebring International Raceway,Sebring International Raceway,sebring-international-raceway,2025-03-15,202503151010_Race,6,GTP,6,Porsche Penske Motorsport,Porsche 963,Mathieu Jaminet,1:49.270,161,163,0.150,0.022,123.217,06_Fastest Lap By Driver_Race.PDF,1
2025,06_Sebring International Raceway,Sebring International Raceway,sebring-international-raceway,2025-03-15,202503151010_Race,7,GTP,31,Cadillac Whelen,Cadillac V-Series.R,Frederik Vesti,1:49.288,100,109,0.168,0.018,123.197,06_Fastest Lap By Driver_Race.PDF,1
2025,06_Sebring International Raceway,Sebring International Raceway,sebring-international-raceway,2025-03-15,202503151010_Race,8,GTP,25,BMW M Team RLL,BMW M Hybrid V8,Robin Frijns,1:49.298,62,144,0.178,0.010,123.185,06_Fastest Lap By Driver_Race.PDF,1
2025,06_Sebring International Raceway,Sebring International Raceway,sebring-international-raceway,2025-03-15,202503151010_Race,9,GTP,31,Cadillac Whelen,Cadillac V-Series.R,Earl Bamber,1:49.380,134,136,0.260,0.082,123.093,06_Fastest Lap By Driver_Race.PDF,1
2025,06_Sebring International Raceway,Sebring International Raceway,sebring-international-raceway,2025-03-15,202503151010_Race,10,GTP,25,BMW M Team RLL,BMW M Hybrid V8,Marco Wittmann,1:49.441,110,135,0.321,0.061,123.024,06_Fastest Lap By Driver_Race.PDF,1
2025,06_Sebring International Raceway,Sebring International Raceway,sebring-international-raceway,2025-03-15,202503151010_Race,11,GTP,10,Wayne Taylor Racing,Cadillac V-Series.R,Filipe Albuquerque,1:49.512,132,135,0.392,0.071,122.945,06_Fastest Lap By Driver_Race.PDF,1
2025,06_Sebring International Raceway,Sebring International Raceway,sebring-international-raceway,2025-03-15,202503151010_Race,12,GTP,24,BMW M Team RLL,BMW M Hybrid V8,Philipp Eng,1:49.551,72,107,0.431,0.039,122.901,06_Fastest Lap By Driver_Race.PDF,1
2025,06_Sebring International Raceway,Sebring International Raceway,sebring-international-raceway,2025-03-15,202503151010_Race,13,GTP,7,Porsche Penske Motorsport,Porsche 963,Laurens Vanthoor,1:49.556,81,110,0.436,0.005,122.895,06_Fastest Lap By Driver_Race.PDF,1
2025,06_Sebring International Raceway,Sebring International Raceway,sebring-international-raceway,2025-03-15,202503151010_Race,14,GTP,31,Cadillac Whelen,Cadillac V-Series.R,Jack Aitken,1:49.643,100,108,0.523,0.087,122.798,06_Fastest Lap By Driver_Race.PDF,1
