year,event_code,event_name,track_slug,race_date,session_directory,position,class,car_number,team,vehicle,driver,fastest_lap_time,driver_lap_number,driver_total_laps,gap_to_fastest,interval,speed_mph,source_report,source_page
2018,13_Canadian Tire Motorsport Park,Canadian Tire Motorsport Park,canadian-tire-motorsport-park,2018-07-08,201807081405_Race,1,P,6,Acura Team Penske,Acura DPi,Dane Cameron,1:07.259,41,96,,,131.616,07_Fastest Lap By Driver_Race.PDF,1
2018,13_Canadian Tire Motorsport Park,Canadian Tire Motorsport Park,canadian-tire-motorsport-park,2018-07-08,201807081405_Race,2,P,54,CORE autosport,ORECA LMP2,Colin Braun,1:07.560,90,94,0.301,0.301,131.030,07_Fastest Lap By Driver_Race.PDF,1
2018,13_Canadian Tire Motorsport Park,Canadian Tire Motorsport Park,canadian-tire-motorsport-park,2018-07-08,201807081405_Race,3,P,85,JDC-Miller Motorsports,ORECA LMP2,Simon Trummer,1:07.686,41,63,0.427,0.126,130.786,07_Fastest Lap By Driver_Race.PDF,1
2018,13_Canadian Tire Motorsport Park,Canadian Tire Motorsport Park,canadian-tire-motorsport-park,2018-07-08,201807081405_Race,4,P,99,JDC-Miller Motorsports,ORECA LMP2,Stephen Simpson,1:07.947,41,63,0.688,0.261,130.283,07_Fastest Lap By Driver_Race.PDF,1
2018,13_Canadian Tire Motorsport Park,Canadian Tire Motorsport Park,canadian-tire-motorsport-park,2018-07-08,201807081405_Race,5,P,77,Mazda Team Joest,Mazda DPi,Oliver Jarvis,1:08.140,41,63,0.881,0.193,129.914,07_Fastest Lap By Driver_Race.PDF,1
2018,13_Canadian Tire Motorsport Park,Canadian Tire Motorsport Park,canadian-tire-motorsport-park,2018-07-08,201807081405_Race,6,P,10,Konica Minolta Cadillac DPi-V.R,Cadillac DPi,Jordan Taylor,1:08.165,60,63,0.906,0.025,129.867,07_Fastest Lap By Driver_Race.PDF,1
2018,13_Canadian Tire Motorsport Park,Canadian Tire Motorsport Park,canadian-tire-motorsport-park,2018-07-08,201807081405_Race,7,P,5,Mustang Sampling Racing,Cadillac DPi,Filipe Albuquerque,1:08.195,73,96,0.936,0.030,129.810,07_Fastest Lap By Driver_Race.PDF,1
2018,13_Canadian Tire Motorsport Park,Canadian Tire Motorsport Park,canadian-tire-motorsport-park,2018-07-08,201807081405_Race,8,P,55,Mazda Team Joest,Mazda DPi,Harry Tincknell,1:08.202,41,53,0.943,0.007,129.796,07_Fastest Lap By Driver_Race.PDF,1
2018,13_Canadian Tire Motorsport Park,Canadian Tire Motorsport Park,canadian-tire-motorsport-park,2018-07-08,201807081405_Race,9,P,10,Konica Minolta Cadillac DPi-V.R,Cadillac DPi,Renger Van Der Zande,1:08.223,32,53,0.964,0.021,129.756,07_Fastest Lap By Driver_Race.PDF,1
2018,13_Canadian Tire Motorsport Park,Canadian Tire Motorsport Park,canadian-tire-motorsport-park,2018-07-08,201807081405_Race,10,P,6,Acura Team Penske,Acura DPi,Juan Pablo Montoya,1:08.295,5,15,1.036,0.072,129.619,07_Fastest Lap By Driver_Race.PDF,1
2018,13_Canadian Tire Motorsport Park,Canadian Tire Motorsport Park,canadian-tire-motorsport-park,2018-07-08,201807081405_Race,11,P,31,Whelen Engineering Racing,Cadillac DPi,Felipe Nasr,1:08.318,96,99,1.059,0.023,129.576,07_Fastest Lap By Driver_Race.PDF,1
2018,13_Canadian Tire Motorsport Park,Canadian Tire Motorsport Park,canadian-tire-motorsport-park,2018-07-08,201807081405_Race,12,P,7,Acura Team Penske,Acura DPi,Ricky Taylor,1:08.453,95,99,1.194,0.135,129.320,07_Fastest Lap By Driver_Race.PDF,1
2018,13_Canadian Tire Motorsport Park,Canadian Tire Motorsport Park,canadian-tire-motorsport-park,2018-07-08,201807081405_Race,13,P,52,AFS/PR1 Mathiasen Motorsports,Ligier LMP2,Gustavo Yacaman,1:08.508,19,65,1.249,0.055,129.216,07_Fastest Lap By Driver_Race.PDF,1
2018,13_Canadian Tire Motorsport Park,Canadian Tire Motorsport Park,canadian-tire-motorsport-park,2018-07-08,201807081405_Race,14,P,55,Mazda Team Joest,Mazda DPi,Jonathan Bomarito,1:08.529,5,53,1.270,0.021,129.177,07_Fastest Lap By Driver_Race.PDF,1
2018,13_Canadian Tire Motorsport Park,Canadian Tire Motorsport Park,canadian-tire-motorsport-park,2018-07-08,201807081405_Race,15,P,85,JDC-Miller Motorsports,ORECA LMP2,Robert Alon,1:08.562,6,53,1.303,0.033,129.115,07_Fastest Lap By Driver_Race.PDF,1
2018,13_Canadian Tire Motorsport Park,Canadian Tire Motorsport Park,canadian-tire-motorsport-park,2018-07-08,201807081405_Race,16,P,7,Acura Team Penske,Acura DPi,Helio Castroneves,1:08.832,5,17,1.573,0.270,128.608,07_Fastest Lap By Driver_Race.PDF,1
2018,13_Canadian Tire Motorsport Park,Canadian Tire Motorsport Park,canadian-tire-motorsport-park,2018-07-08,201807081405_Race,17,P,22,Tequila Patron ESM,Nissan DPi,Ryan Dalziel,1:09.029,5,36,1.770,0.197,128.241,07_Fastest Lap By Driver_Race.PDF,1
2018,13_Canadian Tire Motorsport Park,Canadian Tire Motorsport Park,canadian-tire-motorsport-park,2018-07-08,201807081405_Race,18,P,52,AFS/PR1 Mathiasen Motorsports,Ligier LMP2,Sebastian Saavedra,1:09.045,3,49,1.786,0.016,128.211,07_Fastest Lap By Driver_Race.PDF,1
2018,13_Canadian Tire Motorsport Park,Canadian Tire Motorsport Park,canadian-tire-motorsport-park,2018-07-08,201807081405_Race,19,P,77,Mazda Team Joest,Mazda DPi,Tristan Nunez,1:09.076,7,53,1.817,0.031,128.154,07_Fastest Lap By Driver_Race.PDF,1
2018,13_Canadian Tire Motorsport Park,Canadian Tire Motorsport Park,canadian-tire-motorsport-park,2018-07-08,201807081405_Race,20,P,99,JDC-Miller Motorsports,ORECA LMP2,Misha Goikhberg,1:09.106,5,53,1.847,0.030,128.098,07_Fastest Lap By Driver_Race.PDF,1
2018,13_Canadian Tire Motorsport Park,Canadian Tire Motorsport Park,canadian-tire-motorsport-park,2018-07-08,201807081405_Race,21,P,5,Mustang Sampling Racing,Cadillac DPi,Christian Fittipaldi,1:09.391,7,20,2.132,0.285,127.572,07_Fastest Lap By Driver_Race.PDF,1
2018,13_Canadian Tire Motorsport Park,Canadian Tire Motorsport Park,canadian-tire-motorsport-park,2018-07-08,201807081405_Race,22,P,31,Whelen Engineering Racing,Cadillac DPi,Eric Curran,1:09.421,5,17,2.162,0.030,127.517,07_Fastest Lap By Driver_Race.PDF,1
2018,13_Canadian Tire Motorsport Park,Canadian Tire Motorsport Park,canadian-tire-motorsport-park,2018-07-08,201807081405_Race,23,P,54,CORE autosport,ORECA LMP2,Jonathan Bennett,1:10.174,3,22,2.915,0.753,126.149,07_Fastest Lap By Driver_Race.PDF,1
