year,event_code,event_name,track_slug,race_date,session_directory,position,class_position,car_number,class,category_marker,drivers,team,vehicle,laps,total_time,gap_to_leader,interval,status,best_lap_number,best_lap_time,best_lap_speed_mph,source_report,source_page
2019,06_Mid-Ohio Sports Car Course,Mid-Ohio Sports Car Course,mid-ohio-sports-car-course,2019-05-05,201905051340_Race,1,1,6,DPi,,D. Cameron / J. Montoya,Acura Team Penske,Acura DPi,123,2:41:05.736,-,,,5,1:12.539,112.060,03_Results_Race_Official.PDF,1
2019,06_Mid-Ohio Sports Car Course,Mid-Ohio Sports Car Course,mid-ohio-sports-car-course,2019-05-05,201905051340_Race,2,2,77,DPi,,O. Jarvis / T. Nunez,Mazda Team Joest,Mazda DPi,123,2:41:07.758,2.022,2.022,,6,1:12.410,112.260,03_Results_Race_Official.PDF,1
2019,06_Mid-Ohio Sports Car Course,Mid-Ohio Sports Car Course,mid-ohio-sports-car-course,2019-05-05,201905051340_Race,3,3,55,DPi,,J. Bomarito / R. Hunter-Reay,Mazda Team Joest,Mazda DPi,123,2:41:35.786,30.050,28.028,,4,1:12.680,111.843,03_Results_Race_Official.PDF,1
2019,06_Mid-Ohio Sports Car Course,Mid-Ohio Sports Car Course,mid-ohio-sports-car-course,2019-05-05,201905051340_Race,4,4,31,DPi,,F. Nasr / P. Derani,Whelen Engineering Racing,Cadillac DPi,123,2:41:44.850,39.114,9.064,,118,1:12.886,111.527,03_Results_Race_Official.PDF,1
2019,06_Mid-Ohio Sports Car Course,Mid-Ohio Sports Car Course,mid-ohio-sports-car-course,2019-05-05,201905051340_Race,5,5,7,DPi,,H. Castroneves / R. Taylor,Acura Team Penske,Acura DPi,122,2:41:17.266,1 Lap,1,,90,1:13.161,111.108,03_Results_Race_Official.PDF,1
2019,06_Mid-Ohio Sports Car Course,Mid-Ohio Sports Car Course,mid-ohio-sports-car-course,2019-05-05,201905051340_Race,6,6,10,DPi,,R. Van Der Zande / J. Taylor,Konica Minolta Cadillac DPi-V.R.,Cadillac DPi,122,2:41:18.227,1 Lap,0.961,,119,1:13.330,110.852,03_Results_Race_Official.PDF,1
2019,06_Mid-Ohio Sports Car Course,Mid-Ohio Sports Car Course,mid-ohio-sports-car-course,2019-05-05,201905051340_Race,7,7,84,DPi,,S. Trummer / S. Simpson,JDC-Miller MotorSports,Cadillac DPi,122,2:41:27.749,1 Lap,9.522,,97,1:13.615,110.422,03_Results_Race_Official.PDF,1
2019,06_Mid-Ohio Sports Car Course,Mid-Ohio Sports Car Course,mid-ohio-sports-car-course,2019-05-05,201905051340_Race,8,8,5,DPi,,J. Barbosa / F. Albuquerque,Mustang Sampling Racing,Cadillac DPi,122,2:41:30.216,1 Lap,2.467,,54,1:13.736,110.241,03_Results_Race_Official.PDF,1
2019,06_Mid-Ohio Sports Car Course,Mid-Ohio Sports Car Course,mid-ohio-sports-car-course,2019-05-05,201905051340_Race,9,9,50,DPi,,W. Owen / K. Kaiser,Juncos Racing,Cadillac DPi,122,2:41:30.749,1 Lap,0.533,,50,1:13.639,110.386,03_Results_Race_Official.PDF,1
2019,06_Mid-Ohio Sports Car Course,Mid-Ohio Sports Car Course,mid-ohio-sports-car-course,2019-05-05,201905051340_Race,10,10,85,DPi,,M. Goikhberg / T. Vautier,JDC-Miller MotorSports,Cadillac DPi,122,2:41:31.336,1 Lap,0.587,,78,1:13.737,110.240,03_Results_Race_Official.PDF,1
2019,06_Mid-Ohio Sports Car Course,Mid-Ohio Sports Car Course,mid-ohio-sports-car-course,2019-05-05,201905051340_Race,11,1,52,LMP2,,M. McMurry / E. Lux,PR1 Mathiasen Motorsports,ORECA LMP2,116,2:41:15.078,7 Laps,6,,109,1:14.584,108.988,03_Results_Race_Official.PDF,1
2019,06_Mid-Ohio Sports Car Course,Mid-Ohio Sports Car Course,mid-ohio-sports-car-course,2019-05-05,201905051340_Race,12,1,912,GTLM,,E. Bamber / L. Vanthoor,Porsche GT Team,Porsche 911 RSR,116,2:41:40.977,7 Laps,25.899,,8,1:19.086,102.784,03_Results_Race_Official.PDF,1
2019,06_Mid-Ohio Sports Car Course,Mid-Ohio Sports Car Course,mid-ohio-sports-car-course,2019-05-05,201905051340_Race,13,2,3,GTLM,,J. Magnussen / A. Garcia,Corvette Racing,Chevrolet Corvette C7.R,116,2:41:43.317,7 Laps,2.340,,108,1:19.362,102.426,03_Results_Race_Official.PDF,1
2019,06_Mid-Ohio Sports Car Course,Mid-Ohio Sports Car Course,mid-ohio-sports-car-course,2019-05-05,201905051340_Race,14,3,911,GTLM,,P. Pilet / N. Tandy,Porsche GT Team,Porsche 911 RSR,116,2:41:44.739,7 Laps,1.422,,102,1:19.231,102.595,03_Results_Race_Official.PDF,1
2019,06_Mid-Ohio Sports Car Course,Mid-Ohio Sports Car Course,mid-ohio-sports-car-course,2019-05-05,201905051340_Race,15,4,25,GTLM,,T. Blomqvist / C. De Phillippi,BMW Team RLL,BMW M8 GTE,116,2:41:45.351,7 Laps,0.612,,108,1:19.464,102.295,03_Results_Race_Official.PDF,1
2019,06_Mid-Ohio Sports Car Course,Mid-Ohio Sports Car Course,mid-ohio-sports-car-course,2019-05-05,201905051340_Race,16,5,67,GTLM,,R. Briscoe / R. Westbrook,Ford Chip Ganassi Racing,Ford GT,116,2:42:02.181,7 Laps,16.830,,106,1:19.769,101.903,03_Results_Race_Official.PDF,1
2019,06_Mid-Ohio Sports Car Course,Mid-Ohio Sports Car Course,mid-ohio-sports-car-course,2019-05-05,201905051340_Race,17,6,24,GTLM,,J. Krohn / J. Edwards,BMW Team RLL,BMW M8 GTE,116,2:42:13.376,7 Laps,11.195,,7,1:19.339,102.456,03_Results_Race_Official.PDF,1
2019,06_Mid-Ohio Sports Car Course,Mid-Ohio Sports Car Course,mid-ohio-sports-car-course,2019-05-05,201905051340_Race,18,7,66,GTLM,,S. Bourdais / D. Mueller,Ford Chip Ganassi Racing,Ford GT,115,2:41:35.201,8 Laps,1,,7,1:19.149,102.702,03_Results_Race_Official.PDF,1
