year,event_code,event_name,track_slug,race_date,session_directory,position,class,car_number,team,vehicle,driver,fastest_lap_time,driver_lap_number,driver_total_laps,gap_to_fastest,interval,speed_mph,source_report,source_page
2017,19_VIRginia International Raceway,VIRginia International Raceway,virginia-international-raceway,2017-08-27,201708271335_Race,1,GTLM,62,Risi Competizione,Ferrari 488 GTE,Giancarlo Fisichella,1:41.253,47,62,,,116.263,07_ Driver Fastest Lap.PDF,1
2017,19_VIRginia International Raceway,VIRginia International Raceway,virginia-international-raceway,2017-08-27,201708271335_Race,2,GTLM,3,Corvette Racing,Chevrolet Corvette C7.R,Antonio Garcia,1:41.403,42,63,0.150,0.150,116.091,07_ Driver Fastest Lap.PDF,1
2017,19_VIRginia International Raceway,VIRginia International Raceway,virginia-international-raceway,2017-08-27,201708271335_Race,3,GTLM,66,Ford Chip Ganassi Racing,Ford GT,Dirk Mueller,1:41.512,50,63,0.259,0.109,115.966,07_ Driver Fastest Lap.PDF,1
2017,19_VIRginia International Raceway,VIRginia International Raceway,virginia-international-raceway,2017-08-27,201708271335_Race,4,GTLM,25,BMW Team RLL,BMW M6 GTLM,Alexander Sims,1:41.556,11,65,0.303,0.044,115.916,07_ Driver Fastest Lap.PDF,1
2017,19_VIRginia International Raceway,VIRginia International Raceway,virginia-international-raceway,2017-08-27,201708271335_Race,5,GTLM,66,Ford Chip Ganassi Racing,Ford GT,Joey Hand,1:41.630,11,30,0.377,0.074,115.831,07_ Driver Fastest Lap.PDF,1
2017,19_VIRginia International Raceway,VIRginia International Raceway,virginia-international-raceway,2017-08-27,201708271335_Race,6,GTLM,4,Corvette Racing,Chevrolet Corvette C7.R,Tommy Milner,1:41.675,39,61,0.422,0.045,115.780,07_ Driver Fastest Lap.PDF,1
2017,19_VIRginia International Raceway,VIRginia International Raceway,virginia-international-raceway,2017-08-27,201708271335_Race,7,GTLM,25,BMW Team RLL,BMW M6 GTLM,Bill Auberlen,1:41.809,14,28,0.556,0.134,115.628,07_ Driver Fastest Lap.PDF,1
2017,19_VIRginia International Raceway,VIRginia International Raceway,virginia-international-raceway,2017-08-27,201708271335_Race,8,GTLM,24,BMW Team RLL,BMW M6 GTLM,John Edwards,1:41.816,8,44,0.563,0.007,115.620,07_ Driver Fastest Lap.PDF,1
2017,19_VIRginia International Raceway,VIRginia International Raceway,virginia-international-raceway,2017-08-27,201708271335_Race,9,GTLM,67,Ford Chip Ganassi Racing,Ford GT,Ryan Briscoe,1:41.849,49,68,0.596,0.033,115.582,07_ Driver Fastest Lap.PDF,1
2017,19_VIRginia International Raceway,VIRginia International Raceway,virginia-international-raceway,2017-08-27,201708271335_Race,10,GTLM,67,Ford Chip Ganassi Racing,Ford GT,Richard Westbrook,1:41.961,11,25,0.708,0.112,115.455,07_ Driver Fastest Lap.PDF,1
2017,19_VIRginia International Raceway,VIRginia International Raceway,virginia-international-raceway,2017-08-27,201708271335_Race,11,GTLM,3,Corvette Racing,Chevrolet Corvette C7.R,Jan Magnussen,1:42.083,10,30,0.830,0.122,115.317,07_ Driver Fastest Lap.PDF,1
2017,19_VIRginia International Raceway,VIRginia International Raceway,virginia-international-raceway,2017-08-27,201708271335_Race,12,GTLM,4,Corvette Racing,Chevrolet Corvette C7.R,Oliver Gavin,1:42.117,6,32,0.864,0.034,115.279,07_ Driver Fastest Lap.PDF,1
2017,19_VIRginia International Raceway,VIRginia International Raceway,virginia-international-raceway,2017-08-27,201708271335_Race,13,GTLM,62,Risi Competizione,Ferrari 488 GTE,Toni Vilander,1:42.160,29,31,0.907,0.043,115.230,07_ Driver Fastest Lap.PDF,1
2017,19_VIRginia International Raceway,VIRginia International Raceway,virginia-international-raceway,2017-08-27,201708271335_Race,14,GTLM,912,Porsche GT Team,Porsche 911 RSR,Gianmaria Bruni,1:42.179,53,67,0.926,0.019,115.209,07_ Driver Fastest Lap.PDF,1
2017,19_VIRginia International Raceway,VIRginia International Raceway,virginia-international-raceway,2017-08-27,201708271335_Race,15,GTLM,24,BMW Team RLL,BMW M6 GTLM,Martin Tomczyk,1:42.289,15,28,1.036,0.110,115.085,07_ Driver Fastest Lap.PDF,1
2017,19_VIRginia International Raceway,VIRginia International Raceway,virginia-international-raceway,2017-08-27,201708271335_Race,16,GTLM,912,Porsche GT Team,Porsche 911 RSR,Laurens Vanthoor,1:42.298,18,25,1.045,0.009,115.075,07_ Driver Fastest Lap.PDF,1
2017,19_VIRginia International Raceway,VIRginia International Raceway,virginia-international-raceway,2017-08-27,201708271335_Race,17,GTLM,911,Porsche GT Team,Porsche 911 RSR,Dirk Werner,1:42.732,11,25,1.479,0.434,114.589,07_ Driver Fastest Lap.PDF,1
2017,19_VIRginia International Raceway,VIRginia International Raceway,virginia-international-raceway,2017-08-27,201708271335_Race,18,GTLM,911,Porsche GT Team,Porsche 911 RSR,Patrick Pilet,1:42.779,51,67,1.526,0.047,114.536,07_ Driver Fastest Lap.PDF,1
2017,19_VIRginia International Raceway,VIRginia International Raceway,virginia-international-raceway,2017-08-27,201708271335_Race,19,GTD,57,Stevenson Motorsports,Audi R8 LMS GT3,Lawson Aschenbach,1:44.364,38,48,3.111,1.585,112.797,07_ Driver Fastest Lap.PDF,1
2017,19_VIRginia International Raceway,VIRginia International Raceway,virginia-international-raceway,2017-08-27,201708271335_Race,20,GTD,16,Change Racing,Lamborghini Huracan GT3,Jeroen Mul,1:44.416,4,60,3.163,0.052,112.741,07_ Driver Fastest Lap.PDF,1
2017,19_VIRginia International Raceway,VIRginia International Raceway,virginia-international-raceway,2017-08-27,201708271335_Race,21,GTD,96,Turner Motorsport,BMW M6 GT3,Jesse Krohn,1:44.565,50,59,3.312,0.149,112.580,07_ Driver Fastest Lap.PDF,1
2017,19_VIRginia International Raceway,VIRginia International Raceway,virginia-international-raceway,2017-08-27,201708271335_Race,22,GTD,54,CORE autosport,Porsche 911 GT3 R,Colin Braun,1:44.728,3,58,3.475,0.163,112.405,07_ Driver Fastest Lap.PDF,1
2017,19_VIRginia International Raceway,VIRginia International Raceway,virginia-international-raceway,2017-08-27,201708271335_Race,23,GTD,80,Lone Star Racing,Mercedes-AMG GT3,Mike Skeen,1:44.738,44,55,3.485,0.010,112.394,07_ Driver Fastest Lap.PDF,1
2017,19_VIRginia International Raceway,VIRginia International Raceway,virginia-international-raceway,2017-08-27,201708271335_Race,24,GTD,50,Riley Motorsports - WeatherTech Racing,Porsche 911 GT3 R,Gunnar Jeannette,1:44.772,44,59,3.519,0.034,112.358,07_ Driver Fastest Lap.PDF,1
2017,19_VIRginia International Raceway,VIRginia International Raceway,virginia-international-raceway,2017-08-27,201708271335_Race,25,GTD,63,Scuderia Corsa,Ferrari 488 GT3,Alessandro Balzan,1:44.807,47,62,3.554,0.035,112.320,07_ Driver Fastest Lap.PDF,1
2017,19_VIRginia International Raceway,VIRginia International Raceway,virginia-international-raceway,2017-08-27,201708271335_Race,26,GTD,73,Park Place Motorsports,Porsche 911 GT3 R,Joerg Bergmeister,1:44.859,5,59,3.606,0.052,112.265,07_ Driver Fastest Lap.PDF,1
