year,event_code,event_name,track_slug,race_date,session_directory,car_number,class,team,vehicle,driver_1,driver_2,driver_3,driver_4,driver_5,metadata_text
2022,11_Watkins Glen International,Watkins Glen International,watkins-glen-international,2022-06-26,202206261040_Race,01,DPi,Cadillac Racing,Cadillac,Renger van der Zande,Sebastien Bourdais,,,,Cadillac Racing Cadillac DPi | DPi | 1.Renger van der Zande | 2.Sebastien Bourdais
2022,11_Watkins Glen International,Watkins Glen International,watkins-glen-international,2022-06-26,202206261040_Race,1,GTD,Paul Miller Racing,BMW M4 GT3,Bryan Sellers,Madison Snow,Erik Johansson,,,Paul Miller Racing BMW M4 GT3 | GTD | 1.Bryan Sellers 3.Erik Johansson | 2.Madison Snow
2022,11_Watkins Glen International,Watkins Glen International,watkins-glen-international,2022-06-26,202206261040_Race,02,DPi,Cadillac Racing,Cadillac,Earl Bamber,Alex Lynn,,,,Cadillac Racing Cadillac DPi | DPi | 1.Earl Bamber | 2.Alex Lynn
2022,11_Watkins Glen International,Watkins Glen International,watkins-glen-international,2022-06-26,202206261040_Race,3,GTD PRO,Corvette Racing Chevrolet,Corvette C8.R,Antonio Garcia,Jordan Taylor,,,,Corvette Racing Chevrolet Corvette C8.R GTD | GTDPRO | 1.Antonio Garcia | 2.Jordan Taylor
2022,11_Watkins Glen International,Watkins Glen International,watkins-glen-international,2022-06-26,202206261040_Race,5,DPi,JDC Miller MotorSports,Cadillac,Tristan Vautier,Richard Westbrook,Loic Duval,,,JDC Miller MotorSports Cadillac DPi | DPi | 1.Tristan Vautier 3.Loic Duval | 2.Richard Westbrook
2022,11_Watkins Glen International,Watkins Glen International,watkins-glen-international,2022-06-26,202206261040_Race,6,LMP3,Muehlner Motorsports America,Duqueine D08,Ugo de Wilde,Danny Formal,Dillon Machavern,,,Muehlner Motorsports America Duqueine D08 | LMP3 | 1.Ugo de Wilde 3.Dillon Machavern | 2.Danny Formal
2022,11_Watkins Glen International,Watkins Glen International,watkins-glen-international,2022-06-26,202206261040_Race,7,LMP3,Forty7 Motorsports,Duqueine D08,Anthony Mantella,Matthew Bell,Wayne Boyd,,,Forty7 Motorsports Duqueine D08 | LMP3 | 1.Anthony Mantella 3.Wayne Boyd | 2.Matthew Bell
2022,11_Watkins Glen International,Watkins Glen International,watkins-glen-international,2022-06-26,202206261040_Race,8,LMP2,Tower Motorsport,ORECA 07,John Farano,Louis Deletraz,Rui Pinto de Andrade,,,Tower Motorsport ORECA LMP2 07 | LMP2 | 1.John Farano 3.Rui Pinto de Andrade | 2.Louis Deletraz
2022,11_Watkins Glen International,Watkins Glen International,watkins-glen-international,2022-06-26,202206261040_Race,9,GTD PRO,Pfaff Motorsports,Porsche 911 GT3R,Matt Campbell,Mathieu Jaminet,,,,Pfaff Motorsports Porsche 911 GT3R | GTDPRO | 1.Matt Campbell | 2.Mathieu Jaminet
2022,11_Watkins Glen International,Watkins Glen International,watkins-glen-international,2022-06-26,202206261040_Race,10,DPi,Konica Minolta Acura ARX-05,Acura,Ricky Taylor,Filipe Albuquerque,,,,Konica Minolta Acura ARX-05 Acura DPi | DPi | 1.Ricky Taylor | 2.Filipe Albuquerque
2022,11_Watkins Glen International,Watkins Glen International,watkins-glen-international,2022-06-26,202206261040_Race,11,LMP2,PR1 Mathiasen Motorsports,ORECA 07,Steven Thomas,Josh Pierson,Jonathan Bomarito,,,PR1 Mathiasen Motorsports ORECA LMP2 07 | LMP2 | 1.Steven Thomas 3.Jonathan Bomarito | 2.Josh Pierson
2022,11_Watkins Glen International,Watkins Glen International,watkins-glen-international,2022-06-26,202206261040_Race,12,GTD,VasserSullivan,Lexus RC F GT3,Frankie Montecalvo,Aaron Telitz,Richard Heistand,,,VasserSullivan Lexus RC F GT3 | GTD | 1.Frankie Montecalvo 3.Richard Heistand | 2.Aaron Telitz
2022,11_Watkins Glen International,Watkins Glen International,watkins-glen-international,2022-06-26,202206261040_Race,13,LMP3,AWA,Duqueine D08,Orey Fidani,Kyle Marcelli,Lars Kern,,,AWA Duqueine D08 | LMP3 | 1.Orey Fidani 3.Lars Kern | 2.Kyle Marcelli
2022,11_Watkins Glen International,Watkins Glen International,watkins-glen-international,2022-06-26,202206261040_Race,14,GTD PRO,VasserSullivan,Lexus RC F GT3,Kyle Kirkwood,Ben Barnicoat,,,,VasserSullivan Lexus RC F GT3 | GTDPRO | 1.Kyle Kirkwood | 2.Ben Barnicoat
2022,11_Watkins Glen International,Watkins Glen International,watkins-glen-international,2022-06-26,202206261040_Race,16,GTD,Wright Motorsports,Porsche 911 GT3R,Ryan Hardwick,Zacharie Robichon,Jan Heylen,,,Wright Motorsports Porsche 911 GT3R | GTD | 1.Ryan Hardwick 3.Jan Heylen | 2.Zacharie Robichon
2022,11_Watkins Glen International,Watkins Glen International,watkins-glen-international,2022-06-26,202206261040_Race,18,LMP2,Era Motorsport,ORECA 07,Dwight Merriman,Kyle Tilley,Ryan Dalziel,,,Era Motorsport ORECA LMP2 07 | LMP2 | 1.Dwight Merriman 3.Ryan Dalziel | 2.Kyle Tilley
2022,11_Watkins Glen International,Watkins Glen International,watkins-glen-international,2022-06-26,202206261040_Race,20,LMP2,High Class Racing,ORECA 07,Dennis Andersen,Anders Fjordbach,Fabio Scherer,,,High Class Racing ORECA LMP2 07 | LMP2 | 1.Dennis Andersen 3.Fabio Scherer | 2.Anders Fjordbach
2022,11_Watkins Glen International,Watkins Glen International,watkins-glen-international,2022-06-26,202206261040_Race,21,GTD,AF CORSE,Ferrari 488 GT3,Simon Mann,Luis Perez Companc,Toni Vilander,,,AF CORSE Ferrari 488 GT3 | GTD | 1.Simon Mann 3.Toni Vilander | 2.Luis Perez Companc
2022,11_Watkins Glen International,Watkins Glen International,watkins-glen-international,2022-06-26,202206261040_Race,23,GTD PRO,Heart of Racing Team Aston,Martin Vantage GT3,Ross Gunn,Alex Riberas,,,,Heart of Racing Team Aston Martin Vantage GT3 | GTDPRO | 1.Ross Gunn | 2.Alex Riberas
