year,event_code,event_name,track_slug,race_date,session_directory,position,class_position,car_number,class,category_marker,drivers,team,vehicle,laps,total_time,gap_to_leader,interval,status,best_lap_number,best_lap_time,best_lap_speed_mph,source_report,source_page
2022,11_Watkins Glen International,Watkins Glen International,watkins-glen-international,2022-06-26,202206261040_Race,1,1,10,DPi,,R. Taylor / F. Albuquerque,Konica Minolta Acura ARX-05,Acura DPi,162,6:10:17.401,-,,,57,1:30.790,134.816,03_Results_Race_Official.PDF,1
2022,11_Watkins Glen International,Watkins Glen International,watkins-glen-international,2022-06-26,202206261040_Race,2,2,60,DPi,,O. Jarvis / T. Blomqvist,Meyer Shank Racing W/Curb-Agajanian,Acura DPi,162,6:10:18.262,0.861,0.861,,57,1:31.185,134.232,03_Results_Race_Official.PDF,1
2022,11_Watkins Glen International,Watkins Glen International,watkins-glen-international,2022-06-26,202206261040_Race,3,3,01,DPi,,R. van der Zande / S. Bourdais,Cadillac Racing,Cadillac DPi,162,6:10:19.668,2.267,1.406,,57,1:31.387,133.935,03_Results_Race_Official.PDF,1
2022,11_Watkins Glen International,Watkins Glen International,watkins-glen-international,2022-06-26,202206261040_Race,4,4,02,DPi,,E. Bamber / A. Lynn,Cadillac Racing,Cadillac DPi,162,6:10:21.577,4.176,1.909,,57,1:31.677,133.512,03_Results_Race_Official.PDF,1
2022,11_Watkins Glen International,Watkins Glen International,watkins-glen-international,2022-06-26,202206261040_Race,5,5,31,DPi,,O. Pla / P. Derani / M. Conway,Whelen Engineering Racing,Cadillac DPi,162,6:10:21.612,4.211,0.035,,46,1:31.879,133.218,03_Results_Race_Official.PDF,1
2022,11_Watkins Glen International,Watkins Glen International,watkins-glen-international,2022-06-26,202206261040_Race,6,6,48,DPi,,M. Rockenfeller / K. Kobayashi J. Johnson,Ally Cadillac,Cadillac DPi,161,6:10:33.139,1 Lap,1,,18,1:32.070,132.942,03_Results_Race_Official.PDF,1
2022,11_Watkins Glen International,Watkins Glen International,watkins-glen-international,2022-06-26,202206261040_Race,7,7,5,DPi,,T. Vautier / R. Westbrook / L. Duval,JDC Miller MotorSports,Cadillac DPi,160,6:10:22.725,2 Laps,1,,149,1:32.075,132.935,03_Results_Race_Official.PDF,1
2022,11_Watkins Glen International,Watkins Glen International,watkins-glen-international,2022-06-26,202206261040_Race,8,1,52,LMP2,,B. Keating / M. Jensen / S. Huffaker,PR1 Mathiasen Motorsports,ORECA LMP2 07,160,6:10:39.703,2 Laps,16.978,,157,1:32.986,131.632,03_Results_Race_Official.PDF,1
2022,11_Watkins Glen International,Watkins Glen International,watkins-glen-international,2022-06-26,202206261040_Race,9,2,8,LMP2,,J. Farano / L. Deletraz R. Pinto de Andrade,Tower Motorsport,ORECA LMP2 07,160,6:10:39.810,2 Laps,0.107,,157,1:33.042,131.553,03_Results_Race_Official.PDF,1
2022,11_Watkins Glen International,Watkins Glen International,watkins-glen-international,2022-06-26,202206261040_Race,10,3,29,LMP2,,F. Van Eerd / G. van der Garde D. Murry,Racing Team Nederland,ORECA LMP2 07,160,6:10:44.080,2 Laps,4.270,,156,1:32.444,132.404,03_Results_Race_Official.PDF,1
