year,event_code,event_name,track_slug,race_date,session_directory,car_number,lap_number,driver_number,driver_name,lap_time,sector_1,sector_2,sector_3,speed_mph,elapsed_time,elapsed_delta_ms,elapsed_lap_time_difference_ms,pit_lane_crossing,source_page
2020,05_Sebring International Raceway,Sebring International Raceway,sebring-international-raceway,2020-07-18,202007181735_Race,3,1,2,Jordan Taylor,2:08.219,15.797,1:18.554,33.868,105.007,2:08.219,,,0,1
2020,05_Sebring International Raceway,Sebring International Raceway,sebring-international-raceway,2020-07-18,202007181735_Race,3,2,2,Jordan Taylor,1:59.707,11.270,1:14.953,33.484,112.474,4:07.926,119707,0,0,1
2020,05_Sebring International Raceway,Sebring International Raceway,sebring-international-raceway,2020-07-18,202007181735_Race,3,3,2,Jordan Taylor,1:58.939,11.248,1:14.480,33.211,113.200,6:06.865,118939,0,0,1
2020,05_Sebring International Raceway,Sebring International Raceway,sebring-international-raceway,2020-07-18,202007181735_Race,3,4,2,Jordan Taylor,1:58.456,11.137,1:14.103,33.216,113.662,8:05.321,118456,0,0,1
2020,05_Sebring International Raceway,Sebring International Raceway,sebring-international-raceway,2020-07-18,202007181735_Race,3,5,2,Jordan Taylor,1:58.723,11.222,1:14.024,33.477,113.406,10:04.044,118723,0,0,1
2020,05_Sebring International Raceway,Sebring International Raceway,sebring-international-raceway,2020-07-18,202007181735_Race,3,6,2,Jordan Taylor,1:58.765,11.243,1:14.183,33.339,113.366,12:02.809,118765,0,0,1
2020,05_Sebring International Raceway,Sebring International Raceway,sebring-international-raceway,2020-07-18,202007181735_Race,3,7,2,Jordan Taylor,1:58.827,11.250,1:14.223,33.354,113.307,14:01.636,118827,0,0,1
2020,05_Sebring International Raceway,Sebring International Raceway,sebring-international-raceway,2020-07-18,202007181735_Race,3,8,2,Jordan Taylor,1:58.562,11.178,1:14.179,33.205,113.560,16:00.198,118562,0,0,1
2020,05_Sebring International Raceway,Sebring International Raceway,sebring-international-raceway,2020-07-18,202007181735_Race,3,9,2,Jordan Taylor,1:58.444,11.232,1:13.982,33.230,113.673,17:58.642,118444,0,0,1
2020,05_Sebring International Raceway,Sebring International Raceway,sebring-international-raceway,2020-07-18,202007181735_Race,3,10,2,Jordan Taylor,1:58.626,11.232,1:14.003,33.391,113.499,19:57.268,118626,0,0,1
2020,05_Sebring International Raceway,Sebring International Raceway,sebring-international-raceway,2020-07-18,202007181735_Race,3,11,2,Jordan Taylor,1:59.105,11.266,1:14.447,33.392,113.042,21:56.373,119105,0,0,1
2020,05_Sebring International Raceway,Sebring International Raceway,sebring-international-raceway,2020-07-18,202007181735_Race,3,12,2,Jordan Taylor,1:59.279,11.575,1:14.197,33.507,112.877,23:55.652,119279,0,0,1
2020,05_Sebring International Raceway,Sebring International Raceway,sebring-international-raceway,2020-07-18,202007181735_Race,3,13,2,Jordan Taylor,2:12.574,11.207,1:16.963,44.404,101.558,26:08.226,132574,0,0,1
2020,05_Sebring International Raceway,Sebring International Raceway,sebring-international-raceway,2020-07-18,202007181735_Race,3,14,2,Jordan Taylor,3:22.303,15.026,2:02.976,1:04.301,66.553,29:30.529,202303,0,0,1
2020,05_Sebring International Raceway,Sebring International Raceway,sebring-international-raceway,2020-07-18,202007181735_Race,3,15,2,Jordan Taylor,3:44.277,21.708,2:13.966,1:08.603,60.032,33:14.806,224277,0,1,1
2020,05_Sebring International Raceway,Sebring International Raceway,sebring-international-raceway,2020-07-18,202007181735_Race,3,16,2,Jordan Taylor,3:41.737,55.234,1:43.580,1:02.923,60.720,36:56.543,221737,0,0,1
2020,05_Sebring International Raceway,Sebring International Raceway,sebring-international-raceway,2020-07-18,202007181735_Race,3,17,2,Jordan Taylor,3:11.297,23.013,1:54.080,54.204,70.382,40:07.840,191297,0,0,1
2020,05_Sebring International Raceway,Sebring International Raceway,sebring-international-raceway,2020-07-18,202007181735_Race,3,18,2,Jordan Taylor,1:58.757,11.250,1:14.269,33.238,113.374,42:06.597,118757,0,0,1
2020,05_Sebring International Raceway,Sebring International Raceway,sebring-international-raceway,2020-07-18,202007181735_Race,3,19,2,Jordan Taylor,1:58.496,11.118,1:14.109,33.269,113.623,44:05.093,118496,0,0,1
2020,05_Sebring International Raceway,Sebring International Raceway,sebring-international-raceway,2020-07-18,202007181735_Race,3,20,2,Jordan Taylor,1:58.974,11.169,1:14.412,33.393,113.167,46:04.067,118974,0,0,1
2020,05_Sebring International Raceway,Sebring International Raceway,sebring-international-raceway,2020-07-18,202007181735_Race,3,21,2,Jordan Taylor,1:59.321,11.218,1:14.587,33.516,112.838,48:03.388,119321,0,0,1
2020,05_Sebring International Raceway,Sebring International Raceway,sebring-international-raceway,2020-07-18,202007181735_Race,3,22,2,Jordan Taylor,1:59.483,11.205,1:14.792,33.486,112.685,50:02.871,119483,0,0,1
2020,05_Sebring International Raceway,Sebring International Raceway,sebring-international-raceway,2020-07-18,202007181735_Race,3,23,2,Jordan Taylor,1:59.691,11.241,1:15.018,33.432,112.489,52:02.562,119691,0,0,1
2020,05_Sebring International Raceway,Sebring International Raceway,sebring-international-raceway,2020-07-18,202007181735_Race,3,24,2,Jordan Taylor,1:59.492,11.241,1:14.767,33.484,112.676,54:02.054,119492,0,0,1
2020,05_Sebring International Raceway,Sebring International Raceway,sebring-international-raceway,2020-07-18,202007181735_Race,3,25,2,Jordan Taylor,1:59.314,11.176,1:14.671,33.467,112.844,56:01.368,119314,0,0,1
2020,05_Sebring International Raceway,Sebring International Raceway,sebring-international-raceway,2020-07-18,202007181735_Race,3,26,2,Jordan Taylor,1:59.278,11.162,1:14.919,33.197,112.878,58:00.646,119278,0,0,1
2020,05_Sebring International Raceway,Sebring International Raceway,sebring-international-raceway,2020-07-18,202007181735_Race,3,27,2,Jordan Taylor,1:58.540,11.083,1:14.194,33.263,113.581,59:59.186,118540,0,0,1
2020,05_Sebring International Raceway,Sebring International Raceway,sebring-international-raceway,2020-07-18,202007181735_Race,3,28,2,Jordan Taylor,1:59.437,11.222,1:14.653,33.562,112.728,1:01:58.623,119437,0,0,1
