year,event_code,event_name,track_slug,race_date,session_directory,position,class_position,car_number,class,category_marker,drivers,team,vehicle,laps,total_time,gap_to_leader,interval,status,best_lap_number,best_lap_time,best_lap_speed_mph,source_report,source_page
2023,02_Daytona International Speedway,Daytona International Speedway,daytona-international-speedway,2023-01-28,202301281340_Race,1,1,60,GTP,,T. Blomqvist / C. Braun H. Castroneves / S. Pagenaud,Meyer Shank Racing w/ Curb Agajanian,Acura ARX-06,783,24:01:19.952,-,,,6,1:35.616,134.036,03_Results_Race_Official.PDF,1
2023,02_Daytona International Speedway,Daytona International Speedway,daytona-international-speedway,2023-01-28,202301281340_Race,2,2,10,GTP,,R. Taylor / F. Albuquerque L. Deletraz / B. Hartley,Konica Minolta Acura ARX-06,Acura ARX-06,783,24:01:24.142,4.190,4.190,,10,1:35.912,133.622,03_Results_Race_Official.PDF,1
2023,02_Daytona International Speedway,Daytona International Speedway,daytona-international-speedway,2023-01-28,202301281340_Race,3,3,01,GTP,,S. Bourdais / R. van der Zande S. Dixon,Cadillac Racing,Cadillac V-LMDh,783,24:01:29.582,9.630,5.440,,742,1:35.913,133.621,03_Results_Race_Official.PDF,1
2023,02_Daytona International Speedway,Daytona International Speedway,daytona-international-speedway,2023-01-28,202301281340_Race,4,4,02,GTP,,E. Bamber / A. Lynn / R. Westbrook,Cadillac Racing,Cadillac V-LMDh,783,24:01:31.128,11.176,1.546,,745,1:36.052,133.427,03_Results_Race_Official.PDF,1
2023,02_Daytona International Speedway,Daytona International Speedway,daytona-international-speedway,2023-01-28,202301281340_Race,5,5,31,GTP,,P. Derani / A. Sims / J. Aitken,Whelen Engineering Racing Cadillac V-LMDh,Cadillac V-LMDh,771,24:01:43.276,12 Laps,12,,700,1:36.245,133.160,03_Results_Race_Official.PDF,1
2023,02_Daytona International Speedway,Daytona International Speedway,daytona-international-speedway,2023-01-28,202301281340_Race,6,6,24,GTP,,P. Eng / A. Farfus / M. Wittmann C. Herta,BMW M Team RLL,BMW M Hybrid V8,768,24:01:47.897,15 Laps,3,,727,1:36.886,132.279,03_Results_Race_Official.PDF,1
2023,02_Daytona International Speedway,Daytona International Speedway,daytona-international-speedway,2023-01-28,202301281340_Race,7,1,55,LMP2,,F. Poordad / F. Pizzi / J. Allen G. Bruni,Proton Competition,ORECA LMP2 07,761,24:02:33.209,22 Laps,7,,754,1:39.606,128.667,03_Results_Race_Official.PDF,1
2023,02_Daytona International Speedway,Daytona International Speedway,daytona-international-speedway,2023-01-28,202301281340_Race,8,2,04,LMP2,,G. Kurtz / B. Hanley / M. McMurry E. Gutierrez,Crowdstrike Racing by APR,ORECA LMP2 07,761,24:02:33.225,22 Laps,0.016,,754,1:39.396,128.939,03_Results_Race_Official.PDF,1
2023,02_Daytona International Speedway,Daytona International Speedway,daytona-international-speedway,2023-01-28,202301281340_Race,9,3,88,LMP2,,F. Perrodo / M. Vaxiviere / J. Canal N. Nielsen,AF Corse,ORECA LMP2 07,761,24:02:38.843,22 Laps,5.618,,750,1:39.759,128.469,03_Results_Race_Official.PDF,1
2023,02_Daytona International Speedway,Daytona International Speedway,daytona-international-speedway,2023-01-28,202301281340_Race,10,4,35,LMP2,,F. Heriau / G. van der Garde J. Pierson / J. Van Uitert,TDS Racing,ORECA LMP2 07,761,24:02:46.310,22 Laps,7.467,,722,1:39.469,128.844,03_Results_Race_Official.PDF,1
2023,02_Daytona International Speedway,Daytona International Speedway,daytona-international-speedway,2023-01-28,202301281340_Race,11,5,8,LMP2,,J. Farano / S. McLaughlin J. Newgarden / K. Simpson,Tower Motorsports,ORECA LMP2 07,759,24:02:45.343,24 Laps,2,,73,1:39.766,128.460,03_Results_Race_Official.PDF,1
2023,02_Daytona International Speedway,Daytona International Speedway,daytona-international-speedway,2023-01-28,202301281340_Race,12,6,51,LMP2,,E. Lux / D. Defrancesco / A. Cindric P. Fittipaldi,Rick Ware Racing,ORECA LMP2 07,758,24:02:50.007,25 Laps,1,,290,1:40.060,128.083,03_Results_Race_Official.PDF,1
2023,02_Daytona International Speedway,Daytona International Speedway,daytona-international-speedway,2023-01-28,202301281340_Race,13,7,52,LMP2,,B. Keating / P. Chatin / A. Quinn N. Lapierre,PR1 Mathiasen Motorsports,ORECA LMP2 07,757,24:02:42.507,26 Laps,1,,66,1:39.205,129.187,03_Results_Race_Official.PDF,1
2023,02_Daytona International Speedway,Daytona International Speedway,daytona-international-speedway,2023-01-28,202301281340_Race,14,7,7,GTP,,M. Campbell / F. Nasr M. Christensen,Porsche Penske Motorsports,Porsche 963,749,24:01:38.759,34 Laps,8,,9,1:36.243,133.163,03_Results_Race_Official.PDF,1
2023,02_Daytona International Speedway,Daytona International Speedway,daytona-international-speedway,2023-01-28,202301281340_Race,15,1,17,LMP3,,A. Mantella / W. Boyd / N. Varrone T. Merrill,AWA,Duqueine D08,737,24:02:33.970,46 Laps,12,,283,1:43.542,123.776,03_Results_Race_Official.PDF,1
2023,02_Daytona International Speedway,Daytona International Speedway,daytona-international-speedway,2023-01-28,202301281340_Race,16,1,27,GTD,,R. De Angelis / M. Sorensen I. James / D. Turner,Heart of Racing Team,Aston Martin Vantage GT3,729,24:02:41.107,54 Laps,8,,358,1:46.078,120.816,03_Results_Race_Official.PDF,1
2023,02_Daytona International Speedway,Daytona International Speedway,daytona-international-speedway,2023-01-28,202301281340_Race,17,1,79,,,C. MacNeil / D. Juncadella J. Gounon / M. Engel,WeatherTech Racing,Mercedes-AMG GT3,729,24:02:43.470,54 Laps,2.363,,106,1:45.541,121.431,03_Results_Race_Official.PDF,1
2023,02_Daytona International Speedway,Daytona International Speedway,daytona-international-speedway,2023-01-28,202301281340_Race,18,2,44,GTD,,J. Potter / A. Lally / S. Pumpelly N. Thiim,Magnus Racing,Aston Martin Vantage GT3,729,24:02:46.470,54 Laps,3.000,,360,1:46.180,120.700,03_Results_Race_Official.PDF,1
2023,02_Daytona International Speedway,Daytona International Speedway,daytona-international-speedway,2023-01-28,202301281340_Race,19,2,3,,,A. Garcia / J. Taylor / T. Milner,Corvette Racing,Chevrolet Corvette C8.R GTD,729,24:02:47.386,54 Laps,0.916,,8,1:46.419,120.429,03_Results_Race_Official.PDF,1
2023,02_Daytona International Speedway,Daytona International Speedway,daytona-international-speedway,2023-01-28,202301281340_Race,20,3,14,,,J. Hawksworth / B. Barnicoat M. Conway,Vasser Sullivan,Lexus RC F GT3,729,24:02:54.423,54 Laps,7.037,,65,1:46.610,120.214,03_Results_Race_Official.PDF,2
2023,02_Daytona International Speedway,Daytona International Speedway,daytona-international-speedway,2023-01-28,202301281340_Race,21,3,70,GTD,,B. Iribe / F. Schandorff / O. Millroy M. Kirchhofer,Inception Racing,McLaren 720S GT3,729,24:02:57.592,54 Laps,3.169,,8,1:46.487,120.352,03_Results_Race_Official.PDF,2
2023,02_Daytona International Speedway,Daytona International Speedway,daytona-international-speedway,2023-01-28,202301281340_Race,22,4,66,GTD,,S. Monk / K. Legge / M. Farnbacher M. Miller,Gradient Racing,Acura NSX GT3,729,24:03:01.698,54 Laps,4.106,,279,1:47.011,119.763,03_Results_Race_Official.PDF,2
