year,event_code,event_name,track_slug,race_date,session_directory,position,class,car_number,team,vehicle,driver,fastest_lap_time,driver_lap_number,driver_total_laps,gap_to_fastest,interval,speed_mph,source_report,source_page
2023,02_Daytona International Speedway,Daytona International Speedway,daytona-international-speedway,2023-01-28,202301281340_Race,1,GTP,60,Meyer Shank Racing w/ Curb Agajanian,Acura ARX-06,Tom Blomqvist,1:35.616,6,238,,,134.036,06_Fastest Lap By Driver_Race.PDF,1
2023,02_Daytona International Speedway,Daytona International Speedway,daytona-international-speedway,2023-01-28,202301281340_Race,2,GTP,60,Meyer Shank Racing w/ Curb Agajanian,Acura ARX-06,Simon Pagenaud,1:35.886,200,217,0.270,0.270,133.658,06_Fastest Lap By Driver_Race.PDF,1
2023,02_Daytona International Speedway,Daytona International Speedway,daytona-international-speedway,2023-01-28,202301281340_Race,3,GTP,10,Konica Minolta Acura ARX-06,Acura ARX-06,Ricky Taylor,1:35.912,10,207,0.296,0.026,133.622,06_Fastest Lap By Driver_Race.PDF,1
2023,02_Daytona International Speedway,Daytona International Speedway,daytona-international-speedway,2023-01-28,202301281340_Race,4,GTP,01,Cadillac Racing,Cadillac V-LMDh,Renger van der Zande,1:35.913,214,255,0.297,0.001,133.621,06_Fastest Lap By Driver_Race.PDF,1
2023,02_Daytona International Speedway,Daytona International Speedway,daytona-international-speedway,2023-01-28,202301281340_Race,5,GTP,10,Konica Minolta Acura ARX-06,Acura ARX-06,Filipe Albuquerque,1:35.952,176,215,0.336,0.039,133.567,06_Fastest Lap By Driver_Race.PDF,1
2023,02_Daytona International Speedway,Daytona International Speedway,daytona-international-speedway,2023-01-28,202301281340_Race,6,GTP,6,Porsche Penske Motorsports,Porsche 963,Nick Tandy,1:35.975,255,265,0.359,0.023,133.535,06_Fastest Lap By Driver_Race.PDF,1
2023,02_Daytona International Speedway,Daytona International Speedway,daytona-international-speedway,2023-01-28,202301281340_Race,7,GTP,25,BMW M Team RLL,BMW M Hybrid V8,Connor De Phillippi,1:36.000,4,225,0.384,0.025,133.500,06_Fastest Lap By Driver_Race.PDF,1
2023,02_Daytona International Speedway,Daytona International Speedway,daytona-international-speedway,2023-01-28,202301281340_Race,8,GTP,02,Cadillac Racing,Cadillac V-LMDh,Earl Bamber,1:36.052,212,250,0.436,0.052,133.427,06_Fastest Lap By Driver_Race.PDF,1
2023,02_Daytona International Speedway,Daytona International Speedway,daytona-international-speedway,2023-01-28,202301281340_Race,9,GTP,01,Cadillac Racing,Cadillac V-LMDh,Sebastien Bourdais,1:36.106,8,283,0.490,0.054,133.352,06_Fastest Lap By Driver_Race.PDF,1
2023,02_Daytona International Speedway,Daytona International Speedway,daytona-international-speedway,2023-01-28,202301281340_Race,10,GTP,7,Porsche Penske Motorsports,Porsche 963,Felipe Nasr,1:36.243,9,291,0.627,0.137,133.163,06_Fastest Lap By Driver_Race.PDF,1
2023,02_Daytona International Speedway,Daytona International Speedway,daytona-international-speedway,2023-01-28,202301281340_Race,11,GTP,31,Whelen Engineering Racing Cadillac V-LMDh,Cadillac V-LMDh,Jack Aitken,1:36.245,238,286,0.629,0.002,133.160,06_Fastest Lap By Driver_Race.PDF,1
2023,02_Daytona International Speedway,Daytona International Speedway,daytona-international-speedway,2023-01-28,202301281340_Race,12,GTP,7,Porsche Penske Motorsports,Porsche 963,Matt Campbell,1:36.317,58,285,0.701,0.072,133.060,06_Fastest Lap By Driver_Race.PDF,1
2023,02_Daytona International Speedway,Daytona International Speedway,daytona-international-speedway,2023-01-28,202301281340_Race,13,GTP,60,Meyer Shank Racing w/ Curb Agajanian,Acura ARX-06,Helio Castroneves,1:36.395,23,124,0.779,0.078,132.953,06_Fastest Lap By Driver_Race.PDF,1
