year,event_code,event_name,track_slug,race_date,session_directory,position,class_position,car_number,class,category_marker,drivers,team,vehicle,laps,total_time,gap_to_leader,interval,status,best_lap_number,best_lap_time,best_lap_speed_mph,source_report,source_page
2022,15_Lime Rock Park,Lime Rock Park,lime-rock-park,2022-07-16,202207161510_Race,1,1,9,,,M. Campbell / M. Jaminet,Pfaff Motorsports,Porsche 911 GT3R,174,2:40:43.134,-,,,53,52.590,101.174,03_Results_Race_Official.PDF,1
2022,15_Lime Rock Park,Lime Rock Park,lime-rock-park,2022-07-16,202207161510_Race,2,2,23,,,R. Gunn / A. Riberas,Heart of Racing Team,Aston Martin Vantage GT3,174,2:40:45.017,1.883,1.883,,103,52.364,101.611,03_Results_Race_Official.PDF,1
2022,15_Lime Rock Park,Lime Rock Park,lime-rock-park,2022-07-16,202207161510_Race,3,3,14,,,J. Hawksworth / B. Barnicoat,VasserSullivan,Lexus RC F GT3,174,2:40:47.212,4.078,2.195,,37,52.402,101.537,03_Results_Race_Official.PDF,1
2022,15_Lime Rock Park,Lime Rock Park,lime-rock-park,2022-07-16,202207161510_Race,4,1,1,GTD,,B. Sellers / M. Snow,Paul Miller Racing,BMW M4 GT3,174,2:40:51.976,8.842,4.764,,113,52.286,101.763,03_Results_Race_Official.PDF,1
2022,15_Lime Rock Park,Lime Rock Park,lime-rock-park,2022-07-16,202207161510_Race,5,2,27,GTD,,R. De Angelis / M. Martin,Heart of Racing Team,Aston Martin Vantage GT3,174,2:40:52.607,9.473,0.631,,56,52.711,100.942,03_Results_Race_Official.PDF,1
2022,15_Lime Rock Park,Lime Rock Park,lime-rock-park,2022-07-16,202207161510_Race,6,3,39,GTD,,R. Megennis / J. Westphal,CarBahn with Peregrine Racing,Lamborghini Huracan GT3,174,2:40:52.666,9.532,0.059,,55,52.274,101.786,03_Results_Race_Official.PDF,1
2022,15_Lime Rock Park,Lime Rock Park,lime-rock-park,2022-07-16,202207161510_Race,7,4,32,GTD,,M. Skeen / S. McAleer,Team Korthoff Motorsports,Mercedes-AMG GT3,174,2:40:52.775,9.641,0.109,,115,52.380,101.580,03_Results_Race_Official.PDF,1
2022,15_Lime Rock Park,Lime Rock Park,lime-rock-park,2022-07-16,202207161510_Race,8,5,57,GTD,,R. Ward / P. Ellis,Winward Racing,Mercedes-AMG GT3,174,2:41:01.094,17.960,8.319,,114,52.406,101.530,03_Results_Race_Official.PDF,1
2022,15_Lime Rock Park,Lime Rock Park,lime-rock-park,2022-07-16,202207161510_Race,9,6,16,GTD,,R. Hardwick / J. Heylen,Wright Motorsports,Porsche 911 GT3R,174,2:41:05.451,22.317,4.357,,110,52.387,101.566,03_Results_Race_Official.PDF,1
2022,15_Lime Rock Park,Lime Rock Park,lime-rock-park,2022-07-16,202207161510_Race,10,7,79,GTD,,J. Gounon / C. MacNeil,WeatherTech Racing,Mercedes-AMG GT3,174,2:41:16.934,33.800,11.483,,126,51.733,102.850,03_Results_Race_Official.PDF,1
2022,15_Lime Rock Park,Lime Rock Park,lime-rock-park,2022-07-16,202207161510_Race,11,8,12,GTD,,F. Montecalvo / A. Telitz,VasserSullivan,Lexus RC F GT3,174,2:41:23.410,40.276,6.476,,106,52.192,101.946,03_Results_Race_Official.PDF,1
2022,15_Lime Rock Park,Lime Rock Park,lime-rock-park,2022-07-16,202207161510_Race,12,4,3,,,A. Garcia / J. Taylor,Corvette Racing,Chevrolet Corvette C8.R GTD,169,2:40:57.815,5 Laps,5,,37,52.462,101.421,03_Results_Race_Official.PDF,1
2022,15_Lime Rock Park,Lime Rock Park,lime-rock-park,2022-07-16,202207161510_Race,13,9,51,GTD,,R. Eversley / A. Read,Rick Ware Racing,Acura NSX GT3,150,2:17:33.645,24 Laps,19,Not Running,122,52.622,101.113,03_Results_Race_Official.PDF,1
2022,15_Lime Rock Park,Lime Rock Park,lime-rock-park,2022-07-16,202207161510_Race,14,5,25,,,C. De Phillippi / J. Edwards,BMW M Team RLL,BMW M4 GT3,77,1:14:24.536,97 Laps,73,Not Running,73,52.801,100.770,03_Results_Race_Official.PDF,1
2022,15_Lime Rock Park,Lime Rock Park,lime-rock-park,2022-07-16,202207161510_Race,15,10,96,GTD,,R. Foley / B. Auberlen,Turner Motorsport,BMW M4 GT3,33,31:45.347,Laps,44,Not Running,9,53.850,98.807,03_Results_Race_Official.PDF,1
