year,event_code,event_name,track_slug,race_date,session_directory,car_number,car_metadata,stop_number,in_time,in_driver,out_time,out_driver,pit_time,cumulative_pit_time,source_report,source_page,source_column
2022,15_Lime Rock Park,Lime Rock Park,lime-rock-park,2022-07-16,202207161510_Race,1,Paul Miller Racing | BMW M4 GT3 GTD,1,15:51:01.166,M. Snow,15:51:49.584,M. Snow,48.418,48.418,20_Pit Stops Time Cards_Race.PDF,1,1
2022,15_Lime Rock Park,Lime Rock Park,lime-rock-park,2022-07-16,202207161510_Race,1,Paul Miller Racing | BMW M4 GT3 GTD,2,16:30:48.614,M. Snow,16:31:34.358,B. Sellers,45.744,1:34.162,20_Pit Stops Time Cards_Race.PDF,1,1
2022,15_Lime Rock Park,Lime Rock Park,lime-rock-park,2022-07-16,202207161510_Race,1,Paul Miller Racing | BMW M4 GT3 GTD,3,16:48:23.809,B. Sellers,16:49:05.072,B. Sellers,41.263,2:15.425,20_Pit Stops Time Cards_Race.PDF,1,1
2022,15_Lime Rock Park,Lime Rock Park,lime-rock-park,2022-07-16,202207161510_Race,3,3 B. Sellers B. Sellers 41.263 2:15.425 | Corvette Racing | Chevrolet Corvette C8.R GTD GTDPRO,1,15:40:04.762,J. Taylor,15:40:44.580,J. Taylor,39.818,39.818,20_Pit Stops Time Cards_Race.PDF,1,1
2022,15_Lime Rock Park,Lime Rock Park,lime-rock-park,2022-07-16,202207161510_Race,3,3 B. Sellers B. Sellers 41.263 2:15.425 | Corvette Racing | Chevrolet Corvette C8.R GTD GTDPRO,2,16:25:03.493,J. Taylor,16:25:46.434,A. Garcia,42.941,1:22.759,20_Pit Stops Time Cards_Race.PDF,1,1
2022,15_Lime Rock Park,Lime Rock Park,lime-rock-park,2022-07-16,202207161510_Race,3,3 B. Sellers B. Sellers 41.263 2:15.425 | Corvette Racing | Chevrolet Corvette C8.R GTD GTDPRO,3,16:33:56.302,A. Garcia,16:39:01.261,A. Garcia,5:04.959,6:27.718,20_Pit Stops Time Cards_Race.PDF,1,1
2022,15_Lime Rock Park,Lime Rock Park,lime-rock-park,2022-07-16,202207161510_Race,3,3 B. Sellers B. Sellers 41.263 2:15.425 | Corvette Racing | Chevrolet Corvette C8.R GTD GTDPRO,4,17:33:25.299,A. Garcia,17:33:48.192,A. Garcia,22.893,6:50.611,20_Pit Stops Time Cards_Race.PDF,1,1
2022,15_Lime Rock Park,Lime Rock Park,lime-rock-park,2022-07-16,202207161510_Race,9,4 A. Garcia A. Garcia 22.893 6:50.611 | Pfaff Motorsports | Porsche 911 GT3R GTDPRO,1,15:48:00.302,M. Campbell,15:48:43.993,M. Campbell,43.691,43.691,20_Pit Stops Time Cards_Race.PDF,1,1
2022,15_Lime Rock Park,Lime Rock Park,lime-rock-park,2022-07-16,202207161510_Race,9,4 A. Garcia A. Garcia 22.893 6:50.611 | Pfaff Motorsports | Porsche 911 GT3R GTDPRO,2,16:45:36.476,M. Campbell,16:46:27.819,M. Jaminet,51.343,1:35.034,20_Pit Stops Time Cards_Race.PDF,1,1
2022,15_Lime Rock Park,Lime Rock Park,lime-rock-park,2022-07-16,202207161510_Race,12,2 M. Campbell M. Jaminet 51.343 1:35.034 | VasserSullivan | Lexus RC F GT3 GTD,1,15:56:25.691,F. Montecalvo,15:57:11.414,A. Telitz,45.723,45.723,20_Pit Stops Time Cards_Race.PDF,1,1
