year,event_code,event_name,track_slug,race_date,session_directory,position,class_position,car_number,class,category_marker,drivers,team,vehicle,laps,total_time,gap_to_leader,interval,status,best_lap_number,best_lap_time,best_lap_speed_mph,source_report,source_page
2022,17_VIRginia International Raceway,VIRginia International Raceway,virginia-international-raceway,2022-08-28,202208281410_Race,1,1,9,,,M. Campbell / M. Jaminet,Pfaff Motorsports,Porsche 911 GT3R,86,2:40:37.906,-,,,32,1:46.066,110.987,03_Results_Race_Official.PDF,1
2022,17_VIRginia International Raceway,VIRginia International Raceway,virginia-international-raceway,2022-08-28,202208281410_Race,2,2,3,,,A. Garcia / J. Taylor,Corvette Racing,Chevrolet Corvette C8.R GTD,86,2:40:38.729,0.823,0.823,,29,1:45.455,111.630,03_Results_Race_Official.PDF,1
2022,17_VIRginia International Raceway,VIRginia International Raceway,virginia-international-raceway,2022-08-28,202208281410_Race,3,1,57,GTD,,R. Ward / P. Ellis,Winward Racing,Mercedes-AMG GT3,86,2:40:42.369,4.463,3.640,,77,1:45.640,111.434,03_Results_Race_Official.PDF,1
2022,17_VIRginia International Raceway,VIRginia International Raceway,virginia-international-raceway,2022-08-28,202208281410_Race,4,2,27,GTD,,R. De Angelis / M. Martin,Heart of Racing Team,Aston Martin Vantage GT3,86,2:40:48.705,10.799,6.336,,30,1:46.309,110.733,03_Results_Race_Official.PDF,1
2022,17_VIRginia International Raceway,VIRginia International Raceway,virginia-international-raceway,2022-08-28,202208281410_Race,5,3,1,GTD,,B. Sellers / M. Snow,Paul Miller Racing,BMW M4 GT3,86,2:40:50.866,12.960,2.161,,31,1:46.191,110.856,03_Results_Race_Official.PDF,1
2022,17_VIRginia International Raceway,VIRginia International Raceway,virginia-international-raceway,2022-08-28,202208281410_Race,6,4,12,GTD,,F. Montecalvo / A. Telitz,VasserSullivan,Lexus RC F GT3,86,2:40:52.381,14.475,1.515,,31,1:46.235,110.810,03_Results_Race_Official.PDF,1
2022,17_VIRginia International Raceway,VIRginia International Raceway,virginia-international-raceway,2022-08-28,202208281410_Race,7,5,16,GTD,,R. Hardwick / J. Heylen,Wright Motorsports,Porsche 911 GT3R,86,2:40:53.042,15.136,0.661,,59,1:46.136,110.914,03_Results_Race_Official.PDF,1
2022,17_VIRginia International Raceway,VIRginia International Raceway,virginia-international-raceway,2022-08-28,202208281410_Race,8,6,79,GTD,,C. MacNeil / J. Gounon,WeatherTech Racing,Mercedes-AMG GT3,86,2:40:53.360,15.454,0.318,,57,1:45.934,111.125,03_Results_Race_Official.PDF,1
2022,17_VIRginia International Raceway,VIRginia International Raceway,virginia-international-raceway,2022-08-28,202208281410_Race,9,3,14,,,J. Hawksworth / B. Barnicoat,VasserSullivan,Lexus RC F GT3,86,2:40:55.935,18.029,2.575,,35,1:46.318,110.724,03_Results_Race_Official.PDF,1
2022,17_VIRginia International Raceway,VIRginia International Raceway,virginia-international-raceway,2022-08-28,202208281410_Race,10,7,96,GTD,,R. Foley / B. Auberlen,Turner Motorsport,BMW M4 GT3,86,2:41:03.697,25.791,7.762,,26,1:45.635,111.440,03_Results_Race_Official.PDF,1
2022,17_VIRginia International Raceway,VIRginia International Raceway,virginia-international-raceway,2022-08-28,202208281410_Race,11,4,23,,,R. Gunn / A. Riberas,Heart of Racing Team,Aston Martin Vantage GT3,86,2:41:21.155,43.249,17.458,,32,1:46.127,110.923,03_Results_Race_Official.PDF,1
2022,17_VIRginia International Raceway,VIRginia International Raceway,virginia-international-raceway,2022-08-28,202208281410_Race,12,8,32,GTD,,M. Skeen / S. McAleer,Team Korthoff Motorsports,Mercedes-AMG GT3,86,2:41:24.085,46.179,2.930,,56,1:46.122,110.928,03_Results_Race_Official.PDF,1
2022,17_VIRginia International Raceway,VIRginia International Raceway,virginia-international-raceway,2022-08-28,202208281410_Race,13,5,25,,,C. De Phillippi / J. Edwards,BMW M Team RLL,BMW M4 GT3,86,2:41:31.985,54.079,7.900,,33,1:46.018,111.037,03_Results_Race_Official.PDF,1
2022,17_VIRginia International Raceway,VIRginia International Raceway,virginia-international-raceway,2022-08-28,202208281410_Race,14,9,51,GTD,,R. Eversley / A. Read,Rick Ware Racing,Acura NSX GT3,86,2:41:48.884,1:10.978,16.899,,31,1:46.620,110.410,03_Results_Race_Official.PDF,1
2022,17_VIRginia International Raceway,VIRginia International Raceway,virginia-international-raceway,2022-08-28,202208281410_Race,15,10,99,GTD,,R. Ferriol / K. Legge,Team Hardpoint,Porsche 911 GT3R,86,2:41:49.303,1:11.397,0.419,,61,1:47.056,109.960,03_Results_Race_Official.PDF,1
2022,17_VIRginia International Raceway,VIRginia International Raceway,virginia-international-raceway,2022-08-28,202208281410_Race,16,11,39,GTD,,R. Megennis / J. Westphal,CarBahn with Peregrine Racing,Lamborghini Huracan GT3,86,2:42:16.535,1:38.629,27.232,,32,1:46.321,110.721,03_Results_Race_Official.PDF,1
2022,17_VIRginia International Raceway,VIRginia International Raceway,virginia-international-raceway,2022-08-28,202208281410_Race,17,12,44,GTD,,J. Potter / A. Lally,Magnus Racing,Aston Martin Vantage GT3,85,2:40:50.543,1 Lap,1,,64,1:46.611,110.419,03_Results_Race_Official.PDF,1
2022,17_VIRginia International Raceway,VIRginia International Raceway,virginia-international-raceway,2022-08-28,202208281410_Race,18,13,42,GTD,,J. Conwright / M. Holzer,NTE/SSR,Lamborghini Huracan GT3,1,2:07.999,85 Laps,84,Not Running,,,,03_Results_Race_Official.PDF,1
