year,event_code,event_name,track_slug,race_date,session_directory,car_number,car_metadata,stint_number,driver,start_time,end_time,segment_type,segment_time,cumulative_track_time,cumulative_driver_time,source_report,source_page,source_column
2022,17_VIRginia International Raceway,VIRginia International Raceway,virginia-international-raceway,2022-08-28,202208281410_Race,1,Paul Miller Racing | BMW M4 GT3 GTD,1,M. Snow,14:10:43,15:02:50,TRACK,52:06.541,52:06.541,52:06.541,20_Drive Time_Race.PDF,1,1
2022,17_VIRginia International Raceway,VIRginia International Raceway,virginia-international-raceway,2022-08-28,202208281410_Race,1,Paul Miller Racing | BMW M4 GT3 GTD,,,15:02:50,15:03:51,PIT,1:01.364,,1:01.364,20_Drive Time_Race.PDF,1,1
2022,17_VIRginia International Raceway,VIRginia International Raceway,virginia-international-raceway,2022-08-28,202208281410_Race,1,Paul Miller Racing | BMW M4 GT3 GTD,2,B. Sellers,15:03:51,15:36:06,TRACK,32:14.408,32:14.408,32:14.408,20_Drive Time_Race.PDF,1,1
2022,17_VIRginia International Raceway,VIRginia International Raceway,virginia-international-raceway,2022-08-28,202208281410_Race,1,Paul Miller Racing | BMW M4 GT3 GTD,,B. Sellers,15:36:06,15:36:52,PIT,46.049,32:14.408,33:00.457,20_Drive Time_Race.PDF,1,1
2022,17_VIRginia International Raceway,VIRginia International Raceway,virginia-international-raceway,2022-08-28,202208281410_Race,1,Paul Miller Racing | BMW M4 GT3 GTD,3,B. Sellers,15:36:52,16:29:23,TRACK,52:31.398,1:24:45.806,1:25:31.855,20_Drive Time_Race.PDF,1,1
2022,17_VIRginia International Raceway,VIRginia International Raceway,virginia-international-raceway,2022-08-28,202208281410_Race,1,Paul Miller Racing | BMW M4 GT3 GTD,,B. Sellers,16:29:23,16:30:00,PIT,37.209,1:24:45.806,1:26:09.064,20_Drive Time_Race.PDF,1,1
2022,17_VIRginia International Raceway,VIRginia International Raceway,virginia-international-raceway,2022-08-28,202208281410_Race,1,Paul Miller Racing | BMW M4 GT3 GTD,4,B. Sellers,16:30:00,16:50:43,TRACK,20:43.031,1:45:28.837,1:46:52.095,20_Drive Time_Race.PDF,1,1
2022,17_VIRginia International Raceway,VIRginia International Raceway,virginia-international-raceway,2022-08-28,202208281410_Race,3,Corvette Racing | Chevrolet Corvette C8.R GTD GTDPRO,1,A. Garcia,14:10:43,14:57:14,TRACK,46:30.888,46:30.888,46:30.888,20_Drive Time_Race.PDF,1,1
2022,17_VIRginia International Raceway,VIRginia International Raceway,virginia-international-raceway,2022-08-28,202208281410_Race,3,Corvette Racing | Chevrolet Corvette C8.R GTD GTDPRO,,,14:57:14,14:58:09,PIT,54.687,,54.687,20_Drive Time_Race.PDF,1,1
2022,17_VIRginia International Raceway,VIRginia International Raceway,virginia-international-raceway,2022-08-28,202208281410_Race,3,Corvette Racing | Chevrolet Corvette C8.R GTD GTDPRO,2,J. Taylor,14:58:09,15:36:02,TRACK,37:53.430,37:53.430,37:53.430,20_Drive Time_Race.PDF,1,1
2022,17_VIRginia International Raceway,VIRginia International Raceway,virginia-international-raceway,2022-08-28,202208281410_Race,3,Corvette Racing | Chevrolet Corvette C8.R GTD GTDPRO,,J. Taylor,15:36:02,15:36:52,PIT,49.961,37:53.430,38:43.391,20_Drive Time_Race.PDF,1,1
2022,17_VIRginia International Raceway,VIRginia International Raceway,virginia-international-raceway,2022-08-28,202208281410_Race,3,Corvette Racing | Chevrolet Corvette C8.R GTD GTDPRO,3,J. Taylor,15:36:52,15:55:24,TRACK,18:31.292,56:24.722,57:14.683,20_Drive Time_Race.PDF,1,1
2022,17_VIRginia International Raceway,VIRginia International Raceway,virginia-international-raceway,2022-08-28,202208281410_Race,3,Corvette Racing | Chevrolet Corvette C8.R GTD GTDPRO,,J. Taylor,15:55:24,15:55:58,PIT,33.871,56:24.722,57:48.554,20_Drive Time_Race.PDF,1,1
2022,17_VIRginia International Raceway,VIRginia International Raceway,virginia-international-raceway,2022-08-28,202208281410_Race,3,Corvette Racing | Chevrolet Corvette C8.R GTD GTDPRO,4,J. Taylor,15:55:58,16:50:43,TRACK,54:45.871,1:51:10.593,1:52:34.425,20_Drive Time_Race.PDF,1,1
2022,17_VIRginia International Raceway,VIRginia International Raceway,virginia-international-raceway,2022-08-28,202208281410_Race,9,Pfaff Motorsports | Porsche 911 GT3R GTDPRO,1,M. Campbell,14:10:43,15:02:35,TRACK,51:51.300,51:51.300,51:51.300,20_Drive Time_Race.PDF,1,1
2022,17_VIRginia International Raceway,VIRginia International Raceway,virginia-international-raceway,2022-08-28,202208281410_Race,9,Pfaff Motorsports | Porsche 911 GT3R GTDPRO,,,15:02:35,15:03:34,PIT,58.890,,58.890,20_Drive Time_Race.PDF,1,1
2022,17_VIRginia International Raceway,VIRginia International Raceway,virginia-international-raceway,2022-08-28,202208281410_Race,9,Pfaff Motorsports | Porsche 911 GT3R GTDPRO,2,M. Jaminet,15:03:34,15:36:03,TRACK,32:29.146,32:29.146,32:29.146,20_Drive Time_Race.PDF,1,1
2022,17_VIRginia International Raceway,VIRginia International Raceway,virginia-international-raceway,2022-08-28,202208281410_Race,9,Pfaff Motorsports | Porsche 911 GT3R GTDPRO,,M. Jaminet,15:36:03,15:36:47,PIT,44.613,32:29.146,33:13.759,20_Drive Time_Race.PDF,1,1
2022,17_VIRginia International Raceway,VIRginia International Raceway,virginia-international-raceway,2022-08-28,202208281410_Race,9,Pfaff Motorsports | Porsche 911 GT3R GTDPRO,3,M. Jaminet,15:36:47,15:58:54,TRACK,22:06.359,54:35.505,55:20.118,20_Drive Time_Race.PDF,1,1
2022,17_VIRginia International Raceway,VIRginia International Raceway,virginia-international-raceway,2022-08-28,202208281410_Race,9,Pfaff Motorsports | Porsche 911 GT3R GTDPRO,,M. Jaminet,15:58:54,15:59:28,PIT,34.644,54:35.505,55:54.762,20_Drive Time_Race.PDF,1,1
2022,17_VIRginia International Raceway,VIRginia International Raceway,virginia-international-raceway,2022-08-28,202208281410_Race,9,Pfaff Motorsports | Porsche 911 GT3R GTDPRO,4,M. Jaminet,15:59:28,16:50:43,TRACK,51:15.048,1:45:50.553,1:47:09.810,20_Drive Time_Race.PDF,1,1
2022,17_VIRginia International Raceway,VIRginia International Raceway,virginia-international-raceway,2022-08-28,202208281410_Race,12,VasserSullivan | Lexus RC F GT3 GTD,1,F. Montecalvo,14:10:43,15:01:15,TRACK,50:31.148,50:31.148,50:31.148,20_Drive Time_Race.PDF,1,1
2022,17_VIRginia International Raceway,VIRginia International Raceway,virginia-international-raceway,2022-08-28,202208281410_Race,12,VasserSullivan | Lexus RC F GT3 GTD,,,15:01:15,15:02:13,PIT,58.719,,58.719,20_Drive Time_Race.PDF,1,1
2022,17_VIRginia International Raceway,VIRginia International Raceway,virginia-international-raceway,2022-08-28,202208281410_Race,12,VasserSullivan | Lexus RC F GT3 GTD,2,A. Telitz,15:02:13,15:36:08,TRACK,33:54.941,33:54.941,33:54.941,20_Drive Time_Race.PDF,1,1
2022,17_VIRginia International Raceway,VIRginia International Raceway,virginia-international-raceway,2022-08-28,202208281410_Race,12,VasserSullivan | Lexus RC F GT3 GTD,,A. Telitz,15:36:08,15:36:55,PIT,47.039,33:54.941,34:41.980,20_Drive Time_Race.PDF,1,1
2022,17_VIRginia International Raceway,VIRginia International Raceway,virginia-international-raceway,2022-08-28,202208281410_Race,12,VasserSullivan | Lexus RC F GT3 GTD,3,A. Telitz,15:36:55,16:31:11,TRACK,54:15.330,1:28:10.271,1:28:57.310,20_Drive Time_Race.PDF,1,1
