year,event_code,event_name,track_slug,race_date,session_directory,car_number,car_metadata,stop_number,in_time,in_driver,out_time,out_driver,pit_time,cumulative_pit_time,source_report,source_page,source_column
2021,08_Mid-Ohio Sports Car Course,Mid-Ohio Sports Car Course,mid-ohio-sports-car-course,2021-05-16,202105161440_Race,01,Cadillac Chip Ganassi Racing | Cadillac DPi DPi,1,14:45:09.468,K. Magnussen,14:45:32.958,K. Magnussen,23.490,23.490,20_Pit Stops Time Cards_Race.PDF,1,1
2021,08_Mid-Ohio Sports Car Course,Mid-Ohio Sports Car Course,mid-ohio-sports-car-course,2021-05-16,202105161440_Race,01,Cadillac Chip Ganassi Racing | Cadillac DPi DPi,2,15:12:28.748,K. Magnussen,15:13:20.852,K. Magnussen,52.104,1:15.594,20_Pit Stops Time Cards_Race.PDF,1,1
2021,08_Mid-Ohio Sports Car Course,Mid-Ohio Sports Car Course,mid-ohio-sports-car-course,2021-05-16,202105161440_Race,01,Cadillac Chip Ganassi Racing | Cadillac DPi DPi,3,15:59:03.262,K. Magnussen,16:00:00.933,R. van der Zande,57.671,2:13.265,20_Pit Stops Time Cards_Race.PDF,1,1
2021,08_Mid-Ohio Sports Car Course,Mid-Ohio Sports Car Course,mid-ohio-sports-car-course,2021-05-16,202105161440_Race,01,Cadillac Chip Ganassi Racing | Cadillac DPi DPi,4,16:22:21.551,R. van der Zande,16:23:16.482,R. van der Zande,54.931,3:08.196,20_Pit Stops Time Cards_Race.PDF,1,1
2021,08_Mid-Ohio Sports Car Course,Mid-Ohio Sports Car Course,mid-ohio-sports-car-course,2021-05-16,202105161440_Race,01,Cadillac Chip Ganassi Racing | Cadillac DPi DPi,5,17:17:31.014,R. van der Zande,17:18:01.160,R. van der Zande,30.146,3:38.342,20_Pit Stops Time Cards_Race.PDF,1,1
2021,08_Mid-Ohio Sports Car Course,Mid-Ohio Sports Car Course,mid-ohio-sports-car-course,2021-05-16,202105161440_Race,1,5 R. van der Zande R. van der Zande 30.146 3:38.342 | Paul Miller Racing | Lamborghini Huracan GT3 GTD,1,15:44:20.627,M. Snow,15:45:25.519,B. Sellers,1:04.892,1:04.892,20_Pit Stops Time Cards_Race.PDF,1,1
2021,08_Mid-Ohio Sports Car Course,Mid-Ohio Sports Car Course,mid-ohio-sports-car-course,2021-05-16,202105161440_Race,1,5 R. van der Zande R. van der Zande 30.146 3:38.342 | Paul Miller Racing | Lamborghini Huracan GT3 GTD,2,16:15:43.025,B. Sellers,16:16:32.280,B. Sellers,49.255,1:54.147,20_Pit Stops Time Cards_Race.PDF,1,1
2021,08_Mid-Ohio Sports Car Course,Mid-Ohio Sports Car Course,mid-ohio-sports-car-course,2021-05-16,202105161440_Race,5,2 B. Sellers B. Sellers 49.255 1:54.147 | Mustang Sampling / JDC-Miller MotorSports | Cadillac DPi DPi,1,15:18:37.934,T. Vautier,15:19:30.324,T. Vautier,52.390,52.390,20_Pit Stops Time Cards_Race.PDF,1,1
2021,08_Mid-Ohio Sports Car Course,Mid-Ohio Sports Car Course,mid-ohio-sports-car-course,2021-05-16,202105161440_Race,5,2 B. Sellers B. Sellers 49.255 1:54.147 | Mustang Sampling / JDC-Miller MotorSports | Cadillac DPi DPi,2,15:55:18.047,T. Vautier,15:56:15.694,L. Duval,57.647,1:50.037,20_Pit Stops Time Cards_Race.PDF,1,1
2021,08_Mid-Ohio Sports Car Course,Mid-Ohio Sports Car Course,mid-ohio-sports-car-course,2021-05-16,202105161440_Race,5,2 B. Sellers B. Sellers 49.255 1:54.147 | Mustang Sampling / JDC-Miller MotorSports | Cadillac DPi DPi,3,16:22:22.922,L. Duval,16:23:09.558,L. Duval,46.636,2:36.673,20_Pit Stops Time Cards_Race.PDF,1,1
