year,event_code,event_name,track_slug,race_date,session_directory,position,class,car_number,team,vehicle,driver,fastest_lap_time,driver_lap_number,driver_total_laps,gap_to_fastest,interval,speed_mph,source_report,source_page
2020,11_Charlotte Motor Speedway,Charlotte Motor Speedway,charlotte-motor-speedway,2020-10-10,202010102105_Race,1,GTLM,25,BMW Team RLL,BMW M8 GTE,Connor De Phillippi,1:26.655,20,51,,,96.381,06_Fastest Lap By Driver_Race.PDF,1
2020,11_Charlotte Motor Speedway,Charlotte Motor Speedway,charlotte-motor-speedway,2020-10-10,202010102105_Race,2,GTLM,3,Corvette Racing,Chevrolet Corvette C8.R,Antonio Garcia,1:26.663,37,51,0.008,0.008,96.373,06_Fastest Lap By Driver_Race.PDF,1
2020,11_Charlotte Motor Speedway,Charlotte Motor Speedway,charlotte-motor-speedway,2020-10-10,202010102105_Race,3,GTLM,4,Corvette Racing,Chevrolet Corvette C8.R,Tommy Milner,1:26.731,29,43,0.076,0.068,96.297,06_Fastest Lap By Driver_Race.PDF,1
2020,11_Charlotte Motor Speedway,Charlotte Motor Speedway,charlotte-motor-speedway,2020-10-10,202010102105_Race,4,GTLM,24,BMW Team RLL,BMW M8 GTE,John Edwards,1:26.894,30,51,0.239,0.163,96.116,06_Fastest Lap By Driver_Race.PDF,1
2020,11_Charlotte Motor Speedway,Charlotte Motor Speedway,charlotte-motor-speedway,2020-10-10,202010102105_Race,5,GTD,96,Turner Motorsport,BMW M6 GT3,Bill Auberlen,1:27.546,16,44,0.891,0.652,95.401,06_Fastest Lap By Driver_Race.PDF,1
2020,11_Charlotte Motor Speedway,Charlotte Motor Speedway,charlotte-motor-speedway,2020-10-10,202010102105_Race,6,GTD,76,Compass Racing,McLaren 720S GT3,Paul Holton,1:28.202,27,44,1.547,0.656,94.691,06_Fastest Lap By Driver_Race.PDF,1
2020,11_Charlotte Motor Speedway,Charlotte Motor Speedway,charlotte-motor-speedway,2020-10-10,202010102105_Race,7,GTD,74,Riley Motorsports,Mercedes-AMG GT3,Lawson Aschenbach,1:28.274,28,43,1.619,0.072,94.614,06_Fastest Lap By Driver_Race.PDF,1
2020,11_Charlotte Motor Speedway,Charlotte Motor Speedway,charlotte-motor-speedway,2020-10-10,202010102105_Race,8,GTD,14,AIM VASSER SULLIVAN,Lexus RC F GT3,Jack Hawksworth,1:28.459,13,44,1.804,0.185,94.416,06_Fastest Lap By Driver_Race.PDF,1
2020,11_Charlotte Motor Speedway,Charlotte Motor Speedway,charlotte-motor-speedway,2020-10-10,202010102105_Race,9,GTD,86,Meyer Shank Racing w/Curb-Agajanian,Acura NSX GT3,Mario Farnbacher,1:28.469,12,45,1.814,0.010,94.405,06_Fastest Lap By Driver_Race.PDF,1
2020,11_Charlotte Motor Speedway,Charlotte Motor Speedway,charlotte-motor-speedway,2020-10-10,202010102105_Race,10,GTD,16,Wright Motorsports,Porsche 911 GT3R,Patrick Long,1:28.485,43,45,1.830,0.016,94.388,06_Fastest Lap By Driver_Race.PDF,1
2020,11_Charlotte Motor Speedway,Charlotte Motor Speedway,charlotte-motor-speedway,2020-10-10,202010102105_Race,11,GTD,30,Team Hardpoint,Audi R8 LMS GT3,Spencer Pumpelly,1:28.950,7,44,2.295,0.465,93.895,06_Fastest Lap By Driver_Race.PDF,1
2020,11_Charlotte Motor Speedway,Charlotte Motor Speedway,charlotte-motor-speedway,2020-10-10,202010102105_Race,12,GTD,23,Heart Of Racing Team,Aston Martin Vantage GT3,Roman De Angelis,1:29.054,44,45,2.399,0.104,93.785,06_Fastest Lap By Driver_Race.PDF,1
