year,event_code,event_name,track_slug,race_date,session_directory,position,class_position,car_number,class,category_marker,drivers,team,vehicle,laps,total_time,gap_to_leader,interval,status,best_lap_number,best_lap_time,best_lap_speed_mph,source_report,source_page
2024,14_Road America,Road America,road-america,2024-08-04,202408041410_Race,1,1,6,GTP,,M. Jaminet / N. Tandy,Porsche Penske Motorsport,Porsche 963,62,2:40:44.592,-,,,58,1:51.568,130.617,03_Results_Race_Official.PDF,1
2024,14_Road America,Road America,road-america,2024-08-04,202408041410_Race,2,2,7,GTP,,F. Nasr / D. Cameron,Porsche Penske Motorsport,Porsche 963,62,2:40:44.982,0.390,0.390,,60,1:51.785,130.364,03_Results_Race_Official.PDF,1
2024,14_Road America,Road America,road-america,2024-08-04,202408041410_Race,3,3,10,GTP,,F. Albuquerque / R. Taylor,Wayne Taylor Racing with Andretti,Acura ARX-06,62,2:40:45.742,1.150,0.760,,45,1:50.385,132.017,03_Results_Race_Official.PDF,1
2024,14_Road America,Road America,road-america,2024-08-04,202408041410_Race,4,4,31,GTP,,J. Aitken / P. Derani,Whelen Cadillac Racing,Cadillac V-Series.R,62,2:40:46.041,1.449,0.299,,58,1:51.741,130.415,03_Results_Race_Official.PDF,1
2024,14_Road America,Road America,road-america,2024-08-04,202408041410_Race,5,5,5,GTP,,B. Viscaal / G. Bruni,Proton Competition Mustang Sampling,Porsche 963,62,2:40:54.676,10.084,8.635,,6,1:51.815,130.329,03_Results_Race_Official.PDF,1
2024,14_Road America,Road America,road-america,2024-08-04,202408041410_Race,6,6,85,GTP,,R. Westbrook / T. van der Helm,JDC-Miller MotorSports,Porsche 963,62,2:40:55.496,10.904,0.820,,7,1:52.468,129.572,03_Results_Race_Official.PDF,1
2024,14_Road America,Road America,road-america,2024-08-04,202408041410_Race,7,7,24,GTP,,P. Eng / J. Krohn,BMW M Team RLL,BMW M Hybrid V8,62,2:40:55.778,11.186,0.282,,17,1:52.004,130.109,03_Results_Race_Official.PDF,1
2024,14_Road America,Road America,road-america,2024-08-04,202408041410_Race,8,8,40,GTP,,L. Deletraz / J. Taylor,Wayne Taylor Racing with Andretti,Acura ARX-06,62,2:40:56.878,12.286,1.100,,6,1:51.828,130.314,03_Results_Race_Official.PDF,1
2024,14_Road America,Road America,road-america,2024-08-04,202408041410_Race,9,1,2,LMP2,,B. Hanley / B. Keating,United Autosports USA,ORECA LMP2 07,62,2:41:00.007,15.415,3.129,,59,1:53.554,128.333,03_Results_Race_Official.PDF,1
2024,14_Road America,Road America,road-america,2024-08-04,202408041410_Race,10,2,79,LMP2,,S. Andrews / G. Kraut,JDC-Miller MotorSports,ORECA LMP2 07,62,2:41:06.692,22.100,6.685,,57,1:54.523,127.247,03_Results_Race_Official.PDF,1
