year,event_code,event_name,track_slug,race_date,session_directory,position,class,car_number,team,vehicle,driver,fastest_lap_time,driver_lap_number,driver_total_laps,gap_to_fastest,interval,speed_mph,source_report,source_page
2022,02_Daytona International Speedway,Daytona International Speedway,daytona-international-speedway,2022-01-29,202201291340_Race,1,DPi,01,Cadillac Racing,Cadillac DPi,Alex Palou,1:33.724,125,205,,,136.742,06_Fastest Lap By Driver_Race.PDF,1
2022,02_Daytona International Speedway,Daytona International Speedway,daytona-international-speedway,2022-01-29,202201291340_Race,2,DPi,02,Cadillac Racing,Cadillac DPi,Earl Bamber,1:33.811,132,193,0.087,0.087,136.615,06_Fastest Lap By Driver_Race.PDF,1
2022,02_Daytona International Speedway,Daytona International Speedway,daytona-international-speedway,2022-01-29,202201291340_Race,3,DPi,5,JDC Miller MotorSports,Cadillac DPi,Loic Duval,1:33.834,121,233,0.110,0.023,136.581,06_Fastest Lap By Driver_Race.PDF,1
2022,02_Daytona International Speedway,Daytona International Speedway,daytona-international-speedway,2022-01-29,202201291340_Race,4,DPi,10,Konica Minolta Acura ARX-05,Acura DPi,Ricky Taylor,1:33.902,147,244,0.178,0.068,136.482,06_Fastest Lap By Driver_Race.PDF,1
2022,02_Daytona International Speedway,Daytona International Speedway,daytona-international-speedway,2022-01-29,202201291340_Race,5,DPi,60,Meyer Shank Racing W/Curb-Agajanian,Acura DPi,Tom Blomqvist,1:33.929,136,242,0.205,0.027,136.443,06_Fastest Lap By Driver_Race.PDF,1
2022,02_Daytona International Speedway,Daytona International Speedway,daytona-international-speedway,2022-01-29,202201291340_Race,6,DPi,01,Cadillac Racing,Cadillac DPi,Sebastien Bourdais,1:33.941,97,119,0.217,0.012,136.426,06_Fastest Lap By Driver_Race.PDF,1
2022,02_Daytona International Speedway,Daytona International Speedway,daytona-international-speedway,2022-01-29,202201291340_Race,7,DPi,02,Cadillac Racing,Cadillac DPi,Kevin Magnussen,1:34.000,83,154,0.276,0.059,136.340,06_Fastest Lap By Driver_Race.PDF,1
2022,02_Daytona International Speedway,Daytona International Speedway,daytona-international-speedway,2022-01-29,202201291340_Race,8,DPi,31,Whelen Engineering Racing,Cadillac DPi,Pipo Derani,1:34.011,218,317,0.287,0.011,136.324,06_Fastest Lap By Driver_Race.PDF,1
2022,02_Daytona International Speedway,Daytona International Speedway,daytona-international-speedway,2022-01-29,202201291340_Race,9,DPi,01,Cadillac Racing,Cadillac DPi,Renger van der Zande,1:34.042,48,210,0.318,0.031,136.279,06_Fastest Lap By Driver_Race.PDF,1
2022,02_Daytona International Speedway,Daytona International Speedway,daytona-international-speedway,2022-01-29,202201291340_Race,10,DPi,60,Meyer Shank Racing W/Curb-Agajanian,Acura DPi,Helio Castroneves,1:34.077,105,224,0.353,0.035,136.229,06_Fastest Lap By Driver_Race.PDF,1
2022,02_Daytona International Speedway,Daytona International Speedway,daytona-international-speedway,2022-01-29,202201291340_Race,11,DPi,01,Cadillac Racing,Cadillac DPi,Scott Dixon,1:34.106,179,188,0.382,0.029,136.187,06_Fastest Lap By Driver_Race.PDF,1
