year,event_code,event_name,track_slug,race_date,session_directory,car_number,car_metadata,stint_number,driver,start_time,end_time,segment_type,segment_time,cumulative_track_time,cumulative_driver_time,source_report,source_page,source_column
2024,15_VIRginia International Raceway,VIRginia International Raceway,virginia-international-raceway,2024-08-25,202408251210_Race,1,Paul Miller Racing | BMW M4 GT3 GTDPRO,1,M. Snow,12:11:02,13:09:31,TRACK,58:28.895,58:28.895,58:28.895,20_Drive Time_Race.PDF,1,1
2024,15_VIRginia International Raceway,VIRginia International Raceway,virginia-international-raceway,2024-08-25,202408251210_Race,1,Paul Miller Racing | BMW M4 GT3 GTDPRO,,,13:09:31,13:10:36,PIT,1:05.101,,1:05.101,20_Drive Time_Race.PDF,1,1
2024,15_VIRginia International Raceway,VIRginia International Raceway,virginia-international-raceway,2024-08-25,202408251210_Race,1,Paul Miller Racing | BMW M4 GT3 GTDPRO,2,B. Sellers,13:10:36,13:51:30,TRACK,40:54.417,40:54.417,40:54.417,20_Drive Time_Race.PDF,1,1
2024,15_VIRginia International Raceway,VIRginia International Raceway,virginia-international-raceway,2024-08-25,202408251210_Race,1,Paul Miller Racing | BMW M4 GT3 GTDPRO,,,13:51:30,13:52:22,PIT,51.930,,1:57.031,20_Drive Time_Race.PDF,1,1
2024,15_VIRginia International Raceway,VIRginia International Raceway,virginia-international-raceway,2024-08-25,202408251210_Race,1,Paul Miller Racing | BMW M4 GT3 GTDPRO,3,M. Snow,13:52:22,14:51:02,TRACK,58:39.657,1:57:08.552,1:57:08.552,20_Drive Time_Race.PDF,1,1
2024,15_VIRginia International Raceway,VIRginia International Raceway,virginia-international-raceway,2024-08-25,202408251210_Race,3,Corvette Racing by Pratt Miller Motorsports | Chevrolet Corvette Z06 GT3.R GTDPRO,1,A. Garcia,12:11:02,12:58:52,TRACK,47:49.863,47:49.863,47:49.863,20_Drive Time_Race.PDF,1,1
2024,15_VIRginia International Raceway,VIRginia International Raceway,virginia-international-raceway,2024-08-25,202408251210_Race,3,Corvette Racing by Pratt Miller Motorsports | Chevrolet Corvette Z06 GT3.R GTDPRO,,,12:58:52,12:59:50,PIT,58.537,,58.537,20_Drive Time_Race.PDF,1,1
2024,15_VIRginia International Raceway,VIRginia International Raceway,virginia-international-raceway,2024-08-25,202408251210_Race,3,Corvette Racing by Pratt Miller Motorsports | Chevrolet Corvette Z06 GT3.R GTDPRO,2,A. Sims,12:59:50,13:18:55,TRACK,19:04.683,19:04.683,19:04.683,20_Drive Time_Race.PDF,1,1
2024,15_VIRginia International Raceway,VIRginia International Raceway,virginia-international-raceway,2024-08-25,202408251210_Race,3,Corvette Racing by Pratt Miller Motorsports | Chevrolet Corvette Z06 GT3.R GTDPRO,,A. Sims,13:18:55,13:45:19,PIT,26:24.235,19:04.683,45:28.918,20_Drive Time_Race.PDF,1,1
2024,15_VIRginia International Raceway,VIRginia International Raceway,virginia-international-raceway,2024-08-25,202408251210_Race,3,Corvette Racing by Pratt Miller Motorsports | Chevrolet Corvette Z06 GT3.R GTDPRO,3,A. Sims,13:45:19,14:06:35,TRACK,21:16.399,40:21.082,1:06:45.317,20_Drive Time_Race.PDF,1,1
2024,15_VIRginia International Raceway,VIRginia International Raceway,virginia-international-raceway,2024-08-25,202408251210_Race,3,Corvette Racing by Pratt Miller Motorsports | Chevrolet Corvette Z06 GT3.R GTDPRO,,A. Sims,14:06:35,14:37:01,PIT,30:25.886,40:21.082,1:37:11.203,20_Drive Time_Race.PDF,1,1
2024,15_VIRginia International Raceway,VIRginia International Raceway,virginia-international-raceway,2024-08-25,202408251210_Race,3,Corvette Racing by Pratt Miller Motorsports | Chevrolet Corvette Z06 GT3.R GTDPRO,4,A. Sims,14:37:01,14:51:02,TRACK,14:00.397,54:21.479,1:51:11.600,20_Drive Time_Race.PDF,1,1
2024,15_VIRginia International Raceway,VIRginia International Raceway,virginia-international-raceway,2024-08-25,202408251210_Race,4,Corvette Racing by Pratt Miller Motorsports | Chevrolet Corvette Z06 GT3.R GTDPRO,1,T. Milner,12:11:02,13:06:07,TRACK,55:04.957,55:04.957,55:04.957,20_Drive Time_Race.PDF,1,1
2024,15_VIRginia International Raceway,VIRginia International Raceway,virginia-international-raceway,2024-08-25,202408251210_Race,4,Corvette Racing by Pratt Miller Motorsports | Chevrolet Corvette Z06 GT3.R GTDPRO,,,13:06:07,13:07:13,PIT,1:06.749,,1:06.749,20_Drive Time_Race.PDF,1,1
2024,15_VIRginia International Raceway,VIRginia International Raceway,virginia-international-raceway,2024-08-25,202408251210_Race,4,Corvette Racing by Pratt Miller Motorsports | Chevrolet Corvette Z06 GT3.R GTDPRO,2,N. Catsburg,13:07:13,13:50:12,TRACK,42:58.622,42:58.622,42:58.622,20_Drive Time_Race.PDF,1,1
2024,15_VIRginia International Raceway,VIRginia International Raceway,virginia-international-raceway,2024-08-25,202408251210_Race,4,Corvette Racing by Pratt Miller Motorsports | Chevrolet Corvette Z06 GT3.R GTDPRO,,N. Catsburg,13:50:12,13:52:04,PIT,1:52.151,42:58.622,44:50.773,20_Drive Time_Race.PDF,1,1
2024,15_VIRginia International Raceway,VIRginia International Raceway,virginia-international-raceway,2024-08-25,202408251210_Race,4,Corvette Racing by Pratt Miller Motorsports | Chevrolet Corvette Z06 GT3.R GTDPRO,3,N. Catsburg,13:52:04,14:51:02,TRACK,58:57.521,1:41:56.143,1:43:48.294,20_Drive Time_Race.PDF,1,1
2024,15_VIRginia International Raceway,VIRginia International Raceway,virginia-international-raceway,2024-08-25,202408251210_Race,9,Pfaff Motorsports | McLaren 720S GT3 EVO GTDPRO,1,O. Jarvis,12:11:02,12:57:23,TRACK,46:21.016,46:21.016,46:21.016,20_Drive Time_Race.PDF,1,1
