year,event_code,event_name,track_slug,race_date,session_directory,car_number,lap_number,driver_number,driver_name,lap_time,sector_1,sector_2,sector_3,speed_mph,elapsed_time,elapsed_delta_ms,elapsed_lap_time_difference_ms,pit_lane_crossing,source_page
2023,17_Road America,Road America,road-america,2023-08-06,202308061010_Race,01,1,1,Sebastien Bourdais,4:01.417,30.681,2:24.998,1:05.738,60.363,4:01.417,,,0,1
2023,17_Road America,Road America,road-america,2023-08-06,202308061010_Race,01,2,1,Sebastien Bourdais,1:57.780,13.824,1:12.512,31.444,123.728,5:59.197,117780,0,0,1
2023,17_Road America,Road America,road-america,2023-08-06,202308061010_Race,01,3,1,Sebastien Bourdais,1:51.580,11.852,1:09.053,30.675,130.603,7:50.777,111580,0,0,1
2023,17_Road America,Road America,road-america,2023-08-06,202308061010_Race,01,4,1,Sebastien Bourdais,2:04.997,11.632,1:12.812,40.553,116.584,9:55.774,124997,0,0,1
2023,17_Road America,Road America,road-america,2023-08-06,202308061010_Race,01,5,1,Sebastien Bourdais,4:19.864,19.896,2:47.220,1:12.748,56.078,14:15.638,259864,0,0,1
2023,17_Road America,Road America,road-america,2023-08-06,202308061010_Race,01,6,1,Sebastien Bourdais,4:04.945,29.164,2:28.768,1:07.013,59.494,18:20.583,244945,0,0,1
2023,17_Road America,Road America,road-america,2023-08-06,202308061010_Race,01,7,1,Sebastien Bourdais,3:46.652,28.759,2:24.228,53.665,64.295,22:07.235,226652,0,0,1
2023,17_Road America,Road America,road-america,2023-08-06,202308061010_Race,01,8,1,Sebastien Bourdais,1:54.155,12.517,1:10.993,30.645,127.657,24:01.390,114155,0,0,1
2023,17_Road America,Road America,road-america,2023-08-06,202308061010_Race,01,9,1,Sebastien Bourdais,1:50.450,11.695,1:08.142,30.613,131.939,25:51.840,110450,0,0,1
2023,17_Road America,Road America,road-america,2023-08-06,202308061010_Race,01,10,1,Sebastien Bourdais,1:50.440,11.795,1:08.176,30.469,131.951,27:42.280,110440,0,0,1
2023,17_Road America,Road America,road-america,2023-08-06,202308061010_Race,01,11,1,Sebastien Bourdais,1:50.464,11.676,1:08.201,30.587,131.923,29:32.744,110464,0,0,1
2023,17_Road America,Road America,road-america,2023-08-06,202308061010_Race,01,12,1,Sebastien Bourdais,1:50.894,11.777,1:08.556,30.561,131.411,31:23.638,110894,0,0,1
2023,17_Road America,Road America,road-america,2023-08-06,202308061010_Race,01,13,1,Sebastien Bourdais,1:51.728,11.807,1:08.664,31.257,130.430,33:15.366,111728,0,0,1
2023,17_Road America,Road America,road-america,2023-08-06,202308061010_Race,01,14,1,Sebastien Bourdais,1:53.995,11.778,1:11.269,30.948,127.836,35:09.361,113995,0,0,1
2023,17_Road America,Road America,road-america,2023-08-06,202308061010_Race,01,15,1,Sebastien Bourdais,1:55.306,12.058,1:11.461,31.787,126.383,37:04.667,115306,0,0,1
2023,17_Road America,Road America,road-america,2023-08-06,202308061010_Race,01,16,1,Sebastien Bourdais,1:51.305,11.886,1:08.776,30.643,130.926,38:55.972,111305,0,0,1
2023,17_Road America,Road America,road-america,2023-08-06,202308061010_Race,01,17,1,Sebastien Bourdais,1:51.926,11.876,1:09.639,30.411,130.199,40:47.898,111926,0,0,1
2023,17_Road America,Road America,road-america,2023-08-06,202308061010_Race,01,18,1,Sebastien Bourdais,1:52.072,11.803,1:08.636,31.633,130.030,42:39.970,112072,0,0,1
2023,17_Road America,Road America,road-america,2023-08-06,202308061010_Race,01,19,1,Sebastien Bourdais,1:51.797,11.793,1:09.093,30.911,130.350,44:31.767,111797,0,0,1
2023,17_Road America,Road America,road-america,2023-08-06,202308061010_Race,01,20,1,Sebastien Bourdais,1:52.384,11.756,1:08.583,32.045,129.669,46:24.151,112384,0,0,1
2023,17_Road America,Road America,road-america,2023-08-06,202308061010_Race,01,21,1,Sebastien Bourdais,1:50.115,11.754,1:07.970,30.391,132.341,48:14.266,110115,0,0,1
2023,17_Road America,Road America,road-america,2023-08-06,202308061010_Race,01,22,1,Sebastien Bourdais,1:50.355,11.678,1:08.090,30.587,132.053,50:04.621,110355,0,0,1
2023,17_Road America,Road America,road-america,2023-08-06,202308061010_Race,01,23,1,Sebastien Bourdais,1:50.540,11.770,1:07.902,30.868,131.832,51:55.161,110540,0,0,1
2023,17_Road America,Road America,road-america,2023-08-06,202308061010_Race,01,24,1,Sebastien Bourdais,1:50.311,11.662,1:08.276,30.373,132.106,53:45.472,110311,0,0,1
2023,17_Road America,Road America,road-america,2023-08-06,202308061010_Race,01,25,1,Sebastien Bourdais,1:51.782,11.721,1:09.339,30.722,130.367,55:37.254,111782,0,0,1
2023,17_Road America,Road America,road-america,2023-08-06,202308061010_Race,01,26,1,Sebastien Bourdais,1:52.093,11.801,1:09.466,30.826,130.006,57:29.347,112093,0,0,1
2023,17_Road America,Road America,road-america,2023-08-06,202308061010_Race,01,27,1,Sebastien Bourdais,1:53.355,11.797,1:09.524,32.034,128.558,59:22.702,113355,0,0,1
2023,17_Road America,Road America,road-america,2023-08-06,202308061010_Race,01,28,1,Sebastien Bourdais,2:09.899,11.819,1:11.977,46.103,112.185,1:01:32.601,129899,0,1,1
2023,17_Road America,Road America,road-america,2023-08-06,202308061010_Race,01,29,2,Renger van der Zande,3:04.054,1:16.359,1:15.542,32.153,79.176,1:04:36.655,184054,0,0,1
2023,17_Road America,Road America,road-america,2023-08-06,202308061010_Race,01,30,2,Renger van der Zande,1:57.351,11.926,1:13.712,31.713,124.180,1:06:34.006,117351,0,0,1
2023,17_Road America,Road America,road-america,2023-08-06,202308061010_Race,01,31,2,Renger van der Zande,1:52.188,11.880,1:09.508,30.800,129.895,1:08:26.194,112188,0,0,1
2023,17_Road America,Road America,road-america,2023-08-06,202308061010_Race,01,32,2,Renger van der Zande,1:53.500,11.883,1:10.690,30.927,128.394,1:10:19.694,113500,0,0,1
2023,17_Road America,Road America,road-america,2023-08-06,202308061010_Race,01,33,2,Renger van der Zande,1:52.700,11.805,1:09.413,31.482,129.305,1:12:12.394,112700,0,0,1
2023,17_Road America,Road America,road-america,2023-08-06,202308061010_Race,01,34,2,Renger van der Zande,1:54.551,11.873,1:11.076,31.602,127.216,1:14:06.945,114551,0,0,1
2023,17_Road America,Road America,road-america,2023-08-06,202308061010_Race,01,35,2,Renger van der Zande,1:54.879,11.859,1:11.849,31.171,126.853,1:16:01.824,114879,0,0,1
2023,17_Road America,Road America,road-america,2023-08-06,202308061010_Race,01,36,2,Renger van der Zande,1:52.273,11.689,1:08.971,31.613,129.797,1:17:54.097,112273,0,0,1
2023,17_Road America,Road America,road-america,2023-08-06,202308061010_Race,01,37,2,Renger van der Zande,1:52.857,11.903,1:10.096,30.858,129.125,1:19:46.954,112857,0,0,1
2023,17_Road America,Road America,road-america,2023-08-06,202308061010_Race,01,38,2,Renger van der Zande,1:51.900,11.777,1:08.977,31.146,130.230,1:21:38.854,111900,0,0,1
2023,17_Road America,Road America,road-america,2023-08-06,202308061010_Race,01,39,2,Renger van der Zande,1:52.465,11.770,1:09.906,30.789,129.575,1:23:31.319,112465,0,0,1
2023,17_Road America,Road America,road-america,2023-08-06,202308061010_Race,01,40,2,Renger van der Zande,1:51.544,11.934,1:08.770,30.840,130.645,1:25:22.863,111544,0,0,1
2023,17_Road America,Road America,road-america,2023-08-06,202308061010_Race,01,41,2,Renger van der Zande,1:51.847,11.873,1:08.809,31.165,130.291,1:27:14.710,111847,0,0,1
2023,17_Road America,Road America,road-america,2023-08-06,202308061010_Race,01,42,2,Renger van der Zande,1:52.562,12.221,1:09.253,31.088,129.464,1:29:07.272,112562,0,0,1
2023,17_Road America,Road America,road-america,2023-08-06,202308061010_Race,01,43,2,Renger van der Zande,1:54.479,11.874,1:10.406,32.199,127.296,1:31:01.751,114479,0,0,1
2023,17_Road America,Road America,road-america,2023-08-06,202308061010_Race,01,44,2,Renger van der Zande,1:56.165,12.216,1:11.946,32.003,125.448,1:32:57.916,116165,0,0,1
2023,17_Road America,Road America,road-america,2023-08-06,202308061010_Race,01,45,2,Renger van der Zande,1:51.782,11.863,1:09.054,30.865,130.367,1:34:49.698,111782,0,0,1
2023,17_Road America,Road America,road-america,2023-08-06,202308061010_Race,01,46,2,Renger van der Zande,1:54.453,11.824,1:10.088,32.541,127.325,1:36:44.151,114453,0,0,1
2023,17_Road America,Road America,road-america,2023-08-06,202308061010_Race,01,47,2,Renger van der Zande,1:51.596,11.957,1:08.810,30.829,130.584,1:38:35.747,111596,0,0,1
2023,17_Road America,Road America,road-america,2023-08-06,202308061010_Race,01,48,2,Renger van der Zande,1:55.675,12.022,1:10.758,32.895,125.980,1:40:31.422,115675,0,0,1
2023,17_Road America,Road America,road-america,2023-08-06,202308061010_Race,01,49,2,Renger van der Zande,1:53.000,11.962,1:10.174,30.864,128.962,1:42:24.422,113000,0,0,1
2023,17_Road America,Road America,road-america,2023-08-06,202308061010_Race,01,50,2,Renger van der Zande,1:52.692,11.968,1:09.673,31.051,129.314,1:44:17.114,112692,0,0,1
2023,17_Road America,Road America,road-america,2023-08-06,202308061010_Race,01,51,2,Renger van der Zande,1:52.779,11.738,1:09.334,31.707,129.215,1:46:09.893,112779,0,0,1
2023,17_Road America,Road America,road-america,2023-08-06,202308061010_Race,01,52,2,Renger van der Zande,1:54.451,11.997,1:11.277,31.177,127.327,1:48:04.344,114451,0,0,1
2023,17_Road America,Road America,road-america,2023-08-06,202308061010_Race,01,53,2,Renger van der Zande,1:52.435,12.031,1:09.389,31.015,129.610,1:49:56.779,112435,0,0,1
2023,17_Road America,Road America,road-america,2023-08-06,202308061010_Race,01,54,2,Renger van der Zande,2:09.019,12.173,1:10.190,46.656,112.950,1:52:05.798,129019,0,1,1
2023,17_Road America,Road America,road-america,2023-08-06,202308061010_Race,01,55,2,Renger van der Zande,3:05.129,1:16.562,1:15.431,33.136,78.716,1:55:10.927,185129,0,0,1
2023,17_Road America,Road America,road-america,2023-08-06,202308061010_Race,01,56,2,Renger van der Zande,1:54.185,12.254,1:10.736,31.195,127.624,1:57:05.112,114185,0,0,1
2023,17_Road America,Road America,road-america,2023-08-06,202308061010_Race,01,57,2,Renger van der Zande,1:52.402,11.953,1:09.706,30.743,129.648,1:58:57.514,112402,0,0,1
2023,17_Road America,Road America,road-america,2023-08-06,202308061010_Race,01,58,2,Renger van der Zande,1:51.752,11.781,1:09.157,30.814,130.402,2:00:49.266,111752,0,0,1
2023,17_Road America,Road America,road-america,2023-08-06,202308061010_Race,01,59,2,Renger van der Zande,1:51.629,11.787,1:09.105,30.737,130.546,2:02:40.895,111629,0,0,1
2023,17_Road America,Road America,road-america,2023-08-06,202308061010_Race,01,60,2,Renger van der Zande,1:52.310,12.177,1:09.380,30.753,129.754,2:04:33.205,112310,0,0,1
2023,17_Road America,Road America,road-america,2023-08-06,202308061010_Race,01,61,2,Renger van der Zande,1:51.365,11.801,1:08.787,30.777,130.855,2:06:24.570,111365,0,0,1
2023,17_Road America,Road America,road-america,2023-08-06,202308061010_Race,01,62,2,Renger van der Zande,1:53.433,11.819,1:10.020,31.594,128.470,2:08:18.003,113433,0,0,1
2023,17_Road America,Road America,road-america,2023-08-06,202308061010_Race,01,63,2,Renger van der Zande,1:54.702,11.678,1:11.387,31.637,127.048,2:10:12.705,114702,0,0,1
2023,17_Road America,Road America,road-america,2023-08-06,202308061010_Race,01,64,2,Renger van der Zande,1:54.736,11.856,1:11.604,31.276,127.011,2:12:07.441,114736,0,0,1
2023,17_Road America,Road America,road-america,2023-08-06,202308061010_Race,01,65,2,Renger van der Zande,1:54.631,11.724,1:11.340,31.567,127.127,2:14:02.072,114631,0,0,1
2023,17_Road America,Road America,road-america,2023-08-06,202308061010_Race,01,66,2,Renger van der Zande,1:51.753,11.658,1:09.163,30.932,130.401,2:15:53.825,111753,0,0,1
2023,17_Road America,Road America,road-america,2023-08-06,202308061010_Race,01,67,2,Renger van der Zande,1:50.689,11.736,1:08.417,30.536,131.655,2:17:44.514,110689,0,0,1
2023,17_Road America,Road America,road-america,2023-08-06,202308061010_Race,01,68,2,Renger van der Zande,1:52.130,11.693,1:09.675,30.762,129.963,2:19:36.644,112130,0,0,1
2023,17_Road America,Road America,road-america,2023-08-06,202308061010_Race,01,69,2,Renger van der Zande,1:52.104,11.652,1:09.604,30.848,129.993,2:21:28.748,112104,0,0,1
