year,event_code,event_name,track_slug,race_date,session_directory,sequence,flag,clock_time,session_elapsed,session_elapsed_ms,flag_time,flag_time_ms,cumulative_flag_time,cumulative_flag_time_ms,lap,source_report,source_page
2026,02_Daytona International Speedway,Daytona International Speedway,daytona-international-speedway,2026-01-24,202601241340_Race,1,- GREEN FLAG,13:40:27.399,-,,1:23.687,83687,1:23.687,83687,1,25_FlagsAnalysisWithRCMessages_Race.PDF,1
2026,02_Daytona International Speedway,Daytona International Speedway,daytona-international-speedway,2026-01-24,202601241340_Race,2,FULL COURSE YELLOW,13:41:51.086,1:23.687,83687,6:59.794,419794,6:59.794,419794,1,25_FlagsAnalysisWithRCMessages_Race.PDF,1
2026,02_Daytona International Speedway,Daytona International Speedway,daytona-international-speedway,2026-01-24,202601241340_Race,3,GREEN FLAG,13:48:50.880,8:23.481,503481,4:28.121,268121,5:51.808,351808,3,25_FlagsAnalysisWithRCMessages_Race.PDF,1
2026,02_Daytona International Speedway,Daytona International Speedway,daytona-international-speedway,2026-01-24,202601241340_Race,4,FULL COURSE YELLOW,13:53:19.001,12:51.602,771602,11:43.059,703059,18:42.853,1122853,6,25_FlagsAnalysisWithRCMessages_Race.PDF,1
2026,02_Daytona International Speedway,Daytona International Speedway,daytona-international-speedway,2026-01-24,202601241340_Race,5,GREEN FLAG,14:05:02.060,24:34.661,1474661,1:41:00.806,6060806,1:46:52.614,6412614,9,25_FlagsAnalysisWithRCMessages_Race.PDF,1
2026,02_Daytona International Speedway,Daytona International Speedway,daytona-international-speedway,2026-01-24,202601241340_Race,6,FULL COURSE YELLOW,15:46:02.866,2:05:35.467,7535467,17:59.960,1079960,36:42.813,2202813,69,25_FlagsAnalysisWithRCMessages_Race.PDF,1
2026,02_Daytona International Speedway,Daytona International Speedway,daytona-international-speedway,2026-01-24,202601241340_Race,7,GREEN FLAG,16:04:02.826,2:23:35.427,8615427,32:15.273,1935273,2:19:07.887,8347887,74,25_FlagsAnalysisWithRCMessages_Race.PDF,2
2026,02_Daytona International Speedway,Daytona International Speedway,daytona-international-speedway,2026-01-24,202601241340_Race,8,FULL COURSE YELLOW,16:36:18.099,2:55:50.700,10550700,21:36.574,1296574,58:19.387,3499387,94,25_FlagsAnalysisWithRCMessages_Race.PDF,2
2026,02_Daytona International Speedway,Daytona International Speedway,daytona-international-speedway,2026-01-24,202601241340_Race,9,GREEN FLAG,16:57:54.673,3:17:27.274,11847274,1:50:45.814,6645814,4:09:53.701,14993701,100,25_FlagsAnalysisWithRCMessages_Race.PDF,3
2026,02_Daytona International Speedway,Daytona International Speedway,daytona-international-speedway,2026-01-24,202601241340_Race,10,FULL COURSE YELLOW,18:48:40.487,5:08:13.088,18493088,20:55.668,1255668,1:19:15.055,4755055,166,25_FlagsAnalysisWithRCMessages_Race.PDF,3
2026,02_Daytona International Speedway,Daytona International Speedway,daytona-international-speedway,2026-01-24,202601241340_Race,11,GREEN FLAG,19:09:36.155,5:29:08.756,19748756,2:54:37.558,10477558,7:04:31.259,25471259,173,25_FlagsAnalysisWithRCMessages_Race.PDF,4
2026,02_Daytona International Speedway,Daytona International Speedway,daytona-international-speedway,2026-01-24,202601241340_Race,12,FULL COURSE YELLOW,22:04:13.713,8:23:46.314,30226314,14:36.358,876358,1:33:51.413,5631413,277,25_FlagsAnalysisWithRCMessages_Race.PDF,4
2026,02_Daytona International Speedway,Daytona International Speedway,daytona-international-speedway,2026-01-24,202601241340_Race,13,GREEN FLAG,22:18:50.071,8:38:22.672,31102672,2:26:42.279,8802279,9:31:13.538,34273538,281,25_FlagsAnalysisWithRCMessages_Race.PDF,5
2026,02_Daytona International Speedway,Daytona International Speedway,daytona-international-speedway,2026-01-24,202601241340_Race,14,FULL COURSE YELLOW,00:45:32.350,11:05:04.951,39904951,6:33:25.704,23605704,8:07:17.117,29237117,369,25_FlagsAnalysisWithRCMessages_Race.PDF,5
2026,02_Daytona International Speedway,Daytona International Speedway,daytona-international-speedway,2026-01-24,202601241340_Race,15,GREEN FLAG,07:18:58.054,17:38:30.655,63510655,1:38:19.425,5899425,11:09:32.963,40172963,488,25_FlagsAnalysisWithRCMessages_Race.PDF,6
2026,02_Daytona International Speedway,Daytona International Speedway,daytona-international-speedway,2026-01-24,202601241340_Race,16,FULL COURSE YELLOW,08:57:17.479,19:16:50.080,69410080,23:54.803,1434803,8:31:11.920,30671920,547,25_FlagsAnalysisWithRCMessages_Race.PDF,7
2026,02_Daytona International Speedway,Daytona International Speedway,daytona-international-speedway,2026-01-24,202601241340_Race,17,GREEN FLAG,09:21:12.282,19:40:44.883,70844883,1:45:18.866,6318866,12:54:51.829,46491829,555,25_FlagsAnalysisWithRCMessages_Race.PDF,7
2026,02_Daytona International Speedway,Daytona International Speedway,daytona-international-speedway,2026-01-24,202601241340_Race,18,FULL COURSE YELLOW,11:06:31.148,21:26:03.749,77163749,18:09.425,1089425,8:49:21.345,31761345,618,25_FlagsAnalysisWithRCMessages_Race.PDF,8
2026,02_Daytona International Speedway,Daytona International Speedway,daytona-international-speedway,2026-01-24,202601241340_Race,19,GREEN FLAG,11:24:40.573,21:44:13.174,78253174,2:17:06.933,8226933,15:11:58.762,54718762,623,25_FlagsAnalysisWithRCMessages_Race.PDF,9
