year,event_code,event_name,track_slug,race_date,session_directory,car_number,lap_number,driver_number,driver_name,lap_time,sector_1,sector_2,sector_3,speed_mph,elapsed_time,elapsed_delta_ms,elapsed_lap_time_difference_ms,pit_lane_crossing,source_page
2023,12_Watkins Glen International,Watkins Glen International,watkins-glen-international,2023-06-25,202306251040_Race,01,1,1,Sebastien Bourdais,1:43.922,24.583,38.144,41.195,117.780,1:43.922,,,0,1
2023,12_Watkins Glen International,Watkins Glen International,watkins-glen-international,2023-06-25,202306251040_Race,01,2,1,Sebastien Bourdais,3:37.792,47.769,1:29.278,1:20.745,56.200,5:21.714,217792,0,0,1
2023,12_Watkins Glen International,Watkins Glen International,watkins-glen-international,2023-06-25,202306251040_Race,01,3,1,Sebastien Bourdais,3:27.895,52.681,1:18.693,1:16.521,58.875,8:49.609,207895,0,0,1
2023,12_Watkins Glen International,Watkins Glen International,watkins-glen-international,2023-06-25,202306251040_Race,01,4,1,Sebastien Bourdais,3:12.624,51.953,1:15.293,1:05.378,63.543,12:02.233,192624,0,0,1
2023,12_Watkins Glen International,Watkins Glen International,watkins-glen-international,2023-06-25,202306251040_Race,01,5,1,Sebastien Bourdais,1:37.342,22.438,37.185,37.719,125.742,13:39.575,97342,0,0,1
2023,12_Watkins Glen International,Watkins Glen International,watkins-glen-international,2023-06-25,202306251040_Race,01,6,1,Sebastien Bourdais,1:35.319,21.720,36.424,37.175,128.410,15:14.894,95319,0,0,1
2023,12_Watkins Glen International,Watkins Glen International,watkins-glen-international,2023-06-25,202306251040_Race,01,7,1,Sebastien Bourdais,1:34.355,21.498,35.957,36.900,129.722,16:49.249,94355,0,0,1
2023,12_Watkins Glen International,Watkins Glen International,watkins-glen-international,2023-06-25,202306251040_Race,01,8,1,Sebastien Bourdais,1:34.731,21.591,35.988,37.152,129.207,18:23.980,94731,0,0,1
2023,12_Watkins Glen International,Watkins Glen International,watkins-glen-international,2023-06-25,202306251040_Race,01,9,1,Sebastien Bourdais,1:36.443,22.005,37.359,37.079,126.914,20:00.423,96443,0,0,1
2023,12_Watkins Glen International,Watkins Glen International,watkins-glen-international,2023-06-25,202306251040_Race,01,10,1,Sebastien Bourdais,1:35.799,21.614,36.810,37.375,127.767,21:36.222,95799,0,0,1
2023,12_Watkins Glen International,Watkins Glen International,watkins-glen-international,2023-06-25,202306251040_Race,01,11,1,Sebastien Bourdais,1:36.486,22.321,36.335,37.830,126.857,23:12.708,96486,0,0,1
2023,12_Watkins Glen International,Watkins Glen International,watkins-glen-international,2023-06-25,202306251040_Race,01,12,1,Sebastien Bourdais,1:38.310,21.821,38.767,37.722,124.504,24:51.018,98310,0,0,1
2023,12_Watkins Glen International,Watkins Glen International,watkins-glen-international,2023-06-25,202306251040_Race,01,13,1,Sebastien Bourdais,1:38.152,22.055,36.662,39.435,124.704,26:29.170,98152,0,0,1
2023,12_Watkins Glen International,Watkins Glen International,watkins-glen-international,2023-06-25,202306251040_Race,01,14,1,Sebastien Bourdais,1:35.904,21.705,36.617,37.582,127.627,28:05.074,95904,0,0,1
2023,12_Watkins Glen International,Watkins Glen International,watkins-glen-international,2023-06-25,202306251040_Race,01,15,1,Sebastien Bourdais,1:35.582,21.605,36.722,37.255,128.057,29:40.656,95582,0,0,1
2023,12_Watkins Glen International,Watkins Glen International,watkins-glen-international,2023-06-25,202306251040_Race,01,16,1,Sebastien Bourdais,1:34.639,21.783,35.704,37.152,129.333,31:15.295,94639,0,0,1
2023,12_Watkins Glen International,Watkins Glen International,watkins-glen-international,2023-06-25,202306251040_Race,01,17,1,Sebastien Bourdais,1:36.720,21.613,37.348,37.759,126.550,32:52.015,96720,0,0,1
2023,12_Watkins Glen International,Watkins Glen International,watkins-glen-international,2023-06-25,202306251040_Race,01,18,1,Sebastien Bourdais,1:57.186,23.223,38.781,55.182,104.449,34:49.201,117186,0,0,1
2023,12_Watkins Glen International,Watkins Glen International,watkins-glen-international,2023-06-25,202306251040_Race,01,19,1,Sebastien Bourdais,3:37.454,44.660,1:26.073,1:26.721,56.287,38:26.655,217454,0,0,1
2023,12_Watkins Glen International,Watkins Glen International,watkins-glen-international,2023-06-25,202306251040_Race,01,20,1,Sebastien Bourdais,3:47.860,58.728,1:22.291,1:26.841,53.717,42:14.515,227860,0,1,1
2023,12_Watkins Glen International,Watkins Glen International,watkins-glen-international,2023-06-25,202306251040_Race,01,21,1,Sebastien Bourdais,3:58.979,1:37.951,1:24.104,56.924,51.217,46:13.494,238979,0,0,1
2023,12_Watkins Glen International,Watkins Glen International,watkins-glen-international,2023-06-25,202306251040_Race,01,22,1,Sebastien Bourdais,3:15.198,43.699,1:19.257,1:12.242,62.705,49:28.692,195198,0,0,1
2023,12_Watkins Glen International,Watkins Glen International,watkins-glen-international,2023-06-25,202306251040_Race,01,23,1,Sebastien Bourdais,3:10.851,44.651,1:17.618,1:08.582,64.133,52:39.543,190851,0,0,1
2023,12_Watkins Glen International,Watkins Glen International,watkins-glen-international,2023-06-25,202306251040_Race,01,24,1,Sebastien Bourdais,1:37.938,22.686,37.486,37.766,124.977,54:17.481,97938,0,0,1
2023,12_Watkins Glen International,Watkins Glen International,watkins-glen-international,2023-06-25,202306251040_Race,01,25,1,Sebastien Bourdais,1:35.216,21.779,36.171,37.266,128.549,55:52.697,95216,0,0,1
2023,12_Watkins Glen International,Watkins Glen International,watkins-glen-international,2023-06-25,202306251040_Race,01,26,1,Sebastien Bourdais,1:34.651,21.696,35.768,37.187,129.317,57:27.348,94651,0,0,1
