year,event_code,event_name,track_slug,race_date,session_directory,report_name,report_url,local_pdf,sha256,bytes,report_family,selection,download_status,parser_version,pages,parsed_rows,error
2023,07_Sebring International Raceway,Sebring International Raceway,sebring-international-raceway,2023-03-18,202303181010_Race,03_Results_Race_Official.PDF,https://imsa.results.alkamelcloud.com/Results/23_2023/07_Sebring%20International%20Raceway/01_IMSA%20WeatherTech%20SportsCar%20Championship/202303181010_Race/12_Hour%2012/03_Results_Race_Official.PDF,pdfs/03_Results_Race_Official.PDF,02104f16fca7defea3cc35771b78b4af55dd0b0d57ad32da97e03355d4ac135f,213350,results,preferred,existing,reports-1,3,53,
2023,07_Sebring International Raceway,Sebring International Raceway,sebring-international-raceway,2023-03-18,202303181010_Race,03_Results_Race_Provisional.PDF,https://imsa.results.alkamelcloud.com/Results/23_2023/07_Sebring%20International%20Raceway/01_IMSA%20WeatherTech%20SportsCar%20Championship/202303181010_Race/12_Hour%2012/03_Results_Race_Provisional.PDF,pdfs/03_Results_Race_Provisional.PDF,55ce52d8d8bcfc9cac2bd0088e01f9b33e65dc494fa244b58495ee1d1258d7a7,213343,results,alternate,existing,,,,
2023,07_Sebring International Raceway,Sebring International Raceway,sebring-international-raceway,2023-03-18,202303181010_Race,03_Results_Race_Unofficial.PDF,https://imsa.results.alkamelcloud.com/Results/23_2023/07_Sebring%20International%20Raceway/01_IMSA%20WeatherTech%20SportsCar%20Championship/202303181010_Race/12_Hour%2012/03_Results_Race_Unofficial.PDF,pdfs/03_Results_Race_Unofficial.PDF,b22185be41b2cda245f40d3e1cc532220852b31931bdcca8f0cc4e1ce6c54e5f,151701,results,alternate,existing,,,,
2023,07_Sebring International Raceway,Sebring International Raceway,sebring-international-raceway,2023-03-18,202303181010_Race,05_Results by Class_Race_Official.PDF,https://imsa.results.alkamelcloud.com/Results/23_2023/07_Sebring%20International%20Raceway/01_IMSA%20WeatherTech%20SportsCar%20Championship/202303181010_Race/12_Hour%2012/05_Results%20by%20Class_Race_Official.PDF,pdfs/05_Results by Class_Race_Official.PDF,68c19a34eabaa0a1498728bb748e501eee9df6a2d78a1f458140ff62cc8b93a9,209813,,unsupported,existing,,,,
2023,07_Sebring International Raceway,Sebring International Raceway,sebring-international-raceway,2023-03-18,202303181010_Race,05_Results by Class_Race_Provisional.PDF,https://imsa.results.alkamelcloud.com/Results/23_2023/07_Sebring%20International%20Raceway/01_IMSA%20WeatherTech%20SportsCar%20Championship/202303181010_Race/12_Hour%2012/05_Results%20by%20Class_Race_Provisional.PDF,pdfs/05_Results by Class_Race_Provisional.PDF,b7212bddb3c0949ad55c1304721999592b6b3ce694b1d197753805435126d36b,209803,,unsupported,existing,,,,
2023,07_Sebring International Raceway,Sebring International Raceway,sebring-international-raceway,2023-03-18,202303181010_Race,05_Results by Class_Race_Unofficial.PDF,https://imsa.results.alkamelcloud.com/Results/23_2023/07_Sebring%20International%20Raceway/01_IMSA%20WeatherTech%20SportsCar%20Championship/202303181010_Race/12_Hour%2012/05_Results%20by%20Class_Race_Unofficial.PDF,pdfs/05_Results by Class_Race_Unofficial.PDF,2f170c4e9f4995b89e5228ef28ff3f5a252e34e6ca9886ff4ba9bb8370a39627,147208,,unsupported,existing,,,,
2023,07_Sebring International Raceway,Sebring International Raceway,sebring-international-raceway,2023-03-18,202303181010_Race,06_Fastest Lap By Driver_Race.PDF,https://imsa.results.alkamelcloud.com/Results/23_2023/07_Sebring%20International%20Raceway/01_IMSA%20WeatherTech%20SportsCar%20Championship/202303181010_Race/12_Hour%2012/06_Fastest%20Lap%20By%20Driver_Race.PDF,pdfs/06_Fastest Lap By Driver_Race.PDF,63b292aa65d3a6a46dfc7496bab9cfba43b3faac528797ed828b122c56a59dea,130000,fastest_laps_by_driver,alternate,existing,,,,
2023,07_Sebring International Raceway,Sebring International Raceway,sebring-international-raceway,2023-03-18,202303181010_Race,06_Fastest Lap By Driver_Race_Official.PDF,https://imsa.results.alkamelcloud.com/Results/23_2023/07_Sebring%20International%20Raceway/01_IMSA%20WeatherTech%20SportsCar%20Championship/202303181010_Race/12_Hour%2012/06_Fastest%20Lap%20By%20Driver_Race_Official.PDF,pdfs/06_Fastest Lap By Driver_Race_Official.PDF,63b292aa65d3a6a46dfc7496bab9cfba43b3faac528797ed828b122c56a59dea,130000,fastest_laps_by_driver,preferred,existing,reports-1,5,159,
2023,07_Sebring International Raceway,Sebring International Raceway,sebring-international-raceway,2023-03-18,202303181010_Race,07_Fastest Lap By Driver After_Race.PDF,https://imsa.results.alkamelcloud.com/Results/23_2023/07_Sebring%20International%20Raceway/01_IMSA%20WeatherTech%20SportsCar%20Championship/202303181010_Race/12_Hour%2012/07_Fastest%20Lap%20By%20Driver%20After_Race.PDF,pdfs/07_Fastest Lap By Driver After_Race.PDF,d07b0f10dbf01dd5fff248987c6cc4e74fe3a8db0103add80ba2394658f0f153,116231,,unsupported,existing,,,,
2023,07_Sebring International Raceway,Sebring International Raceway,sebring-international-raceway,2023-03-18,202303181010_Race,07_Fastest Lap By Driver and Class After_Race.PDF,https://imsa.results.alkamelcloud.com/Results/23_2023/07_Sebring%20International%20Raceway/01_IMSA%20WeatherTech%20SportsCar%20Championship/202303181010_Race/12_Hour%2012/07_Fastest%20Lap%20By%20Driver%20and%20Class%20After_Race.PDF,pdfs/07_Fastest Lap By Driver and Class After_Race.PDF,f2ab76f31e8fe63107b3b156dd80e340a951523311291aeedfae55b8b56d95a8,127675,,unsupported,existing,,,,
2023,07_Sebring International Raceway,Sebring International Raceway,sebring-international-raceway,2023-03-18,202303181010_Race,12_Lap Chart_Race.PDF,https://imsa.results.alkamelcloud.com/Results/23_2023/07_Sebring%20International%20Raceway/01_IMSA%20WeatherTech%20SportsCar%20Championship/202303181010_Race/12_Hour%2012/12_Lap%20Chart_Race.PDF,pdfs/12_Lap Chart_Race.PDF,220f8706b8984d70d6cc7e46f33d0a7816f36c5f50fb06374c8e7cc4d3e144da,273216,,unsupported,existing,,,,
2023,07_Sebring International Raceway,Sebring International Raceway,sebring-international-raceway,2023-03-18,202303181010_Race,13_Best Sector Times_Race.PDF,https://imsa.results.alkamelcloud.com/Results/23_2023/07_Sebring%20International%20Raceway/01_IMSA%20WeatherTech%20SportsCar%20Championship/202303181010_Race/12_Hour%2012/13_Best%20Sector%20Times_Race.PDF,pdfs/13_Best Sector Times_Race.PDF,eca2d44cce19a525bcee54f1b4130310e8c833a351989a6a8c215cf7694557ed,187497,,unsupported,existing,,,,
2023,07_Sebring International Raceway,Sebring International Raceway,sebring-international-raceway,2023-03-18,202303181010_Race,15_LeaderSequence_Race.PDF,https://imsa.results.alkamelcloud.com/Results/23_2023/07_Sebring%20International%20Raceway/01_IMSA%20WeatherTech%20SportsCar%20Championship/202303181010_Race/12_Hour%2012/15_LeaderSequence_Race.PDF,pdfs/15_LeaderSequence_Race.PDF,f01df90a51a83ea5d4adfe0850e6ec7a6ddc8d5bf2b97f3268e1d0c9c7cb697a,114109,,unsupported,existing,,,,
2023,07_Sebring International Raceway,Sebring International Raceway,sebring-international-raceway,2023-03-18,202303181010_Race,16_Average Distance And Speed_Race.PDF,https://imsa.results.alkamelcloud.com/Results/23_2023/07_Sebring%20International%20Raceway/01_IMSA%20WeatherTech%20SportsCar%20Championship/202303181010_Race/12_Hour%2012/16_Average%20Distance%20And%20Speed_Race.PDF,pdfs/16_Average Distance And Speed_Race.PDF,6bd8bb49ae17fec7e3fe1a26688b6fc64e85fdc5824a38524ec30497e161d3ff,123318,,unsupported,existing,,,,
