year,event_code,event_name,track_slug,race_date,session_directory,position,class,car_number,team,vehicle,driver,fastest_lap_time,driver_lap_number,driver_total_laps,gap_to_fastest,interval,speed_mph,source_report,source_page
2023,07_Sebring International Raceway,Sebring International Raceway,sebring-international-raceway,2023-03-18,202303181010_Race,1,GTP,01,Cadillac Racing,Cadillac V-Series R,Renger van der Zande,1:48.311,50,80,,,124.308,06_Fastest Lap By Driver_Race_Official.PDF,1
2023,07_Sebring International Raceway,Sebring International Raceway,sebring-international-raceway,2023-03-18,202303181010_Race,2,GTP,25,BMW M Team RLL,BMW M Hybrid V8,Sheldon van der Linde,1:48.399,86,126,0.088,0.088,124.207,06_Fastest Lap By Driver_Race_Official.PDF,1
2023,07_Sebring International Raceway,Sebring International Raceway,sebring-international-raceway,2023-03-18,202303181010_Race,3,GTP,31,Whelen Engineering Racing Cadillac,Cadillac V-Series R,Pipo Derani,1:48.406,78,131,0.095,0.007,124.199,06_Fastest Lap By Driver_Race_Official.PDF,1
2023,07_Sebring International Raceway,Sebring International Raceway,sebring-international-raceway,2023-03-18,202303181010_Race,4,GTP,01,Cadillac Racing,Cadillac V-Series R,Sebastien Bourdais,1:48.452,92,103,0.141,0.046,124.146,06_Fastest Lap By Driver_Race_Official.PDF,1
2023,07_Sebring International Raceway,Sebring International Raceway,sebring-international-raceway,2023-03-18,202303181010_Race,5,GTP,7,Porsche Penske Motorsports,Porsche 963,Felipe Nasr,1:48.668,90,156,0.357,0.216,123.900,06_Fastest Lap By Driver_Race_Official.PDF,1
2023,07_Sebring International Raceway,Sebring International Raceway,sebring-international-raceway,2023-03-18,202303181010_Race,6,GTP,10,Konica Minolta Acura ARX-06,Acura ARX-06,Ricky Taylor,1:48.733,98,134,0.422,0.065,123.825,06_Fastest Lap By Driver_Race_Official.PDF,1
2023,07_Sebring International Raceway,Sebring International Raceway,sebring-international-raceway,2023-03-18,202303181010_Race,7,GTP,10,Konica Minolta Acura ARX-06,Acura ARX-06,Filipe Albuquerque,1:48.820,63,101,0.509,0.087,123.726,06_Fastest Lap By Driver_Race_Official.PDF,1
2023,07_Sebring International Raceway,Sebring International Raceway,sebring-international-raceway,2023-03-18,202303181010_Race,8,GTP,31,Whelen Engineering Racing Cadillac,Cadillac V-Series R,Jack Aitken,1:48.939,54,92,0.628,0.119,123.591,06_Fastest Lap By Driver_Race_Official.PDF,1
2023,07_Sebring International Raceway,Sebring International Raceway,sebring-international-raceway,2023-03-18,202303181010_Race,9,GTP,7,Porsche Penske Motorsports,Porsche 963,Matt Campbell,1:48.960,83,108,0.649,0.021,123.567,06_Fastest Lap By Driver_Race_Official.PDF,1
2023,07_Sebring International Raceway,Sebring International Raceway,sebring-international-raceway,2023-03-18,202303181010_Race,10,GTP,60,Meyer Shank Racing w/ Curb Agajanian,Acura ARX-06,Tom Blomqvist,1:49.018,86,107,0.707,0.058,123.502,06_Fastest Lap By Driver_Race_Official.PDF,1
2023,07_Sebring International Raceway,Sebring International Raceway,sebring-international-raceway,2023-03-18,202303181010_Race,11,GTP,6,Porsche Penske Motorsports,Porsche 963,Mathieu Jaminet,1:49.033,76,133,0.722,0.015,123.485,06_Fastest Lap By Driver_Race_Official.PDF,1
2023,07_Sebring International Raceway,Sebring International Raceway,sebring-international-raceway,2023-03-18,202303181010_Race,12,GTP,10,Konica Minolta Acura ARX-06,Acura ARX-06,Louis Deletraz,1:49.058,70,80,0.747,0.025,123.456,06_Fastest Lap By Driver_Race_Official.PDF,1
2023,07_Sebring International Raceway,Sebring International Raceway,sebring-international-raceway,2023-03-18,202303181010_Race,13,GTP,31,Whelen Engineering Racing Cadillac,Cadillac V-Series R,Alexander Sims,1:49.077,37,99,0.766,0.019,123.435,06_Fastest Lap By Driver_Race_Official.PDF,1
2023,07_Sebring International Raceway,Sebring International Raceway,sebring-international-raceway,2023-03-18,202303181010_Race,14,GTP,60,Meyer Shank Racing w/ Curb Agajanian,Acura ARX-06,Helio Castroneves,1:49.172,81,84,0.861,0.095,123.328,06_Fastest Lap By Driver_Race_Official.PDF,1
2023,07_Sebring International Raceway,Sebring International Raceway,sebring-international-raceway,2023-03-18,202303181010_Race,15,GTP,60,Meyer Shank Racing w/ Curb Agajanian,Acura ARX-06,Colin Braun,1:49.172,86,110,0.861,0.000,123.328,06_Fastest Lap By Driver_Race_Official.PDF,1
2023,07_Sebring International Raceway,Sebring International Raceway,sebring-international-raceway,2023-03-18,202303181010_Race,16,GTP,6,Porsche Penske Motorsports,Porsche 963,Dane Cameron,1:49.347,83,86,1.036,0.175,123.130,06_Fastest Lap By Driver_Race_Official.PDF,1
2023,07_Sebring International Raceway,Sebring International Raceway,sebring-international-raceway,2023-03-18,202303181010_Race,17,GTP,25,BMW M Team RLL,BMW M Hybrid V8,Connor De Phillippi,1:49.421,102,107,1.110,0.074,123.047,06_Fastest Lap By Driver_Race_Official.PDF,1
2023,07_Sebring International Raceway,Sebring International Raceway,sebring-international-raceway,2023-03-18,202303181010_Race,18,GTP,01,Cadillac Racing,Cadillac V-Series R,Scott Dixon,1:49.634,9,58,1.323,0.213,122.808,06_Fastest Lap By Driver_Race_Official.PDF,1
2023,07_Sebring International Raceway,Sebring International Raceway,sebring-international-raceway,2023-03-18,202303181010_Race,19,GTP,24,BMW M Team RLL,BMW M Hybrid V8,Augusto Farfus,1:49.805,19,63,1.494,0.171,122.617,06_Fastest Lap By Driver_Race_Official.PDF,1
2023,07_Sebring International Raceway,Sebring International Raceway,sebring-international-raceway,2023-03-18,202303181010_Race,20,GTP,7,Porsche Penske Motorsports,Porsche 963,Michael Christensen,1:49.805,36,51,1.494,0.000,122.617,06_Fastest Lap By Driver_Race_Official.PDF,1
2023,07_Sebring International Raceway,Sebring International Raceway,sebring-international-raceway,2023-03-18,202303181010_Race,21,GTP,25,BMW M Team RLL,BMW M Hybrid V8,Nick Yelloly,1:49.913,81,89,1.602,0.108,122.496,06_Fastest Lap By Driver_Race_Official.PDF,1
2023,07_Sebring International Raceway,Sebring International Raceway,sebring-international-raceway,2023-03-18,202303181010_Race,22,GTP,6,Porsche Penske Motorsports,Porsche 963,Nick Tandy,1:49.990,65,96,1.679,0.077,122.410,06_Fastest Lap By Driver_Race_Official.PDF,1
2023,07_Sebring International Raceway,Sebring International Raceway,sebring-international-raceway,2023-03-18,202303181010_Race,23,GTP,24,BMW M Team RLL,BMW M Hybrid V8,Philipp Eng,1:50.318,10,48,2.007,0.328,122.046,06_Fastest Lap By Driver_Race_Official.PDF,1
