year,event_code,event_name,track_slug,race_date,session_directory,car_number,car_metadata,stop_number,in_time,in_driver,out_time,out_driver,pit_time,cumulative_pit_time,source_report,source_page,source_column
2023,07_Sebring International Raceway,Sebring International Raceway,sebring-international-raceway,2023-03-18,202303181010_Race,01,Cadillac Racing | Cadillac V-Series R GTP,1,11:09:24.774,S. Bourdais,11:10:40.158,S. Bourdais,1:15.384,1:15.384,20_Pit Stops Time Cards_Race.PDF,1,1
2023,07_Sebring International Raceway,Sebring International Raceway,sebring-international-raceway,2023-03-18,202303181010_Race,01,Cadillac Racing | Cadillac V-Series R GTP,2,12:21:01.742,S. Bourdais,12:22:14.905,S. Dixon,1:13.163,2:28.547,20_Pit Stops Time Cards_Race.PDF,1,1
2023,07_Sebring International Raceway,Sebring International Raceway,sebring-international-raceway,2023-03-18,202303181010_Race,01,Cadillac Racing | Cadillac V-Series R GTP,3,13:20:37.915,S. Dixon,13:21:53.320,S. Dixon,1:15.405,3:43.952,20_Pit Stops Time Cards_Race.PDF,1,1
2023,07_Sebring International Raceway,Sebring International Raceway,sebring-international-raceway,2023-03-18,202303181010_Race,01,Cadillac Racing | Cadillac V-Series R GTP,4,14:17:46.729,S. Dixon,14:19:02.700,R. van der Zande,1:15.971,4:59.923,20_Pit Stops Time Cards_Race.PDF,1,1
2023,07_Sebring International Raceway,Sebring International Raceway,sebring-international-raceway,2023-03-18,202303181010_Race,01,Cadillac Racing | Cadillac V-Series R GTP,5,15:05:06.829,R. van der Zande,15:06:13.464,R. van der Zande,1:06.635,6:06.558,20_Pit Stops Time Cards_Race.PDF,1,1
2023,07_Sebring International Raceway,Sebring International Raceway,sebring-international-raceway,2023-03-18,202303181010_Race,01,Cadillac Racing | Cadillac V-Series R GTP,6,16:14:46.300,R. van der Zande,16:16:00.896,R. van der Zande,1:14.596,7:21.154,20_Pit Stops Time Cards_Race.PDF,1,1
2023,07_Sebring International Raceway,Sebring International Raceway,sebring-international-raceway,2023-03-18,202303181010_Race,01,Cadillac Racing | Cadillac V-Series R GTP,7,16:29:47.355,R. van der Zande,16:30:40.611,R. van der Zande,53.256,8:14.410,20_Pit Stops Time Cards_Race.PDF,1,1
2023,07_Sebring International Raceway,Sebring International Raceway,sebring-international-raceway,2023-03-18,202303181010_Race,01,Cadillac Racing | Cadillac V-Series R GTP,8,17:16:47.672,R. van der Zande,17:18:06.176,S. Bourdais,1:18.504,9:32.914,20_Pit Stops Time Cards_Race.PDF,1,1
2023,07_Sebring International Raceway,Sebring International Raceway,sebring-international-raceway,2023-03-18,202303181010_Race,01,Cadillac Racing | Cadillac V-Series R GTP,9,17:24:22.643,S. Bourdais,17:25:19.896,S. Bourdais,57.253,10:30.167,20_Pit Stops Time Cards_Race.PDF,1,1
2023,07_Sebring International Raceway,Sebring International Raceway,sebring-international-raceway,2023-03-18,202303181010_Race,01,Cadillac Racing | Cadillac V-Series R GTP,10,18:12:26.032,S. Bourdais,18:13:30.691,S. Bourdais,1:04.659,11:34.826,20_Pit Stops Time Cards_Race.PDF,1,1
2023,07_Sebring International Raceway,Sebring International Raceway,sebring-international-raceway,2023-03-18,202303181010_Race,1,10 S. Bourdais S. Bourdais 1:04.659 11:34.826 | Paul Miller Racing | BMW M4 GT3 GTD,1,11:13:06.973,M. Snow,11:14:23.469,B. Sellers,1:16.496,1:16.496,20_Pit Stops Time Cards_Race.PDF,1,1
2023,07_Sebring International Raceway,Sebring International Raceway,sebring-international-raceway,2023-03-18,202303181010_Race,1,10 S. Bourdais S. Bourdais 1:04.659 11:34.826 | Paul Miller Racing | BMW M4 GT3 GTD,2,11:27:43.210,B. Sellers,11:28:23.076,B. Sellers,39.866,1:56.362,20_Pit Stops Time Cards_Race.PDF,1,1
2023,07_Sebring International Raceway,Sebring International Raceway,sebring-international-raceway,2023-03-18,202303181010_Race,1,10 S. Bourdais S. Bourdais 1:04.659 11:34.826 | Paul Miller Racing | BMW M4 GT3 GTD,3,12:24:57.285,B. Sellers,12:26:02.440,C. Lewis,1:05.155,3:01.517,20_Pit Stops Time Cards_Race.PDF,1,1
