year,event_code,event_name,track_slug,race_date,session_directory,position,class,car_number,team,vehicle,driver,fastest_lap_time,driver_lap_number,driver_total_laps,gap_to_fastest,interval,speed_mph,source_report,source_page
2019,08_Belle Isle Street Course,Belle Isle Street Course,belle-isle-street-course,2019-06-01,201906011240_Race,1,DPi,31,Whelen Engineering Racing,Cadillac DPi,Felipe Nasr,1:20.923,37,38,,,104.543,06_Fastest Lap By Driver_Race.PDF,1
2019,08_Belle Isle Street Course,Belle Isle Street Course,belle-isle-street-course,2019-06-01,201906011240_Race,2,DPi,6,Acura Team Penske,Acura DPi,Dane Cameron,1:20.949,30,38,0.026,0.026,104.510,06_Fastest Lap By Driver_Race.PDF,1
2019,08_Belle Isle Street Course,Belle Isle Street Course,belle-isle-street-course,2019-06-01,201906011240_Race,3,DPi,7,Acura Team Penske,Acura DPi,Ricky Taylor,1:21.330,31,38,0.407,0.381,104.020,06_Fastest Lap By Driver_Race.PDF,1
2019,08_Belle Isle Street Course,Belle Isle Street Course,belle-isle-street-course,2019-06-01,201906011240_Race,4,DPi,5,Mustang Sampling Racing,Cadillac DPi,Filipe Albuquerque,1:21.420,38,38,0.497,0.090,103.905,06_Fastest Lap By Driver_Race.PDF,1
2019,08_Belle Isle Street Course,Belle Isle Street Course,belle-isle-street-course,2019-06-01,201906011240_Race,5,DPi,85,JDC-Miller MotorSports,Cadillac DPi,Tristan Vautier,1:21.440,36,38,0.517,0.020,103.880,06_Fastest Lap By Driver_Race.PDF,1
2019,08_Belle Isle Street Course,Belle Isle Street Course,belle-isle-street-course,2019-06-01,201906011240_Race,6,DPi,77,Mazda Team Joest,Mazda DPi,Tristan Nunez,1:21.459,31,34,0.536,0.019,103.855,06_Fastest Lap By Driver_Race.PDF,1
2019,08_Belle Isle Street Course,Belle Isle Street Course,belle-isle-street-course,2019-06-01,201906011240_Race,7,DPi,84,JDC-Miller MotorSports,Cadillac DPi,Stephen Simpson,1:21.597,31,38,0.674,0.138,103.680,06_Fastest Lap By Driver_Race.PDF,1
2019,08_Belle Isle Street Course,Belle Isle Street Course,belle-isle-street-course,2019-06-01,201906011240_Race,8,DPi,77,Mazda Team Joest,Mazda DPi,Oliver Jarvis,1:21.672,16,23,0.749,0.075,103.585,06_Fastest Lap By Driver_Race.PDF,1
2019,08_Belle Isle Street Course,Belle Isle Street Course,belle-isle-street-course,2019-06-01,201906011240_Race,9,DPi,55,Mazda Team Joest,Mazda DPi,Harry Tincknell,1:21.686,12,19,0.763,0.014,103.567,06_Fastest Lap By Driver_Race.PDF,1
2019,08_Belle Isle Street Course,Belle Isle Street Course,belle-isle-street-course,2019-06-01,201906011240_Race,10,DPi,10,Konica Minolta Cadillac DPi-V.R.,Cadillac DPi,Jordan Taylor,1:21.718,13,37,0.795,0.032,103.526,06_Fastest Lap By Driver_Race.PDF,1
2019,08_Belle Isle Street Course,Belle Isle Street Course,belle-isle-street-course,2019-06-01,201906011240_Race,11,DPi,31,Whelen Engineering Racing,Cadillac DPi,Pipo Derani,1:22.057,14,20,1.134,0.339,103.099,06_Fastest Lap By Driver_Race.PDF,1
2019,08_Belle Isle Street Course,Belle Isle Street Course,belle-isle-street-course,2019-06-01,201906011240_Race,12,DPi,55,Mazda Team Joest,Mazda DPi,Jonathan Bomarito,1:22.182,14,20,1.259,0.125,102.942,06_Fastest Lap By Driver_Race.PDF,1
2019,08_Belle Isle Street Course,Belle Isle Street Course,belle-isle-street-course,2019-06-01,201906011240_Race,13,DPi,50,Juncos Racing,Cadillac DPi,Will Owen,1:22.199,12,38,1.276,0.017,102.920,06_Fastest Lap By Driver_Race.PDF,1
2019,08_Belle Isle Street Course,Belle Isle Street Course,belle-isle-street-course,2019-06-01,201906011240_Race,14,DPi,54,CORE autosport,Nissan DPi,Colin Braun,1:22.254,11,38,1.331,0.055,102.852,06_Fastest Lap By Driver_Race.PDF,1
2019,08_Belle Isle Street Course,Belle Isle Street Course,belle-isle-street-course,2019-06-01,201906011240_Race,15,DPi,6,Acura Team Penske,Acura DPi,Juan Pablo Montoya,1:22.527,14,20,1.604,0.273,102.511,06_Fastest Lap By Driver_Race.PDF,1
2019,08_Belle Isle Street Course,Belle Isle Street Course,belle-isle-street-course,2019-06-01,201906011240_Race,16,DPi,50,Juncos Racing,Cadillac DPi,Victor Franzoni,1:22.580,15,20,1.657,0.053,102.446,06_Fastest Lap By Driver_Race.PDF,1
2019,08_Belle Isle Street Course,Belle Isle Street Course,belle-isle-street-course,2019-06-01,201906011240_Race,17,DPi,84,JDC-Miller MotorSports,Cadillac DPi,Simon Trummer,1:22.708,15,20,1.785,0.128,102.287,06_Fastest Lap By Driver_Race.PDF,1
2019,08_Belle Isle Street Course,Belle Isle Street Course,belle-isle-street-course,2019-06-01,201906011240_Race,18,DPi,5,Mustang Sampling Racing,Cadillac DPi,Joao Barbosa,1:22.722,15,20,1.799,0.014,102.270,06_Fastest Lap By Driver_Race.PDF,1
2019,08_Belle Isle Street Course,Belle Isle Street Course,belle-isle-street-course,2019-06-01,201906011240_Race,19,DPi,10,Konica Minolta Cadillac DPi-V.R.,Cadillac DPi,Renger Van Der Zande,1:22.758,15,20,1.835,0.036,102.225,06_Fastest Lap By Driver_Race.PDF,1
2019,08_Belle Isle Street Course,Belle Isle Street Course,belle-isle-street-course,2019-06-01,201906011240_Race,20,DPi,85,JDC-Miller MotorSports,Cadillac DPi,Misha Goikhberg,1:23.136,15,20,2.213,0.378,101.760,06_Fastest Lap By Driver_Race.PDF,1
2019,08_Belle Isle Street Course,Belle Isle Street Course,belle-isle-street-course,2019-06-01,201906011240_Race,21,DPi,7,Acura Team Penske,Acura DPi,Helio Castroneves,1:23.226,13,20,2.303,0.090,101.650,06_Fastest Lap By Driver_Race.PDF,1
2019,08_Belle Isle Street Course,Belle Isle Street Course,belle-isle-street-course,2019-06-01,201906011240_Race,22,DPi,54,CORE autosport,Nissan DPi,Jonathan Bennett,1:26.921,17,20,5.998,3.695,97.329,06_Fastest Lap By Driver_Race.PDF,1
2019,08_Belle Isle Street Course,Belle Isle Street Course,belle-isle-street-course,2019-06-01,201906011240_Race,23,GTD,14,AIM Vasser Sullivan,Lexus RC F GT3,Jack Hawksworth,1:30.102,11,36,9.179,3.181,93.893,06_Fastest Lap By Driver_Race.PDF,1
2019,08_Belle Isle Street Course,Belle Isle Street Course,belle-isle-street-course,2019-06-01,201906011240_Race,24,GTD,48,Paul Miller Racing,Lamborghini Huracan GT3,Bryan Sellers,1:30.191,35,36,9.268,0.089,93.800,06_Fastest Lap By Driver_Race.PDF,1
