year,event_code,event_name,track_slug,race_date,session_directory,car_number,lap_number,driver_number,driver_name,lap_time,sector_1,sector_2,sector_3,speed_mph,elapsed_time,elapsed_delta_ms,elapsed_lap_time_difference_ms,pit_lane_crossing,source_page
2019,08_Belle Isle Street Course,Belle Isle Street Course,belle-isle-street-course,2019-06-01,201906011240_Race,5,1,1,Joao Barbosa,1:58.154,31.244,43.608,43.302,71.581,1:58.154,,,0,1
2019,08_Belle Isle Street Course,Belle Isle Street Course,belle-isle-street-course,2019-06-01,201906011240_Race,5,2,1,Joao Barbosa,2:31.154,53.031,53.087,45.036,55.985,4:29.308,151154,0,0,1
2019,08_Belle Isle Street Course,Belle Isle Street Course,belle-isle-street-course,2019-06-01,201906011240_Race,5,3,1,Joao Barbosa,2:27.551,52.480,53.174,41.897,57.352,6:56.859,147551,0,0,1
2019,08_Belle Isle Street Course,Belle Isle Street Course,belle-isle-street-course,2019-06-01,201906011240_Race,5,4,1,Joao Barbosa,2:29.465,53.675,52.877,42.913,56.606,9:26.324,149465,0,0,1
2019,08_Belle Isle Street Course,Belle Isle Street Course,belle-isle-street-course,2019-06-01,201906011240_Race,5,5,1,Joao Barbosa,2:41.073,1:02.328,1:02.637,36.108,52.505,12:07.397,161073,0,0,1
2019,08_Belle Isle Street Course,Belle Isle Street Course,belle-isle-street-course,2019-06-01,201906011240_Race,5,6,1,Joao Barbosa,1:29.498,30.073,33.479,25.946,94.510,13:36.895,89498,0,0,1
2019,08_Belle Isle Street Course,Belle Isle Street Course,belle-isle-street-course,2019-06-01,201906011240_Race,5,7,1,Joao Barbosa,1:26.881,28.363,32.680,25.838,97.368,15:03.776,86881,0,0,1
2019,08_Belle Isle Street Course,Belle Isle Street Course,belle-isle-street-course,2019-06-01,201906011240_Race,5,8,1,Joao Barbosa,1:25.831,27.968,32.252,25.611,98.549,16:29.607,85831,0,0,1
2019,08_Belle Isle Street Course,Belle Isle Street Course,belle-isle-street-course,2019-06-01,201906011240_Race,5,9,1,Joao Barbosa,1:25.169,27.954,32.023,25.192,99.357,17:54.776,85169,0,0,1
2019,08_Belle Isle Street Course,Belle Isle Street Course,belle-isle-street-course,2019-06-01,201906011240_Race,5,10,1,Joao Barbosa,1:24.370,27.583,31.821,24.966,100.289,19:19.146,84370,0,0,1
2019,08_Belle Isle Street Course,Belle Isle Street Course,belle-isle-street-course,2019-06-01,201906011240_Race,5,11,1,Joao Barbosa,1:23.627,27.495,31.365,24.767,101.159,20:42.773,83627,0,0,1
2019,08_Belle Isle Street Course,Belle Isle Street Course,belle-isle-street-course,2019-06-01,201906011240_Race,5,12,1,Joao Barbosa,1:26.002,27.275,31.580,27.147,98.363,22:08.775,86002,0,0,1
2019,08_Belle Isle Street Course,Belle Isle Street Course,belle-isle-street-course,2019-06-01,201906011240_Race,5,13,1,Joao Barbosa,1:23.422,27.163,31.351,24.908,101.407,23:32.197,83422,0,0,1
2019,08_Belle Isle Street Course,Belle Isle Street Course,belle-isle-street-course,2019-06-01,201906011240_Race,5,14,1,Joao Barbosa,1:23.579,27.410,31.450,24.719,101.221,24:55.776,83579,0,0,1
2019,08_Belle Isle Street Course,Belle Isle Street Course,belle-isle-street-course,2019-06-01,201906011240_Race,5,15,1,Joao Barbosa,1:22.722,26.991,31.114,24.617,102.277,26:18.498,82722,0,0,1
2019,08_Belle Isle Street Course,Belle Isle Street Course,belle-isle-street-course,2019-06-01,201906011240_Race,5,16,1,Joao Barbosa,1:25.401,28.028,31.677,25.696,99.046,27:43.899,85401,0,0,1
2019,08_Belle Isle Street Course,Belle Isle Street Course,belle-isle-street-course,2019-06-01,201906011240_Race,5,17,1,Joao Barbosa,1:23.293,27.356,31.232,24.705,101.594,29:07.192,83293,0,0,1
2019,08_Belle Isle Street Course,Belle Isle Street Course,belle-isle-street-course,2019-06-01,201906011240_Race,5,18,1,Joao Barbosa,1:26.419,27.444,32.338,26.637,97.865,30:33.611,86419,0,0,1
2019,08_Belle Isle Street Course,Belle Isle Street Course,belle-isle-street-course,2019-06-01,201906011240_Race,5,19,1,Joao Barbosa,2:03.102,35.404,47.707,39.991,68.723,32:36.713,123102,0,0,1
2019,08_Belle Isle Street Course,Belle Isle Street Course,belle-isle-street-course,2019-06-01,201906011240_Race,5,20,1,Joao Barbosa,2:37.030,49.823,59.339,47.868,53.872,35:13.743,157030,0,1,1
2019,08_Belle Isle Street Course,Belle Isle Street Course,belle-isle-street-course,2019-06-01,201906011240_Race,5,21,2,Filipe Albuquerque,2:52.189,1:27.128,50.657,34.404,49.150,38:05.932,172189,0,0,1
2019,08_Belle Isle Street Course,Belle Isle Street Course,belle-isle-street-course,2019-06-01,201906011240_Race,5,22,2,Filipe Albuquerque,2:00.010,40.944,49.099,29.967,70.463,40:05.942,120010,0,0,1
2019,08_Belle Isle Street Course,Belle Isle Street Course,belle-isle-street-course,2019-06-01,201906011240_Race,5,23,2,Filipe Albuquerque,2:03.072,32.302,51.431,39.339,68.723,42:09.014,123072,0,0,1
2019,08_Belle Isle Street Course,Belle Isle Street Course,belle-isle-street-course,2019-06-01,201906011240_Race,5,24,2,Filipe Albuquerque,2:27.488,44.906,52.821,49.761,57.352,44:36.502,147488,0,0,1
2019,08_Belle Isle Street Course,Belle Isle Street Course,belle-isle-street-course,2019-06-01,201906011240_Race,5,25,2,Filipe Albuquerque,2:21.301,51.309,56.162,33.830,59.900,46:57.803,141301,0,0,1
2019,08_Belle Isle Street Course,Belle Isle Street Course,belle-isle-street-course,2019-06-01,201906011240_Race,5,26,2,Filipe Albuquerque,1:27.844,29.429,33.293,25.122,96.312,48:25.647,87844,0,0,1
2019,08_Belle Isle Street Course,Belle Isle Street Course,belle-isle-street-course,2019-06-01,201906011240_Race,5,27,2,Filipe Albuquerque,1:24.374,27.616,31.612,25.146,100.289,49:50.021,84374,0,0,1
2019,08_Belle Isle Street Course,Belle Isle Street Course,belle-isle-street-course,2019-06-01,201906011240_Race,5,28,2,Filipe Albuquerque,1:23.360,27.384,31.359,24.617,101.469,51:13.381,83360,0,0,1
