year,event_code,event_name,track_slug,race_date,session_directory,car_number,car_metadata,stop_number,in_time,in_driver,out_time,out_driver,pit_time,cumulative_pit_time,source_report,source_page,source_column
2017,08_Circuit of the Americas,Circuit of the Americas,circuit-of-the-americas,2017-05-06,201705061335_Race,2,Tequila Patron ESM | Nissan DPi P,1,14:23:16.603,S. Sharp,14:24:21.849,S. Sharp,1:05.246,1:05.246,20_PitStops_Race.PDF,1,1
2017,08_Circuit of the Americas,Circuit of the Americas,circuit-of-the-americas,2017-05-06,201705061335_Race,2,Tequila Patron ESM | Nissan DPi P,2,15:07:23.353,S. Sharp,15:08:35.958,R. Dalziel,1:12.605,2:17.851,20_PitStops_Race.PDF,1,1
2017,08_Circuit of the Americas,Circuit of the Americas,circuit-of-the-americas,2017-05-06,201705061335_Race,2,Tequila Patron ESM | Nissan DPi P,3,15:34:21.241,R. Dalziel,15:35:17.851,R. Dalziel,56.610,3:14.461,20_PitStops_Race.PDF,1,1
2017,08_Circuit of the Americas,Circuit of the Americas,circuit-of-the-americas,2017-05-06,201705061335_Race,3,3 R. Dalziel R. Dalziel 56.610 3:14.461 | Corvette Racing | Chevrolet Corvette C7.R GTLM,1,14:27:07.793,J. Magnussen,14:28:12.027,A. Garcia,1:04.234,1:04.234,20_PitStops_Race.PDF,1,1
2017,08_Circuit of the Americas,Circuit of the Americas,circuit-of-the-americas,2017-05-06,201705061335_Race,3,3 R. Dalziel R. Dalziel 56.610 3:14.461 | Corvette Racing | Chevrolet Corvette C7.R GTLM,2,15:19:16.905,A. Garcia,15:20:12.942,A. Garcia,56.037,2:00.271,20_PitStops_Race.PDF,1,1
2017,08_Circuit of the Americas,Circuit of the Americas,circuit-of-the-americas,2017-05-06,201705061335_Race,4,2 A. Garcia A. Garcia 56.037 2:00.271 | Corvette Racing | Chevrolet Corvette C7.R GTLM,1,13:39:43.181,T. Milner,14:07:47.895,T. Milner,28:04.714,28:04.714,20_PitStops_Race.PDF,1,1
2017,08_Circuit of the Americas,Circuit of the Americas,circuit-of-the-americas,2017-05-06,201705061335_Race,4,2 A. Garcia A. Garcia 56.037 2:00.271 | Corvette Racing | Chevrolet Corvette C7.R GTLM,2,14:16:17.266,T. Milner,14:31:38.186,T. Milner,15:20.920,43:25.634,20_PitStops_Race.PDF,1,1
2017,08_Circuit of the Americas,Circuit of the Americas,circuit-of-the-americas,2017-05-06,201705061335_Race,4,2 A. Garcia A. Garcia 56.037 2:00.271 | Corvette Racing | Chevrolet Corvette C7.R GTLM,3,14:58:25.662,T. Milner,15:21:05.976,O. Gavin,22:40.314,1:06:05.948,20_PitStops_Race.PDF,1,1
2017,08_Circuit of the Americas,Circuit of the Americas,circuit-of-the-americas,2017-05-06,201705061335_Race,4,2 A. Garcia A. Garcia 56.037 2:00.271 | Corvette Racing | Chevrolet Corvette C7.R GTLM,4,15:40:26.042,O. Gavin,15:41:15.939,O. Gavin,49.897,1:06:55.845,20_PitStops_Race.PDF,1,1
2017,08_Circuit of the Americas,Circuit of the Americas,circuit-of-the-americas,2017-05-06,201705061335_Race,4,2 A. Garcia A. Garcia 56.037 2:00.271 | Corvette Racing | Chevrolet Corvette C7.R GTLM,5,15:58:20.845,O. Gavin,15:59:15.788,O. Gavin,54.943,1:07:50.788,20_PitStops_Race.PDF,1,1
2017,08_Circuit of the Americas,Circuit of the Americas,circuit-of-the-americas,2017-05-06,201705061335_Race,5,5 O. Gavin O. Gavin 54.943 | Mustang Sampling Racing | Cadillac DPi P,1,14:22:56.657,C. Fittipaldi,14:24:02.715,J. Barbosa,1:06.058,1:06.058,20_PitStops_Race.PDF,1,1
2017,08_Circuit of the Americas,Circuit of the Americas,circuit-of-the-americas,2017-05-06,201705061335_Race,5,5 O. Gavin O. Gavin 54.943 | Mustang Sampling Racing | Cadillac DPi P,2,15:23:18.379,J. Barbosa,15:24:56.437,J. Barbosa,1:38.058,2:44.116,20_PitStops_Race.PDF,1,1
2017,08_Circuit of the Americas,Circuit of the Americas,circuit-of-the-americas,2017-05-06,201705061335_Race,5,5 O. Gavin O. Gavin 54.943 | Mustang Sampling Racing | Cadillac DPi P,3,15:36:45.529,J. Barbosa,15:37:26.333,J. Barbosa,40.804,3:24.920,20_PitStops_Race.PDF,1,1
2017,08_Circuit of the Americas,Circuit of the Americas,circuit-of-the-americas,2017-05-06,201705061335_Race,10,3 J. Barbosa J. Barbosa 40.804 3:24.920 | Konica Minolta Cadillac DPi-V.R | Cadillac DPi P,1,14:24:32.054,R. Taylor,14:25:34.844,R. Taylor,1:02.790,1:02.790,20_PitStops_Race.PDF,1,1
2017,08_Circuit of the Americas,Circuit of the Americas,circuit-of-the-americas,2017-05-06,201705061335_Race,10,3 J. Barbosa J. Barbosa 40.804 3:24.920 | Konica Minolta Cadillac DPi-V.R | Cadillac DPi P,2,15:23:08.752,R. Taylor,15:24:13.045,J. Taylor,1:04.293,2:07.083,20_PitStops_Race.PDF,1,1
2017,08_Circuit of the Americas,Circuit of the Americas,circuit-of-the-americas,2017-05-06,201705061335_Race,10,3 J. Barbosa J. Barbosa 40.804 3:24.920 | Konica Minolta Cadillac DPi-V.R | Cadillac DPi P,3,15:45:52.524,J. Taylor,15:46:35.143,J. Taylor,42.619,2:49.702,20_PitStops_Race.PDF,1,1
2017,08_Circuit of the Americas,Circuit of the Americas,circuit-of-the-americas,2017-05-06,201705061335_Race,14,3 J. Taylor J. Taylor 42.619 2:49.702 | 3GT Racing | Lexus RCF GT3 GTD,1,14:26:47.325,S. Pruett,14:27:59.038,S. Karam,1:11.713,1:11.713,20_PitStops_Race.PDF,1,1
2017,08_Circuit of the Americas,Circuit of the Americas,circuit-of-the-americas,2017-05-06,201705061335_Race,14,3 J. Taylor J. Taylor 42.619 2:49.702 | 3GT Racing | Lexus RCF GT3 GTD,2,15:18:20.232,S. Karam,15:19:23.494,S. Karam,1:03.262,2:14.975,20_PitStops_Race.PDF,1,1
2017,08_Circuit of the Americas,Circuit of the Americas,circuit-of-the-americas,2017-05-06,201705061335_Race,15,2 S. Karam S. Karam 1:03.262 2:14.975 | 3GT Racing | Lexus RCF GT3 GTD,1,14:24:40.229,R. Alon,14:26:03.462,J. Hawksworth,1:23.233,1:23.233,20_PitStops_Race.PDF,1,1
2017,08_Circuit of the Americas,Circuit of the Americas,circuit-of-the-americas,2017-05-06,201705061335_Race,15,2 S. Karam S. Karam 1:03.262 2:14.975 | 3GT Racing | Lexus RCF GT3 GTD,2,15:00:46.959,J. Hawksworth,15:01:18.908,J. Hawksworth,31.949,1:55.182,20_PitStops_Race.PDF,1,1
2017,08_Circuit of the Americas,Circuit of the Americas,circuit-of-the-americas,2017-05-06,201705061335_Race,15,2 S. Karam S. Karam 1:03.262 2:14.975 | 3GT Racing | Lexus RCF GT3 GTD,3,15:12:04.372,J. Hawksworth,15:13:05.720,J. Hawksworth,1:01.348,2:56.530,20_PitStops_Race.PDF,1,1
