year,event_code,event_name,track_slug,race_date,session_directory,car_number,class,team,vehicle,driver_1,driver_2,driver_3,driver_4,driver_5,metadata_text
2026,15_Canadian Tire Motorsport Park,Canadian Tire Motorsport Park,canadian-tire-motorsport-park,2026-07-12,202607121405_Race,14,GTD PRO,Vasser Sullivan Racing,Lexus RC F GT3,Jack Hawksworth,Ben Barnicoat,,,,Vasser Sullivan Racing Lexus RC F GT3 | GTDPRO | 1.Jack Hawksworth | 2.Ben Barnicoat
2026,15_Canadian Tire Motorsport Park,Canadian Tire Motorsport Park,canadian-tire-motorsport-park,2026-07-12,202607121405_Race,16,GTD,Myers Riley Motorsports,Ford Mustang GT3,Sheena Monk,Felipe Fraga,,,,Myers Riley Motorsports Ford Mustang GT3 | GTD | 1.Sheena Monk | 2.Felipe Fraga
2026,15_Canadian Tire Motorsport Park,Canadian Tire Motorsport Park,canadian-tire-motorsport-park,2026-07-12,202607121405_Race,22,LMP2,United Autosports USA,ORECA 07,Daniel Goldburg,Ben Hanley,,,,United Autosports USA ORECA LMP2 07 | LMP2 | 1.Daniel Goldburg | 2.Ben Hanley
2026,15_Canadian Tire Motorsport Park,Canadian Tire Motorsport Park,canadian-tire-motorsport-park,2026-07-12,202607121405_Race,27,GTD,Heart of Racing Team Aston Martin,Vantage GT3 Evo,Dudu Barrichello,Roman De Angelis,,,,Heart of Racing Team Aston Martin Vantage GT3 Evo | GTD | 1.Dudu Barrichello | 2.Roman De Angelis
2026,15_Canadian Tire Motorsport Park,Canadian Tire Motorsport Park,canadian-tire-motorsport-park,2026-07-12,202607121405_Race,34,GTD,Conquest Racing,Ferrari 296 GT3 EVO,Albert Costa,Lorenzo Patrese,,,,Conquest Racing Ferrari 296 GT3 EVO | GTD | 1.Albert Costa | 2.Lorenzo Patrese
2026,15_Canadian Tire Motorsport Park,Canadian Tire Motorsport Park,canadian-tire-motorsport-park,2026-07-12,202607121405_Race,36,GTD,DXDT Racing Chevrolet,Corvette Z06 GT3.R,Mason Filippi,Robert Wickens,,,,DXDT Racing Chevrolet Corvette Z06 GT3.R | GTD | 1.Mason Filippi | 2.Robert Wickens
2026,15_Canadian Tire Motorsport Park,Canadian Tire Motorsport Park,canadian-tire-motorsport-park,2026-07-12,202607121405_Race,43,LMP2,Inter Europol Competition,ORECA 07,Tom Dillmann,Jeremy Clarke,,,,Inter Europol Competition ORECA LMP2 07 | LMP2 | 1.Tom Dillmann | 2.Jeremy Clarke
2026,15_Canadian Tire Motorsport Park,Canadian Tire Motorsport Park,canadian-tire-motorsport-park,2026-07-12,202607121405_Race,45,GTD,Wayne Taylor Racing Lamborghini,Huracan GT3 EVO2,Danny Formal,Trent Hindman,,,,Wayne Taylor Racing Lamborghini Huracan GT3 EVO2 | GTD | 1.Danny Formal | 2.Trent Hindman
2026,15_Canadian Tire Motorsport Park,Canadian Tire Motorsport Park,canadian-tire-motorsport-park,2026-07-12,202607121405_Race,52,LMP2,Bryan Herta Autosport with PR1/Mathiasen,ORECA 07,Misha Goikhberg,Ricky Taylor,,,,Bryan Herta Autosport with ORECA LMP2 07 | PR1/Mathiasen LMP2 | 1.Misha Goikhberg | 2.Ricky Taylor
2026,15_Canadian Tire Motorsport Park,Canadian Tire Motorsport Park,canadian-tire-motorsport-park,2026-07-12,202607121405_Race,57,GTD,WINWARD RACING,Mercedes-AMG GT3,Russell Ward,Philip Ellis,,,,WINWARD RACING Mercedes-AMG GT3 | GTD | 1.Russell Ward | 2.Philip Ellis
2026,15_Canadian Tire Motorsport Park,Canadian Tire Motorsport Park,canadian-tire-motorsport-park,2026-07-12,202607121405_Race,59,GTD PRO,RLL Team McLaren,McLaren 720S GT3 EVO,Max Esterson,Nikita Johnson,,,,RLL Team McLaren McLaren 720S GT3 EVO | GTDPRO | 1.Max Esterson | 2.Nikita Johnson
2026,15_Canadian Tire Motorsport Park,Canadian Tire Motorsport Park,canadian-tire-motorsport-park,2026-07-12,202607121405_Race,64,GTD PRO,Ford Racing,Ford Mustang GT3,Ben Barker,Dennis Olsen,,,,Ford Racing Ford Mustang GT3 | GTDPRO | 1.Ben Barker | 2.Dennis Olsen
2026,15_Canadian Tire Motorsport Park,Canadian Tire Motorsport Park,canadian-tire-motorsport-park,2026-07-12,202607121405_Race,65,GTD PRO,Ford Racing,Ford Mustang GT3,Christopher Mies,Frederic Vervisch,,,,Ford Racing Ford Mustang GT3 | GTDPRO | 1.Christopher Mies | 2.Frederic Vervisch
2026,15_Canadian Tire Motorsport Park,Canadian Tire Motorsport Park,canadian-tire-motorsport-park,2026-07-12,202607121405_Race,66,GTD,Gradient Racing,Ford Mustang GT3,Jake Walker,Corey Lewis,,,,Gradient Racing Ford Mustang GT3 | GTD | 1.Jake Walker | 2.Corey Lewis
2026,15_Canadian Tire Motorsport Park,Canadian Tire Motorsport Park,canadian-tire-motorsport-park,2026-07-12,202607121405_Race,68,GTD PRO,Car Blanche Aston,Martin Vantage GT3 Evo,Valentin Hasse Clot,Scott Andrews,,,,Car Blanche Aston Martin Vantage GT3 Evo | GTDPRO | 1.Valentin Hasse Clot | 2.Scott Andrews
2026,15_Canadian Tire Motorsport Park,Canadian Tire Motorsport Park,canadian-tire-motorsport-park,2026-07-12,202607121405_Race,70,GTD,Inception Racing,Ferrari 296 GT3 EVO,Brendan Iribe,Frederik Schandorff,,,,Inception Racing Ferrari 296 GT3 EVO | GTD | 1.Brendan Iribe | 2.Frederik Schandorff
2026,15_Canadian Tire Motorsport Park,Canadian Tire Motorsport Park,canadian-tire-motorsport-park,2026-07-12,202607121405_Race,73,LMP2,Pratt Miller Motorsports,ORECA 07,Pietro Fittipaldi,Chris Cumming,,,,Pratt Miller Motorsports ORECA LMP2 07 | LMP2 | 1.Pietro Fittipaldi | 2.Chris Cumming
2026,15_Canadian Tire Motorsport Park,Canadian Tire Motorsport Park,canadian-tire-motorsport-park,2026-07-12,202607121405_Race,77,GTD PRO,AO Racing Porsche,911 GT3 R (992),Nick Tandy,Harry King,,,,AO Racing Porsche 911 GT3 R (992) | GTDPRO | 1.Nick Tandy | 2.Harry King
2026,15_Canadian Tire Motorsport Park,Canadian Tire Motorsport Park,canadian-tire-motorsport-park,2026-07-12,202607121405_Race,81,GTD,DragonSpeed Chevrolet,Corvette Z06 GT3.R,Giacomo Altoè,Casper Stevenson,,,,DragonSpeed Chevrolet Corvette Z06 GT3.R | GTD | 1.Giacomo Altoè | 2.Casper Stevenson
2026,15_Canadian Tire Motorsport Park,Canadian Tire Motorsport Park,canadian-tire-motorsport-park,2026-07-12,202607121405_Race,96,GTD,Turner Motorsport,BMW M4 GT3 EVO,Patrick Gallagher,Robby Foley,,,,Turner Motorsport BMW M4 GT3 EVO | GTD | 1.Patrick Gallagher | 2.Robby Foley | Page 30 / 34
2026,15_Canadian Tire Motorsport Park,Canadian Tire Motorsport Park,canadian-tire-motorsport-park,2026-07-12,202607121405_Race,99,LMP2,AO Racing,ORECA 07,PJ Hyett,Dane Cameron,,,,AO Racing ORECA LMP2 07 | LMP2 | 1.PJ Hyett | 2.Dane Cameron
2026,15_Canadian Tire Motorsport Park,Canadian Tire Motorsport Park,canadian-tire-motorsport-park,2026-07-12,202607121405_Race,120,GTD,Wright Motorsports Porsche,911 GT3 R (992),Adam Adelson,Callum Ilott,,,,Wright Motorsports Porsche 911 GT3 R (992) | GTD | 1.Adam Adelson | 2.Callum Ilott
