year,event_code,event_name,track_slug,race_date,session_directory,position,class_position,car_number,class,category_marker,drivers,team,vehicle,laps,total_time,gap_to_leader,interval,status,best_lap_number,best_lap_time,best_lap_speed_mph,source_report,source_page
2018,06_Long Beach Street Circuit,Long Beach Street Circuit,long-beach-street-circuit,2018-04-14,201804141305_Race,1,1,5,P,,F. Albuquerque / J. Barbosa,Mustang Sampling Racing,Cadillac DPi,70,1:41:03.988,-,,,19,1:14.407,95.216,03_Results - Official.PDF,1
2018,06_Long Beach Street Circuit,Long Beach Street Circuit,long-beach-street-circuit,2018-04-14,201804141305_Race,2,2,2,P,,S. Sharp / R. Dalziel,Tequila Patron ESM,Nissan DPi,70,1:41:08.754,4.766,4.766,,13,1:14.630,94.932,03_Results - Official.PDF,1
2018,06_Long Beach Street Circuit,Long Beach Street Circuit,long-beach-street-circuit,2018-04-14,201804141305_Race,3,3,10,P,,R. Van Der Zande / J. Taylor,Konica Minolta Cadillac DPi-V.R,Cadillac DPi,70,1:41:09.237,5.249,0.483,,10,1:14.496,95.103,03_Results - Official.PDF,1
2018,06_Long Beach Street Circuit,Long Beach Street Circuit,long-beach-street-circuit,2018-04-14,201804141305_Race,4,4,77,P,,O. Jarvis / T. Nunez,Mazda Team Joest,Mazda DPi,70,1:41:10.736,6.748,1.499,,18,1:14.297,95.357,03_Results - Official.PDF,1
2018,06_Long Beach Street Circuit,Long Beach Street Circuit,long-beach-street-circuit,2018-04-14,201804141305_Race,5,5,6,P,,D. Cameron / J. Montoya,Acura Team Penske,Acura DPi,70,1:41:14.525,10.537,3.789,,15,1:14.021,95.713,03_Results - Official.PDF,1
2018,06_Long Beach Street Circuit,Long Beach Street Circuit,long-beach-street-circuit,2018-04-14,201804141305_Race,6,6,7,P,,H. Castroneves / R. Taylor,Acura Team Penske,Acura DPi,70,1:41:19.520,15.532,4.995,,15,1:14.170,95.521,03_Results - Official.PDF,1
2018,06_Long Beach Street Circuit,Long Beach Street Circuit,long-beach-street-circuit,2018-04-14,201804141305_Race,7,7,31,P,,F. Nasr / E. Curran,Whelen Engineering Racing,Cadillac DPi,70,1:41:20.328,16.340,0.808,,32,1:13.492,96.402,03_Results - Official.PDF,1
2018,06_Long Beach Street Circuit,Long Beach Street Circuit,long-beach-street-circuit,2018-04-14,201804141305_Race,8,8,99,P,,S. Simpson / M. Goikhberg,JDC-Miller Motorsports,ORECA LMP2,70,1:41:23.674,19.686,3.346,,14,1:14.857,94.644,03_Results - Official.PDF,1
2018,06_Long Beach Street Circuit,Long Beach Street Circuit,long-beach-street-circuit,2018-04-14,201804141305_Race,9,9,55,P,,J. Bomarito / H. Tincknell,Mazda Team Joest,Mazda DPi,70,1:41:23.974,19.986,0.300,,12,1:14.304,95.348,03_Results - Official.PDF,1
2018,06_Long Beach Street Circuit,Long Beach Street Circuit,long-beach-street-circuit,2018-04-14,201804141305_Race,10,10,54,P,,J. Bennett / C. Braun,CORE autosport,ORECA LMP2,70,1:42:13.429,1:09.441,49.455,,30,1:15.773,93.500,03_Results - Official.PDF,1
