year,event_code,event_name,track_slug,race_date,session_directory,position,class_position,car_number,class,category_marker,drivers,team,vehicle,laps,total_time,gap_to_leader,interval,status,best_lap_number,best_lap_time,best_lap_speed_mph,source_report,source_page
2024,19_Road Atlanta,Road Atlanta,road-atlanta,2024-10-12,202410121210_Race,1,1,01,GTP,,S. Dixon / S. Bourdais R. van der Zande,Cadillac Racing,Cadillac V-Series.R,443,10:00:36.290,-,,,236,1:12.321,126.436,03_Results_Race_Official.PDF,1
2024,19_Road Atlanta,Road Atlanta,road-atlanta,2024-10-12,202410121210_Race,2,2,6,GTP,,K. Estre / M. Jaminet / N. Tandy,Porsche Penske Motorsport,Porsche 963,443,10:00:39.238,2.948,2.948,,355,1:12.496,126.130,03_Results_Race_Official.PDF,1
2024,19_Road Atlanta,Road Atlanta,road-atlanta,2024-10-12,202410121210_Race,3,3,7,GTP,,M. Campbell / F. Nasr D. Cameron,Porsche Penske Motorsport,Porsche 963,443,10:00:50.122,13.832,10.884,,2,1:12.476,126.165,03_Results_Race_Official.PDF,1
2024,19_Road Atlanta,Road Atlanta,road-atlanta,2024-10-12,202410121210_Race,4,4,24,GTP,,A. Farfus / P. Eng / J. Krohn,BMW M Team RLL,BMW M Hybrid V8,442,10:00:45.294,1 Lap,1,,418,1:12.505,126.115,03_Results_Race_Official.PDF,1
2024,19_Road Atlanta,Road Atlanta,road-atlanta,2024-10-12,202410121210_Race,5,5,31,GTP,,T. Blomqvist / J. Aitken / P. Derani,Whelen Cadillac Racing,Cadillac V-Series.R,442,10:01:29.054,1 Lap,43.760,,418,1:12.420,126.263,03_Results_Race_Official.PDF,1
2024,19_Road Atlanta,Road Atlanta,road-atlanta,2024-10-12,202410121210_Race,6,6,5,GTP,,A. Picariello / B. Viscaal / G. Bruni,Proton Competition Mustang Sampling,Porsche 963,441,10:01:17.736,2 Laps,1,,71,1:12.610,125.932,03_Results_Race_Official.PDF,1
2024,19_Road Atlanta,Road Atlanta,road-atlanta,2024-10-12,202410121210_Race,7,7,40,GTP,,C. Herta / L. Deletraz / J. Taylor,Wayne Taylor Racing with Andretti,Acura ARX-06,440,10:00:59.739,3 Laps,1,,433,1:12.341,126.401,03_Results_Race_Official.PDF,1
2024,19_Road Atlanta,Road Atlanta,road-atlanta,2024-10-12,202410121210_Race,8,1,11,LMP2,,H. McElrea / M. Jensen / S. Thomas,TDS Racing,ORECA LMP2 07,435,10:01:12.942,8 Laps,5,,381,1:13.369,124.629,03_Results_Race_Official.PDF,1
2024,19_Road Atlanta,Road Atlanta,road-atlanta,2024-10-12,202410121210_Race,9,2,74,LMP2,,J. Burdon / F. Fraga / G. Robinson,Riley,ORECA LMP2 07,435,10:01:30.039,8 Laps,17.097,,425,1:13.598,124.242,03_Results_Race_Official.PDF,1
2024,19_Road Atlanta,Road Atlanta,road-atlanta,2024-10-12,202410121210_Race,10,3,18,LMP2,,C. Zilisch / R. Dalziel D. Merriman,Era Motorsport,ORECA LMP2 07,435,10:01:37.959,8 Laps,7.920,,201,1:13.631,124.186,03_Results_Race_Official.PDF,1
2024,19_Road Atlanta,Road Atlanta,road-atlanta,2024-10-12,202410121210_Race,11,4,52,LMP2,,T. Dillmann / J. Smiechowski N. Boulle,Inter Europol by PR1 Mathiasen Motorsports,ORECA LMP2 07,435,10:01:42.652,8 Laps,4.693,,356,1:13.709,124.055,03_Results_Race_Official.PDF,1
2024,19_Road Atlanta,Road Atlanta,road-atlanta,2024-10-12,202410121210_Race,12,5,8,LMP2,,S. Alvarez / J. Farano / F. Vesti,Tower Motorsports,ORECA LMP2 07,435,10:01:45.431,8 Laps,2.779,,428,1:13.707,124.058,03_Results_Race_Official.PDF,1
