year,event_code,event_name,track_slug,race_date,session_directory,car_number,class,team,vehicle,driver_1,driver_2,driver_3,driver_4,driver_5,metadata_text
2024,19_Road Atlanta,Road Atlanta,road-atlanta,2024-10-12,202410121210_Race,01,GTP,Cadillac Racing,Cadillac V-Series.R,Scott Dixon,Sebastien Bourdais,Renger van der Zande,,,Cadillac Racing Cadillac V-Series.R | GTP | 1.Scott Dixon 3.Renger van der Zande | 2.Sebastien Bourdais
2024,19_Road Atlanta,Road Atlanta,road-atlanta,2024-10-12,202410121210_Race,1,GTD PRO,Paul Miller Racing,BMW M4 GT3,Neil Verhagen,Madison Snow,Bryan Sellers,,,Paul Miller Racing BMW M4 GT3 | GTDPRO | 1.Neil Verhagen 3.Bryan Sellers | 2.Madison Snow
2024,19_Road Atlanta,Road Atlanta,road-atlanta,2024-10-12,202410121210_Race,2,LMP2,United Autosports USA,ORECA 07,Nico Pino,Ben Hanley,Ben Keating,,,United Autosports USA ORECA LMP2 07 | LMP2 | 1.Nico Pino 3.Ben Keating | 2.Ben Hanley
2024,19_Road Atlanta,Road Atlanta,road-atlanta,2024-10-12,202410121210_Race,3,GTD PRO,Corvette Racing by Pratt Miller Chevrolet Motorsports,Corvette Z06 GT3.R,Daniel Juncadella,Alexander Sims,Antonio Garcia,,,Corvette Racing by Pratt Miller Chevrolet Corvette Z06 GT3.R | Motorsports GTDPRO | 1.Daniel Juncadella 3.Antonio Garcia | 2.Alexander Sims
2024,19_Road Atlanta,Road Atlanta,road-atlanta,2024-10-12,202410121210_Race,4,GTD PRO,Corvette Racing by Pratt Miller Chevrolet Motorsports,Corvette Z06 GT3.R,Earl Bamber,Nicky Catsburg,Tommy Milner,,,Corvette Racing by Pratt Miller Chevrolet Corvette Z06 GT3.R | Motorsports GTDPRO | 1.Earl Bamber 3.Tommy Milner | 2.Nicky Catsburg
2024,19_Road Atlanta,Road Atlanta,road-atlanta,2024-10-12,202410121210_Race,5,GTP,Proton Competition Mustang Sampling,Porsche 963,Alessio Picariello,Bent Viscaal,Gianmaria Bruni,,,Proton Competition Mustang Porsche 963 | Sampling GTP | 1.Alessio Picariello 3.Gianmaria Bruni | 2.Bent Viscaal
2024,19_Road Atlanta,Road Atlanta,road-atlanta,2024-10-12,202410121210_Race,6,GTP,Porsche Penske Motorsport,Porsche 963,Kevin Estre,Mathieu Jaminet,Nick Tandy,,,Porsche Penske Motorsport Porsche 963 | GTP | 1.Kevin Estre 3.Nick Tandy | 2.Mathieu Jaminet
2024,19_Road Atlanta,Road Atlanta,road-atlanta,2024-10-12,202410121210_Race,7,GTP,Porsche Penske Motorsport,Porsche 963,Matt Campbell,Felipe Nasr,Dane Cameron,,,Porsche Penske Motorsport Porsche 963 | GTP | 1.Matt Campbell 3.Dane Cameron | 2.Felipe Nasr
2024,19_Road Atlanta,Road Atlanta,road-atlanta,2024-10-12,202410121210_Race,8,LMP2,Tower Motorsports,ORECA 07,Sebastian Alvarez,John Farano,Frederik Vesti,,,Tower Motorsports ORECA LMP2 07 | LMP2 | 1.Sebastian Alvarez 3.Frederik Vesti | 2.John Farano
2024,19_Road Atlanta,Road Atlanta,road-atlanta,2024-10-12,202410121210_Race,9,GTD PRO,Pfaff Motorsports McLaren,720S GT3 EVO,James Hinchcliffe,Oliver Jarvis,Marvin Kirchhöfer,,,Pfaff Motorsports McLaren 720S GT3 EVO | GTDPRO | 1.James Hinchcliffe 3.Marvin Kirchhöfer | 2.Oliver Jarvis
