year,event_code,event_name,track_slug,race_date,session_directory,table,check,status,value,detail
2016,08_Belle Isle Street Circuit,Belle Isle Street Circuit,belle-isle-street-circuit,2016-06-04,201606041240_Race,results,rows,pass,27,
2016,08_Belle Isle Street Circuit,Belle Isle Street Circuit,belle-isle-street-circuit,2016-06-04,201606041240_Race,results,positions,pass,27,"first=[1, 2, 3] last=[25, 26, 27]"
2016,08_Belle Isle Street Circuit,Belle Isle Street Circuit,belle-isle-street-circuit,2016-06-04,201606041240_Race,results,car_numbers,pass,27,not in entries: []
2016,08_Belle Isle Street Circuit,Belle Isle Street Circuit,belle-isle-street-circuit,2016-06-04,201606041240_Race,results,best_lap_time_card_match,pass,27/27,
2016,08_Belle Isle Street Circuit,Belle Isle Street Circuit,belle-isle-street-circuit,2016-06-04,201606041240_Race,results,classified_laps_time_card_match,pass,27/27,official penalties and incomplete time cards can differ
2016,08_Belle Isle Street Circuit,Belle Isle Street Circuit,belle-isle-street-circuit,2016-06-04,201606041240_Race,fastest_laps_by_driver,rows,pass,54,
2016,08_Belle Isle Street Circuit,Belle Isle Street Circuit,belle-isle-street-circuit,2016-06-04,201606041240_Race,fastest_laps_by_driver,positions,pass,54,"first=[1, 2, 3] last=[52, 53, 54]"
2016,08_Belle Isle Street Circuit,Belle Isle Street Circuit,belle-isle-street-circuit,2016-06-04,201606041240_Race,fastest_laps_by_driver,car_numbers,pass,27,not in entries: []
2016,08_Belle Isle Street Circuit,Belle Isle Street Circuit,belle-isle-street-circuit,2016-06-04,201606041240_Race,fastest_laps_by_driver,time_card_lap_match,pass,51/51,
2016,08_Belle Isle Street Circuit,Belle Isle Street Circuit,belle-isle-street-circuit,2016-06-04,201606041240_Race,fastest_laps_by_driver,time_card_driver_match,warn,25/51,
2016,08_Belle Isle Street Circuit,Belle Isle Street Circuit,belle-isle-street-circuit,2016-06-04,201606041240_Race,drive_time,rows,pass,98,
2016,08_Belle Isle Street Circuit,Belle Isle Street Circuit,belle-isle-street-circuit,2016-06-04,201606041240_Race,drive_time,car_numbers,pass,27,not in entries: []
2016,08_Belle Isle Street Circuit,Belle Isle Street Circuit,belle-isle-street-circuit,2016-06-04,201606041240_Race,drive_time,segment_continuity,warn,70/71,
2016,08_Belle Isle Street Circuit,Belle Isle Street Circuit,belle-isle-street-circuit,2016-06-04,201606041240_Race,pit_stops,rows,pass,35,
2016,08_Belle Isle Street Circuit,Belle Isle Street Circuit,belle-isle-street-circuit,2016-06-04,201606041240_Race,pit_stops,car_numbers,pass,25,not in entries: []
2016,08_Belle Isle Street Circuit,Belle Isle Street Circuit,belle-isle-street-circuit,2016-06-04,201606041240_Race,pit_stops,clock_duration_match,pass,35/35,
2016,08_Belle Isle Street Circuit,Belle Isle Street Circuit,belle-isle-street-circuit,2016-06-04,201606041240_Race,pit_stops,cumulative_duration_match,pass,35/35,
2016,08_Belle Isle Street Circuit,Belle Isle Street Circuit,belle-isle-street-circuit,2016-06-04,201606041240_Race,flags_analysis,source,not_available,0,report not published for this race
