year,event_code,event_name,track_slug,race_date,session_directory,position,class,car_number,team,vehicle,driver,fastest_lap_time,driver_lap_number,driver_total_laps,gap_to_fastest,interval,speed_mph,source_report,source_page
2018,12_Watkins Glen International,Watkins Glen International,watkins-glen-international,2018-07-01,201807010945_Race,1,P,7,Acura Team Penske,Acura DPi,Ricky Taylor,1:33.424,57,132,,,131.015,07_Fastest Lap By Driver_Race.PDF,1
2018,12_Watkins Glen International,Watkins Glen International,watkins-glen-international,2018-07-01,201807010945_Race,2,P,54,CORE autosport,ORECA LMP2,Romain Dumas,1:33.619,18,75,0.195,0.195,130.742,07_Fastest Lap By Driver_Race.PDF,1
2018,12_Watkins Glen International,Watkins Glen International,watkins-glen-international,2018-07-01,201807010945_Race,3,P,6,Acura Team Penske,Acura DPi,Dane Cameron,1:33.627,44,120,0.203,0.008,130.731,07_Fastest Lap By Driver_Race.PDF,1
2018,12_Watkins Glen International,Watkins Glen International,watkins-glen-international,2018-07-01,201807010945_Race,4,P,54,CORE autosport,ORECA LMP2,Colin Braun,1:33.657,63,73,0.233,0.030,130.689,07_Fastest Lap By Driver_Race.PDF,1
2018,12_Watkins Glen International,Watkins Glen International,watkins-glen-international,2018-07-01,201807010945_Race,5,P,7,Acura Team Penske,Acura DPi,Helio Castroneves,1:33.747,65,66,0.323,0.090,130.564,07_Fastest Lap By Driver_Race.PDF,1
2018,12_Watkins Glen International,Watkins Glen International,watkins-glen-international,2018-07-01,201807010945_Race,6,P,32,United Autosports,Ligier LMP2,Paul Di Resta,1:33.871,40,80,0.447,0.124,130.391,07_Fastest Lap By Driver_Race.PDF,1
2018,12_Watkins Glen International,Watkins Glen International,watkins-glen-international,2018-07-01,201807010945_Race,7,P,32,United Autosports,Ligier LMP2,Bruno Senna,1:33.921,59,68,0.497,0.050,130.322,07_Fastest Lap By Driver_Race.PDF,1
2018,12_Watkins Glen International,Watkins Glen International,watkins-glen-international,2018-07-01,201807010945_Race,8,P,31,Whelen Engineering Racing,Cadillac DPi,Felipe Nasr,1:34.008,105,105,0.584,0.087,130.201,07_Fastest Lap By Driver_Race.PDF,1
2018,12_Watkins Glen International,Watkins Glen International,watkins-glen-international,2018-07-01,201807010945_Race,9,P,99,JDC-Miller Motorsports,ORECA LMP2,Stephen Simpson,1:34.056,44,82,0.632,0.048,130.135,07_Fastest Lap By Driver_Race.PDF,1
2018,12_Watkins Glen International,Watkins Glen International,watkins-glen-international,2018-07-01,201807010945_Race,10,P,32,United Autosports,Ligier LMP2,Phil Hanson,1:34.220,21,54,0.796,0.164,129.908,07_Fastest Lap By Driver_Race.PDF,1
