year,event_code,event_name,track_slug,race_date,session_directory,position,class_position,car_number,class,category_marker,drivers,team,vehicle,laps,total_time,gap_to_leader,interval,status,best_lap_number,best_lap_time,best_lap_speed_mph,source_report,source_page
2022,16_Road America,Road America,road-america,2022-08-07,202208071040_Race,1,1,10,DPi,,R. Taylor / F. Albuquerque,Konica Minolta Acura ARX-05,Acura DPi,64,2:40:44.167,-,,,49,1:51.788,130.360,03_Results_Race_Official.PDF,1
2022,16_Road America,Road America,road-america,2022-08-07,202208071040_Race,2,2,02,DPi,,E. Bamber / A. Lynn,Cadillac Racing,Cadillac DPi,64,2:40:45.630,1.463,1.463,,9,1:51.636,130.538,03_Results_Race_Official.PDF,1
2022,16_Road America,Road America,road-america,2022-08-07,202208071040_Race,3,3,01,DPi,,R. van der Zande / S. Bourdais,Cadillac Racing,Cadillac DPi,64,2:40:46.148,1.981,0.518,,12,1:52.079,130.022,03_Results_Race_Official.PDF,1
2022,16_Road America,Road America,road-america,2022-08-07,202208071040_Race,4,4,60,DPi,,O. Jarvis / T. Blomqvist,Meyer Shank Racing W/Curb-Agajanian,Acura DPi,64,2:40:47.986,3.819,1.838,,51,1:52.333,129.728,03_Results_Race_Official.PDF,1
2022,16_Road America,Road America,road-america,2022-08-07,202208071040_Race,5,5,5,DPi,,T. Vautier / R. Westbrook,JDC Miller MotorSports,Cadillac DPi,64,2:40:51.170,7.003,3.184,,38,1:51.996,130.118,03_Results_Race_Official.PDF,1
2022,16_Road America,Road America,road-america,2022-08-07,202208071040_Race,6,6,31,DPi,,O. Pla / P. Derani,Whelen Engineering Racing,Cadillac DPi,64,2:40:51.356,7.189,0.186,,49,1:52.576,129.448,03_Results_Race_Official.PDF,1
2022,16_Road America,Road America,road-america,2022-08-07,202208071040_Race,7,1,18,LMP2,,D. Merriman / R. Dalziel,Era Motorsport,ORECA LMP2 07,64,2:41:03.809,19.642,12.453,,40,1:54.418,127.364,03_Results_Race_Official.PDF,1
2022,16_Road America,Road America,road-america,2022-08-07,202208071040_Race,8,2,8,LMP2,,J. Farano / L. Deletraz,Tower Motorsport,ORECA LMP2 07,64,2:41:04.525,20.358,0.716,,39,1:53.875,127.971,03_Results_Race_Official.PDF,1
2022,16_Road America,Road America,road-america,2022-08-07,202208071040_Race,9,3,20,LMP2,,D. Andersen / F. Scherer,High Class Racing,ORECA LMP2 07,64,2:41:05.314,21.147,0.789,,54,1:55.263,126.430,03_Results_Race_Official.PDF,1
2022,16_Road America,Road America,road-america,2022-08-07,202208071040_Race,10,4,11,LMP2,,S. Thomas / T. Nunez,PR1 Mathiasen Motorsports,ORECA LMP2 07,64,2:41:06.111,21.944,0.797,,50,1:54.909,126.820,03_Results_Race_Official.PDF,1
2022,16_Road America,Road America,road-america,2022-08-07,202208071040_Race,11,5,52,LMP2,,P. Kelly / J. Pierson,PR1 Mathiasen Motorsports,ORECA LMP2 07,64,2:41:08.506,24.339,2.395,,49,1:54.365,127.423,03_Results_Race_Official.PDF,1
2022,16_Road America,Road America,road-america,2022-08-07,202208071040_Race,12,6,81,LMP2,,H. Hedman / J. Montoya,DragonSpeed USA,ORECA LMP2 07,64,2:41:19.291,35.124,10.785,,51,1:54.047,127.778,03_Results_Race_Official.PDF,1
2022,16_Road America,Road America,road-america,2022-08-07,202208071040_Race,13,1,74,LMP3,,G. Robinson / F. Fraga,Riley Motorsports,Ligier JS P320,62,2:40:56.080,2 Laps,2,,49,2:01.296,120.142,03_Results_Race_Official.PDF,1
2022,16_Road America,Road America,road-america,2022-08-07,202208071040_Race,14,2,13,LMP3,,M. Bell / O. Fidani,AWA,Duqueine D08,62,2:40:57.866,2 Laps,1.786,,49,2:02.746,118.722,03_Results_Race_Official.PDF,1
2022,16_Road America,Road America,road-america,2022-08-07,202208071040_Race,15,3,54,LMP3,,J. Bennett / C. Braun,CORE Autosport,Ligier JS P320,62,2:40:58.126,2 Laps,0.260,,48,2:02.403,119.055,03_Results_Race_Official.PDF,1
2022,16_Road America,Road America,road-america,2022-08-07,202208071040_Race,16,4,30,LMP3,,A. Balogh / G. Grist,Jr III Racing,Ligier JS P320,62,2:40:59.153,2 Laps,1.027,,48,2:02.895,118.578,03_Results_Race_Official.PDF,1
2022,16_Road America,Road America,road-america,2022-08-07,202208071040_Race,17,5,58,LMP3,,D. Dickerson / J. Sarchet,MLT Motorsports,Ligier JS P320,62,2:40:59.414,2 Laps,0.261,,49,2:02.396,119.062,03_Results_Race_Official.PDF,1
2022,16_Road America,Road America,road-america,2022-08-07,202208071040_Race,18,6,38,LMP3,,J. French / C. Shields,Performance Tech Motorsports,Ligier JS P320,62,2:41:07.077,2 Laps,7.663,,38,2:03.695,117.812,03_Results_Race_Official.PDF,1
2022,16_Road America,Road America,road-america,2022-08-07,202208071040_Race,19,7,90,LMP3,,G. Kraut / S. Andrews,JDC-Miller MotorSports,Duqueine D08,61,2:40:45.118,3 Laps,1,,56,2:02.650,118.815,03_Results_Race_Official.PDF,1
2022,16_Road America,Road America,road-america,2022-08-07,202208071040_Race,20,1,14,,,J. Hawksworth / B. Barnicoat,VasserSullivan,Lexus RC F GT3,61,2:41:15.469,3 Laps,30.351,,8,2:09.225,112.770,03_Results_Race_Official.PDF,1
2022,16_Road America,Road America,road-america,2022-08-07,202208071040_Race,21,2,9,,,M. Campbell / M. Jaminet,Pfaff Motorsports,Porsche 911 GT3R,61,2:41:16.229,3 Laps,0.760,,8,2:09.198,112.794,03_Results_Race_Official.PDF,1
2022,16_Road America,Road America,road-america,2022-08-07,202208071040_Race,22,3,3,,,A. Garcia / J. Taylor,Corvette Racing,Chevrolet Corvette C8.R GTD,61,2:41:17.810,3 Laps,1.581,,48,2:09.621,112.425,03_Results_Race_Official.PDF,1
2022,16_Road America,Road America,road-america,2022-08-07,202208071040_Race,23,4,23,,,R. Gunn / A. Riberas,Heart of Racing Team,Aston Martin Vantage GT3,61,2:41:22.994,3 Laps,5.184,,47,2:09.396,112.621,03_Results_Race_Official.PDF,1
2022,16_Road America,Road America,road-america,2022-08-07,202208071040_Race,24,8,36,LMP3,,J. Andretti / G. Chaves,Andretti Autosport,Ligier JS P320,61,2:41:24.608,3 Laps,1.614,,38,2:01.957,119.490,03_Results_Race_Official.PDF,1
2022,16_Road America,Road America,road-america,2022-08-07,202208071040_Race,25,1,57,GTD,,R. Ward / P. Ellis,Winward Racing,Mercedes-AMG GT3,60,2:41:11.541,4 Laps,1,,47,2:08.683,113.245,03_Results_Race_Official.PDF,1
2022,16_Road America,Road America,road-america,2022-08-07,202208071040_Race,26,2,39,GTD,,R. Megennis / J. Westphal,CarBahn with Peregrine Racing,Lamborghini Huracan GT3,60,2:41:13.117,4 Laps,1.576,,47,2:09.114,112.867,03_Results_Race_Official.PDF,1
2022,16_Road America,Road America,road-america,2022-08-07,202208071040_Race,27,3,12,GTD,,F. Montecalvo / A. Telitz,VasserSullivan,Lexus RC F GT3,60,2:41:14.975,4 Laps,1.858,,35,2:08.771,113.168,03_Results_Race_Official.PDF,1
2022,16_Road America,Road America,road-america,2022-08-07,202208071040_Race,28,4,1,GTD,,B. Sellers / M. Snow,Paul Miller Racing,BMW M4 GT3,60,2:41:18.734,4 Laps,3.759,,37,2:09.552,112.485,03_Results_Race_Official.PDF,1
2022,16_Road America,Road America,road-america,2022-08-07,202208071040_Race,29,5,42,GTD,,J. Conwright / M. Holzer,NTE/SSR,Lamborghini Huracan GT3,60,2:41:19.882,4 Laps,1.148,,47,2:09.643,112.406,03_Results_Race_Official.PDF,1
2022,16_Road America,Road America,road-america,2022-08-07,202208071040_Race,30,6,27,GTD,,R. De Angelis / M. Martin,Heart of Racing Team,Aston Martin Vantage GT3,60,2:41:21.138,4 Laps,1.256,,37,2:09.401,112.617,03_Results_Race_Official.PDF,1
