year,event_code,event_name,track_slug,race_date,session_directory,car_number,car_metadata,stint_number,driver,start_time,end_time,segment_type,segment_time,cumulative_track_time,cumulative_driver_time,source_report,source_page,source_column
2022,16_Road America,Road America,road-america,2022-08-07,202208071040_Race,01,Cadillac Racing | Cadillac DPi DPi,1,S. Bourdais,10:40:33,11:16:24,TRACK,35:50.947,35:50.947,35:50.947,20_Drive Time_Race.PDF,1,1
2022,16_Road America,Road America,road-america,2022-08-07,202208071040_Race,01,Cadillac Racing | Cadillac DPi DPi,,S. Bourdais,11:16:24,11:17:33,PIT,1:08.493,35:50.947,36:59.440,20_Drive Time_Race.PDF,1,1
2022,16_Road America,Road America,road-america,2022-08-07,202208071040_Race,01,Cadillac Racing | Cadillac DPi DPi,2,S. Bourdais,11:17:33,11:38:57,TRACK,21:24.436,57:15.383,58:23.876,20_Drive Time_Race.PDF,1,1
2022,16_Road America,Road America,road-america,2022-08-07,202208071040_Race,01,Cadillac Racing | Cadillac DPi DPi,,,11:38:57,11:40:01,PIT,1:03.641,,1:03.641,20_Drive Time_Race.PDF,1,1
2022,16_Road America,Road America,road-america,2022-08-07,202208071040_Race,01,Cadillac Racing | Cadillac DPi DPi,3,R. van der Zande,11:40:01,11:58:23,TRACK,18:22.365,18:22.365,18:22.365,20_Drive Time_Race.PDF,1,1
2022,16_Road America,Road America,road-america,2022-08-07,202208071040_Race,01,Cadillac Racing | Cadillac DPi DPi,,R. van der Zande,11:58:23,11:59:26,PIT,1:03.100,18:22.365,19:25.465,20_Drive Time_Race.PDF,1,1
2022,16_Road America,Road America,road-america,2022-08-07,202208071040_Race,01,Cadillac Racing | Cadillac DPi DPi,4,R. van der Zande,11:59:26,12:36:05,TRACK,36:39.272,55:01.637,56:04.737,20_Drive Time_Race.PDF,1,1
2022,16_Road America,Road America,road-america,2022-08-07,202208071040_Race,01,Cadillac Racing | Cadillac DPi DPi,,R. van der Zande,12:36:05,12:37:08,PIT,1:02.393,55:01.637,57:07.130,20_Drive Time_Race.PDF,1,1
2022,16_Road America,Road America,road-america,2022-08-07,202208071040_Race,01,Cadillac Racing | Cadillac DPi DPi,5,R. van der Zande,12:37:08,13:20:33,TRACK,43:25.353,1:38:26.990,1:40:32.483,20_Drive Time_Race.PDF,1,1
2022,16_Road America,Road America,road-america,2022-08-07,202208071040_Race,1,S. Bourdais 57:15.383 1:08.493 58:23.876 | Paul Miller Racing | BMW M4 GT3 GTD,1,M. Snow,10:40:33,11:21:14,TRACK,40:40.791,40:40.791,40:40.791,20_Drive Time_Race.PDF,1,1
2022,16_Road America,Road America,road-america,2022-08-07,202208071040_Race,1,S. Bourdais 57:15.383 1:08.493 58:23.876 | Paul Miller Racing | BMW M4 GT3 GTD,,,11:21:14,11:22:23,PIT,1:08.831,,1:08.831,20_Drive Time_Race.PDF,1,1
