year,event_code,event_name,track_slug,race_date,session_directory,position,class,car_number,team,vehicle,driver,fastest_lap_time,driver_lap_number,driver_total_laps,gap_to_fastest,interval,speed_mph,source_report,source_page
2023,19_Indianapolis Motor Speedway RC,Indianapolis Motor Speedway RC,indianapolis-motor-speedway-rc,2023-09-17,202309171310_Race,1,GTP,7,Porsche Penske Motorsports,Porsche 963,Matt Campbell,1:15.524,7,32,,,116.259,06_Fastest Lap By Driver_Race.PDF,1
2023,19_Indianapolis Motor Speedway RC,Indianapolis Motor Speedway RC,indianapolis-motor-speedway-rc,2023-09-17,202309171310_Race,2,GTP,6,Porsche Penske Motorsports,Porsche 963,Nick Tandy,1:15.600,10,81,0.076,0.076,116.142,06_Fastest Lap By Driver_Race.PDF,1
2023,19_Indianapolis Motor Speedway RC,Indianapolis Motor Speedway RC,indianapolis-motor-speedway-rc,2023-09-17,202309171310_Race,3,GTP,6,Porsche Penske Motorsports,Porsche 963,Mathieu Jaminet,1:15.717,6,32,0.193,0.117,115.963,06_Fastest Lap By Driver_Race.PDF,1
2023,19_Indianapolis Motor Speedway RC,Indianapolis Motor Speedway RC,indianapolis-motor-speedway-rc,2023-09-17,202309171310_Race,4,GTP,7,Porsche Penske Motorsports,Porsche 963,Felipe Nasr,1:15.881,41,81,0.357,0.164,115.712,06_Fastest Lap By Driver_Race.PDF,1
2023,19_Indianapolis Motor Speedway RC,Indianapolis Motor Speedway RC,indianapolis-motor-speedway-rc,2023-09-17,202309171310_Race,5,GTP,59,Proton Competition,Porsche 963,Harry Tincknell,1:15.887,17,81,0.363,0.006,115.703,06_Fastest Lap By Driver_Race.PDF,1
2023,19_Indianapolis Motor Speedway RC,Indianapolis Motor Speedway RC,indianapolis-motor-speedway-rc,2023-09-17,202309171310_Race,6,GTP,31,Whelen Engineering Cadillac Racing,Cadillac V-Series.R,Pipo Derani,1:15.960,42,77,0.436,0.073,115.592,06_Fastest Lap By Driver_Race.PDF,1
2023,19_Indianapolis Motor Speedway RC,Indianapolis Motor Speedway RC,indianapolis-motor-speedway-rc,2023-09-17,202309171310_Race,7,GTP,25,BMW M Team RLL,BMW M Hybrid V8,Nick Yelloly,1:16.125,7,32,0.601,0.165,115.341,06_Fastest Lap By Driver_Race.PDF,1
2023,19_Indianapolis Motor Speedway RC,Indianapolis Motor Speedway RC,indianapolis-motor-speedway-rc,2023-09-17,202309171310_Race,8,GTP,10,Konica Minolta Acura ARX-06,Acura ARX-06,Filipe Albuquerque,1:16.347,24,86,0.823,0.222,115.006,06_Fastest Lap By Driver_Race.PDF,1
2023,19_Indianapolis Motor Speedway RC,Indianapolis Motor Speedway RC,indianapolis-motor-speedway-rc,2023-09-17,202309171310_Race,9,GTP,24,BMW M Team RLL,BMW M Hybrid V8,Philipp Eng,1:16.353,7,65,0.829,0.006,114.997,06_Fastest Lap By Driver_Race.PDF,1
2023,19_Indianapolis Motor Speedway RC,Indianapolis Motor Speedway RC,indianapolis-motor-speedway-rc,2023-09-17,202309171310_Race,10,GTP,59,Proton Competition,Porsche 963,Gianmaria Bruni,1:16.392,7,32,0.868,0.039,114.938,06_Fastest Lap By Driver_Race.PDF,1
2023,19_Indianapolis Motor Speedway RC,Indianapolis Motor Speedway RC,indianapolis-motor-speedway-rc,2023-09-17,202309171310_Race,11,GTP,01,Cadillac Racing,Cadillac V-Series.R,Renger van der Zande,1:16.413,13,81,0.889,0.021,114.906,06_Fastest Lap By Driver_Race.PDF,1
2023,19_Indianapolis Motor Speedway RC,Indianapolis Motor Speedway RC,indianapolis-motor-speedway-rc,2023-09-17,202309171310_Race,12,GTP,60,Meyer Shank Racing w/ Curb Agajanian,Acura ARX-06,Colin Braun,1:16.450,32,81,0.926,0.037,114.851,06_Fastest Lap By Driver_Race.PDF,1
2023,19_Indianapolis Motor Speedway RC,Indianapolis Motor Speedway RC,indianapolis-motor-speedway-rc,2023-09-17,202309171310_Race,13,GTP,60,Meyer Shank Racing w/ Curb Agajanian,Acura ARX-06,Tom Blomqvist,1:16.473,7,32,0.949,0.023,114.816,06_Fastest Lap By Driver_Race.PDF,1
2023,19_Indianapolis Motor Speedway RC,Indianapolis Motor Speedway RC,indianapolis-motor-speedway-rc,2023-09-17,202309171310_Race,14,GTP,5,JDC Miller MotorSports,Porsche 963,Mike Rockenfeller,1:16.477,33,81,0.953,0.004,114.810,06_Fastest Lap By Driver_Race.PDF,1
2023,19_Indianapolis Motor Speedway RC,Indianapolis Motor Speedway RC,indianapolis-motor-speedway-rc,2023-09-17,202309171310_Race,15,GTP,25,BMW M Team RLL,BMW M Hybrid V8,Connor De Phillippi,1:16.491,42,81,0.967,0.014,114.789,06_Fastest Lap By Driver_Race.PDF,1
2023,19_Indianapolis Motor Speedway RC,Indianapolis Motor Speedway RC,indianapolis-motor-speedway-rc,2023-09-17,202309171310_Race,16,GTP,31,Whelen Engineering Cadillac Racing,Cadillac V-Series.R,Alexander Sims,1:16.511,11,36,0.987,0.020,114.759,06_Fastest Lap By Driver_Race.PDF,1
2023,19_Indianapolis Motor Speedway RC,Indianapolis Motor Speedway RC,indianapolis-motor-speedway-rc,2023-09-17,202309171310_Race,17,GTP,01,Cadillac Racing,Cadillac V-Series.R,Sebastien Bourdais,1:16.543,17,32,1.019,0.032,114.711,06_Fastest Lap By Driver_Race.PDF,1
2023,19_Indianapolis Motor Speedway RC,Indianapolis Motor Speedway RC,indianapolis-motor-speedway-rc,2023-09-17,202309171310_Race,18,GTP,24,BMW M Team RLL,BMW M Hybrid V8,Augusto Farfus,1:16.545,5,38,1.021,0.002,114.708,06_Fastest Lap By Driver_Race.PDF,1
2023,19_Indianapolis Motor Speedway RC,Indianapolis Motor Speedway RC,indianapolis-motor-speedway-rc,2023-09-17,202309171310_Race,19,LMP2,11,TDS Racing,ORECA LMP2 07,Mikkel Jensen,1:16.619,40,68,1.095,0.074,114.597,06_Fastest Lap By Driver_Race.PDF,1
2023,19_Indianapolis Motor Speedway RC,Indianapolis Motor Speedway RC,indianapolis-motor-speedway-rc,2023-09-17,202309171310_Race,20,GTP,10,Konica Minolta Acura ARX-06,Acura ARX-06,Ricky Taylor,1:16.775,15,27,1.251,0.156,114.365,06_Fastest Lap By Driver_Race.PDF,1
2023,19_Indianapolis Motor Speedway RC,Indianapolis Motor Speedway RC,indianapolis-motor-speedway-rc,2023-09-17,202309171310_Race,21,GTP,5,JDC Miller MotorSports,Porsche 963,Tijmen van der Helm,1:16.932,7,32,1.408,0.157,114.131,06_Fastest Lap By Driver_Race.PDF,1
2023,19_Indianapolis Motor Speedway RC,Indianapolis Motor Speedway RC,indianapolis-motor-speedway-rc,2023-09-17,202309171310_Race,22,LMP2,04,Crowdstrike Racing by APR,ORECA LMP2 07,Ben Hanley,1:17.373,28,68,1.849,0.441,113.481,06_Fastest Lap By Driver_Race.PDF,1
2023,19_Indianapolis Motor Speedway RC,Indianapolis Motor Speedway RC,indianapolis-motor-speedway-rc,2023-09-17,202309171310_Race,23,LMP2,35,TDS Racing,ORECA LMP2 07,Giedo van der Garde,1:17.726,23,65,2.202,0.353,112.965,06_Fastest Lap By Driver_Race.PDF,1
2023,19_Indianapolis Motor Speedway RC,Indianapolis Motor Speedway RC,indianapolis-motor-speedway-rc,2023-09-17,202309171310_Race,24,LMP2,8,Tower Motorsports,ORECA LMP2 07,Louis Deletraz,1:17.909,22,73,2.385,0.183,112.700,06_Fastest Lap By Driver_Race.PDF,1
2023,19_Indianapolis Motor Speedway RC,Indianapolis Motor Speedway RC,indianapolis-motor-speedway-rc,2023-09-17,202309171310_Race,25,LMP2,52,PR1 Mathiasen Motorsports,ORECA LMP2 07,Paul-Loup Chatin,1:18.116,8,72,2.592,0.207,112.401,06_Fastest Lap By Driver_Race.PDF,1
2023,19_Indianapolis Motor Speedway RC,Indianapolis Motor Speedway RC,indianapolis-motor-speedway-rc,2023-09-17,202309171310_Race,26,LMP2,18,Era Motorsport,ORECA LMP2 07,Ryan Dalziel,1:18.143,28,70,2.619,0.027,112.362,06_Fastest Lap By Driver_Race.PDF,1
2023,19_Indianapolis Motor Speedway RC,Indianapolis Motor Speedway RC,indianapolis-motor-speedway-rc,2023-09-17,202309171310_Race,27,LMP2,04,Crowdstrike Racing by APR,ORECA LMP2 07,George Kurtz,1:19.036,11,42,3.512,0.893,111.093,06_Fastest Lap By Driver_Race.PDF,1
2023,19_Indianapolis Motor Speedway RC,Indianapolis Motor Speedway RC,indianapolis-motor-speedway-rc,2023-09-17,202309171310_Race,28,LMP2,20,High Class Racing,ORECA LMP2 07,Ed Jones,1:19.088,30,32,3.564,0.052,111.020,06_Fastest Lap By Driver_Race.PDF,1
2023,19_Indianapolis Motor Speedway RC,Indianapolis Motor Speedway RC,indianapolis-motor-speedway-rc,2023-09-17,202309171310_Race,29,LMP2,52,PR1 Mathiasen Motorsports,ORECA LMP2 07,Ben Keating,1:19.296,6,37,3.772,0.208,110.729,06_Fastest Lap By Driver_Race.PDF,1
2023,19_Indianapolis Motor Speedway RC,Indianapolis Motor Speedway RC,indianapolis-motor-speedway-rc,2023-09-17,202309171310_Race,30,LMP2,35,TDS Racing,ORECA LMP2 07,Rodrigo Sales,1:19.615,7,43,4.091,0.319,110.285,06_Fastest Lap By Driver_Race.PDF,1
2023,19_Indianapolis Motor Speedway RC,Indianapolis Motor Speedway RC,indianapolis-motor-speedway-rc,2023-09-17,202309171310_Race,31,LMP2,11,TDS Racing,ORECA LMP2 07,Steven Thomas,1:20.208,9,42,4.684,0.593,109.470,06_Fastest Lap By Driver_Race.PDF,1
2023,19_Indianapolis Motor Speedway RC,Indianapolis Motor Speedway RC,indianapolis-motor-speedway-rc,2023-09-17,202309171310_Race,32,LMP2,8,Tower Motorsports,ORECA LMP2 07,Dan Goldburg,1:20.265,9,37,4.741,0.057,109.392,06_Fastest Lap By Driver_Race.PDF,1
2023,19_Indianapolis Motor Speedway RC,Indianapolis Motor Speedway RC,indianapolis-motor-speedway-rc,2023-09-17,202309171310_Race,33,LMP2,18,Era Motorsport,ORECA LMP2 07,Dwight Merriman,1:20.437,11,36,4.913,0.172,109.158,06_Fastest Lap By Driver_Race.PDF,1
2023,19_Indianapolis Motor Speedway RC,Indianapolis Motor Speedway RC,indianapolis-motor-speedway-rc,2023-09-17,202309171310_Race,34,LMP2,20,High Class Racing,ORECA LMP2 07,Dennis Andersen,1:21.058,10,46,5.534,0.621,108.322,06_Fastest Lap By Driver_Race.PDF,1
2023,19_Indianapolis Motor Speedway RC,Indianapolis Motor Speedway RC,indianapolis-motor-speedway-rc,2023-09-17,202309171310_Race,35,LMP3,17,AWA,Duqueine D08,Wayne Boyd,1:21.420,13,76,5.896,0.362,107.840,06_Fastest Lap By Driver_Race.PDF,1
2023,19_Indianapolis Motor Speedway RC,Indianapolis Motor Speedway RC,indianapolis-motor-speedway-rc,2023-09-17,202309171310_Race,36,LMP3,30,Jr III Racing,Ligier JS P320,Garett Grist,1:21.637,14,76,6.113,0.217,107.553,06_Fastest Lap By Driver_Race.PDF,1
2023,19_Indianapolis Motor Speedway RC,Indianapolis Motor Speedway RC,indianapolis-motor-speedway-rc,2023-09-17,202309171310_Race,37,LMP3,30,Jr III Racing,Ligier JS P320,Nolan Siegel,1:21.735,27,31,6.211,0.098,107.424,06_Fastest Lap By Driver_Race.PDF,1
2023,19_Indianapolis Motor Speedway RC,Indianapolis Motor Speedway RC,indianapolis-motor-speedway-rc,2023-09-17,202309171310_Race,38,LMP3,29,Jr III Racing,Ligier JS P320,Guilherme de Oliveira,1:21.871,9,76,6.347,0.136,107.246,06_Fastest Lap By Driver_Race.PDF,2
2023,19_Indianapolis Motor Speedway RC,Indianapolis Motor Speedway RC,indianapolis-motor-speedway-rc,2023-09-17,202309171310_Race,39,LMP3,33,Sean Creech Motorsport,Ligier JS P320,Joao Barbosa,1:21.886,10,74,6.362,0.015,107.226,06_Fastest Lap By Driver_Race.PDF,2
2023,19_Indianapolis Motor Speedway RC,Indianapolis Motor Speedway RC,indianapolis-motor-speedway-rc,2023-09-17,202309171310_Race,40,LMP3,13,AWA,Duqueine D08,Matthew Bell,1:21.932,12,74,6.408,0.046,107.166,06_Fastest Lap By Driver_Race.PDF,2
2023,19_Indianapolis Motor Speedway RC,Indianapolis Motor Speedway RC,indianapolis-motor-speedway-rc,2023-09-17,202309171310_Race,41,LMP3,74,Riley,Ligier JS P320,Josh Burdon,1:21.939,9,73,6.415,0.007,107.157,06_Fastest Lap By Driver_Race.PDF,2
2023,19_Indianapolis Motor Speedway RC,Indianapolis Motor Speedway RC,indianapolis-motor-speedway-rc,2023-09-17,202309171310_Race,42,LMP3,54,MLT Motorsports,Ligier JS P320,Dakota Dickerson,1:21.975,11,72,6.451,0.036,107.110,06_Fastest Lap By Driver_Race.PDF,2
2023,19_Indianapolis Motor Speedway RC,Indianapolis Motor Speedway RC,indianapolis-motor-speedway-rc,2023-09-17,202309171310_Race,43,LMP3,29,Jr III Racing,Ligier JS P320,Bijoy Garg,1:22.139,12,31,6.615,0.164,106.896,06_Fastest Lap By Driver_Race.PDF,2
2023,19_Indianapolis Motor Speedway RC,Indianapolis Motor Speedway RC,indianapolis-motor-speedway-rc,2023-09-17,202309171310_Race,44,LMP3,38,Performance Tech Motorsports,Ligier JS P320,Alexander Koreiba,1:22.781,7,62,7.257,0.642,106.067,06_Fastest Lap By Driver_Race.PDF,2
2023,19_Indianapolis Motor Speedway RC,Indianapolis Motor Speedway RC,indianapolis-motor-speedway-rc,2023-09-17,202309171310_Race,45,LMP3,4,Ave Motorsports,Ligier JS P320,John Geesbreght,1:22.844,13,74,7.320,0.063,105.986,06_Fastest Lap By Driver_Race.PDF,2
2023,19_Indianapolis Motor Speedway RC,Indianapolis Motor Speedway RC,indianapolis-motor-speedway-rc,2023-09-17,202309171310_Race,46,LMP3,74,Riley,Ligier JS P320,Gar Robinson,1:23.003,10,34,7.479,0.159,105.783,06_Fastest Lap By Driver_Race.PDF,2
2023,19_Indianapolis Motor Speedway RC,Indianapolis Motor Speedway RC,indianapolis-motor-speedway-rc,2023-09-17,202309171310_Race,47,LMP3,38,Performance Tech Motorsports,Ligier JS P320,Connor Bloum,1:23.006,9,40,7.482,0.003,105.780,06_Fastest Lap By Driver_Race.PDF,2
2023,19_Indianapolis Motor Speedway RC,Indianapolis Motor Speedway RC,indianapolis-motor-speedway-rc,2023-09-17,202309171310_Race,48,LMP3,17,AWA,Duqueine D08,Anthony Mantella,1:23.032,7,31,7.508,0.026,105.746,06_Fastest Lap By Driver_Race.PDF,2
2023,19_Indianapolis Motor Speedway RC,Indianapolis Motor Speedway RC,indianapolis-motor-speedway-rc,2023-09-17,202309171310_Race,49,LMP3,54,MLT Motorsports,Ligier JS P320,Jason Rabe,1:23.409,7,31,7.885,0.377,105.268,06_Fastest Lap By Driver_Race.PDF,2
2023,19_Indianapolis Motor Speedway RC,Indianapolis Motor Speedway RC,indianapolis-motor-speedway-rc,2023-09-17,202309171310_Race,50,LMP3,13,AWA,Duqueine D08,Orey Fidani,1:23.478,11,33,7.954,0.069,105.181,06_Fastest Lap By Driver_Race.PDF,2
2023,19_Indianapolis Motor Speedway RC,Indianapolis Motor Speedway RC,indianapolis-motor-speedway-rc,2023-09-17,202309171310_Race,51,LMP3,4,Ave Motorsports,Ligier JS P320,Kevin Conway,1:23.631,18,31,8.107,0.153,104.989,06_Fastest Lap By Driver_Race.PDF,2
2023,19_Indianapolis Motor Speedway RC,Indianapolis Motor Speedway RC,indianapolis-motor-speedway-rc,2023-09-17,202309171310_Race,52,GTDPRO,9,Pfaff Motorsports,Porsche 911 GT3 R (992),Patrick Pilet,1:24.031,58,73,8.507,0.400,104.489,06_Fastest Lap By Driver_Race.PDF,2
2023,19_Indianapolis Motor Speedway RC,Indianapolis Motor Speedway RC,indianapolis-motor-speedway-rc,2023-09-17,202309171310_Race,53,GTDPRO,14,Vasser Sullivan,Lexus RC F GT3,Ben Barnicoat,1:24.237,5,43,8.713,0.206,104.234,06_Fastest Lap By Driver_Race.PDF,2
2023,19_Indianapolis Motor Speedway RC,Indianapolis Motor Speedway RC,indianapolis-motor-speedway-rc,2023-09-17,202309171310_Race,54,GTDPRO,14,Vasser Sullivan,Lexus RC F GT3,Jack Hawksworth,1:24.249,39,61,8.725,0.012,104.219,06_Fastest Lap By Driver_Race.PDF,2
2023,19_Indianapolis Motor Speedway RC,Indianapolis Motor Speedway RC,indianapolis-motor-speedway-rc,2023-09-17,202309171310_Race,55,GTD,57,Winward Racing,Mercedes-AMG GT3,Philip Ellis,1:24.388,39,73,8.864,0.139,104.047,06_Fastest Lap By Driver_Race.PDF,2
2023,19_Indianapolis Motor Speedway RC,Indianapolis Motor Speedway RC,indianapolis-motor-speedway-rc,2023-09-17,202309171310_Race,56,GTDPRO,79,WeatherTech Racing,Mercedes-AMG GT3,Daniel Juncadella,1:24.503,15,79,8.979,0.115,103.906,06_Fastest Lap By Driver_Race.PDF,2
