year,event_code,event_name,track_slug,race_date,session_directory,car_number,lap_number,driver_number,driver_name,lap_time,sector_1,sector_2,sector_3,speed_mph,elapsed_time,elapsed_delta_ms,elapsed_lap_time_difference_ms,pit_lane_crossing,source_page
2023,19_Indianapolis Motor Speedway RC,Indianapolis Motor Speedway RC,indianapolis-motor-speedway-rc,2023-09-17,202309171310_Race,01,1,1,Sebastien Bourdais,1:45.264,45.620,32.284,27.360,83.412,1:45.264,,,0,1
2023,19_Indianapolis Motor Speedway RC,Indianapolis Motor Speedway RC,indianapolis-motor-speedway-rc,2023-09-17,202309171310_Race,01,2,1,Sebastien Bourdais,2:37.284,43.864,56.356,57.064,55.824,4:22.548,157284,0,1,1
2023,19_Indianapolis Motor Speedway RC,Indianapolis Motor Speedway RC,indianapolis-motor-speedway-rc,2023-09-17,202309171310_Race,01,3,1,Sebastien Bourdais,2:47.798,1:34.080,35.562,38.156,52.327,7:10.346,167798,0,0,1
2023,19_Indianapolis Motor Speedway RC,Indianapolis Motor Speedway RC,indianapolis-motor-speedway-rc,2023-09-17,202309171310_Race,01,4,1,Sebastien Bourdais,2:30.394,46.932,51.304,52.158,58.382,9:40.740,150394,0,1,1
2023,19_Indianapolis Motor Speedway RC,Indianapolis Motor Speedway RC,indianapolis-motor-speedway-rc,2023-09-17,202309171310_Race,01,5,1,Sebastien Bourdais,1:41.585,49.271,27.656,24.658,86.433,11:22.325,101585,0,0,1
2023,19_Indianapolis Motor Speedway RC,Indianapolis Motor Speedway RC,indianapolis-motor-speedway-rc,2023-09-17,202309171310_Race,01,6,1,Sebastien Bourdais,1:19.572,26.786,28.052,24.734,110.345,12:41.897,79572,0,0,1
2023,19_Indianapolis Motor Speedway RC,Indianapolis Motor Speedway RC,indianapolis-motor-speedway-rc,2023-09-17,202309171310_Race,01,7,1,Sebastien Bourdais,1:18.620,26.367,27.116,25.137,111.681,14:00.517,78620,0,0,1
2023,19_Indianapolis Motor Speedway RC,Indianapolis Motor Speedway RC,indianapolis-motor-speedway-rc,2023-09-17,202309171310_Race,01,8,1,Sebastien Bourdais,1:19.818,27.404,27.741,24.673,110.004,15:20.335,79818,0,0,1
2023,19_Indianapolis Motor Speedway RC,Indianapolis Motor Speedway RC,indianapolis-motor-speedway-rc,2023-09-17,202309171310_Race,01,9,1,Sebastien Bourdais,1:19.033,26.851,27.582,24.600,111.097,16:39.368,79033,0,0,1
2023,19_Indianapolis Motor Speedway RC,Indianapolis Motor Speedway RC,indianapolis-motor-speedway-rc,2023-09-17,202309171310_Race,01,10,1,Sebastien Bourdais,1:16.803,26.225,26.391,24.187,114.323,17:56.171,76803,0,0,1
