year,event_code,event_name,track_slug,race_date,session_directory,car_number,car_metadata,stint_number,driver,start_time,end_time,segment_type,segment_time,cumulative_track_time,cumulative_driver_time,source_report,source_page,source_column
2023,19_Indianapolis Motor Speedway RC,Indianapolis Motor Speedway RC,indianapolis-motor-speedway-rc,2023-09-17,202309171310_Race,01,Cadillac Racing | Cadillac V-Series.R GTP,1,S. Bourdais,13:11:07,13:15:01,TRACK,3:54.587,3:54.587,3:54.587,20_Drive Time_Race.PDF,1,1
2023,19_Indianapolis Motor Speedway RC,Indianapolis Motor Speedway RC,indianapolis-motor-speedway-rc,2023-09-17,202309171310_Race,01,Cadillac Racing | Cadillac V-Series.R GTP,,S. Bourdais,13:15:01,13:16:36,PIT,1:34.053,3:54.587,5:28.640,20_Drive Time_Race.PDF,1,1
2023,19_Indianapolis Motor Speedway RC,Indianapolis Motor Speedway RC,indianapolis-motor-speedway-rc,2023-09-17,202309171310_Race,01,Cadillac Racing | Cadillac V-Series.R GTP,2,S. Bourdais,13:16:36,13:20:20,TRACK,3:44.194,7:38.781,9:12.834,20_Drive Time_Race.PDF,1,1
2023,19_Indianapolis Motor Speedway RC,Indianapolis Motor Speedway RC,indianapolis-motor-speedway-rc,2023-09-17,202309171310_Race,01,Cadillac Racing | Cadillac V-Series.R GTP,,S. Bourdais,13:20:20,13:21:12,PIT,52.187,7:38.781,10:05.021,20_Drive Time_Race.PDF,1,1
2023,19_Indianapolis Motor Speedway RC,Indianapolis Motor Speedway RC,indianapolis-motor-speedway-rc,2023-09-17,202309171310_Race,01,Cadillac Racing | Cadillac V-Series.R GTP,3,S. Bourdais,13:21:12,13:59:51,TRACK,38:38.682,46:17.463,48:43.703,20_Drive Time_Race.PDF,1,1
2023,19_Indianapolis Motor Speedway RC,Indianapolis Motor Speedway RC,indianapolis-motor-speedway-rc,2023-09-17,202309171310_Race,01,Cadillac Racing | Cadillac V-Series.R GTP,,,13:59:51,14:01:18,PIT,1:27.833,,1:27.833,20_Drive Time_Race.PDF,1,1
2023,19_Indianapolis Motor Speedway RC,Indianapolis Motor Speedway RC,indianapolis-motor-speedway-rc,2023-09-17,202309171310_Race,01,Cadillac Racing | Cadillac V-Series.R GTP,4,R. van der Zande,14:01:18,15:03:17,TRACK,1:01:58.454,1:01:58.454,1:01:58.454,20_Drive Time_Race.PDF,1,1
2023,19_Indianapolis Motor Speedway RC,Indianapolis Motor Speedway RC,indianapolis-motor-speedway-rc,2023-09-17,202309171310_Race,01,Cadillac Racing | Cadillac V-Series.R GTP,,R. van der Zande,15:03:17,15:04:49,PIT,1:31.863,1:01:58.454,1:03:30.317,20_Drive Time_Race.PDF,1,1
2023,19_Indianapolis Motor Speedway RC,Indianapolis Motor Speedway RC,indianapolis-motor-speedway-rc,2023-09-17,202309171310_Race,01,Cadillac Racing | Cadillac V-Series.R GTP,5,R. van der Zande,15:04:49,15:51:07,TRACK,46:18.147,1:48:16.601,1:49:48.464,20_Drive Time_Race.PDF,1,1
2023,19_Indianapolis Motor Speedway RC,Indianapolis Motor Speedway RC,indianapolis-motor-speedway-rc,2023-09-17,202309171310_Race,1,R. van der Zande 1:31.863 | Paul Miller Racing | BMW M4 GT3 GTD,1,M. Snow,13:11:07,14:01:37,TRACK,50:30.021,50:30.021,50:30.021,20_Drive Time_Race.PDF,1,1
2023,19_Indianapolis Motor Speedway RC,Indianapolis Motor Speedway RC,indianapolis-motor-speedway-rc,2023-09-17,202309171310_Race,1,R. van der Zande 1:31.863 | Paul Miller Racing | BMW M4 GT3 GTD,,,14:01:37,14:02:58,PIT,1:21.206,,1:21.206,20_Drive Time_Race.PDF,1,1
2023,19_Indianapolis Motor Speedway RC,Indianapolis Motor Speedway RC,indianapolis-motor-speedway-rc,2023-09-17,202309171310_Race,1,R. van der Zande 1:31.863 | Paul Miller Racing | BMW M4 GT3 GTD,2,B. Sellers,14:02:58,14:49:49,TRACK,46:50.776,46:50.776,46:50.776,20_Drive Time_Race.PDF,1,1
2023,19_Indianapolis Motor Speedway RC,Indianapolis Motor Speedway RC,indianapolis-motor-speedway-rc,2023-09-17,202309171310_Race,1,R. van der Zande 1:31.863 | Paul Miller Racing | BMW M4 GT3 GTD,,B. Sellers,14:49:49,14:51:10,PIT,1:21.586,46:50.776,48:12.362,20_Drive Time_Race.PDF,1,1
2023,19_Indianapolis Motor Speedway RC,Indianapolis Motor Speedway RC,indianapolis-motor-speedway-rc,2023-09-17,202309171310_Race,1,R. van der Zande 1:31.863 | Paul Miller Racing | BMW M4 GT3 GTD,3,B. Sellers,14:51:10,15:51:07,TRACK,59:56.411,1:46:47.187,1:48:08.773,20_Drive Time_Race.PDF,1,1
2023,19_Indianapolis Motor Speedway RC,Indianapolis Motor Speedway RC,indianapolis-motor-speedway-rc,2023-09-17,202309171310_Race,3,Corvette Racing | Chevrolet Corvette C8.R GTD GTDPRO,1,J. Taylor,13:11:07,14:01:36,TRACK,50:29.464,50:29.464,50:29.464,20_Drive Time_Race.PDF,1,1
2023,19_Indianapolis Motor Speedway RC,Indianapolis Motor Speedway RC,indianapolis-motor-speedway-rc,2023-09-17,202309171310_Race,3,Corvette Racing | Chevrolet Corvette C8.R GTD GTDPRO,,,14:01:36,14:02:56,PIT,1:19.389,,1:19.389,20_Drive Time_Race.PDF,1,1
2023,19_Indianapolis Motor Speedway RC,Indianapolis Motor Speedway RC,indianapolis-motor-speedway-rc,2023-09-17,202309171310_Race,3,Corvette Racing | Chevrolet Corvette C8.R GTD GTDPRO,2,A. Garcia,14:02:56,14:49:51,TRACK,46:55.651,46:55.651,46:55.651,20_Drive Time_Race.PDF,1,1
2023,19_Indianapolis Motor Speedway RC,Indianapolis Motor Speedway RC,indianapolis-motor-speedway-rc,2023-09-17,202309171310_Race,3,Corvette Racing | Chevrolet Corvette C8.R GTD GTDPRO,,A. Garcia,14:49:51,14:51:12,PIT,1:21.036,46:55.651,48:16.687,20_Drive Time_Race.PDF,1,1
2023,19_Indianapolis Motor Speedway RC,Indianapolis Motor Speedway RC,indianapolis-motor-speedway-rc,2023-09-17,202309171310_Race,3,Corvette Racing | Chevrolet Corvette C8.R GTD GTDPRO,3,A. Garcia,14:51:12,15:51:07,TRACK,59:54.460,1:46:50.111,1:48:11.147,20_Drive Time_Race.PDF,1,1
2023,19_Indianapolis Motor Speedway RC,Indianapolis Motor Speedway RC,indianapolis-motor-speedway-rc,2023-09-17,202309171310_Race,04,Crowdstrike Racing by APR | ORECA LMP2 07 LMP2,1,G. Kurtz,13:11:07,13:59:39,TRACK,48:31.892,48:31.892,48:31.892,20_Drive Time_Race.PDF,1,1
2023,19_Indianapolis Motor Speedway RC,Indianapolis Motor Speedway RC,indianapolis-motor-speedway-rc,2023-09-17,202309171310_Race,04,Crowdstrike Racing by APR | ORECA LMP2 07 LMP2,,G. Kurtz,13:59:39,14:01:01,PIT,1:22.669,48:31.892,49:54.561,20_Drive Time_Race.PDF,1,1
2023,19_Indianapolis Motor Speedway RC,Indianapolis Motor Speedway RC,indianapolis-motor-speedway-rc,2023-09-17,202309171310_Race,04,Crowdstrike Racing by APR | ORECA LMP2 07 LMP2,2,G. Kurtz,14:01:01,14:20:44,TRACK,19:42.229,1:08:14.121,1:09:36.790,20_Drive Time_Race.PDF,1,1
2023,19_Indianapolis Motor Speedway RC,Indianapolis Motor Speedway RC,indianapolis-motor-speedway-rc,2023-09-17,202309171310_Race,04,Crowdstrike Racing by APR | ORECA LMP2 07 LMP2,,,14:20:44,14:22:04,PIT,1:20.338,,1:20.338,20_Drive Time_Race.PDF,1,1
2023,19_Indianapolis Motor Speedway RC,Indianapolis Motor Speedway RC,indianapolis-motor-speedway-rc,2023-09-17,202309171310_Race,04,Crowdstrike Racing by APR | ORECA LMP2 07 LMP2,3,B. Hanley,14:22:04,15:04:06,TRACK,42:02.008,42:02.008,42:02.008,20_Drive Time_Race.PDF,1,1
2023,19_Indianapolis Motor Speedway RC,Indianapolis Motor Speedway RC,indianapolis-motor-speedway-rc,2023-09-17,202309171310_Race,04,Crowdstrike Racing by APR | ORECA LMP2 07 LMP2,,B. Hanley,15:04:06,15:05:39,PIT,1:32.903,42:02.008,43:34.911,20_Drive Time_Race.PDF,1,1
2023,19_Indianapolis Motor Speedway RC,Indianapolis Motor Speedway RC,indianapolis-motor-speedway-rc,2023-09-17,202309171310_Race,04,Crowdstrike Racing by APR | ORECA LMP2 07 LMP2,4,B. Hanley,15:05:39,15:51:07,TRACK,45:27.961,1:27:29.969,1:29:02.872,20_Drive Time_Race.PDF,1,1
2023,19_Indianapolis Motor Speedway RC,Indianapolis Motor Speedway RC,indianapolis-motor-speedway-rc,2023-09-17,202309171310_Race,4,B. Hanley 1:32.903 | Ave Motorsports | Ligier JS P320 LMP3,1,K. Conway,13:11:07,14:00:15,TRACK,49:07.955,49:07.955,49:07.955,20_Drive Time_Race.PDF,1,1
2023,19_Indianapolis Motor Speedway RC,Indianapolis Motor Speedway RC,indianapolis-motor-speedway-rc,2023-09-17,202309171310_Race,4,B. Hanley 1:32.903 | Ave Motorsports | Ligier JS P320 LMP3,,,14:00:15,14:01:56,PIT,1:41.151,,1:41.151,20_Drive Time_Race.PDF,1,1
2023,19_Indianapolis Motor Speedway RC,Indianapolis Motor Speedway RC,indianapolis-motor-speedway-rc,2023-09-17,202309171310_Race,4,B. Hanley 1:32.903 | Ave Motorsports | Ligier JS P320 LMP3,2,J. Geesbreght,14:01:56,14:16:49,TRACK,14:52.631,14:52.631,14:52.631,20_Drive Time_Race.PDF,1,1
2023,19_Indianapolis Motor Speedway RC,Indianapolis Motor Speedway RC,indianapolis-motor-speedway-rc,2023-09-17,202309171310_Race,4,B. Hanley 1:32.903 | Ave Motorsports | Ligier JS P320 LMP3,,J. Geesbreght,14:16:49,14:17:42,PIT,53.050,14:52.631,15:45.681,20_Drive Time_Race.PDF,1,1
