year,event_code,event_name,track_slug,race_date,session_directory,car_number,class,team,vehicle,driver_1,driver_2,driver_3,driver_4,driver_5,metadata_text
2026,14_Watkins Glen International,Watkins Glen International,watkins-glen-international,2026-06-28,202606281210_Race,65,GTD PRO,Ford Racing,Ford Mustang GT3,Christopher Mies,Frederic Vervisch,,,,Ford Racing Ford Mustang GT3 | GTDPRO | 1.Christopher Mies | 2.Frederic Vervisch
2026,14_Watkins Glen International,Watkins Glen International,watkins-glen-international,2026-06-28,202606281210_Race,66,GTD,Gradient Racing,Ford Mustang GT3,Jake Walker,Till Bechtolsheimer,Corey Lewis,,,Gradient Racing Ford Mustang GT3 | GTD | 1.Jake Walker 3.Corey Lewis | 2.Till Bechtolsheimer | Page 55 / 73
2026,14_Watkins Glen International,Watkins Glen International,watkins-glen-international,2026-06-28,202606281210_Race,068,GTD,Car Blanche Aston Martin,Vantage GT3 Evo,Valentin Hasse Clot,Trenton Estep,Marius Fossard,,,Car Blanche Aston Martin Vantage GT3 Evo | GTD | 1.Valentin Hasse Clot 3.Marius Fossard | 2.Trenton Estep
2026,14_Watkins Glen International,Watkins Glen International,watkins-glen-international,2026-06-28,202606281210_Race,70,GTD,Inception Racing,Ferrari 296 GT3 EVO,Brendan Iribe,Jaxon Evans,Ollie Millroy,,,Inception Racing Ferrari 296 GT3 EVO | GTD | 1.Brendan Iribe 3.Ollie Millroy | 2.Jaxon Evans
2026,14_Watkins Glen International,Watkins Glen International,watkins-glen-international,2026-06-28,202606281210_Race,73,LMP2,Pratt Miller Motorsports,ORECA 07,Pietro Fittipaldi,Manuel Espirito Santo,Chris Cumming,,,Pratt Miller Motorsports ORECA LMP2 07 | LMP2 | 1.Pietro Fittipaldi 3.Chris Cumming | 2.Manuel Espirito Santo
2026,14_Watkins Glen International,Watkins Glen International,watkins-glen-international,2026-06-28,202606281210_Race,77,GTD PRO,AO Racing Porsche,911 GT3 R (992),Nick Tandy,Harry King,,,,AO Racing Porsche 911 GT3 R (992) | GTDPRO | 1.Nick Tandy | 2.Harry King
2026,14_Watkins Glen International,Watkins Glen International,watkins-glen-international,2026-06-28,202606281210_Race,80,GTD,Lone Star Racing,Mercedes-AMG GT3,Scott Andrews,Lin Hodenius,James Roe,,,Lone Star Racing Mercedes-AMG GT3 | GTD | 1.Scott Andrews 3.James Roe | 2.Lin Hodenius
2026,14_Watkins Glen International,Watkins Glen International,watkins-glen-international,2026-06-28,202606281210_Race,81,GTD,DragonSpeed Chevrolet,Corvette Z06 GT3.R,Henrik Hedman,Giacomo Altoè,Casper Stevenson,,,DragonSpeed Chevrolet Corvette Z06 GT3.R | GTD | 1.Henrik Hedman 3.Casper Stevenson | 2.Giacomo Altoè
2026,14_Watkins Glen International,Watkins Glen International,watkins-glen-international,2026-06-28,202606281210_Race,93,GTP,Acura Meyer Shank Racing w/Curb Agajanian,Acura ARX-06,Renger van der Zande,Nick Yelloly,Kaku Ohta,,,Acura Meyer Shank Racing w/Curb Acura ARX-06 | Agajanian GTP | 1.Renger van der Zande 3.Kaku Ohta | 2.Nick Yelloly | 6/28/2026 6:22 PM
2026,14_Watkins Glen International,Watkins Glen International,watkins-glen-international,2026-06-28,202606281210_Race,96,GTD,Turner Motorsport,BMW M4 GT3 EVO,Patrick Gallagher,Robby Foley,Francis Selldorff,,,Turner Motorsport BMW M4 GT3 EVO | GTD | 1.Patrick Gallagher 3.Francis Selldorff | 2.Robby Foley
2026,14_Watkins Glen International,Watkins Glen International,watkins-glen-international,2026-06-28,202606281210_Race,99,LMP2,AO Racing,ORECA 07,PJ Hyett,Dane Cameron,Jonny Edgar,,,AO Racing ORECA LMP2 07 | LMP2 | 1.PJ Hyett 3.Jonny Edgar | 2.Dane Cameron
2026,14_Watkins Glen International,Watkins Glen International,watkins-glen-international,2026-06-28,202606281210_Race,120,GTD,Wright Motorsports Porsche,911 GT3 R (992),Tom Sargent,Callum Ilott,Adam Adelson,,,Wright Motorsports Porsche 911 GT3 R (992) | GTD | 1.Tom Sargent 3.Adam Adelson | 2.Callum Ilott
2026,14_Watkins Glen International,Watkins Glen International,watkins-glen-international,2026-06-28,202606281210_Race,911,GTD PRO,Manthey Porsche,GT3 R (992),Michael Christensen,Klaus Bachler,Loek Hartog,,,Manthey Porsche 911 GT3 R (992) | GTDPRO | 1.Michael Christensen 3.Loek Hartog | 2.Klaus Bachler
2026,14_Watkins Glen International,Watkins Glen International,watkins-glen-international,2026-06-28,202606281210_Race,912,GTD,Manthey 1St Phorm Porsche,911 GT3 R (992),Richard Lietz,Riccardo Pera,Ryan Hardwick,,,Manthey 1St Phorm Porsche 911 GT3 R (992) | GTD | 1.Richard Lietz 3.Ryan Hardwick | 2.Riccardo Pera
