year,event_code,event_name,track_slug,race_date,session_directory,sequence,flag,clock_time,session_elapsed,session_elapsed_ms,flag_time,flag_time_ms,cumulative_flag_time,cumulative_flag_time_ms,lap,source_report,source_page
2026,14_Watkins Glen International,Watkins Glen International,watkins-glen-international,2026-06-28,202606281210_Race,1,- GREEN FLAG,12:10:42.475,-,,13:29.500,809500,13:29.500,809500,1,25_FlagsAnalysisWithRCMessages_Race.PDF,1
2026,14_Watkins Glen International,Watkins Glen International,watkins-glen-international,2026-06-28,202606281210_Race,2,FULL COURSE YELLOW,12:24:11.975,13:29.500,809500,7:53.750,473750,7:53.750,473750,9,25_FlagsAnalysisWithRCMessages_Race.PDF,1
2026,14_Watkins Glen International,Watkins Glen International,watkins-glen-international,2026-06-28,202606281210_Race,3,GREEN FLAG,12:32:05.725,21:23.250,1283250,11:02.430,662430,24:31.930,1471930,11,25_FlagsAnalysisWithRCMessages_Race.PDF,1
2026,14_Watkins Glen International,Watkins Glen International,watkins-glen-international,2026-06-28,202606281210_Race,4,FULL COURSE YELLOW,12:43:08.155,32:25.680,1945680,33:48.320,2028320,41:42.070,2502070,18,25_FlagsAnalysisWithRCMessages_Race.PDF,1
2026,14_Watkins Glen International,Watkins Glen International,watkins-glen-international,2026-06-28,202606281210_Race,5,GREEN FLAG,13:16:56.475,1:06:14.000,3974000,9:54.502,594502,34:26.432,2066432,28,25_FlagsAnalysisWithRCMessages_Race.PDF,2
2026,14_Watkins Glen International,Watkins Glen International,watkins-glen-international,2026-06-28,202606281210_Race,6,FULL COURSE YELLOW,13:26:50.977,1:16:08.502,4568502,12:38.681,758681,54:20.751,3260751,35,25_FlagsAnalysisWithRCMessages_Race.PDF,2
2026,14_Watkins Glen International,Watkins Glen International,watkins-glen-international,2026-06-28,202606281210_Race,7,GREEN FLAG,13:39:29.658,1:28:47.183,5327183,34:33.368,2073368,1:08:59.800,4139800,38,25_FlagsAnalysisWithRCMessages_Race.PDF,2
2026,14_Watkins Glen International,Watkins Glen International,watkins-glen-international,2026-06-28,202606281210_Race,8,FULL COURSE YELLOW,14:14:03.026,2:03:20.551,7400551,14:18.008,858008,1:08:38.759,4118759,60,25_FlagsAnalysisWithRCMessages_Race.PDF,3
2026,14_Watkins Glen International,Watkins Glen International,watkins-glen-international,2026-06-28,202606281210_Race,9,GREEN FLAG,14:28:21.034,2:17:38.559,8258559,12:45.573,765573,1:21:45.373,4905373,64,25_FlagsAnalysisWithRCMessages_Race.PDF,3
2026,14_Watkins Glen International,Watkins Glen International,watkins-glen-international,2026-06-28,202606281210_Race,10,FULL COURSE YELLOW,14:41:06.607,2:30:24.132,9024132,6:34.404,394404,1:15:13.163,4513163,72,25_FlagsAnalysisWithRCMessages_Race.PDF,3
2026,14_Watkins Glen International,Watkins Glen International,watkins-glen-international,2026-06-28,202606281210_Race,11,GREEN FLAG,14:47:41.011,2:36:58.536,9418536,32:20.220,1940220,1:54:05.593,6845593,74,25_FlagsAnalysisWithRCMessages_Race.PDF,4
2026,14_Watkins Glen International,Watkins Glen International,watkins-glen-international,2026-06-28,202606281210_Race,12,FULL COURSE YELLOW,15:20:01.231,3:09:18.756,11358756,16:17.281,977281,1:31:30.444,5490444,94,25_FlagsAnalysisWithRCMessages_Race.PDF,4
2026,14_Watkins Glen International,Watkins Glen International,watkins-glen-international,2026-06-28,202606281210_Race,13,GREEN FLAG,15:36:18.512,3:25:36.037,12336037,49.312,49312,1:54:54.905,6894905,99,25_FlagsAnalysisWithRCMessages_Race.PDF,4
2026,14_Watkins Glen International,Watkins Glen International,watkins-glen-international,2026-06-28,202606281210_Race,14,FULL COURSE YELLOW,15:37:07.824,3:26:25.349,12385349,20:56.855,1256855,1:52:27.299,6747299,100,25_FlagsAnalysisWithRCMessages_Race.PDF,5
2026,14_Watkins Glen International,Watkins Glen International,watkins-glen-international,2026-06-28,202606281210_Race,15,GREEN FLAG,15:58:04.679,3:47:22.204,13642204,39:23.708,2363708,2:34:18.613,9258613,106,25_FlagsAnalysisWithRCMessages_Race.PDF,5
2026,14_Watkins Glen International,Watkins Glen International,watkins-glen-international,2026-06-28,202606281210_Race,16,FULL COURSE YELLOW,16:37:28.387,4:26:45.912,16005912,20:24.293,1224293,2:12:51.592,7971592,131,25_FlagsAnalysisWithRCMessages_Race.PDF,6
2026,14_Watkins Glen International,Watkins Glen International,watkins-glen-international,2026-06-28,202606281210_Race,17,GREEN FLAG,16:57:52.680,4:47:10.205,17230205,1:12:28.043,4348043,3:46:46.656,13606656,137,25_FlagsAnalysisWithRCMessages_Race.PDF,6
2026,14_Watkins Glen International,Watkins Glen International,watkins-glen-international,2026-06-28,202606281210_Race,18,FULL COURSE YELLOW,18:10:20.723,5:59:38.248,21578248,1:08.846,68846,2:14:00.438,8040438,182,25_FlagsAnalysisWithRCMessages_Race.PDF,7
