year,event_code,event_name,track_slug,race_date,session_directory,position,class_position,car_number,class,category_marker,drivers,team,vehicle,laps,total_time,gap_to_leader,interval,status,best_lap_number,best_lap_time,best_lap_speed_mph,source_report,source_page
2026,14_Watkins Glen International,Watkins Glen International,watkins-glen-international,2026-06-28,202606281210_Race,1,1,31,GTP,,J. Aitken / E. Bamber / F. Vesti,Cadillac Whelen,Cadillac V-Series.R,182,6:00:47.095,-,,,149,1:34.967,129.326,03_Results_Race_Official.PDF,1
2026,14_Watkins Glen International,Watkins Glen International,watkins-glen-international,2026-06-28,202606281210_Race,2,2,93,GTP,,R. van der Zande / N. Yelloly K. Ohta,Acura Meyer Shank Racing w/Curb Agajanian,Acura ARX-06,182,6:00:58.261,11.166,11.166,,67,1:35.327,128.838,03_Results_Race_Official.PDF,1
2026,14_Watkins Glen International,Watkins Glen International,watkins-glen-international,2026-06-28,202606281210_Race,3,3,5,GTP,,T. van der Helm / L. Heinrich K. Frederick,JDC-Miller MotorSports,Porsche 963,182,6:01:00.837,13.742,2.576,,112,1:35.091,129.157,03_Results_Race_Official.PDF,1
2026,14_Watkins Glen International,Watkins Glen International,watkins-glen-international,2026-06-28,202606281210_Race,4,4,24,GTP,,D. Vanthoor / S. van der Linde,BMW M Team WRT,BMW M Hybrid V8,182,6:01:04.954,17.859,4.117,,142,1:35.471,128.643,03_Results_Race_Official.PDF,1
2026,14_Watkins Glen International,Watkins Glen International,watkins-glen-international,2026-06-28,202606281210_Race,5,5,7,GTP,,F. Nasr / J. Andlauer,Porsche Penske Motorsport,Porsche 963,182,6:01:10.358,23.263,5.404,,142,1:35.767,128.246,03_Results_Race_Official.PDF,1
2026,14_Watkins Glen International,Watkins Glen International,watkins-glen-international,2026-06-28,202606281210_Race,6,6,6,GTP,,L. Vanthoor / K. Estre,Porsche Penske Motorsport,Porsche 963,182,6:01:11.065,23.970,0.707,,141,1:35.609,128.458,03_Results_Race_Official.PDF,1
2026,14_Watkins Glen International,Watkins Glen International,watkins-glen-international,2026-06-28,202606281210_Race,7,7,10,GTP,,R. Taylor / F. Albuquerque,Cadillac Wayne Taylor Racing,Cadillac V-Series.R,182,6:01:30.695,43.600,19.630,,139,1:35.342,128.817,03_Results_Race_Official.PDF,1
2026,14_Watkins Glen International,Watkins Glen International,watkins-glen-international,2026-06-28,202606281210_Race,8,8,40,GTP,,J. Taylor / L. Deletraz,Cadillac Wayne Taylor Racing,Cadillac V-Series.R,182,6:01:31.557,44.462,0.862,,154,1:35.015,129.261,03_Results_Race_Official.PDF,1
2026,14_Watkins Glen International,Watkins Glen International,watkins-glen-international,2026-06-28,202606281210_Race,9,9,25,GTP,,P. Eng / M. Wittmann,BMW M Team WRT,BMW M Hybrid V8,182,6:02:11.783,1:24.688,40.226,,142,1:35.868,128.111,03_Results_Race_Official.PDF,1
2026,14_Watkins Glen International,Watkins Glen International,watkins-glen-international,2026-06-28,202606281210_Race,10,1,99,LMP2,,P. Hyett / D. Cameron / J. Edgar,AO Racing,ORECA LMP2 07,180,6:03:06.038,2 Laps,2,,139,1:36.479,127.299,03_Results_Race_Official.PDF,1
2026,14_Watkins Glen International,Watkins Glen International,watkins-glen-international,2026-06-28,202606281210_Race,11,2,04,LMP2,,G. Kurtz / A. Quinn / T. Sowery,Crowdstrike Racing by APR,ORECA LMP2 07,179,6:00:48.300,3 Laps,1,,156,1:36.518,127.248,03_Results_Race_Official.PDF,1
