year,event_code,event_name,track_slug,race_date,session_directory,car_number,lap_number,driver_number,driver_name,lap_time,sector_1,sector_2,sector_3,speed_mph,elapsed_time,elapsed_delta_ms,elapsed_lap_time_difference_ms,pit_lane_crossing,source_page
2018,15_Lime Rock Park,Lime Rock Park,lime-rock-park,2018-07-21,201807211510_Race,3,1,2,Antonio Garcia,53.119,22.371,18.984,11.764,99.916,53.119,,,0,1
2018,15_Lime Rock Park,Lime Rock Park,lime-rock-park,2018-07-21,201807211510_Race,3,2,2,Antonio Garcia,55.277,21.693,18.868,14.716,96.001,1:48.396,55277,0,0,1
2018,15_Lime Rock Park,Lime Rock Park,lime-rock-park,2018-07-21,201807211510_Race,3,3,2,Antonio Garcia,1:35.577,32.761,37.791,25.025,55.488,3:23.973,95577,0,0,1
2018,15_Lime Rock Park,Lime Rock Park,lime-rock-park,2018-07-21,201807211510_Race,3,4,2,Antonio Garcia,1:34.518,36.005,32.861,25.652,56.171,4:58.491,94518,0,0,1
2018,15_Lime Rock Park,Lime Rock Park,lime-rock-park,2018-07-21,201807211510_Race,3,5,2,Antonio Garcia,1:33.942,34.932,32.858,26.152,56.482,6:32.433,93942,0,0,1
2018,15_Lime Rock Park,Lime Rock Park,lime-rock-park,2018-07-21,201807211510_Race,3,6,2,Antonio Garcia,1:30.683,34.771,31.218,24.694,58.533,8:03.116,90683,0,0,1
2018,15_Lime Rock Park,Lime Rock Park,lime-rock-park,2018-07-21,201807211510_Race,3,7,2,Antonio Garcia,1:34.463,34.613,33.465,26.385,56.171,9:37.579,94463,0,0,1
2018,15_Lime Rock Park,Lime Rock Park,lime-rock-park,2018-07-21,201807211510_Race,3,8,2,Antonio Garcia,1:23.674,33.616,34.859,15.199,63.441,11:01.253,83674,0,0,1
2018,15_Lime Rock Park,Lime Rock Park,lime-rock-park,2018-07-21,201807211510_Race,3,9,2,Antonio Garcia,52.309,22.000,18.716,11.593,101.469,11:53.562,52309,0,0,1
2018,15_Lime Rock Park,Lime Rock Park,lime-rock-park,2018-07-21,201807211510_Race,3,10,2,Antonio Garcia,51.763,21.484,18.730,11.549,102.526,12:45.325,51763,0,0,1
2018,15_Lime Rock Park,Lime Rock Park,lime-rock-park,2018-07-21,201807211510_Race,3,11,2,Antonio Garcia,51.595,21.330,18.667,11.598,102.836,13:36.920,51595,0,0,1
2018,15_Lime Rock Park,Lime Rock Park,lime-rock-park,2018-07-21,201807211510_Race,3,12,2,Antonio Garcia,51.535,21.270,18.668,11.597,102.961,14:28.455,51535,0,0,1
2018,15_Lime Rock Park,Lime Rock Park,lime-rock-park,2018-07-21,201807211510_Race,3,13,2,Antonio Garcia,51.388,21.255,18.541,11.592,103.271,15:19.843,51388,0,0,1
2018,15_Lime Rock Park,Lime Rock Park,lime-rock-park,2018-07-21,201807211510_Race,3,14,2,Antonio Garcia,51.463,21.292,18.556,11.615,103.085,16:11.306,51463,0,0,1
2018,15_Lime Rock Park,Lime Rock Park,lime-rock-park,2018-07-21,201807211510_Race,3,15,2,Antonio Garcia,51.343,21.259,18.534,11.550,103.333,17:02.649,51343,0,0,1
2018,15_Lime Rock Park,Lime Rock Park,lime-rock-park,2018-07-21,201807211510_Race,3,16,2,Antonio Garcia,51.365,21.279,18.543,11.543,103.333,17:54.014,51365,0,0,1
2018,15_Lime Rock Park,Lime Rock Park,lime-rock-park,2018-07-21,201807211510_Race,3,17,2,Antonio Garcia,51.320,21.225,18.520,11.575,103.396,18:45.334,51320,0,0,1
2018,15_Lime Rock Park,Lime Rock Park,lime-rock-park,2018-07-21,201807211510_Race,3,18,2,Antonio Garcia,51.319,21.246,18.478,11.595,103.396,19:36.653,51319,0,0,1
2018,15_Lime Rock Park,Lime Rock Park,lime-rock-park,2018-07-21,201807211510_Race,3,19,2,Antonio Garcia,51.554,21.271,18.547,11.736,102.899,20:28.207,51554,0,0,1
2018,15_Lime Rock Park,Lime Rock Park,lime-rock-park,2018-07-21,201807211510_Race,3,20,2,Antonio Garcia,51.415,21.263,18.511,11.641,103.209,21:19.622,51415,0,0,1
2018,15_Lime Rock Park,Lime Rock Park,lime-rock-park,2018-07-21,201807211510_Race,3,21,2,Antonio Garcia,51.388,21.238,18.565,11.585,103.271,22:11.010,51388,0,0,1
2018,15_Lime Rock Park,Lime Rock Park,lime-rock-park,2018-07-21,201807211510_Race,3,22,2,Antonio Garcia,51.402,21.292,18.537,11.573,103.209,23:02.412,51402,0,0,1
2018,15_Lime Rock Park,Lime Rock Park,lime-rock-park,2018-07-21,201807211510_Race,3,23,2,Antonio Garcia,51.441,21.318,18.539,11.584,103.147,23:53.853,51441,0,0,1
2018,15_Lime Rock Park,Lime Rock Park,lime-rock-park,2018-07-21,201807211510_Race,3,24,2,Antonio Garcia,51.309,21.296,18.453,11.560,103.396,24:45.162,51309,0,0,1
2018,15_Lime Rock Park,Lime Rock Park,lime-rock-park,2018-07-21,201807211510_Race,3,25,2,Antonio Garcia,51.532,21.334,18.528,11.670,102.961,25:36.694,51532,0,0,1
2018,15_Lime Rock Park,Lime Rock Park,lime-rock-park,2018-07-21,201807211510_Race,3,26,2,Antonio Garcia,51.705,21.429,18.697,11.579,102.650,26:28.399,51705,0,0,1
2018,15_Lime Rock Park,Lime Rock Park,lime-rock-park,2018-07-21,201807211510_Race,3,27,2,Antonio Garcia,51.976,21.659,18.595,11.722,102.091,27:20.375,51976,0,0,1
2018,15_Lime Rock Park,Lime Rock Park,lime-rock-park,2018-07-21,201807211510_Race,3,28,2,Antonio Garcia,51.598,21.460,18.501,11.637,102.836,28:11.973,51598,0,0,1
