year,event_code,event_name,track_slug,race_date,session_directory,position,class,car_number,team,vehicle,driver,fastest_lap_time,driver_lap_number,driver_total_laps,gap_to_fastest,interval,speed_mph,source_report,source_page
2024,12_Watkins Glen International,Watkins Glen International,watkins-glen-international,2024-06-23,202406231110_Race,1,GTP,6,Porsche Penske Motorsport,Porsche 963,Mathieu Jaminet,1:34.188,68,75,,,129.952,06_Fastest Lap By Driver_Race_Official.PDF,1
2024,12_Watkins Glen International,Watkins Glen International,watkins-glen-international,2024-06-23,202406231110_Race,2,GTP,7,Porsche Penske Motorsport,Porsche 963,Felipe Nasr,1:34.251,72,79,0.063,0.063,129.866,06_Fastest Lap By Driver_Race_Official.PDF,1
2024,12_Watkins Glen International,Watkins Glen International,watkins-glen-international,2024-06-23,202406231110_Race,3,GTP,01,Cadillac Racing,Cadillac V-Series.R,Renger van der Zande,1:34.420,68,74,0.232,0.169,129.633,06_Fastest Lap By Driver_Race_Official.PDF,1
2024,12_Watkins Glen International,Watkins Glen International,watkins-glen-international,2024-06-23,202406231110_Race,4,GTP,85,JDC-Miller MotorSports,Porsche 963,Phil Hanson,1:34.734,10,20,0.546,0.314,129.203,06_Fastest Lap By Driver_Race_Official.PDF,1
2024,12_Watkins Glen International,Watkins Glen International,watkins-glen-international,2024-06-23,202406231110_Race,5,GTP,7,Porsche Penske Motorsport,Porsche 963,Dane Cameron,1:35.041,20,69,0.853,0.307,128.786,06_Fastest Lap By Driver_Race_Official.PDF,1
2024,12_Watkins Glen International,Watkins Glen International,watkins-glen-international,2024-06-23,202406231110_Race,6,GTP,40,Wayne Taylor Racing with Andretti,Acura ARX-06,Jordan Taylor,1:35.042,67,72,0.854,0.001,128.785,06_Fastest Lap By Driver_Race_Official.PDF,1
2024,12_Watkins Glen International,Watkins Glen International,watkins-glen-international,2024-06-23,202406231110_Race,7,GTP,31,Whelen Cadillac Racing,Cadillac V-Series.R,Jack Aitken,1:35.052,27,81,0.864,0.010,128.771,06_Fastest Lap By Driver_Race_Official.PDF,1
2024,12_Watkins Glen International,Watkins Glen International,watkins-glen-international,2024-06-23,202406231110_Race,8,GTP,40,Wayne Taylor Racing with Andretti,Acura ARX-06,Louis Deletraz,1:35.067,28,76,0.879,0.015,128.751,06_Fastest Lap By Driver_Race_Official.PDF,1
2024,12_Watkins Glen International,Watkins Glen International,watkins-glen-international,2024-06-23,202406231110_Race,9,GTP,25,BMW M Team RLL,BMW M Hybrid V8,Nick Yelloly,1:35.106,6,82,0.918,0.039,128.698,06_Fastest Lap By Driver_Race_Official.PDF,1
2024,12_Watkins Glen International,Watkins Glen International,watkins-glen-international,2024-06-23,202406231110_Race,10,GTP,6,Porsche Penske Motorsport,Porsche 963,Nick Tandy,1:35.294,25,73,1.106,0.188,128.444,06_Fastest Lap By Driver_Race_Official.PDF,1
2024,12_Watkins Glen International,Watkins Glen International,watkins-glen-international,2024-06-23,202406231110_Race,11,GTP,10,Wayne Taylor Racing with Andretti,Acura ARX-06,Ricky Taylor,1:35.328,10,63,1.140,0.034,128.398,06_Fastest Lap By Driver_Race_Official.PDF,1
2024,12_Watkins Glen International,Watkins Glen International,watkins-glen-international,2024-06-23,202406231110_Race,12,GTP,24,BMW M Team RLL,BMW M Hybrid V8,Philipp Eng,1:35.331,27,71,1.143,0.003,128.394,06_Fastest Lap By Driver_Race_Official.PDF,1
2024,12_Watkins Glen International,Watkins Glen International,watkins-glen-international,2024-06-23,202406231110_Race,13,GTP,10,Wayne Taylor Racing with Andretti,Acura ARX-06,Filipe Albuquerque,1:35.603,68,71,1.415,0.272,128.029,06_Fastest Lap By Driver_Race_Official.PDF,1
2024,12_Watkins Glen International,Watkins Glen International,watkins-glen-international,2024-06-23,202406231110_Race,14,GTP,63,Lamborghini Iron Lynx,Lamborghini SC63,Andrea Caldarelli,1:35.686,10,61,1.498,0.083,127.918,06_Fastest Lap By Driver_Race_Official.PDF,1
2024,12_Watkins Glen International,Watkins Glen International,watkins-glen-international,2024-06-23,202406231110_Race,15,GTP,01,Cadillac Racing,Cadillac V-Series.R,Sebastien Bourdais,1:35.712,48,74,1.524,0.026,127.883,06_Fastest Lap By Driver_Race_Official.PDF,1
2024,12_Watkins Glen International,Watkins Glen International,watkins-glen-international,2024-06-23,202406231110_Race,16,GTP,25,BMW M Team RLL,BMW M Hybrid V8,Connor De Phillippi,1:35.791,59,66,1.603,0.079,127.778,06_Fastest Lap By Driver_Race_Official.PDF,1
