year,event_code,event_name,track_slug,race_date,session_directory,position,class_position,car_number,class,category_marker,drivers,team,vehicle,laps,total_time,gap_to_leader,interval,status,best_lap_number,best_lap_time,best_lap_speed_mph,source_report,source_page
2024,12_Watkins Glen International,Watkins Glen International,watkins-glen-international,2024-06-23,202406231110_Race,1,1,7,GTP,,D. Cameron / F. Nasr,Porsche Penske Motorsport,Porsche 963,148,6:01:10.521,-,,,141,1:34.251,129.866,03_Results_Race_Official.PDF,1
2024,12_Watkins Glen International,Watkins Glen International,watkins-glen-international,2024-06-23,202406231110_Race,2,2,01,GTP,,R. van der Zande / S. Bourdais,Cadillac Racing,Cadillac V-Series.R,148,6:01:11.270,0.749,0.749,,142,1:34.420,129.633,03_Results_Race_Official.PDF,1
2024,12_Watkins Glen International,Watkins Glen International,watkins-glen-international,2024-06-23,202406231110_Race,3,3,6,GTP,,N. Tandy / M. Jaminet,Porsche Penske Motorsport,Porsche 963,148,6:01:13.340,2.819,2.070,,141,1:34.188,129.952,03_Results_Race_Official.PDF,1
2024,12_Watkins Glen International,Watkins Glen International,watkins-glen-international,2024-06-23,202406231110_Race,4,4,40,GTP,,J. Taylor / L. Deletraz,Wayne Taylor Racing with Andretti,Acura ARX-06,148,6:01:32.976,22.455,19.636,,121,1:35.042,128.785,03_Results_Race_Official.PDF,1
2024,12_Watkins Glen International,Watkins Glen International,watkins-glen-international,2024-06-23,202406231110_Race,5,5,24,GTP,,J. Krohn / P. Eng,BMW M Team RLL,BMW M Hybrid V8,148,6:01:33.445,22.924,0.469,,27,1:35.331,128.394,03_Results_Race_Official.PDF,1
2024,12_Watkins Glen International,Watkins Glen International,watkins-glen-international,2024-06-23,202406231110_Race,6,6,25,GTP,,C. De Phillippi / N. Yelloly,BMW M Team RLL,BMW M Hybrid V8,148,6:01:34.341,23.820,0.896,,50,1:35.106,128.698,03_Results_Race_Official.PDF,1
2024,12_Watkins Glen International,Watkins Glen International,watkins-glen-international,2024-06-23,202406231110_Race,7,7,5,GTP,,G. Bruni / B. Viscaal,Proton Competition Mustang Sampling,Porsche 963,147,6:01:30.652,1 Lap,1,,142,1:35.875,127.666,03_Results_Race_Official.PDF,1
2024,12_Watkins Glen International,Watkins Glen International,watkins-glen-international,2024-06-23,202406231110_Race,8,8,31,GTP,,P. Derani / J. Aitken / T. Blomqvist,Whelen Cadillac Racing,Cadillac V-Series.R,147,6:01:37.295,1 Lap,6.643,,27,1:35.052,128.771,03_Results_Race_Official.PDF,1
2024,12_Watkins Glen International,Watkins Glen International,watkins-glen-international,2024-06-23,202406231110_Race,9,1,88,LMP2,,L. Perez Companc / N. Nielsen L. Wadoux Ducellier,Richard Mille AF Corse,ORECA LMP2 07,147,6:01:55.995,1 Lap,18.700,,141,1:37.381,125.691,03_Results_Race_Official.PDF,1
2024,12_Watkins Glen International,Watkins Glen International,watkins-glen-international,2024-06-23,202406231110_Race,10,2,74,LMP2,,G. Robinson / F. Fraga / J. Burdon,Riley,ORECA LMP2 07,147,6:02:37.068,1 Lap,2.620,,118,1:37.256,125.853,03_Results_Race_Official.PDF,1
2024,12_Watkins Glen International,Watkins Glen International,watkins-glen-international,2024-06-23,202406231110_Race,11,3,52,LMP2,,J. Smiechowski / N. Boulle T. Dillmann,Inter Europol by PR1 Mathiasen Motorsports,ORECA LMP2 07,146,6:01:46.121,2 Laps,1,,141,1:36.565,126.754,03_Results_Race_Official.PDF,1
2024,12_Watkins Glen International,Watkins Glen International,watkins-glen-international,2024-06-23,202406231110_Race,12,4,20,LMP2,,D. Andersen / S. Lucas / S. Huffaker,MDK by High Class Racing,ORECA LMP2 07,146,6:01:47.090,2 Laps,0.969,,139,1:36.541,126.785,03_Results_Race_Official.PDF,1
2024,12_Watkins Glen International,Watkins Glen International,watkins-glen-international,2024-06-23,202406231110_Race,13,5,22,LMP2,,D. Goldburg / P. Di Resta / B. Garg,United Autosports USA,ORECA LMP2 07,146,6:01:49.876,2 Laps,2.786,,142,1:36.820,126.420,03_Results_Race_Official.PDF,1
2024,12_Watkins Glen International,Watkins Glen International,watkins-glen-international,2024-06-23,202406231110_Race,14,6,8,LMP2,,J. Farano / M. Dinan / C. Eastwood,Tower Motorsports,ORECA LMP2 07,146,6:01:50.980,2 Laps,1.104,,140,1:36.935,126.270,03_Results_Race_Official.PDF,1
2024,12_Watkins Glen International,Watkins Glen International,watkins-glen-international,2024-06-23,202406231110_Race,15,7,99,LMP2,,P. Hyett / P. Chatin / M. Brabham,AO Racing,ORECA LMP2 07,146,6:01:53.994,2 Laps,3.014,,140,1:37.072,126.091,03_Results_Race_Official.PDF,1
2024,12_Watkins Glen International,Watkins Glen International,watkins-glen-international,2024-06-23,202406231110_Race,16,8,2,LMP2,,B. Keating / B. Hanley / N. Pino,United Autosports USA,ORECA LMP2 07,146,6:01:56.284,2 Laps,2.290,,140,1:36.919,126.291,03_Results_Race_Official.PDF,1
2024,12_Watkins Glen International,Watkins Glen International,watkins-glen-international,2024-06-23,202406231110_Race,17,9,85,GTP,,T. van der Helm / R. Westbrook P. Hanson,JDC-Miller MotorSports,Porsche 963,146,6:02:15.333,2 Laps,19.049,,10,1:34.734,129.203,03_Results_Race_Official.PDF,1
2024,12_Watkins Glen International,Watkins Glen International,watkins-glen-international,2024-06-23,202406231110_Race,18,1,23,,,R. Gunn / A. Riberas,Heart of Racing Team,Aston Martin Vantage GT3,139,6:01:44.846,9 Laps,7,,139,1:46.182,115.273,03_Results_Race_Official.PDF,1
2024,12_Watkins Glen International,Watkins Glen International,watkins-glen-international,2024-06-23,202406231110_Race,19,2,9,,,M. Kirchhöfer / O. Jarvis,Pfaff Motorsports,McLaren 720S GT3 EVO,139,6:01:46.186,9 Laps,1.340,,139,1:46.330,115.113,03_Results_Race_Official.PDF,1
2024,12_Watkins Glen International,Watkins Glen International,watkins-glen-international,2024-06-23,202406231110_Race,20,3,3,,,A. Garcia / A. Sims,Corvette Racing by Pratt Miller Motorsports,Chevrolet Corvette Z06 GT3.R,139,6:01:47.363,9 Laps,1.177,,9,1:46.213,115.240,03_Results_Race_Official.PDF,1
2024,12_Watkins Glen International,Watkins Glen International,watkins-glen-international,2024-06-23,202406231110_Race,21,4,14,,,J. Hawksworth / B. Barnicoat,VasserSullivan,Lexus RC F GT3,139,6:01:48.019,9 Laps,0.656,,25,1:45.942,115.534,03_Results_Race_Official.PDF,1
2024,12_Watkins Glen International,Watkins Glen International,watkins-glen-international,2024-06-23,202406231110_Race,22,5,64,,,H. Tincknell / M. Rockenfeller,Ford Multimatic Motorsports,Ford Mustang GT3,139,6:01:48.629,9 Laps,0.610,,135,1:45.852,115.633,03_Results_Race_Official.PDF,1
